,제목,가수,가사
182,우리가 있어,스탠딩 에그,"['어색함 앞에 익숙함 뒤에', '그 어디쯤에 우리가 있어', '돌아갈 수 있잖아 우리 둘이 함께', '멈춰 섰던 날', '어색한 눈빛 익숙한 향기', '그 어디쯤에 우리가 있어', '다시 이어갈 수 있잖아 우리', '그날부터', '긴 하루가 지나고', '다음 날이 된 것 같아', '날 보는 네 눈빛을', '어제도 본 것 같아', 'If you love me', '한 걸음 다가오면 돼', ""If you're ready"", '날 보고 웃어주면 돼', '우리 함께였던', '그 계절로 돌아가 볼래', '내 맘은 그대로인데', '어색할 땐 천천히 다가서 볼게', '익숙할 땐 너를 꼭 안고 있을게', '우리 함께였던 그곳에서 기다려 줄래', '내 맘은 그대로인데', '미안함 앞에 그리움 뒤에', '그 어디쯤에 우리가 있어', '다시 시작하자는 말은 안 해도 돼', '이 손을 잡아', '긴 이별이 지나고', '또 사랑이 올 것 같아', '날 보는 네 눈빛을', '내일도 볼 것 같아', 'If you love me', '한 걸음 다가오면 돼', ""If you're ready"", '날 보고 웃어주면 돼', '우리 함께였던', '그 계절로 돌아가 볼래', '내 맘은 그대로인데', '어색할 땐 천천히 다가서 볼게', '익숙할 땐 너를 꼭 안고 있을게', '우리 함께였던 그곳에서 기다려 줄래', '내 맘은 그대로인데']"
183,"오직, 그대",이현,"['내게 불어오고 있죠', '그대라는 낯선 바람에', '시간이 멈춘 듯 떨려오던 그 순간에', '나 돌아갈 수 없단 걸 느끼죠', '다시 바라보고 있죠', '또 기다리고 있죠', '날 바라봐 준다면', '그대만 그대만 나를', '아무 일도 없던 듯이', '그대에게 다가갈게 이렇게', '다시 돌아갈 수 있나요', '나를 안아줬던 그때로', '내겐 무엇보다 소중했던 모든 순간을', '다 지울 수는 없겠죠', '또다시 그댈 찾아요', '다시 바라보고 있죠', '또 기다리고 있죠', '날 바라봐 준다면', '그대만 그대만 나를', '아무 일도 없던 듯이', '그대에게 다가갈게 이렇게', '조금씩 스쳐가는 시간들에', '그댈 지워도 지워지지가 않잖아', '우리가 선명해져', '그날의 기억을 부르며', '소리 없이 그댈 기다리죠', '그댈 바라보고 있죠', '오직 그대만을 찾죠', '날 바라봐 준다면', '그대만 그대만 나를', '아무 일도 없던 듯이', '짙어지는 그리움에', '언제나 그대만을 기다리고 기다리죠']"
184,졸업,김여명 (KIM YEO MYUNG),"['날이 새도록', '우린 꿈을 말했지', '내일이 두근대고 함께 설레었었지', '영화 같았지', '우리의 하루들은', '거칠게 반짝이던 날들', '기억하니 너의 순수했던 미소', '어느새 미움만 가득한 어른이 됐지만', '함께 달려왔던 새하얀 꿈들은', '순수했다면 그걸로 된 거야', '시간은 어느덧 무섭게 흘러가고', '새파란 우리들의', '시절들이 막을 내리고', '안 되는 게 많아졌지', '난 아직 어린앤데', '우리는 여전히 여릴 텐데', '기억하니 너의 순수했던 미소', '어느새 미움만 가득한 어른이 됐지만', '함께 달려왔던 새하얀 꿈들은', '순수했다면 그걸로 된 거야', '날이 새도록', '우린 꿈을 말했지', '내일이 두근대고 함께 설레었었지', '영화 같았지', '우리의 하루들은', '거칠게 반짝이던 날들']"
185,너와함께,김태균,"['하루를 다 보내고', '난 또 침대에 누워', '오늘 하루를 떠올리곤 해', '외롭진 않지만', '너와 같이 있으니', '시간이 참 빨리 가고', '또 하루가 다 지나', '같은 공간 속 같은 시간 속에', '커피를 마시며 같이 놀다가', '다른 공간 속 같은 시간 속에', '나는 너를 그리며 그리워해', '이제 하루 종일 상쾌한 바람을', '너와 함께 느끼며', '이제 우리 더 나아가볼까', '너와 같은 시간을 보내며', '행복해지고 파', '새로운 시작을 너와 하고파', '활짝 미소를 지은', '네 얼굴이 보여', '혹시 너도 나와 같은 생각해', '맑은 하늘을 너와 함께 보니', '내 맘이 더 확실해져 가', '이제 서로의 맘을 알아가며', '서로에 대해 더 알아가', '애초에 우리 잘 맞는 거 같아', '우리 같은 시간을 보내며', '행복해진 거 같아', '너를 정말 많이 좋아할래 나', '저기 멀리서 걸어오는', '너의 모습이 보이고', '이 설렘을 너와 함께', '나누며 함께 있고 싶어', '이제 하루 종일 상쾌한 바람을', '너와 함께 느끼며', '이제 우리 더 나아가볼까', '너와 같은 시간을 보내며', '행복해진 것 같아', '너를 정말 많이 좋아하는 걸']"
186,아직까지,전민혁,"['다가갈수록 멀어지는', '너를 보낸 뒤에', '소리 없이 너를 부른다', '나만 알 수 있지만', '우리가 함께했던', '시간 속의 향기는', '기억에 맴돌아', '그대라는 내 가슴에 영원히', '너라는 사람 때문에', '아직까지 이곳에 남아 있어', '남겨진 나는 아프지만', '너만은 꼭 행복해야 해', '널 미워하며 사는 건', '나에게는 할 수 없는 일이라', '기억해 오직 너 하나만', '내 안에 남아있어', '보고 싶어', '눈물이 흐를 때마다', '추억이 남아서 상처만이', '남아있는 나를 봐', '너라는 사람 때문에', '아직까지 기다리고 있잖아', '이렇게 혼자 그리워해', '한 번만 다시 돌아봐줘', '널 미워하며 사는 건', '나에게는 할 수 없는 거라고', '기억해 오직 너 하나만', '내 안에 남아있어', '아직까지']"
187,알고있나요 (Sleepless nights),황재열,"['알고있나요 내가 당신을', '얼마나 사랑 했는지', '알고있나요 우리 처음 본날', '얼마나 내가 떨렸는지', '일렁이는 물결에 비친', '어색한 나의 모습은', '갈곳을 잃고 흔들리는 그림자', '달빛도 어두운밤 깊어가는', '외로운 마음 기댈곳 없네', '오늘따라 그대가 더 생각나', '눈물로 밤을 세운다', '알고있나요 네게 당신이', '얼마나 소중 했는지', '알고있나요 우리 돌아선', '두눈에 참았던 눈물을', '일렁이는 물결에 비친', '어색한 나의 모습은', '갈곳을 잃고 흔들리는 그림자', '달빛도 어두운밤 깊어가는', '외로운 마음 기댈곳 없네', '오늘따라 그대가 더 생각나', '눈물로 밤을 세운다', '일렁이는 물결에 비친', '어색한 나의 모습은', '갈곳을 잃고 흔들리는 그림자', '달빛도 어두운밤 깊어가는', '외로운 마음 기댈곳 없네', '오늘따라 그대가 더 생각나', '눈물로 밤을 세운다', '눈물로 밤을 세운다']"
188,많고 많은 사람들(많많사),김태균,"['아무 생각 없이 만났어', '처음엔 다 그런 거니까', '이런저런 이야기를 했지', '수많은 정적 속에서', '내가 좋아하던 취미가', '너의 입에서 나왔을 때', '어느새 나는 너의 말을', '기다리고 있게 되었지', '많고 많은 사람들', '각기 다른 사람들', '서로 다름을 인정하면서', '우린 살아가', '시간이 흐르면서', '하나 둘 섞여가며', '서로가 바라는 길로', '함께 가고 있어', '차가웠던 우리 공기가', '따듯한 공기로 바뀌고', '회색으로 보이던 네가', '여러 색으로 채워졌어', '많고 많은 사람들', '각기 다른 사람들', '서로 다름을 인정하면서', '우린 살아가', '시간이 흐르면서', '하나 둘 섞여가며', '서로가 바라는 길로', '함께 가고 있어', '밥 먹었니 요즘 어때', '안부에 미소가 띄워져', '살아가다 보니', '혼자가 아닌 걸 느끼지', '혼자 걸어온 이 길', '비어있던 그 자리에', '채워지는 발자국', '함께 가는 길이야']"
189,Wish Wish,서울매직클럽,"[""Let's leave together"", ""We're going tomorrow"", 'I will be by your side', 'It will be all right', ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", 'For our happiness', ""Let's go out tomorrow"", ""I'm sure you'll get better"", 'We can do', 'Whenever', 'You will all get better', 'This time goes by', ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", ""For someone's happiness"", 'For our happiness']"
190,사랑도 바빠서,모현빈,"['별거 아닌 말들에', '우린 서로 아파 하고', '상처 될 말들 꺼내지', '우리 사일 가르는', '어두운 침묵이', '더 길게 느껴지는데', '그날 우리는', '별일없이 지낼줄 알았어', '언제 그랬듯 넘겨왔는데', '이젠 멀어지나봐', '사랑도 바빠서', '이젠 지쳤나봐', '아무런 대답도 없는', '우리처럼', '사랑이 식어', '니가 미워지나봐', '그렇게 우린 변했나보다', '받지못한 전화에', '다시 걸까 망설이며', '내가 변했단걸 느껴', '끝이란걸 아는데 후회가 될까봐', '니가 그리워질까봐', '항상 웃던널', '챙겨주지못해서 미안해', '오래 사랑할 자신이 없어', '이젠 널 놓으려해', '사랑도 바빠서', '이젠 지쳤나봐', '아무런 대답도 없는', '우리처럼', '사랑이 식어', '니가 미워지나봐', '그렇게 우린 변했나보다']"
191,바다의 일기 (feat.비맞은 구피),양바다,"['하루하루 익숙한 시간을 살며', '점점 비운 인생을 살며 음', '거울속에 내 모습 어색 하지만', '이젠 자신을 꺼내어 본다', '나는 어떤 사람 나는 누굴까', '다시 태어날 수 있을까', '조각난 기억들이 모여 보석이 되어', '세상에 날 환히 비출테니', '사랑도 인생도 잊혀진 기억도', '이 세상은 어제 같이 흘러 가지만', '바람에 날리는 푸르른 들꽃처럼', '빛나는 별처럼 다시 난 떠오를테니', '어제와 똑같아도 나는 괜찮아', '그래도 내일 있을테니 음', '삶이란건 여전히 서툴기만해', '이젠 자신을 치유해 본다', '여긴 어디일까 어디로 갈까', '다시 날아 갈 수 있을까', '조각난 흔적들이 모여 가슴이 되어', '세상에 사랑받는 나 될테니', '사랑도 인생도 잊혀진 기억도', '이 세상은 어제 같이 흘러 가지만', '바람에 날리는 푸르른 들꽃처럼', '빛나는 별처럼 다시 난 떠오를테니', '사랑도 인생도 잊혀진 기억도', '이 세상은 어제 같이 흘러 가지만', '바람에 날리는 푸르른 들꽃처럼', '빛나는 별처럼 다시 난 떠오를테니']"
192,백일홍,어리,"['달이 사라지는 새벽에 태어나', '해가 지는 저녁 무렵에 돌아갔네', '무엇을 마음속에 새기고 가는가', '물어보니 해 질 녘', '하늘이 참 예뻤었네', '어둠이 하늘에 가까이 왔을 때', '차마 고개를 들어 널 보지 못했다', '위로하는 법을 알지 못하여서', '조용한 위로 네 웃음소리가 들렸다', '백 일 안에 세상의 모든 계절이 있고', '그 안에 홀로 지지 않는 네가 있었다', '부디 그 미소를 계속 내게 보여주오', '저녁노을을 닮은 너의 그', '어둠이 내 눈꺼풀 사이 머물고', '너처럼 웃을 수 없다 느꼈을 때', '내가 아는 모든 색을 담은', '하늘이 펼쳐지자', '생각할 틈도 없이', '피어나길 잘했어']"
193,생각하면,안준현,"['널 생각하면 그 날이 떠올라', '같은 정거장에서 내린 날', '한껏 오른 열기식은 저녁 바람', '마음에 불어와', '혼자만의 착각이 아니었었지', '너도 나를 마음에 채워간다는걸', '널 생각하면 웃음이 지어져', '같은 정거장에서 내린 날', '봄과 여름 그 사이쯤 시작된맘', '말로 표현해야지', '혼자만의 착각이 아니었었지', '너도 나를 마음에 채워간다는걸', '널 생각하면 웃음이 지어져', '같은 정거장에서 내린 날', '봄과 여름 그 사이쯤 시작된 맘', '말로 표현해야지', '이름모를 예쁜꽃이 활짝 핀 길목에서', '너랑 자연스레', '사진을 찍으면 행복할거야', '널 생각하면 마음이 떨려와', '같은 마음인지 확인한 날', '한껏 오른 열기식은 저녁', '너와 손잡고 걷고있네', '생각 하면']"
194,Stand by Me (ARTIST.김유진),세일린,"['어둠속 세상은 여전한데', '너는또 그곳에 멈춰있네', '혼자인 것 같은 너의 모습 뒤에서', '나는 늘 함께해', '이 길을 걷다보면', '길 끝에선 내가 있어', '그 자리 같은 곳에', '내가 너의 빛이 되어줄게', 'Stand by me', '너의 곁에서', '언제나 비춰지는', '밝은 빛으로', ""Don't be afraid"", '지켜줄게 내가', '들려주고 싶었던말', '널 위한 내 위로', '누군가 너의맘 몰라도', '괜찮아 내가널 위로할게', '언젠가 들려주고 싶었던 말이 있어', '이노래로 말해볼게', '걷다가 힘들어서', '흔들린다면 널 잡아줄게', '어둔밤 비추고있는', '저 별처럼 나도 이렇게여기에', 'Stand by me', '너의 곁에서', '언제나 비춰지는', '밝은 빛으로', ""Don't be afraid"", '지켜줄게 내가', '들려주고 싶었던말', '널 위한 내 위로의 말', '힘겨움 아픔뒤엔', '빛나는 너의 모습이', '내눈에 선명해', '소중한 너란사람', '다치지말고 함께가는길', '두렵지않아', '이제 더이상은', '혼자 있지않아', '너의 옆에서', '빛난 별이 될게', 'Stand by me', ""Don't be afraid"", '어둠에서 빛나는', '유일한 별', '비춰지네']"
195,밤거리(Night Streets),이장헌,"['어느 동화 속의 예쁜 한 장면처럼', '우리만의 이야기를 그려보아요', '흘러가는 시간 속의 은빛 별들과', '바람에 흩날리는 이 계절의 향기', '우리의 이 밤은 너무나 짧고 짧아요', '천천히 천천히 걸어요 소중한 지금', '밤하늘 아래 밝게 빛나는', '달빛이 내려앉은 길거리를', '함께 걸어요 흔들거리는', '이 밤에 취해 사랑을 속삭여 봐요']"
