,가수,제목,가사
417,"신용재 (2F), 벤",그 남자 그 여자,혹시 네가 다시 돌아올까 봐 다른 사랑 절대 못 해 남자를 울렸으면 책임져야지 네가 뭘 알아 남자의 마음을 모든 걸 다 주니까 떠난다는 그 여자 내 전부를 다 가져간 그 여자 한 때는 내가 정말 사랑했던 그 여자 다 믿었었어 바보같이 여자는 다 똑같나 봐 혹시 네가 다시 돌아올까 봐 다른 사랑 절대 못 해 여자를 울렸으면 책임져야지 네가 뭘 알아 여자의 마음을 모든 걸 다 주니까 떠난다는 그 남자 내 전부를 다 가져간 그 남자 한 때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 우린 미치도록 사랑했었지 너도 기억나니 그때의 그 아름다운 모든 추억 속에 너와 나 정말 미치도록 사랑했었지 모든 걸 다 주니까 떠난다는 그 남자 이런 내 마음 하나 몰라주는 그 남자 한 때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 그땐 사랑이 이별인 줄 모르고 그런 줄도 모르고 다 믿었었어 우리 둘이
418,임수향,Goodbye,또 한 번의 계절이 지나가면 다 변해가듯이 긴 겨울 끝 고개를 내민 꽃처럼 나도 다시 피어난 거죠 Goodbye Goodbye 어제에 멈췄던 내일이 없었던 난 안녕 안녕 빗물이 그치듯 더는 아픈 눈물은 Goodbye 단 하루가 일 년처럼 느렸던 긴 터널을 지나 My light I'm in my light 나의 빛을 찾은 거죠 Goodbye Goodbye 어제에 멈췄던 내일이 없었던 난 안녕 안녕 빗물이 그치듯 더는 아픈 눈물은 Goodbye 이젠 알죠 누구보다 내가 날 안아줘야 하는 걸 바람이 불고 어둠이 깊어도 나를 비추는 별을 따라 별을 따라 슬픔은 모두 Goodbye Goodbye 짧았던 사랑도 길었던 이별도 다 안녕 안녕 빗물이 그치듯 더는 아픈 눈물은 Goodbye 빛바랜 어제는 다 안녕 안녕 내일 더 행복할 더 눈부실 날 위해 Goodbye
419,이지연,그 이유가 내겐 아픔이었네,잊는다는 슬픔보다 잊어야 한다는 이유가 내겐 너무도 서글픈 아픔이었네 잊어야 하는 마음을 가을비는 아는 듯이 내게 찾아와 조용히 손짓을 하네 뺨을 스치는 찬 바람도 보고픔에 목이 메어 고개 숙이고 내게 손짓하던 가을비도 할 말 잃어 차가운 눈동자에 줄을 댄다 잊어야 하는 그 이유가 내게는 아픔이었네 내게는 아픔이었네  뺨을 스치는 찬 바람도 보고픔에 목이 메어 고개 숙이고 내게 손짓하던 가을비도 할 말 잃어 차가운 눈동자에 줄을 댄다 잊어야 하는 그 이유가 내게는 아픔이었네 내게는 아픔이었네
420,최성수,남남,그토록 사랑했던 그녀가 오늘밤 내 곁에서 떠나갔네 소리를 내지는 않았지만 어깨를 들썩이며 돌아섰네 담배 연기에 눈물을 흘릴 뿐이라고 말했지만 슬픔이 물처럼 가슴에 고여있기 때문이죠 오늘밤만 내게 있어줘요 더 이상 바라지 않겠어요 아침이면 모르는 남처럼 잘 가라는 인사도 없이 사랑해요 그것뿐이였어요 사랑해요 정말로 사랑했어요  오늘밤만 내게 있어줘요 더 이상 바라지 않겠어요 아침이면 모르는 남처럼 잘 가라는 인사도 없이 사랑해요 그것뿐이였어요 사랑해요 정말로 사랑했어요
421,구정현,그러니까,널 만난게 잘못이었나 널 사랑했던게 잘못이었나 어차피 이제와 소용없는 말 그래 내 힘으로 어쩔 수 없었다  울다 웃다 이러는 내가 우스워보여서 다시 또 운다 이기지 못할 슬픔에 비틀거리는 나 이 세상이 다 너라는 짐 같아  사랑은 아프다 사랑은 나쁘다 너 없인 내 말 따윈 듣지 않을테니까 차라리 모두 다 가슴에 묻어 버리자 너도 날 잊어갈 테니까 그러니까  인연이었기에 만났고 인연이 아니라 헤어졌다고 하지만 난 믿고 싶다 또 인연이라면 다시 언젠가 널 만날 거라고  사랑은 아프다 사랑은 나쁘다 너 없인 내 말 따윈 듣지 않을테니까 차라리 모두 다 가슴에 묻어 버리자 너도 날 잊어갈 테니까 그러니까  살아야 한다 이제 어떤 고통이 와도 난 힘겹지 않을 테니까 이 세상에서 내게 치명적인 오직 한 사람 그건 너일테니까  참 행복했었다 참 눈물겨웠다 내곁에 네가 있어 나도 아름다웠다 너만이라도 꼭 끝까지 행복해지길 아파도 널 사랑하니까 그러니까
422,박진영,나 돌아가,제발 가지마 붙잡는 널 놔두고 돌아서 여기까지 왔어 힘들었지만 잘 한 결정이라 몇번씩 스스로 되새기면서 걸어갔어 걸어가는데 자꾸 한숨이 나오고 가슴이 점점 답답해져 지금 막 헤어져서 그럴거라 조금 더 멀어지면 괜찮겠지 했지만 나 나 돌아가 다시 너에게로 발걸음을 돌려 지금 가고 있어 깨달았어 멀어지면 멀어질 수록 더 아파지는 내 가슴을 보며  걷는데 점점 발이 무거워지고 아픔도 계속 번져만가 결국 더 이상 앞으로 갈 수가 없어서 널 떠날 수 없단 걸 알았어 그래서 나 나 돌아가 다시 너에게로 발걸음을 돌려 지금 가고 있어 깨달았어 멀어지면 멀어질 수록 더 아파지는 내 가슴을 보며 이러다 말겠지 좀 더 가면 다 벗어날 수 있겠지 그런데 가면 갈 수록 잊으려고 할 수록 내 가슴이 자꾸 뒤를 돌아봐 아 나 나 돌아가 다시 너에게로 발걸음을 돌려 지금 가고 있어 깨달았어 멀어지면 멀어질 수록 더 아파지는 내 가슴을 보며 이런 날 아직까지도 넌 기다릴지
423,김범수,그대와 영원히,헝클어진 머리결 이젠 빗어봐도 말을 듣지않고 촛점없는 눈동자 이젠 보려해도 볼수가 없지만 감은 두눈 나만을 바라보며 마음과 마음을 열고 따스한 손길 쓸쓸한 내 어깨 위에 포근한 안식을 주네 저 붉은 바다 해 끝까지 그대와 함께 가리 이 세상이 변한다 해도 나의 사랑 그대와 영원히  무뎌진 내 머리엔 이제 어느 하나 느껴지질 않고 메마른 내 입술엔 이젠 아무 말도 할수가 없지만 맑은 음성 가만히 귀 기울여 행복의 소리를 듣고 고운 미소 쇠잖한 내 가슴속에 영원토록 남으리 저 붉은 바다 해 끝까지 그대와 함께 가리 이 세상이 변한다해도 나의 사랑 그대와 영원히  이 세상이 변한다해도 나의 사랑 그대와 영원히  영원히
424,오현란,원,더는 바라지 않아 더는 원하지 않아 이렇게 니곁에만 있게 해줘 이대로 볼수 있게만 아냐 나를 바라봐 아냐 내곁에 있어줘 알아도 모르는 척 하는거니 이렇게 바라보는 나 그래 나는 안되겠니 그래 나는 아닌 거니 이토록 아픈게 사랑인거니 나를 견딜수 없게해 사랑이 머물수 없도록 사랑이 살 수 없도록 가슴이 죽어 버렸으면 해 더는 너를 찾지 않게 그래 나는 안되겠니 그래 나는 아닌거니 이토록 아픈게 사랑인거니 나를 견딜수 없게 해 사랑이 머물수 없도록 사랑이 살수 없도록 가슴이 죽어 버렸으면 해 더는 너를 찾지 않게 더는 너를 찾지 않게
425,박상민,멀어져간 사람아,내게 사랑한다는 말하고 멀어져간 사람아 사랑이 무언지도 모르는 그대여 내게 안녕이란 말하고 멀어져간 사람아 그대여 나만 홀로 외로이 서있네 머나먼 저 바다로 가면 찾을 수 있나 머나먼 저 하늘위에는 있지않을까 어두운 저 창문 밖으로 누군가 있지않나 쳐다봐도 가로등만 외로이 서있네 머나먼 저 바다로 가면 찾을 수 있나 머나먼 저 하늘위에는 있지않을까 멀리 떠나버린 그대여 저 하늘위에 사랑이 있다고 말하지 마오 멀리 떠나버렸네   머나먼 저 바다로 가면 찾을 수 있나 머나먼 저 하늘위에는 있지않을까
426,러브홀릭,이별 못한 이별 (내 이름은 김삼순),잊지 않았으니 해맑은 웃음 빛나던 우리의 날들을 이미 지웠으니 숨가쁜 눈물 까맣게 병든 내 모양은 그대 고운 내 사랑아 손을 잡아다오 다시 내게로 와서 곱디고운 꽃노래처럼 가득 낀 먼지로 더러운 거울 푸른 달빛에 씻어보네 세월의 깊은 잠 푸석한 얼굴 새벽 이슬로 단장하고 그대 고운 내 사랑아 손을 잡아다오 다시 내게로 와서 곱디고운 꽃노래처럼 사랑 아직 그 자리에 한번도 이별 못한 이별 속에서 다시 돌아오는 그 날 그때는 우리가 이 세상을 다 가질테니 그대 고운 내 사랑아 손을 잡아다오 다시 내게로 와서 곱디고운 꽃노래처럼 웃네
427,쿨 (COOL),작은 기다림 (2016 Remastered Ver.),널 이렇게 보내줄 수밖에 없었어 후회할지도 모른 채 끝없이 다가오는 너와의 기억을 난 잊으려고 차마 눈을 감았어 널 위해 한 번도 눈물 보인 적이 없었어 내 눈물이 네게는 아픔인 걸 알고 있기에 하지만 이젠 네가 있는 어디에서도 너를 느낄 수 없어 난 슬퍼져 혼자라는 생각 때문에 힘들 때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을 땐 나를 한 번 생각해 봐줘 서로를 위해 우린 잠시 멀리 떨어져 있는 거라 말해도 잊을 수가 없을 테니까 지금 떨리는 내 마음을 너는 잘 알고 있을 거야 그래서 난 슬퍼져 혼자라는 생각 때문에 힘들 때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을 땐 나를 한 번 생각해 봐 언제까지 너와 함께 있으니 그리운 추억에 힘들 때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을 땐 나를 한 번 생각해 봐줘
428,이소정,그대 돌아오면 (우리의 밤은 당신의 낮보다 아름답다),참 그댄 차가웠죠 마지막 인사까지도 그 흔한 한마디 잘 지내란 말도 없이 돌아섰죠 그대는 괜찮나요 지금은 행복한가요 난 힘이 들어요 바보처럼 아직도 그대 생각만을 해요 빈 수화기를 들고 그대 이름 불러요 아무것도 누르지 못한 채로 그댄 그렇지 않죠 이젠 나의 얼굴도 내 목소리도 잊은거겠죠 아직 혼자 남은 추억들만 안고 살아요 우리 함께 걷던 그 거리를 혼자 걸어요 혹시 걷다 보면 나를 찾는 그대를 만나 다시 그대와 사랑하게 될까봐 오늘 그댈 본다면 말해야 하는데 그댈 찾고 있었다고 다시 나의 곁에서 떠나려고 한다면 이젠 안된다고 지친 기억들만 안은 채로 살긴 싫어요 슬픈 그 거리를 그대 함께 걷고 싶어요 이런 나의 마음 그대에게 닿길 바래요 다시 그대와 사랑할 수 있도록 그대 돌아온다면
429,멜로망스,먼지,그댈 향한 나의 말들을 차갑다 느꼈다면 그대가 상처받지 않게 따스히 말해줄게요 그댈 향한 나의 행동을 지겹다 느꼈다면 그대가 지루하지 않게 즐거워져 볼게요 내 작은 노력들이 그대 맘에 작은 씨앗 되어 조금이라도 더 피어난다면 그것만으로 만족할게요 그대의 마음에 나를 들여놓을 틈이 있다면 그 작은 틈에 들어갈 수 있는 먼지라도 될 텐데 내 작은 노력들이 그대 맘에 작은 불씨 되어 조금이라도 더 타오른다면 그것만으로 만족할게요 그대의 마음에 나를 들여놓을 틈이 있다면 그 작은 틈에 들어갈 수 있는 먼지가 되어 줄 텐데 그대의 마음에 작게나마 살아갈 수 있다면 그대 원하는 나의 모습들로 평생 살아갈 텐데 평생 사랑할 텐데
430,반하나,네 안부를 내게 묻는다,가끔 아무 이유도 없이 멍하니 앉아 창 밖을 볼 때면 그대 생각 날까봐 애써 웃고 털어 내는 내 맘을 그대는 알까요 하루 한번 씩 울컥 그대 생각에 무너지는 내 맘은 네 안부를 내게 묻곤 해 참 미련한 내 마음이 그대를 내게 데려와 지난 추억 지난 아픔도 떠오르게 하죠 오늘도 내일도 그대는 내 맘 속에서 잘 지낸단 안부 언제나 내게 전해줘요 하루 한번 씩 울컥 그대 생각에 무너지는 내 맘은 네 안부를 내게 묻곤 해 참 미련한 내 마음이 그대를 내게 데려와 지난 추억 지난 아픔도 떠오르게 하죠 오늘도 내일도 그대는 내 맘 속에서 잘 지낸단 안부 언제나 내게 전해줘요 혹시 그대 이런 나를 본다면 모른 척 나를 지나가줘요 참 미련한 내 마음이 그대를 내게 데려와 지난 추억 지난 아픔도 떠오르게 하죠 오늘도 내일도 그대는 내 맘 속에서 잘 지낸단 안부 언제나 내게 전해줘요
431,윤하 (YOUNHA),Airplane mode,어디야 뭐하니 좀 내버려둬 정말로 궁금해서 묻는 게 아니면 의미도 없이 운 띄우지 말고 본론만 얘기해 나 좀 지쳤거든 모처럼 혼자 있는 시간 매 순간에 혼자이지만 깊숙이 관여할게 아니라면 방해 말아줘 난 in airplane mode 책임져줄 것도 아닌데 괜히 기대해 뭐할래 각자의 사정이 있는데 피곤하게 미워 말자 연결 안 돼서 미안한데 나 좀 돌보게 내버려둬 기댈 곳이 필요한 난 in airplane mode I don’t wanna waste my time don't step in my deep inside If you wanna be with me just promise me you won’t leave 책임져줄 것도 아닌데 괜히 기대해 뭐할래 각자의 사정이 있는데 피곤하게 미워 말자 연결 안 돼서 미안한데 나 좀 돌보게 내버려둬 기댈 곳이 필요한 난 in airplane mode 어차피 떠날 거 왜 자꾸 파고들어 내가 찾을 때에는 항상 baby you’re so much busy 천진한 그 때와는 달라졌지 아무도 없는 게 이젠 편하지 뭐 모처럼 혼자 있는 시간 매 순간에 혼자이지만 깊숙이 관여할게 아니라면 방해 말아줘 난 in airplane mode 책임져줄 것도 아닌데 괜히 기대해 뭐할래 각자의 사정이 있는데 피곤하게 미워 말자 연결 안 돼서 미안한데 나 좀 돌보게 내버려둬 기댈 곳이 필요한 난 in airplane mode I don’t wanna waste my time don't step in my deep inside If you wanna be with me just promise me you won’t leave 책임져줄 것도 아닌데 괜히 기대해 뭐할래 각자의 사정이 있는데 피곤하게 미워 말자 연결 안 돼서 미안한데 나 좀 돌보게 내버려둬 기댈 곳이 필요한 난 in airplane mode
432,임창정,지나고도 같은 오늘 (또 생각이나서),기억은 날까 그때 일들이 가슴 저미게 그토록 행복했던걸 새로운 하루와 예전의 하루가 이렇게 서로 바뀌어 가는데 기억은 날까 우리 사랑이 누굴 그리며 한곳에 있어봤던걸 기나긴 오늘이 또 지나가는 거 그것만으로도 고마운데 나를 떠나면서 뒤를 보면 어떡하나요 냉정하게 모두 잊고 사는데 그 때 그 모습이 나를 쳐다보던 모습이 또 생각이 나서 참았었던 한숨이 나와요 희미해지는 그 때 일들이 자꾸 말을 해 우리가 이별했단 걸 원망하니까 이토록 미워하니까 두 번 다신 볼 순 없겠지 나를 보내면서 망설이면 어떡하나요 냉정하게 모두 잊고 사는데 그 때 그 모습이 나를 쳐다보던 모습이 또 생각이 나서 참았었던 눈물이 흘러요 언젠가 우리가 마주치게 되면 웃으며 인사할까 혹시나 서로를 알아보지 못하면 그대를 이 세상에서 만나 서로 알아본 것만으로 너무나 감사하며 지나칠게요 나를 떠나면서 뒤를 보면 어떡하나요 나를 보내면서 망설이면 어떡하나요 냉정하게 모두 잊고 사는데 그 때 그 모습이 나를 쳐다보던 모습이 또 생각이 나서 참았었던 눈물이 흐르네요
433,VICTON (빅톤),In Love,너를 만나기 위해 이렇게 달려왔던 이유 처음 봤을 때 어색해 부끄럽던 그때 그날처럼 서로가 조금씩 다가와 마주하는 순간들이 눈이 부신 날로 기억되는 넌 여전히 아름다워 기다려줘서 고마워 내게 넌 꿈만 같아서 Always I'll be there for you 모든 걸 주고 싶어 더 바랄 게 없어 Baby we are in love 내 전부를 네게 줄게 We are in love 늘 네 곁에 서 있을게 눈을 감아봐도 네가 있어 빛이 나는 걸 Baby we are in love 네 모든 게 궁금해진 내 모습에서 뜨끔해 이런 내 마음은 너무 투명해 훤히 다 비춰질 게 분명해도 난 너에게는 굳이 애써 숨길 필요 없단 걸 알게 됐어 끝나도 내가 후회는 없도록 다 줘버려야겠어 숨겨둔 마음 담아서 가까이 좀 더 안아줘 어둠이 내려와도 너와 함께 있어 난 더 바랄 게 없어 Baby we are in love 내 전부를 네게 줄게 We are in love 늘 네 곁에 서 있을게 눈을 감아봐도 네가 있어 빛이 나는 걸 Baby we are in love 너의 손길 그 시선이 여전히 필요해 손을 뻗어 언제나 나를 안아주던 그 맘이 고마워 이젠 말하고 싶어 Baby we are in love 이젠 내가 안아줄게 We are in love 내 전부를 가져도 돼 모든 게 변해도 내가 너를 비출 수 있게 Baby we are in love 눈을 감아봐도 네가 있어 빛이 나는 걸 In love
434,양희은,"모든 날, 모든 순간",네가 없이 웃을 수 있을까 생각만 해도 눈물이나 힘든 시간 날 지켜준 사람 이제는 내가 그댈 지킬 테니 너의 품은 항상 따뜻했어 고단했던 나의 하루에 유일한 휴식처 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니까 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 햇살처럼 빛나고 있었지 나를 보는 네 눈빛은 꿈이라고 해도 좋을 만큼 그 모든 순간은 눈부셨다 불안했던 나의 고된 삶에 한줄기 빛처럼 다가와 날 웃게 해준 너 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니까 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 알 수 없는 미래지만 네 품속에 있는 지금 순간 순간이 영원 했으면 해 갈게 바람이 좋은 날에 햇살 눈부신 어떤 날에 너에게로 처음 내게 왔던 그날처럼 모든 날 모든 순간 함께해
435,장필순,어느 새,어느새 내 나이도 희미해져 버리고 이제는 그리움도 지워져 버려 어느새 목마른 가슴 모두 잃어버린 무뎌진 그런 사람이 나는 되어만 가네 어느새 시간은 사랑하는 사람마저 빼앗아 나를 상심하게 만들었지만 어느새 이제는 가슴시린 그런 기억 조차도 모두 깨끗하게 잊어버린 무뎌진 사람이 돼가네 어느새  시간은 사랑하는 사람마저 빼앗아 나를 상심하게 만들었지만 어느새 이제는 가슴시린 그런 기억 조차도 모두 깨끗하게 잊어버린 무뎌진 사람이 돼가네 어느새 어느새 내 나이도 희미해져 버리고 이제는 그리움도 지워져 버려 어느새 목마른 가슴 모두 잃어버린 무뎌진 그런 사람이 나는 되어만 가네 어느새 어느새 어느새 어느새 어느새 어느새
436,김형섭,사랑해요,이쯤에서 널 사랑해도 되니 아주 조금의 니품에서 날 남겨두고 떠나간다면 내 맘 아픈거 잘 알잖아  사랑해요 다시 시작해요 힘들게만 했던 그대지만 I love my friend 너 아니면 안돼 우리 사랑은 정해져버린 운명인걸  널 힘들게 한 눈물까지도 이젠 내가 전부 갚을께요 내가 기쁜 건 너의 그 웃음이 지금 날 닮아 있다는 것  사랑해요 다시 시작해요 힘들게만 했던 그대지만 I love my friend 너 아니면 안돼 우리 사랑은 정해져 버린 운명인걸  지금처럼만 사랑해요 다시 시작해요 힘들게만 했던 그대지만 I love my friend 너아니면 안돼 모든 걸 잊고 행복하게만 해줄께  사랑해요 다시 시작해요 힘들게만 했던 그대지만 I love my friend 너 아니면 안돼 우리사랑은 정해져 버린 운명이야 -
437,"포맨 (4MEN), 미(MIIII)",뭐해?,뭐해 지금 니 생각하는데  뭐해 오직 니 걱정만 하는데  뭐해 하루종일 니 얼굴이 떠올라  행복해 니가 있기에  그래 항상 널 위해 기도해  그래 모든걸 주고 싶은 그대  그래 죽을만큼 힘들어도 괜찮아  내 옆에 니가 있기에  Oh 나의 lady lady lady lay  너 하나뿐인데  고백해 baby baby baby bay  말로 표현 못해  사랑해 오래 오래 오래 오래  언제까지나  변치않을거야  십년이 지나도 백년이 지나도  우린 그대로    몰래 네게 줄 선물을 준비해  몰래 다가가 힘이 되어줄게  그래 너만의 천사가 되어 지킬게  항상 너의 뒤에 서 있을게  Oh 나의 lady lady lady lay  너 하나뿐인데  고백해 baby baby baby bay  말로 표현 못해  사랑해 오래 오래 오래 오래  언제까지나  변치않을거야 십년이 지나도  백년이 지나도    내겐 baby baby baby bay  너 하나뿐인데  고백해 baby baby baby bay  말로 표현 못해  사랑해 오래 오래 오래 오래  언제까지나  변치않을거야 십년이 지나도  백년이 지나도 우린  ;;;  사랑해 우린
438,임정희,미소를 띄우며 나를 보낸 그 모습처럼 (굴러온 복덩어리),날 위해 울지 말아요 날 위해 슬퍼 말아요 그렇게 바라보지 말아요 의미를 잃어버린 그 표정 날 사랑하지 말아요 너무 늦은 얘기잖아요 애타게 기다리지 말아요 사랑은 끝났으니까 그대 왜 나를 그냥 떠나가게 했나요 이렇게 다시 후회할 줄 알았다면 아픈 시련 속에 방황하지 않았을텐데 사랑은 이제 내게 남아있지 않아요 아무런 느낌 가질 수 없어요 미소를 띄우며 나를 보낸 그 모습처럼 그대 왜 나를 그냥 떠나가게 했나요 이렇게 다시 후회할 줄 알았다면 아픈 시련 속에 방황하지 않았을텐데 사랑은 이제 내게 남아있지 않아요 아무런 느낌 가질 수 없어요 미소를 띄우며 나를 보낸 그 모습처럼 나를 보낸 그 모습처럼
439,김재환,그때 내가 지금의 나라면,오늘 하루만 바람이 되어 너의 곁에서 머물고 싶어 슬퍼 울고 있는 너 두 볼에 닿아 눈물자국 지울 텐데 허락한다면 그리움 되어 너의 마음에 빛나고 싶어 깊은 밤엔 별처럼 낮엔 해처럼 영원히 기억되고 싶어 그때 내가 지금의 나라면 널 혼자 두고 후회하진 않았을 텐데 조금 더 간절한 맘으로 너 멀어지지 못하게 붙잡았을 텐데 그때 네가 바라던 나라면 그 상처까지 안아줄 수 있는 나라면 한 번 더 돌아봐 주겠니 멈춘 시간을 되돌려 사랑할 수 있니 아름다웠던 순간을 모아 지칠 때마다 꺼내어 보네 제일 예쁜 추억이 가장 아프단 걸 깨달아 바보처럼 난 그때 내가 지금의 나라면 널 혼자 두고 후회하진 않았을 텐데 조금 더 간절한 맘으로 너 멀어지지 못하게 붙잡았을 텐데 그때 네가 바라던 나라면 그 상처까지 안아줄 수 있는 나라면 한 번 더 돌아봐 주겠니 멈춘 시간을 되돌려 사랑할 수 있니 우리 조금 더 간절한 맘으로 너 멀어지지 못하게 매달렸을 텐데 그렇게 바라던 나라고 먼 곳에서 더 사랑하고 있는 나라고 너에게 난 말하고 싶어 멈춘 시간을 되돌려 사랑할 수 있게 우리
440,장들레,사랑받고 싶어서 (Feat. 이진아),사랑받고 싶어서 나 말이 많아져 사랑받고 싶어서 나 말이 빨라져 나 확인받고 싶은 마음에 자꾸 급해지는 것 같아 미움받기 싫어서 나 앞서 생각해 미움받기 싫어서 숨기는 게 많아져 떠날까 두려운 마음에 자꾸 급해지는 것 같아 너가 그런 생각 했는지 난 몰랐어 말해줘서 고마워 마음껏 울어도 돼 너에게 해주고 싶은 말 참 많지만 안아주고 싶었어 더는 널 괴롭히지 마 나는 너 모습 그대로 좋아 숨 쉬지 못하게 했던 상처 때문에 애쓰지 마 사랑받고 싶어서 나 말이 많아져 사랑 주고 싶어 늘 사랑받고 싶어서 나 말이 빨라져 빨라져도 돼 나 확인받고 싶은 마음에 자꾸 급해지는 것 같아 괜찮아 급해져도 괜찮아
441,더 네임,겨우살아 (Feat. 케이윌),You're my everything You're my everything Everything You're my everything You're my everything You're my everything Everything You're my everything 한참을 아무말 하지도 난 못했어 이별을 하자던 니말에 아무런 소리가 들리지도 않았어 어느새 눈물만 흐르고 이렇게 쉽게 끝날 줄 몰랐어 사랑해서 날 떠나 보낸단 변명하지마 제발 먼저 사랑하고 먼저 이별하고 어떻게 넌 그럴수 있니 그렇게 뜨겁던 니맘 어디간거니 매일 날 안아주던 너인데 이럼 안되잖아 너무 아프잖아 어떻게 내사랑 다 밀어내 자꾸 눈물이 나서 아무말도 못한 채 너의 뒷모습만 보았어 이별을 받아들일 자신이 없는데 돌아와 돌아와 돌아와 끝까지 널 붙잡아야 했나봐 두려워져 시간이 갈수록 아파오잖아 점점 먼저 사랑하고 먼저 이별하고 어떻게 넌 그럴수 있니 그렇게 뜨겁던 니 맘 어디간거니 매일 날 안아주던 너인데 이럼 안되잖아 너무 아프잖아 어떻게 내사랑 다 밀어내 자꾸 눈물이 나서 아무말도 못한 채 너의 뒷모습만 보았어 오 제발 가지마 가지 말아줘 제발 가지마 가지 말아줘 내게 돌아와줘 제발 날 떠나가지마 나는 한순간도 나는 단 하루도 헤어진 그 날 그 이후로 더욱 선명해진 우리 추억때문에 가슴에 자꾸 멍이들어가 너는 가면 안돼 내 곁에 있어줘 다시 사랑하면 안되겠니 한번 만 부탁할께 너를 기다릴테니 제발 나에게로 돌아와 돌아와 돌아와 You're my everything You're my everything Everything You're my everything
442,이석훈,연애의 시작,저 저기 잠시만요 웬만한 연애의 시작은 이래 저기요 정말로 예쁘시네요 이런 말 하는 거 첨이긴 한데 후회할까 봐서요 떨리지만 전화번호 좀 너무 뻔하잖아 유치하고 찬란하고 손가락은 오그라들 것 같아 왜 그러나 싶었거든 근데 그녀에게 유치하게 찬란하게 나 지금 이러고 있다 죄송한데 정말로 예쁘시네요 혹시라도 알 수 있을까요 연락처 웬만한 연애의 시작은 그래 오늘은 날씨가 정말 좋네요 주말엔 뭐해요 별 약속 없음 차 한 잔 할까 해서 바쁘시면 담에 할까요 별 내용도 아닌 문자들을 썼다 지웠다 이모티콘 하나에 고민 고민 왜 그러나 싶었거든 근데 지금 내가 썼다 지웠다 지웠다 썼다 시 한 편 쓸 기세 같아 커피 저녁 뭐가 더 괜찮을까요 혹시라도 볼 수 있을까요 데이트 데이트 첫 데이트 며칠째 온통 머릿속엔 그녀 생각뿐이잖아 자 시작할까 원래 연애란 유치하고 찬란하고 다 그런 거 아니겠어 저만치서 그녀의 모습이 보여 오늘따라 더 예쁘시네요 You’re my love
443,바이브,"천국 (Feat. 이영현, 신용재 Of 포맨, 임세준, 원지 Of 벨라포)",그대와 함께라면 어디든 천국 그대와 함께라면 세상도 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대가 있는 바로 여기가 천국 그대와 나만 아는 이곳이 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 이 또한 지나가리라 그대의 슬픈 아픔도 이 또한 지나가리라 그대 당신의 슬픈 기억도 그대와 함께라면 어디든 천국 그대와 함께라면 세상도 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 이 또한 지나가리라 그대의 슬픈 아픔도 이 또한 지나가리라 그대 당신의 슬픈 기억도 그대와 함께라면 어디든 천국 그대와 함께라면 세상도 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대가 있는 바로 여기가 천국 그대와 나만 아는 이곳이 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대와 함께라면 어디든 천국 그대와 함께라면 세상도 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대와 함께라면 어디든 천국 그대와 함께라면 세상도 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대가 있는 바로 여기가 천국 그대와 나만 아는 이곳이 천국 험한 세상 속에 넌 유일한 피난처이니 그대와 함께라면 어디든 천국 그대가 있는 바로 여기가 천국 그대와 나만 아는 이곳이 천국
