,가수,제목,가사
1034,어반자카파,EMPTY,우리 아무것도 남은 게 이제 아무것도 없네요 밤이 지나 아침이 오듯이 그렇게 또 살아가야겠지 또 슬퍼하며 살아가 계속 시간은 흘러가 괜찮아졌을까 하는 순간 또 혼자임을 깨닫죠 매일 그리워하고 또 매일 너를 부정하고 괜찮다며 나를 속여봐도 매일매일 너를 그리워해 계속 연락을 해봐도 또 눈물을 보여도 대답조차 없는 네 모습이 나를 더 비참하게 해 매일 그리워하고 또 매일 너를 부정하고 괜찮다며 나를 속여봐도 매일매일 너를 그리워해 그립지만 만날 수가 없는 할 말이 많지만 말을 아껴야 하는 미안하지만 내가 먼저 말할 수 없는 그런 날에 우린 헤어진 거야 고요한 침묵이 흐를 때 끝이 올 때쯤 잊혀지겠지 그렇게 또 살아지겠지 돌아가려 애쓰지 마 누구나 겪는 일이잖아 끝이 올 때쯤 잊혀질 거야 그렇게 또 살아질 거야 또 잊혀질 거야 또 살아질 거야
1035,백지영,IF I,IF I IF I 사랑이면 이제 난 어떡해야 해 기다리다 후회해도 다시 난 너여야만 해 멀리 구름 뒤에 숨어도 내 맘속에 밤이 찾아오면 IF I IF I IF I IF I IF I 저 달빛이 나를 비추면 내 맘 알아볼까요 저 별빛이 나를 울리면 그대가 내게 올까요 넌 몰라 왜 몰라 IF I IF I IF I 이 모든 게 사랑이 맞다면 아냐 이건 내가 아냐 너는 알 수 없겠지만 애써 내 마음을 감춰도 다시 슬픈 밤이 찾아오면 IF I IF I IF I IF I IF I 저 달빛이 나를 비추면 내 맘 알아볼까요 저 별빛이 나를 울리면 그대가 내게 올까요 넌 몰라 왜 몰라 IF I IF I IF I IF I 내가 나를 버린다면 우린 사랑이 될 수 있을까 저 바람에 나를 날리면 내 맘이 들릴까요 저 비처럼 눈물 흐르면 그대가 안아 줄까요 넌 몰라 왜 몰라 IF I IF I IF I 이 모든 게 사랑이 맞다면
1036,"Kei (러블리즈), 주헌",Ride Or Die,내가 없는 밤이 길어지면 다시 날 찾아 줘 니가 오는 이 길 위에 서서 널 기다려 Oh If you ever call my name 시간이 멈추어도 난 너의 곁에 Ride or die 사랑은 때때로 변심하는 거야 너의 앞에선 또 다른 나로 변신하는 거야 죽도록 아프다 해도 안 아프다 하는 거야 너가 웃으면 그걸로 난 다 되는 거야 어긋나고 삐걱해져 부쩍 낡아버린대도 때 묻고 부서져 한껏 닳아버린대도 괜찮아 바보같이 무례하게 널 대하기엔 이제 바보같이 무례하게 널 사랑하기에 내가 없는 밤이 길어지면 다시 날 찾아 줘 니가 오는 이 길 위에 서서 널 기다려 Oh If you ever call my name 시간이 멈추어도 난 너의 곁에 Ride or die 평생 내 가사의 끝맺음은 다 너야 매몰차게 뒤돌아서도 그 앞 미래가 너야 푸른 하늘을 꾸며주는 저 뭉게구름이 너야 비를 내리며 눈물 흘려도 어차피 난 너야 죽도록 달려도 죽지 않더라고 사람은 죽도록 매달려도 사랑은 다시 낳더라고 사랑을 난 그렇게 배웠어 사람을 사랑하고 그 사람을 사랑하면 바뀌어야 해 또 다른 나로 언제까지나 너와 함께 할 수 있다면 그 어떤 무엇도 원하지 않아 수없이 생각해봐도 You're the only one 비가 오던 눈이 오던 찬 바람에 날려 흔들리더라도 넌 앞만 보고 달려 난 허수아비처럼 두 팔 벌려 기다리고 있어 환한 웃음을 가진 너란 꽃이 피고 있어 I’ll wait for your love 내가 가진 모든 걸 잃어도 너만 있으면 돼 니가 가는 그곳이 어디든 날 데려가 Oh If you ever call my name 어둠이 다가와도 넌 나의 곁에 Ride or die 내가 없는 밤이 길어지면 다시 날 찾아 줘 니가 오는 이 길 위에 서서 널 기다려 Oh If you ever call my name 시간이 멈추어도 난 너의 곁에 Ride or die
1037,차은우 (ASTRO),"Don't Cry, My Love",부서지는 저 달빛이 더 차가워진 이 밤이 마치 우리를 닮은 것 같아 어느샌가 다 잊혀질 이 짧고 슬픈 이야기 그 주인공이 나여도 좋아 괜찮아 알아 돌이킬 수 없단 걸 그 마지막에 네가 있다면 Don’t cry my love 날 태워서 널 밝힐 테니까 스쳐 지나듯 잠시여도 내 맘속에 영원할 테니 my love 두 눈을 감아 네가 날 부르면 난 언제든지 그곳에 그러니 Don’t cry my love 이렇게 난 어둠 속에서 무너진 날 부르던 네 목소리 내겐 유일한 빛인 것 같아 알잖아 내겐 널 잃은 그 순간이 죽은 것과 같을 테니까 Don’t cry my love 날 태워서 널 밝힐 테니까 스쳐 지나듯 잠시여도 내 맘속에 영원할 테니 my love 두 눈을 감아 네가 날 부르면 난 언제든지 그곳에 그러니 Don’t cry my love 이렇게 난 유일한 사람 너만이 오늘도 날 견디게 해 오랫동안 꿈꿔왔던 my love is you 단 하나만 기억해 줘 운명의 끝엔 내가 있을게 한순간도 외롭지 않게 Don’t cry my love 날 태워서 널 밝힐 테니까 스쳐 지나듯 잠시여도 내 맘속에 영원할 테니 my love 두 눈을 감아 네가 날 부르면 난 언제든지 그곳에 그러니 Don’t cry my love 이렇게 난
1038,송희란,부재,나 잠시 이곳을 떠나 다녀올 곳이 있어 그리 많이 멀지는 않아 가끔 바쁜 내 밤을 지새우게 한 사랑했던 너의 노래를 멈추고 아아 아아아아아 날 부르지 못하게 내가 먼저 이곳을 떠나 아 눈이 감기고 숨을 고를 때까지 새벽이 올 때까지 하늘은 맑고 구름은 숨어버린 듯 그림자 하나 없는 바다에 내 두 발을 담아 셀 수 없이 이 마음을 고백하게 한 사랑했던 나의 노래를 켜고 아아 아아아아아 날 부르지 못하게 내가 먼저 이곳을 떠나 아 눈이 감기고 숨을 고를 때까지 새벽이 올 때까지 나 혼자 돌아가 눈을 떠봐도 그 자리에 넘어지지 않아 oh 아아 아아아아아 날 부르지 못하게 내가 먼저 이곳을 떠나가 아 눈이 감기고 숨을 고를 때까지 아침이 올 때까지
1039,오왠 (O.WHEN),자국,내게 물었지 뭐가 그리 힘드냐고 내게 말했지 그냥 다 힘들더라고 깊게 그늘진 구석에 파묻은 말들이 보이지 않게 나쁜 말들은 다시 찾아오고 힘든 자국만 보이지 않다가도 보여 바람 부는 곳 거기 서 있어 봐도 내가 기댈 곳 없을 테니까 안녕 그래 다 떠나가도 돼 내가 기억할지도 모를 테니까 저기 저 골목을 지나면 다시 나 다른 나를 봐야 하니까 내겐 없었지 나쁜 것들 말곤 힘든 하루는 누구보다 잘 알고 있어 나의 약한 모습을 넋 놓고 바라봐 다를 건 없을 테니까 안녕 안녕 그래 다 떠나가도 돼 내가 기억할지도 모를 테니까 저기 저 골목을 지나면 다시 나 다른 나를 봐야 하니까 사실 머물러도 돼 여긴 아직 따뜻해 빈자리가 야속해서 자국이 잘 보여 아냐 그냥 가도 돼 아침이 오기 전에 다른 나를 감당 못할 거야
1040,V.O.S,눈을 보고 말해요.,오늘 하루는 바쁠것 같아요 혼자 지내는 연습을 해야죠 내일이면 괜찮아질 것도 같은데 언제쯤 만나서 얘기 할까요 아니에요 당장이라도 보고싶은데 헤어지잔 말할까 자꾸만 두려워 눈을보고 내게 말해요 내가 싫어졌다 말해요 왜자꾸만 나를 못봐요 거짓말이죠 우린 사랑하고 있는데 그것만으론 안되나요 그래요 그렇게 말 안해도 잘 알고 있죠 나는  오늘 하루는 아플것 같아요 평소 않던 이별을 해야하죠 내일이면 괜찮아질 것도 같은데 언제쯤 웃으며 얘기 할까요 그대 만나러 가는길은 행복했는데 지금 이순간 나는 시간이 멈추길 눈을보고 내게 말해요 내가 싫어졌다 말해요 왜자꾸만 나를 못봐요 거짓말이죠 우린 사랑하고 있는데 그것만으론 안되나요 그래요 그렇게 말 안해도 잘 알고 있죠 나는  이런사랑 다신 못할것 같아  묻고싶은게 하나 있죠 나를 사랑하긴 했나요 잘해주진 못했었나요 그건 아니죠 아니죠 몇 걸음만 더 걸어가면 길을 돌아보지 않으면 더이상 미련 없이 그대를 보내야 겠죠 Good Bye
1041,신용재 (2F),또 하루가 지나간다,지친 하루 끝에 내뱉어 본 한숨에 무거웠던 나의 마음을 내려 본다 이유조차 모르는 복잡한 맘이 자꾸 날 흔들어 왜 이렇게 늘 이렇게 어렵기만 한지 지금 난 어디쯤에 와있는 것일까 어딜 향해 가는 걸까 모르겠어 부서진 나를 안고서 눈을 감아 끝없이 물어왔던 질문을 멈추고 괜찮다고 말해줄래 끝내 참아왔던 눈물이 또 흘러 워 워 워 또 하루가 지나간다 아무 생각 없이 또 하루가 지나고 모른 채 숨겼던 상처가 아파 온다 문득 떠오른 기억 언젠가 내가 빛났던 날 어디에도 이제 없는 아련한 시간들 날 복잡하게 하고 또 아닌 척하고 숨기며 살아왔었지 그렇게 부서진 나를 안고서 눈을 감아 끝없이 물어왔던 질문을 멈추고 괜찮다고 말해줄래 끝내 참아왔던 눈물이 또 흘러 워 워 워 또 하루가 지나간다 이 하루가 지나가길 다시 또 쉽게 지친대도 마음을 달래고 워 워 워 애써 웃지 않아도 돼 워 워 워 그렇게 또 살아간다 어둠이 지나면 워 워 워 다른 내가 될 테니까
1042,나겸 (NAAKYEUM),처음 느낌 그대로,남다른 길을 가는 내게 넌 아무 말 하지 않았지 기다림에 지쳐가는 것 다 알고 있어 아직 더 가야 하는 내게 넌 아무 말 하지 않았지 그 마음이 식어가는 것 난 너무 두려워 I want you I want you I want you I want you 어제 널 보았을 때 눈 돌리던 날 잊어줘 내가 사랑하면 사랑한단 말 대신 차갑게 대하는 걸 알잖아 오늘 널 멀리하며 혼자 있는 날 믿어줘 내가 차마 네게 할 수 없는 말 그건 사랑해 처음 느낌 그대로 아직 더 가야 하는 내게 넌 기대할 수도 없겠지 그 마음이 식어가는 것 난 너무 두려워 어제 널 보았을 때 눈 돌리던 날 잊어줘 내가 사랑하면 사랑한단 말 대신 차갑게 대하는 걸 알잖아 오늘 널 멀리하며 혼자 있는 날 믿어줘 내가 차마 네게 할 수 없는 말 그건 사랑해 처음 느낌 그대로
1043,나문희,나의 옛날 이야기,쓸쓸하던 그 골목을 당신은 기억하십니까 지금도 난 기억합니다 사랑한단 말 못하고 애태우던 그 날들을 당신은 알고 있었습니까 철없었던 지난 날의 아름답던 그 밤들을 아직도 난 사랑합니다 철없던 사람아 그대는 나의 모든 것을 앗으려 하나 무정한 사람아 수줍어서 말 못했나 내가 싫어 말 안했나 지금도 난 알 수 없어요 이 노래를 듣는다면 나에게로 와주오 그대여 나는 기다립니다 무정한 사람아 이 밤도 나의 모든 것을 앗으려 하나 철 없던 사람아 오늘밤도 내일 밤도 그리고 그 다음 밤도 영원히 나는 기다립니다
1044,희형제,너라는 계절,차가운 이 바람에 목이 메어와 보고 싶단 이 말이 너무 어려워 혼자 남는 게 두려워 아직도 나는 너라는 계절에 머물러 있는데 좋았던 그 기억이 또 생각이 나서 설레었던 웃음에 눈물이 나와 가슴이 아파 내 안에 짙어져 버린 너라는 추억에 또 하룰 살아가 이렇게 사랑하는데 왜 이별인가요 돌아오면 안 되나요 그리워서 그리워서 이 계절이 녹아내린대도 난 또 불러본다 그대 이름을 아팠던 그 시간이 또 생각이 나서 상처 줬던 날들이 후회로 남아 가슴에 깊이 박힌 채 부서져버린 너라는 추억에 또 하룰 살아가 이렇게 사랑하는데 왜 이별인가요 돌아오면 안 되나요 그리워서 그리워서 이 계절이 녹아내린대도 난 또 불러본다 그대 이름을 좋았었던 그 많은 시간들 가슴속에 상처로 남아 기억하면 할수록 아파 이렇게 사랑하는데 왜 이별인가요 왜 이별인가요 돌아오면 안 되나요 그리워서 그리워서 이 계절이 녹아내린대도 난 또 기다린다 너란 계절에 갇힌 채 또 하룰 살아가 너 없인 난 안되겠어 보고 싶다 널 보고 싶다 미칠 만큼 네가 그리워서 난 또 불러본다 그대 이름을
1045,김현식,넋두리,쓸쓸한 거리에 나 홀로 앉아서 바람의 떨리는 소리를 들었지  어디서 왔다가 어디로 가는지 설레이는 이 내 마음이여 꺼질 듯 타오는 거리의 네온을 내 품에 안고서 헤매고 있었지 멀리로 떠나는 내 님의 뒷모습 깨어진 꿈이었나 힘 없는 내 발길에 다가선 님의 모습 인생을 몰랐던 나의 길고 긴 세월 갈 테면 가라지 그렇게 힘이 들면 가다가 지치면 또 일어나겠지  쓸쓸한 거리에 나 홀로 앉아 바람의 떨리는 소리를 들었지 어디서 왔다가 어디로 가는지 설레이는 이 내 마음이여 꺼질 듯 타오는 거리의 네온을 내 품에 안고서 헤매고 있었지 멀리로 떠나는 내 님의 뒷모습 깨어진 꿈이었나 힘 없는 내 발길에 다가선 님의 모습 인생을 몰랐던 나의 길고 긴 세월 갈 테면 가라지 그렇게 힘이 들면 가다가 지치면 또 일어나겠지
1046,장혜진,키작은 하늘,무거워진 발걸음이 힘에 겨워 회색빛 하늘만 바라보았어 키작은 하늘엔 잿빛 구름 비라도 내릴듯해 고개숙인 가로등에 비를 보듯 보이는 사랑만 했는지 몰라 어깨에 떨어진 빗물처럼 느낄수도 있잖아 그대만은 나를 영원히 지켜주리라 믿었는데 이렇게 날 떠나갈 수 있는건 함께한 사랑은 없었던거야 하지만 남겨진 가슴가득 고인 그대의 눈빛은 그대로인데 못다한 사랑이 너무 많이 남아 그대를 잊을 수 없을것 같아  그대만은 나를 영원히 지켜주리라 믿었는데 이렇게 날 떠나갈 수 있는건 함께한 사랑은 없었던거야 하지만 남겨진 가슴가득 고인 그대의 눈빛은 그대로인데 못다한 사랑이 너무 많이 남아 그대를 잊을수 없을것 같아 하지만 남겨진 가슴가득 고인 그대의 눈빛은 그대로인데 못다한 사랑이 너무 많이 남아 그대를 잊을수 없을것 같아
1047,성시경,그 아픔까지 사랑한 거야,너를 처음 만난 날 소리없이 밤새 눈은 내리고 끝도없이 찾아드는 기다림 사랑의 시작이었어  길 모퉁이에 서서 눈을 맞으며 너를 기다리다가 돌아서서 아쉬움의 그리움만 쌓여도 난 슬프지않아  눈 내리고 외롭던 밤이 지나면 멀리서 들려오는 새벽 종소리  혼자만의 사랑은 슬퍼지는거라 말하지 말아요 그댈 향한 그리움은 나만의 것인데 외로움에 가슴아파도 그 아픔까지 사랑한거야  눈 내리고 외롭던 밤이 지나면 멀리서 들려오는 새벽 종소리  혼자만의 사랑은 슬퍼지는거라 말하지 말아요 그댈 향한 그리움은 나만의 것인데 외로움에 가슴아파도 그 아픔까지 사랑한거야 -
1048,디셈버,이별을 대처하는 방법,떠난 그댈 위해 내가 할 수 있는 일 이별에 담담한 척 하는 일 멋진 남자답게 눈물을 감추는 일 미소지어 그댈 보내는 일 가슴이 또 때를 써 그댈 데려 오라고 이렇게 사랑하는데 왜 보내야 하냐고 사랑해서 그래요 죽어도 보내기 싫지만 이별 앞에 대처하는 방법이죠 바보처럼 웃어도 가슴이 먼저 울고있죠 미안하지만 잊지 못할 거에요 나를 용서해요  떠난 그댈 위해 내가 할 수 없는 일 나 평생 그댈 잊고 사는일 보고싶은 마음에 전화해선 안돼요 늦은 밤 그대 집앞을 찾아가도 안돼요 사랑해서 그래요 죽어도 보내기 싫지만 이별앞에 대처하는 방법이죠 바보처럼 웃어도 가슴이 먼저 울고있죠 미안하지만 잊지 못할 거에요 나를 용서해요  이별이 이토록 힘들 줄 몰랐는데 그대를 정말 많이 사랑했나봐 하루라도 못보면 가슴에 가시가 돋는데 그대 없이 그대 없이 어떡해 살다살다 힘들면 다시 내게 돌아와줘요 두번 다시는 헤어지지 말아요 그댈 사랑해요
1049,정은지,하늘바라기 (Piano Ver.),꽃 잎이 내 맘을 흔들고 꽃 잎이 내 눈을 적시고 아름다운 기억 푸른 하늘만 바라본다 꼬마야 약해지지마 슬픔을 혼자 안고 살지는 마 아빠야 어디를 가야 당신의 마음처럼 살 수 있을까 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 하늘바라기 하늘만 멍하니 가장 큰 하늘이 있잖아 그대가 내 하늘이잖아 후회 없는 삶들 가난했던 추억 난 행복했다 아빠야 약해지지마 빗속을 걸어도 난 감사하니깐 아빠야 어디를 가야 당신의 마음처럼 살 수 있을까 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 따뜻한 바람이 부는 봄 내음 그대와 이 길을 함께 걷네 아련한 내 맘이 겨우 닿는 곳에 익숙한 골목 뒤에 숨어있다가 그대 오기만 오기만 기다린 그때가 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 하늘바라기 하늘만 멍하니
1050,#안녕,너에게,너에게 아무 얘기 할 수 없어 내겐 전부였던 너에게 무슨 말을 할까 어떤 표정 지을까 내가 이럴 자격 있을까 고마운 기억밖에 없는 네게 내가 뭘 더 할 수 있을까 행복하게 살아 좋은 사람 만나 그런 뻔하고 유치한 얘기에 나에게 괜찮아 하며 웃는 너 너를 난 어떻게 보내려나 내가 널 지울 수 있을까 정말 그럴 수 있을까 너에게 바라는게 하나 있어 부디 먼 훗날 날 욕할만큼 눈부시게 살아 빛나게 행복해 보내는 이 맘 후회 되도록 지금 이 순간이 전부인거야 내겐 다시 못올 날일거야 한 걸음만 더 너와 떨어지면 다신 더 못 올까봐 가라고 아무리 날 밀어내도 그저 여기 머무를 수 밖에 어떻게 보일까 참 바보같을까 왜 마지막까지 난 이럴까 너에게 나는 어떤 추억일까 혹시 좋았던 날도 있을까 먼 훗날엔 다 바래지겠지 알아 그래서 미안해 난 너에게 이 말도 못했어
1051,전영록,그대 뺨에 흐르는 눈물,나 이렇게 울지만 슬프지는 않아요 언젠가는 그날이 다시 돌아오는데 떠나가는 너에게 무슨 말을 하나요 우리들의 사랑이 멀어지고 있는데 이젠 사랑할 수 없어요 차라리 웃어 봐야지 그러나 그대 뺨에 흐르는 눈물은 어이 하나 흔들리는 이 마음 난 어떻게 하나요 우리들의 사랑이 멀어지고 있는데  이젠 사랑할 수 없어요 차라리 웃어 봐야지 그러나 그대 뺨에 흐르는 눈물은 어이 하나 흔들리는 이 마음 난 어떻게 하나요 우리들의 사랑이 멀어지고 있는데 이젠 사랑할 수 없어요 차라리 웃어 봐야지 그러나 그대 뺨에 흐르는 눈물은 어이 하나
1052,엠씨더맥스 (M.C the MAX),행복하지 말아요 (2007 New Ver.),왜이리도 이세상은 이별이 많은지 왜 사랑은 힘든건지 난 궁금했었죠 난 이제 또다시 묻고있죠 어떻게 견디는지 이 많은 슬픔 끝나긴 하는지 괜찮아요 다 그렇듯 이러다 말겟죠 이 가슴도 이눈물도 다 가라앉겟죠 더 안을수록 부서저버릴 우리를 알고잇죠 보내는 일이 사랑이라는걸 사랑해 사랑해 말해줄 시간이 아직도 남을줄 알앗죠 언젠가 누군가 그대를 가져갈 그사람 벌써부터난 부러워 지네요 행복하지마요 행복하려면 사랑한 날 잊어야 하잖아 가시가 박힌듯 숨쉴때마다 눈물이 흘러와 사는게 사는것이 아니죠 사랑하지마요 내가 아니면 누구와도 영원할수 없어 그대를 그곳에 두고온것 그것만 기억하면 찾을수잇죠 잠시 멈춰잇는 사랑인거죠 괜찬아요 웃어요  사랑해 사랑을 나에게 말해줄 그대의 목소리 이제 들을수없겟죠 조금만 잠시만 머물다 올것을 그대의 곁에잇는 그 사람도 아나요 행복하지마요 행복하려면 사랑한날 잊어야 하잖아 가시가 박힌듯 숨쉴때마다 눈물이 흘러와 사는게 사는것이 아니죠 사랑하지마요 내가아니면 누구와도 영원할수없어 그대를 그곳에 두고온것 그것만 기억하면 찾을수 있죠 잠시 멈춰잇는사랑 인거죠 괜찮아요 웃어요
1053,박정은,돌이킬 수 없는,아무말도 못했어 그대 돌아서는데 차갑게 돌아서는데 어떻게 잡지도 못하고 난 입술만 꼭 깨물고 쳐다보고 있잖아 심장소리만 쿵쾅 들려오고 안 붙잡아야지 절대로 안 붙잡아야지 미쳐 전해주지 못한 눈물 소리만 들리잖아 혼자 눈 멀어 생각나면 어떡하란 말야 책임지고 떠나는게 옳잖아 돌이킬 수 없는 다시는 돌이킬 수 없는 내 남자가 떠나가요 식어버린 사랑이 돌이킬 수 없게 돌이킬 수 없게 절대 난 도망 못 가 그대라서 나는 도망 못 가 돌이킬 수 없는 그대라 내 남자는 그대라 이별이 겁나 사랑이 겁나 눈물이 흐르고 안 붙잡아야지 절대로 안 붙잡아야지 수백번을 다짐했어 터지는 속을 꾹 참았어 귀가 안들려 발끝에서 머리까지 굳어 눈이 자꾸 멀어 앞이 캄캄해 돌이킬 수 없는 다시는 돌이킬 수 없는 내 남자가 떠나가요 식어버린 사랑이 돌이킬 수 없게 돌이킬 수 없게 절대 난 도망 못 가 그대라서 나는 도망 못 가 돌이킬 수 없는 그대라 내 남자는 그대라 이별이 겁나 사랑이 겁나 오분 십분 지나고 바람결에 머리만 날려 움직이지 못하고 툭툭 털고 일어나 가야하는데 다시는 안볼꺼야 바보가 되도 나쁜 짓에 휘말려도 돌이킬 수 없으니까 내 사랑 미워할 수 없는 미워도 미워할 수 없는 내 사랑이 무너져요 불타버린 사랑이 돌이킬 수 없게 돌이킬 수 없게 절대 난 도망 못 가 그대니까 나는 도망 못 가 돌이킬 수 없는 그대라 내 남자는 그대라 이별이 겁나 사랑이 겁나 눈물이 흐르고
1054,서영은,우리 사랑이 뭐 이래요,화장을 해요 수척해진 얼굴에  계속 울기만 해서  눈도 잘 보이지 않죠  머릴 잘라요 당신이 좋아했던  긴 머리에 그댈 담아서  다 자르고 있죠  친굴 만나볼까요 영화라도 볼까요  이럴 땐 그대 항상 함께였는데  절대 그럴 리가 없다고  우리 헤어질 리 없다고  나밖에 없다고  나밖에 없다고  그대가 말했잖아요  우리 사랑이 뭐 이래요  너무 하잖아요 정말  다 믿었었는데  만나지 말걸 사랑하지 말걸  사랑하지도 말걸    슬픈 노랠 들어도  모두 내 얘기 같죠  미운 그대가 자꾸 더 미워져요  절대 그럴 리가 없다고  우리 헤어질 리 없다고  나밖에 없다고  나밖에 없다고  그대가 말했잖아요  우리 사랑이 뭐 이래요  너무 하잖아요 정말  다 믿었었는데  만나지 말걸 사랑하지 말걸  우리 헤어지면 안돼요  사랑해야 해요  할말이 남아서 아직도 많아서  조금만 더 사랑해요  거짓말이라도 해줘요  우리 사랑이 지루해 농담한 거라고  그러지 마요 날 버리지 마요  거짓말처럼 내게 돌아와요
1055,임세준,총맞은 것처럼 (모기향 필 무렵),총맞은 것처럼 정신이 너무 없어 웃음만 나와서 그냥 웃었어 그냥 웃었어 그냥 허탈하게 웃으며 하나만 묻자 해서 우리 왜 헤어져 어떻게 헤어져 어떻게 헤어져 구멍난 가슴에 우리 추억이 흘러 넘쳐 잡아보려해도 가슴을 막아도 손가락 사이로 빠져나가 심장이 멈춰도 이렇게 아플꺼 같진 않아 어떻게 좀 해줘 날 좀 치료해줘 이러다 내 가슴 다 망가져 어느새 눈물이 나도 모르게 흘러 이러기 싫은데 정말 싫은데 정말 싫은데 총맞은 것처럼 정말 가슴이 너무 아파 아파 이렇게 아픈데 이렇게 아픈데 살 수가 있다는 게 이상해 어떻게 너를 잊어 어떻게 너를 잊어 가슴이 뻥 뚫려 채울 수 없어서 죽을 만큼 아프기만 해 총맞은 것처럼
1056,"황치열, 솔라 (마마무)",꿀이 떨어져 (Mellow),있잖아 내가 좀 솔직해 그래선데 너를 많이 좋아해 니 눈에만 예쁘게 보이고 싶어 그게 제일 어려워 널 대하는 내 맘을 매너라 생각해줄래 몸에 밴 게 아니라 맘이 하는데 내 눈에 넌 너무 달콤해 나를 채우고 있어 널 보면 내 눈에서 똑 똑 꿀이 떨어져 나 이상하게 참으려 해도 널 자꾸 보게 돼 You 오랫동안 비어있던 내 하루에 니가 있어 다행이야 my other one 넌 꾸밈이 없어서 맑아서 나를 웃게 해 너의 매력에 you 자꾸만 자꾸만 너를 더 알고 싶게 you make me feel good 항상 나의 편에선 니가 고마워 내가 널 더 아낄래 우리가 달라서 난 그게 좋아 내가 옆에서 해 주고 싶은 게 많아져서 배울 점이 girl 많은 너라서 ma boy 뭔가 든든해 보여 널 보면 내 눈에서 똑 똑 꿀이 떨어져 나 이상하게 참으려 해도 널 자꾸 보게 돼 You 오랫동안 비어있던 내 하루에 니가 있어 다행이야 my other one 취향부터 입 맛까지 다르긴 해도 우리 맘의 크기는 서로 똑같을 꺼야 널 보면 내 눈에서 똑 똑 꿀이 떨어져 나 이상하게 참으려 해도 널 자꾸 보게 돼 You 오랫동안 비어있던 내 하루에 니가 있어 다행이야 my other one
1057,드림캐쳐,Lullaby,눈을 뜨지 말고 날 봐요 하루 종일 내 곁에만 있게 해줄게 깨는 순간 사라져버릴 나는 너의 눈을 바라보는 게 다인 걸 네가 없는 시간 속에서 난 떠나버리고 싶어 잊어버린 기억 속에만 남아있는데 Lullaby 오늘은 가지 마 이 노래를 불러줄게 아침이 밝아와도 곁에 있어줘 Everyday 이 자리에서 매일 기다렸지만 내일도 그럴 자신이 나는 없는 걸요 Don't make me cry 단 한 순간도 Don't leave me alone 내 손을 잡아줘 오랜 시간 속에 홀린 널 향한 발걸음이 영원히 제자리에 날 머무르게 하는 걸까 Oh ah 네가 있는 시간 속에 날 데려가 주면 좋겠어 내 마음은 시간보다 더 빨리 가는데 Lullaby 오늘은 가지 마 이 노래를 불러 줄게 아침이 밝아와도 곁에 있어줘 Everyday 이 자리에서 매일 기다렸지만 내일도 그럴 자신이 나는 없는 걸요 I'll never leave you alone 널 잡아 두려고 애를 써도 어김없이 눈을 뜨는 너를 보낼 수밖에 Woo-ah Lullaby 오늘은 가지 마 이 노래를 불러 줄게 아침이 밝아와도 곁에 있어줘 Everyday 이 자리에서 매일 기다렸지만 내일도 그럴 자신이 나는 없는 걸요 Lullaby 오늘은 가지 마
1058,김경민 (위아영),내가 없는 너의 사진,기억하고 있는 건 너를 만나고 꿈꿔왔던 시간 그 사진 속 너와 내가 다시 돌아올 꿈을 꾸게 해 예쁘게 웃는 네가 그리워서 내 품에 담은 너의 사진 꺼내면 다시 울 까봐 하지 못한 말이 너무 많은데 너의 사진 속에 내가 없는 게 믿을 수가 없어서 날 그려보아도 고요한 외로움만 내게 가득해 예쁘게 웃는 네가 그리워서 내 품에 담은 너의 사진 꺼내면 다시 울 까봐 하지 못한 말이 너무 많은데 너의 사진 속에 내가 없는 게 믿을 수가 없어서 날 그려보아도 고요한 외로움만 내게 가득해 기억하길 바랄게 우리가 있던 시간
1059,형태,친한 친구는 난 싫어,조금 어설프긴 하지만 많이 서툴러 보이지만 작은 고민 하나를 너와 함께하려 해 우리 늘 보던 곳에서 시간 좀 내줄래 잠깐이면 돼 난 여기 있어 너의 앞에 떨리는 내가 어색한 눈빛 말투 표정 보여줘도 말하지 않으면 너는 모를 것 같아 널 많이 좋아한다고 첨부터 그랬어 이유를 묻지 말아줘 나도 몰라 내 맘은 그래 지금 널 어떻게 생각하는지 말해줄 수 있니 친한 친구는 난 싫어 너의 앞에 떨리는 내가 어색한 눈빛 말투 표정 보여줘도 말하지 않으면 너는 모를 것 같아 널 많이 좋아한다고 첨부터 그랬어 이유를 묻진 말아줘 나도 몰라 내 맘은 그래 지금 널 어떻게 생각하는지 말해줄 수 있니 친한 친구는 난 싫어 널 많이 좋아했다고 첨부터 그랬단 말이야 이유를 묻진 말아줘 너만 보여 내 맘은 그래 지금 널 어떻게 생각하는지 말해줄 수 있니 친한 친구는 난 싫어
