,제목,가수,가사
60,너에게 못했던 내 마지막 말은,다비치,"['아직 남았을까', '못 잊을 이유가 남아 있을까', '나만 왜 이렇게', '바보같이 혼자 널 기다릴까 음', '애꿎은 바람들은', '말도 안 되는 네 말을', '또 믿고 싶게 해', '달라질 게 없는데 끝인 걸 아는데', '생각이 나 그 모든 게', '나 어쩌면 너에게 하고 싶은 말은', '긴 밤을 지새도', '아직 너를 많이 사랑한다고', '이 아픈 시간이 어서 지나가기를', '조금만 더 버텨볼게', '네가 없는 하루가 버겁긴 하지만', '보고 싶은 마음 꾹 참고', '하루에 하나씩 잊어볼게 그래 볼게', '매일 이런 다짐을 해 습관처럼', '생각보다 길어진', '그리움이 익숙해져 가는 날들에', '제법 웃기도 하다 또 괜찮다가도', '생각이 나 네 모든 게', '나 어쩌면 너에게 하고 싶은 말은', '긴 밤을 지새도', '아직 너를 많이 사랑한다고', '이 아픈 시간이 어서 지나가기를', '조금만 더 버텨볼게', '네가 없는 하루가 버겁긴 하지만', '보고 싶은 마음 꾹 참고', '하루에 하나씩 잊어볼게 그래 볼게', '매일 이런 다짐을 해 습관처럼', '괜찮은 척 비워낸 척해봐도', '사실 많이 힘들어서', '당장이라도 네게 가고 싶어', '지금은 아니어도', '끝내 내 손잡아 줘 oh', '너에게 못했던 내 마지막 말은', '언젠가 한 번쯤 나를', '떠올리다 그리워지면', '언제든 돌아와 난 여기 있을 거야', '아무 일 없던 것처럼', '너 없는 하루가 어렵긴 하지만', '이 정도쯤은 꾹 참고', '하루에 하나씩 기억할게 그래 볼게', '사랑을 시작하던 그때처럼']"
61,마지막 너의 인사,헤이즈 (Heize),"['어느 차가운 밤', '너를 첨 본 그날처럼', '가슴에 내려앉았지', '귓가에 울리던', '마지막 너의 인사에', '따뜻한 목소리 잔잔히 맴도네', '바람이 불던 날', '걸었던 그 거리에선', '따뜻한 기억이 남아', '너에게 부족한', '나란 걸 알고 있기에', '초라한 눈물에 너를 흘려 보내', '안녕 나의 사랑 그대여', '돌아온다던 그댈', '이렇게 기다리고 있어', '시간이 더 지난 뒤에도 기억한다면', '그대와 함께 행복하고 싶어', '그대와 함께 행복하고 싶어', '가로등 밑에서', '나눴던 우리 사랑은', '빛나는 기억이었지', '말없이 눈물이', '내 맘에 흘러내릴 때', '너와의 기억도 지워졌으면 해', '안녕 나의 사랑 그대여', '돌아온다던 그댈', '이렇게 기다리고 있어', '시간이 더 지난 뒤에도 기억한다면', '그대와 함께 행복하고 싶어', '시간이 지나서 언젠가 우리', '환하게 미소 지을 수 있을 그날들로', '오', '영원한 나의 사랑', '오', '언제까지나 너를 기다릴게']"
62,그때가 좋았어,케이시 (Kassy),"['이젠 내가 편하니', '작은 설렘조차 욕심이겠지', '항상 곁에 있어서', '계속 함께 있을 줄 알았나 봐', '음 반복되는 시간에 지쳐가', '더 이상 함께 웃을 일도 없어', '봄처럼 따뜻했던', '그때가 좋았어', '너 하나로 충분했던', '그때가 좋았어', '헤어지고 나서야', '깨닫게 됐어', '참 좋았구나', '참 예뻤구나 우리', '지난날에 그때가 참 좋았어', '그때 그때', '그때 그때 음', '이미 너도 다 알잖아', '돌이킬 수 없이 멀리 왔다는 거', '억지로 더 노력해도', '안되는 건 어쩔 수가 없더라', '음 우리 언제 이렇게 됐을까', '더는 너를 만날 자신이 없어', '봄처럼 따뜻했던', '그때가 좋았어', '행복해서 눈물 나던', '그때가 좋았어', '헤어지고 나서야', '깨닫게 됐어', '참 좋았구나', '참 예뻤구나 우리', '지난날에 그때가 참 좋았어', '가진 것도 없고 초라했어도', '서로만으로 충분했으니까 우린', '너라서 좋았어', '행복했어', '사랑이 전부였던', '그때가 좋았어', '그때 알았더라면', '더 사랑할 걸', '더 안아줄 걸', '후회가 돼', '사랑했던 우리가 참 그리워', '그때 그때', '그때 그때 음']"
63,어디에도,엠씨더맥스 (M.C the MAX),"['차가워진 눈빛을 바라보며', '이별의 말을 전해 들어요', '아무 의미 없던 노래 가사가', '아프게 귓가에 맴돌아요', '다시 겨울이 시작되듯이', '흩어지는 눈 사이로', '그대 내 맘에 쌓여만 가네', '떠나지 말라는', '그런 말도 하지 못하고', '고개를 떨구던 뒷모습만', '그대 내게 오지 말아요', '두 번 다시 이런 사랑 하지 마요', '그댈 추억하기보단 기다리는 게', '부서진 내 맘이 더 아파와', '다시 누군가를 만나서', '결국 우리 사랑 지워내도', '행복했던 것만 기억에 남아', '나를 천천히 잊어 주기를', '아무것도 마음대로 안 돼요', '아픔은 그저 나를 따라와', '밤새도록 커져 버린 그리움', '언제쯤 익숙해져 가나요', '많은 날들이 떠오르네요', '우리가 나눴던 날들', '애써 감추고 돌아서네요', '떠나지 말라는', '그런 말도 하지 못하고', '고개를 떨구던 뒷모습만', '그대 내게 오지 말아요', '두 번 다시 이런 사랑 하지 마요', '그댈 추억하기보단 기다리는 게', '부서진 내 맘이 더 아파와', '다시 누군가를 만나서', '결국 우리 사랑 지워내도', '행복했던 것만 기억에 남아', '나를 천천히 잊어 주기를', '부를 수도 없이 멀어진 그대가', '지나치는 바람에도 목이 메어와', '어디에도 그대가 살아서', '우린 사랑하면 안 돼요', '다가갈수록 미워지니까', '행복했던 것만 기억에 남아', '나를 천천히 잊어 가기를', '사랑했던']"
64,다시 사랑한다면 (니글니글 버터플라이),김필,"['다시 태어난다면 다시 사랑한다면', '그때는 우리 이러지 말아요', '조금 덜 만나고 조금 덜 기대하며', '많은 약속 않기로 해요', '다시 이별이 와도 서로 큰 아픔 없이', '돌아설 수 있을 만큼', '버려도 되는 가벼운 추억만', '서로의 가슴에 만들기로 해요', '이젠 알아요 너무 깊은 사랑은', '외려 슬픈 마지막을 가져 온다는 걸', '그대여 빌게요 다음 번의 사랑은', '우리 같지 않길 부디 아픔이 없이', '나', '꼭 나보다 더 행복해져야만 해', '많은 시간이 흘러 서로 잊고 지내도', '지난 날을 회상하며', '그 때도 이건 사랑이었다고', '말할 수 있다면 그걸로 된 거죠', '이젠 알아요 너무 깊은 사랑은', '외려 슬픈 마지막을 가져 온다는 걸', '그대여 빌게요 다음 번의 사랑은', '우리 같지 않길 부디 아픔이 없이', '이젠 알아요 영원할 줄 알았던', '그대와의 사랑마저 날 속였다는 게', '그보다 슬픈 건 나 없이 그대가', '행복하게 지낼 먼 훗날의 모습', '나', '내 마음을 하늘만은 알기를']"
65,YOU AND I,WSG워너비 조별경연 (대청봉),"['OhohOh', 'OhohOh', 'OhohOh', 'Yeah', 'You 내가 쓰러질 때', '절대 흔들림 없이 강한 눈빛으로', '몇 번이고 날 일으켜 줘', 'And You 나 힘에 겨울 때', '슬픔의 벼랑 끝까지 또 어김없이', '찾아와 두 손 잡은 그대에게', '난 해준 게 없는데 초라한 나지만', '오늘 그댈 위해 이 노래 불러요', 'Tonight 그대의 두 눈에 그 미소 뒤에', '날 위해 감춰왔던 아픔이 보여요', 'You and I together', 'it just feels alright', '이별이란 말은 never', '그 누가 뭐라 해도 난 그댈 지킬게', 'You and I together 내 두 손을 놓지 마', '안녕이란 말은 never', '내게 이 세상은 오직 너와 나기에', '그 많은 사람처럼', '우리 사랑 역시 조금씩 변하겠죠', '하지만 제발 슬퍼 말아요', '오랜 친한 친구처럼', '나만을 믿을 수 있게 기댈 수 있게', 'I promise you that', 'I’m be right here baby', '난 해준 게 없는데 초라한 나지만', '오늘 그댈 위해 이 노래 불러요', 'Tonight 그대의 두 눈에 그 미소 뒤에', '날 위해 감춰왔던 아픔이 보여요', 'You and I together', 'it just feels alright feels alright', '이별이란 말은 never', '그 누가 뭐라 해도 난 그댈 지킬게', 'You and I together', '내 두 손을 놓지 마 안녕이란 말은 never', '내게 이 세상은 오직 너와 나기에', '외로운 밤이 찾아올 땐', '나 살며시 눈을 감아요', '그대의 숨결이 날 안을 때', '무엇도 두렵지 않죠', '이 세상 그 어떤 누구도', '그대를 대신할 수 없죠', 'You‘re the only one in', 'I’ll be there for you baby', 'You and I together', 'it just feels alright feels alright', '이별이란 말은 never', '그 누가 뭐라 해도 난 그댈 지킬게', 'You and I together', '내 두 손을 놓지 마', '안녕이란 말은 never', '내게 이 세상은 오직 너와 나기에']"
66,상상 (Beyond My Dreams),선우정아,"['오늘도 고독한 상상이', '구름을 타고 온다', '초조한 햇살이 어느 사이', '어깨를 두드린다', '또 하루 모험이 시작됐다', '크게 숨 쉬어보자', '내 마음 신호가 꺼지지 않게', '조심히 하나 둘 셋', '이 작은 불빛이', '너에게 와 닿길 바래', '이 작은 풀잎이', '너와 눈 마주치길 바래', '물빛의 하늘', '내 마음 수평선', '파도의 손등', '고래의 날개처럼 하얗게', '신기한 그림처럼', 'Beyond My Dreams', '매일 조금씩 닮아간다', '나만의 상상속엔', '느린 내 걸음도 멈추지 않아', '이제 다시 시작한다', '이 작은 햇살이', '너를 감싸주길 바래', '이 작은 웃음이', '내 눈물 닦아 주길 바래', '노을 바람', '물결 인사', '눈빛 바다', '그대의 상상처럼 푸르게', '신비한 풍경처럼', 'Beyond My Dreams']"
67,첫눈처럼 너에게 가겠다,에일리(Ailee),"['널 품기 전 알지 못했다', '내 머문 세상 이토록 찬란한 것을', '작은 숨결로 닿은 사람', '겁 없이 나를 불러준 사랑', '몹시도 좋았다', '너를 지켜보고 설레고', '우습게 질투도 했던', '평범한 모든 순간들이', '캄캄한 영원', '그 오랜 기다림 속으로', '햇살처럼 니가 내렸다', '널 놓기 전 알지 못했다', '내 머문 세상 이토록 쓸쓸한 것을', '고운 꽃이 피고 진 이 곳', '다시는 없을 너라는 계절', '욕심이 생겼다', '너와 함께 살고 늙어가', '주름진 손을 맞잡고', '내 삶은 따뜻했었다고', '단 한번 축복', '그 짧은 마주침이 지나', '빗물처럼 너는 울었다', '한번쯤은 행복하고 싶었던 바람', '너까지 울게 만들었을까', '모두 잊고 살아가라', '내가 널 찾을 테니', '니 숨결 다시 나를 부를 때', '잊지 않겠다', '너를 지켜보고 설레고', '우습게 질투도 했던', '니가 준 모든 순간들을', '언젠가 만날', '우리 가장 행복할 그날', '첫눈처럼 내가 가겠다', '너에게 내가 가겠다']"
68,네 옆에 그 사람은 내가 아닌 다른사람,TOIL,"['많은 시간이 지나도', '난 너를 못 잊는 것은', '그건 아마도', '부정할 수 없는 사실인걸', '어쩜 나를 떠난 그대는', '마치 아무 일도 없던 사람처럼', '웃을 수 있는지', '두 번 다시 너를 찾지 않을 게', '널 생각하는 마음도', '네 사진도', '잊지 못하는 나를 보네', '웃고 있는 네 옆에 그 사람은', '내가 아닌 다른 사람 일 거라는', '생각이 난 더 아픈 거야', '그댄 어떤가요', '네모 속 그대 모습은', '누구보다 행복한 사진들뿐인데', '한 번쯤은 생각하는지', '날 사랑했던 그대에게', '나는 별거 아닌 일인지', '두 번 다시 너를 찾지 않을 게', '널 생각하는 마음도', '네 사진도', '잊지 못하는 나를 보네', '웃고 있는 네 옆에 그 사람은', '내가 아닌 다른 사람 일 거라는', '생각이 난 더 아픈 거야']"
69,우리가 헤어져야 했던 이유,비비 (BIBI),"['Maybe If I', 'Woke up in the morning', 'Hearing your voice', 'Maybe If I was with you', '어쩌면 우리 어려웠던 날들', '함께 보냈었다면', '혹시 우린 어땠을까', 'The distance between you and me', 'It never seems to disappear', '얼어붙은 나의 말들과 너', '만약에 우리 우연히', '다시 또 만난다면', '만약에 내가 널 위해', '조금 달라진다면', '우리가 헤어져야만 했던 이유도', 'I would try try try', '안아줄 수 있을까', '조금은 다른', '기억의 조각들', '하지만 꼭 닮은', '그리움의 마음들은', 'Only if you', 'If you come', 'The distance between you and me', 'It never seems to disappear', '멈춰버린 우리 추억과 너', '만약에 우리 우연히', '다시 또 만난다면', '만약에 내가 널 위해', '조금 달라진다면', '우리가 헤어져야만 했던 이유도', 'I would try try try', '안아줄 수 있을까', '눈을 뜨면 혹시 니가 서 있을까', '어느 날 상상도 했어', '한 번도 내게 해주지 않았던 말', '그저 너니까 좋은 거라고 oh', 'Tell me whenever', 'I’ll be wherever you are', 'Only if you come']"
70,있잖아,폴킴,"['있잖아 좀 늦은 거 아는데', '해야 하는 말이 꼭 생겼어', '아직 거기 서있다면', '잠깐만 내 얘길 들어줄래', '두드리고 계속 두드렸던', '너를 왜 몰랐을까', '닫힌 내 마음 앞에 앉아', '날 기다린 것도 말야', '지금 나 하나도 괜찮지가 않아', '지금 널 이대로 그냥 잃어버릴까봐', '널 보던 내 눈도', '널 떠올리면 웃고 있던 내 입술도', '사랑이더라', '알잖아 보기엔 참 쉬운데', '내가 하면 얘기가 다른 거', '겨우 내 맘을 알았고', '내겐 아직 많이 어려운데', '근데 말야 나는 하고 싶어', '너랑 그 연애란 거', '사실 난 엄청 신경 쓰여', '너에 대한 모든 게 다', '지금 나 하나도 괜찮지가 않아', '지금 널 이대로 그냥 잃어버릴까봐', '널 보던 내 눈도', '널 떠올리면 웃고 있던 내 입술도', '사랑이더라', '딴 생각은 안 할 거야', '이 감정에만 이젠 솔직할게', '날 헷갈리게 만들던', '그 이유를 좀 알 것 같아', '궁금해 넌 어때 어서 대답해봐', '어떻게 생각해 지금 고백하는 거야', '널 사랑한다고', '가슴 벅차게 사랑하고 있다고', '나 요즘에 너 땜에 괜찮지가 않아', '지금 널 이대로 그냥 잃어버릴까봐', '널 보던 내 눈도', '널 떠올리며 웃고 있던 내 입술도', '사랑이더라']"
