,가수,제목,가사
136,에일리(Ailee),눈물이 맘을 훔쳐서,한사람이 생겼죠 사랑하면 안되는 그 사람 안되는데 안되는데 몇 번을 뿌리쳐 보았죠 그 사람을 울렸죠 지독히도 못된 나의 집착에 눈물이 맘을 훔쳐서 사라져 버린다면 꼭 다가올 것만 같아서 I believe that I love you 미치게 나를 흔드는 I believe that I love you 비틀대는 내 사랑이 다가가면 그대 겁이 나서 숨어 버릴까봐 나 죽을 듯 아프대도 난 바라만 보죠 어느날 그 어느날 우린 서로 오늘 처음 본거죠 갑자기 숨이 막혀와 아팠던 내 기억이 모두 다 사라져 버린 거죠 I believe that I love you 미치게 나를 흔드는 I believe that I love you 비틀대는 내 사랑이 다가가면 그대 겁이 나서 숨어 버릴까봐 나 죽을 듯 아프대도 난 바라만 보죠 지금은 아니라 해도 흔들리는 그댈 느낄 수가 있는데 음 내 맘이 그댈 아니까 그대가 사랑이니까 I believe that I love you 미치게 나를 흔드는 I believe that I love you 비틀대는 내 사랑이 다가가면 겁이 나서 숨어 버릴까봐 나 죽을 듯 아프대도 난 바라만 보죠 눈물이 내 맘 안다면 음
137,적재,바람,잠시 여기 쉬었다 가세요 부디 편히 잔뜩 짊어진 그 무거운 고민들은 잠시 여기 내려다 놓아요 다 괜찮으니 활짝 웃음 지을 수 있을지 모르니까 어느 날 떠나가고 싶은 날에 문득 겁이 나는 건 당연한 거겠죠 가끔은 그냥 하고 싶은 걸 해 뭔가 좋은 일이 생길지 누가 알겠어요 기억나나요 지난 시간들이 잊고 있었던 날들 잊혀져갔던 모든 바람들이 어느새 하나둘씩 떠올라 그댈 반겨줄 거예요 마음은 쉽게 움직이는 게 아니라는 걸 나도 잘 알고 있죠 하지만 먼저 마음을 열면 이뤄질 수 있다는 게 놀라운 일이죠 기억나나요 지난 시간들이 날 있게 했던 날들 내가 되었던 모든 조각들이 어느새 나로 다시 태어나 오늘을 반겨주네요 바람이 불어오는 곳 마음이 향하는 그곳으로 기억나나요 분명 날 거예요 잊고 있었던 날들 잊혀져갔던 모든 바람들은 어느새 언제나 마음속에 가득히 채워져 그댈 항상 반겨줄 거예요 그대 편히 쉬었다 가세요
138,"임한별, 하성운",그 중에 그대를 만나,그렇게 대단한 운명까진 바란 적 없다 생각했는데 그대 하나 떠나간 내 하룬 이제 운명이 아님 채울 수 없소  별처럼 수많은 사람들 그중에 그대를 만나 꿈을 꾸듯 서로를 알아보고 주는 것만으로 벅찼던 내가 또 사랑을 받고 그 모든 건 기적이었음을   그렇게 어른이 되었다고 자신한 내가 어제 같은데 그대라는 인연을 놓지 못하는 내 모습 어린아이가 됐소  별처럼 / 수많은 사람들 그중에 그대를 만나 꿈을 꾸듯 / 꿈을 꾸듯 서로를 알아보고 주는 것만으로 벅찼던 내가 또 사랑을 받고 그 모든 건 / 그 모든 건 기적이었음을  나를 꽃처럼 불러주던 / 그대 입술에 핀 내 이름 이제 수많은 이름들 / 그중에 하나 되고 그대의 이유였던 나의 모든 것도 / 모든 것도 그저 / 그렇게 그렇게  (별처럼 수많은 사람들 그중에 서로를 만나) 너와 내가 만나 (사랑하고 다시 멀어지고) (억겁의 시간이 지나도) 어쩌면 또다시 만나 우리 사랑 / 우리 사랑 운명이었다면 내가 너의 / 기적이었다면
139,서영은,이별이야기,이렇게 우린 헤어져야 하는 걸 서로가 말은 못하고 마지막 찻잔속에 서로의 향기가 되어 진한 추억을 남기고파  우리는 서로 눈물 흘리지 마요 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해  그대 내게 말로는 못하고 탁자위에 물로 쓰신 마지막 그 한마디 서러워 이렇게 눈물만 그대여 이젠 안녕  우리는 서로 눈물 흘리지 마요 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해 그대 내게 말로는 못하고 탁자위에 물로 쓰신 마지막 그 한마디 서러워 이렇게 눈물만 그대여 이젠 안녕  그대여 이젠 안녕
140,숙희,라라라,사랑아 사랑아 내 사랑아 갖지 못할 아픈 내 사랑아 가슴아 가슴아 내 가슴아 바보같은 못난 내 가슴아 그리워도 보고싶단 말 못하고 멀리서 바라만 보지만 같은 세상 함께 숨쉬는 걸로도 내겐 고마운 사람 사랑이 날 날 날 아프게 해도 니가 있어 하루를 살아가 한 마디 말 말 말도 못하지만 누구보다 널 사랑하니까  다가서도 끝내 다 울 수 없어서 뒤에서 숨죽여 울지만 그저 멀리 바라보는 것만으로 행복을 주는 사람 사랑이 날 날 날 아프게 해도 니가 있어 하루를 살아가 한 마디 말 말 말도 못하지만 누구보다 널 사랑하니까 날 날 날 바보라 해도 너 하나면 아파도 괜찮아 사랑해 널 널 널 갖지 못해도 영원히 넌 내 전부이니까
141,디에이드 (The Ade),헤어지고 있었어,나는 지금 두려워 네가 떠날까 봐 평소와는 또 다른 네 말투까지도 이미 알고 있었어 너의 그 마음을 곁에 있어도 외롭던 너와의 연애 뜨거웠던 마음을 돌려달라는 게 아냐 그저 내 얘길 들어주면 돼 그것도 힘든 거니 우린 헤어지고 있었어 이 순간까지도 얼마나 네가 무관심한지 몰랐지 이렇게 네가 원망스러워 네가 널 사랑해 난 그런 너라도 나는 두려웠나 봐 네가 없는 시간 눈물이 멈추지 않던 너와의 이별 혼자 하는 사랑도 외롭지만 괜찮았어 네가 내 옆에 있었으니까 그걸로 버텼는데 우린 헤어지고 있었어 이 순간까지도 얼마나 네가 무관심한지 몰랐지 이렇게 네가 원망스러워 네가 널 사랑해 난 그런 너라도 노력해봐도 잊으려고 해봐도 이렇게 혼자 서럽도록 울곤 해 너는 헤어지고 있었어 날 품에 안고도 얼마나 네가 잔인했는지 알겠니 이렇게 네가 원망스러워 네가 널 사랑해 난 그런 너라도
142,호피폴라,Unnatural,참 이상해 거리의 사람들 모두 멈춰 서있잖아 나는 바람에 몸을 싣고서 날고 있잖아 참 이상해 이런 꿈은 싫은데 빨리 깨고 싶은데 Unnatural Unnatural 너의 모습이 저 하늘 위로 흩어져 잡으려 해도 연기처럼 다 사라져 참 이상해 이 모든게 It’s so unnatural 우린 같은 길을 걷는 줄 알았는데 다른 곳을 향해 멀어져만 가는게 참 이상해 이 모든게 It’s so unnatural Unnatural 참 신기해 다 거짓말처럼 전부 그대로잖아 이젠 나 혼자 굳어버린 채 움직일 수 없어 참 이상해 차라리 꿈이었음 해 내일 아무 일 없음 해 Unnatural Unnatural 너의 모습이 저 하늘 위로 흩어져 잡으려 해도 연기처럼 다 사라져 참 이상해 이 모든게 It’s so unnatural 우린 같은 길을 걷는 줄 알았는데 다른 곳을 향해 멀어져만 가는게 참 이상해 이 모든게 It’s so unnatural Unnatural Unnatural It’s so unnatural
143,빅마마,거부,나 그런 눈으로 바라보는 세상 너나 돌아봐 멋대로 뜻대로 내 모습 그대로 내 멋대로 할 거야 그래 너와 내가 다르다는 걸 왜 받아들이지 못해 내가 너를 그냥 내버려두듯이 그 무엇도 강요할 순 없어 자꾸 재촉하지 마 터질 것만 같아 아직 끝이 아니야 난 널 믿지 않아 다 그렇고 그렇게 사는 거라고 너는 말하지 감추고 숨기고 속이고 따지고 이게 세상이라고 서로 잘났다고 떠드는 꼴들이 우습게 보일뿐야 가르치려 드는 너의 그 두 눈이 나를 더욱 약하게 하잖아 자꾸 재촉하지 마 터질 것만 같아 아직 끝이 아니야 난 널 믿지 않아 내게 더 바라지 말아 지금도 지쳐하고 있는 마지막 기대마저도 죽어가잖아 자꾸 재촉하지 마 터질 것만 같아 아직 끝이 아니야 난 널 믿지 않아 자꾸 재촉하지 마 터질 것만 같아 아직 끝이 아니야 난 널 믿지 않아 착각하며 살지 마
144,포스트맨(Postmen),다른 여자에게 눈길도 가네요 (Feat. 가비엔제이 희영 & 써니사이드 마스터챙),이젠 그대 없이 잠도 잘 자네요 티빌보며 혼자 웃곤 하죠 그대 없이 죽을 것 같았는데 다른 여자에게 눈길도 가네요 나도 어쩔 수 없나봐요 참 시간이란 건 점점 그댈 잊게 하네요 나는 티비를 켜 보지도 않을 거면서 니 사진을 꺼내봐 또 울꺼면서 정말이야 몇일 전까지는 괜찮았어 가끔 이럴 때면 나도 사람인가 싶어 울리는 전화벨 소리에 너였으면 하는 바램도 다 옛 말이지 익숙해 나는 언젠가는 잊혀질 우리 기억에 오늘도 입을 맞추네 그래도 사랑은 하난가봐 그래도 내게는 그댄가봐 그립다 내 볼에 흐르는 넌 제자린가 봐요 그래도 그대를 잊어야죠 또 다른 사랑도 해봐야죠 나없이 그대도 행복해줘 내 사랑 그대를 보내야죠  오랜만에 여자 소개도 받았죠 내가 말이 늘었나봐요 참 습관이란 건 점점 그댈 닮게 하네요 널 대신할 그 누구를 소개받았어 오랜만에 느껴본 설레임에 나도 호감을 갖고 취미를 묻고 예전과는 다르게 나 맘에 드냐고 그녀도 별로 싫지는 않았나봐 날 보고 웃어 얘길 나누다가 다음을 약속해 but if you swill I don't know man 그래도 사랑은 하난가봐 그래도 내게는 그댄가봐 그립다 내 볼에 흐르는 넌 제자린가봐요 그래도 그대를 잊어야죠 또 다른 사랑도 해봐야죠 나 없이 그대도 행복해줘 내 사랑 그대를 보내야죠 새로 시작하고 싶은데 왜 난 아직도 그대 안을 헤매는지 oh no 그대는 혼자 있지 말아요 또 다시 흔들릴 날 안다면 사랑해 천 번도 모자란 난 이젠 안되겠죠 그래도 그대를 잊어야죠 또다른 사랑도 해봐야죠 나 없이 그대 더 행복해줘 내 사랑 그대를 보내야죠
145,성시경,한번의 사랑,첨부터 널 사랑할 걸 이렇게 될 것을 알았더라면 우리의 지난 행복 너무 짧았는데 아니 그래도 내겐 충분했었어 사라지는 걸 잡으려 애쓰진 마 나의 사랑은 어제의 네가 아닌 걸 오늘의 너를 지금의 너를 난 사랑하고 있어 내일의 너도 그 어떤 너도 나는 사랑할 테니 잠시 널 버렸던 그 시간이 아직도 나는 너무 아파 날 위해 조금 더 머물러줘 이렇게 너를 보낼 수는 없어 마지막까지 함께 갈 수 있다면 나의 무엇도 네게 줄 수만 있다면 눈부신 햇살 눈부신 하늘 너와 나누고 싶어 세상 모든 것 아름다운 것 모두 다 너에게만 하지만 널 위해 아무것도 할 수가 없어 너무 아파 이젠 그만 놓아 달라는 널 위해 한 번의 사랑 수많은 눈물 그게 내 몫이라면 한 번의 사랑 그게 너라면 후회는 없을 테니 변해가는 너를 지켜보는 슬픔을 내게 허락해줘 날 위해 조금 더 머물러줘 이렇게 너를 보낼 수는 없어
146,에일리(Ailee),얼음꽃,조용히 또 하루가 저물어 그렇게 살고 있나봐 아무것도 할 수가 없어 추억만이 남아 시간이 흘러 다시 사랑할 수 있다면 좋을텐데 눈물아 내 기억이 너를 잊지 못해 가슴아 내 추억이 너를 놓지 못해 하루 또 하루만 볼 수 있다면 내 사랑아 이제 다시 돌릴 순 없지만 기억만이 남아 시간이 흘러 다시 다가갈 수 있다면 좋을텐데 눈물아 내 기억이 너를 잊지 못해 가슴아 내 추억이 너를 놓지 못해 하루 또 하루만 볼 수 있다면 내 사랑아 사랑인 걸 알잖아 지난 날들도 난 눈물이 흘러 눈물아 내 기억이 너를 잊지 못해 가슴아 내 추억이 너를 놓지 못해 하루 또 하루만 볼 수 있다면 내 사랑아
147,소유 (SOYOU),한번만,손안에 불어와 잡힐듯 사라져간 야속한 바람처럼 멀어진 그대 가슴을 붙잡고 숨죽여서 흐느끼는 밤 어둠속에서 나의 하루가 서글픔으로 지나간다 힘들게 지우고 지워도 또 다시 그려지는 아픈 기억들이 슬픈 우리 사랑을 더 슬프게해 아무리 감추고 감춰도 자꾸 눈가에 차오르는 나의 눈물처럼 흘러 넘치는 그리움 나는 어떻게 해 행여나 꿈에라도 볼 수 있을까 애타게 기다리면 만나지려나 쓸쓸한 저 달에 나의 소원을 빌어본다 그댈 한번만 다시 한번만 울음 섞인 나의 혼잣말 힘들게 지우고 지워도 또다시 그려지는 아픈 기억들이 슬픈 우리 사랑을 더 슬프게해 아무리 감추고 감춰도 자꾸 눈가에 차오르는 나의 눈물처럼 흘러 넘치는 그리움 나는 어떻게 해 슬픈 꿈에서만 내 곁에 오는 그대란걸 알지만 알고 있지만 나는 조금도 놓지 못해 힘들게 지우고 지워도 또다시 그려지는 아픈 기억들이 슬픈 우리 사랑을 더 슬프게해 아무리 감추고 감춰도 자꾸 눈가에 차오르는 나의 눈물처럼 흘러 넘치는 그리움 나는 어떻게 해
148,이기찬,언젠가 누군가,언젠가 어딘가 누군가 그대만 바라본 사람 그게 나란걸 여기 나란걸 잊어도 난 괜찮아 언젠가 어딘가 누군가 그대 또 사랑을 하면 그때는 제발 제발 그대 행복해야해 내가 나빠서 나쁜 나라서 손끝 지문처럼 남은 너의 사랑을 다 지워버리고 널 보낼게 긴 밤이 지나가고 아침이 오면 나 없는 하루를 시작해 살다가 언젠가 어딘가 그대 내 생각이 나면 고개를 들어 하늘을 잠시만 바라봐줘 내가 나빠서 나쁜 나라서 손끝 지문처럼 남은 너의 사랑을 다 지워버리고 널 보낼게 긴 밤이 지나가고 아침이 오면 나 없는 하루를 시작해 괜찮아 난 괜찮아 날 잊어도 난 괜찮아 하루도 일분도 일초도 난 너를 못잊어
149,디에이드 (The Ade),첫눈이 내리면 ('너무 보고싶어' 두번째 이야기),너와의 따뜻했던 기억 수없이 많은 계절이 흐르고 어느새 거짓말처럼 눈이 내려와 너에게로 데려가 첫눈이 내리면 니가 날 다시 찾아와 또 언제나 그랬듯이 시간이 지나면 잊을 수 있을까 스쳐지나가는 계절처럼 너를 너와의 어렴풋한 추억 조용히 하나둘 지워가려해 그렇게 지워갈수록 너의 빈자리가 내 맘을 아프게 해 첫눈이 내리면 니가 날 다시 찾아와 또 언제나 그랬듯이 시간이 지나면 잊을 수 있을까 스쳐지나가는 계절처럼 너를 멀어져가는 것 같아 가끔 그리워지면 정말 그리워지면 그땐 뒤돌아서 천천히 걸어가볼래 널 다시 볼수 있을까 행복한 상상을 하며 눈을 꼭 감아도 다시 돌아오는 계절 따라 널 보내 다시 돌아오는 계절 마다 안녕
150,"40, 문명진",잠 못 드는 밤에,니가 내게서 멀어질 때쯤 그때 언젠가 아마도 별이 빛나고 좀 슬프고 그랬지 I Can't Breathe No More With You 널 사랑 사랑 했는데 Faith 그런 건 한때지 We Were In Love We Were In Love 우리 아름답던 예전들이 떠올라서 We Were In Love We Were In Love 이런 생각에 잠 못 드는 헤어지자고 말하는 니 맘 힘들었겠지 알면서 말도 못하고 서성이고 그랬지 I Can't Live Without You 더 잘해줬다면 Baby Baby Baby 그렇게 했다면 We Were In Love We Were In Love 아름답던 예전들이 떠올라서 We Were In Love We Were In Love 이런 생각에 잠 못 드는 그리운 밤에 널 잊지 못하는 그 미련에 한없이 눈물만 흘러 이 아픔마저도 난 놓을 수 없는데 떠나지마 내게 돌아와 Baby Still With You I'm With You 아직 내 맘 속에 니가 있어 We Were In Love Love Love Love 아직 내 맘속에 니가 있어 제발 We Were In Love 이런 생각에 잠 못 드는 이런 생각에 잠 못 드는 밤에
151,정승환,"다시, 봄",내게 기대 잠든 너의 얼굴에 따뜻한 햇살이 비출 때 살짝 찡그린 너의 눈썹에 어느새 봄이 내려왔어 기분 좋은 바람 불 때 풀잎 가득한 그곳을 걷자 그늘 밑 나란히 똑같은 노래 나눠 들으며 같이 있자 라랄라 꿈처럼 널 알게 되고 봄처럼 네 손을 잡고 너처럼 닮아가는 내가 믿기지가 않아 소중히 아껴왔던 말 천천히 다 꺼내줄게 겨울을 견딘 나무처럼 너를 기다린 거야 다시 봄 하늘 아래 꽃 춤출 때 연인 가득한 그곳에 가자 자전거 뒤편에 나를 꽉 잡는 네 웃음소리 들려온다 라랄라 꿈처럼 널 알게 되고 봄처럼 네 손을 잡고 너처럼 닮아가는 내가 믿기지가 않아 소중히 아껴왔던 말 천천히 다 꺼내줄게 겨울을 견딘 나무처럼 너를 기다린 거야 안녕 안녕 내일 또 같이 있자 자꾸 뒤돌아본다 계속 손을 흔드는 너 꿈에도 널 보고 싶어 지금도 널 안고 싶어 나처럼 웃고 있는 네가 믿기지가 않아 매일 밤 기도해 네가 나보다 행복하기를 사랑해 너라서 따뜻해 오늘도 고마웠어 넌 나의 봄
152,임창정,우리의 첫 장,우리가 서로 알게 되던 날 스쳐 지날까 발길 닿는 카페에서 많은 사람과 우리 둘만 있었지 그곳은 언제나 지금 같아 비가 쏟아지는 어느 날 불쑥 찾아온 용기에 마음 움직이더라 매일을 특별하게 해주겠다던 나 가끔 특별한 날도 못 챙기는 내게 내가 더 웃는 게 사는 이유고 행복하다는 사람 뭐가 더 필요한 걸까 우리는 무조건 잘돼 매일 고마워 우리가 정한 운명인지 스치듯 처음 들려본 그곳에서 나도 모르게 마주쳤던 네 모습 그때가 내겐 늘 어제 같아 비가 쏟아지던 어느 날 보고 싶다는 문자에 내가 뛰고 있더라 매일을 특별하게 해주겠다던 나 가끔 특별한 날도 못 챙기는 내게 내가 더 웃는 게 사는 이유고 행복하다는 사람 뭐가 더 필요한 걸까 우리는 무조건 잘돼 매일 고마워 언제나 온전히 널 바라보는 것 그게 이제 내 인생으로 남았어 너를 나의 꿈에 안고 우리 바라는 그곳에 닿도록 지금처럼 영원히 함께할 거야 매일을 특별하게 해주겠다던 나 가끔 특별한 날도 못 챙기는 내게 내가 더 웃는 게 사는 이유고 행복하다는 사람 뭐가 더 필요한 걸까 우리 살면서 너와 나는 무조건 잘 될 거야 매일 고마워 매일 사랑해
153,에스프레소,너랑 나랑 연애할래 (feat.가원),너를 안으면 네 품이 따뜻해 손을 잡으면 나 놓기 싫은데 둘이 놀다가 헤어지는 밤은 싫어 같이 있을래 oh baby 너랑 나랑 할래 너랑 나랑 연애할래 Oh kiss me 사랑해 지금부터 우리 너랑나랑 단 둘이 평생 행복하기 너와 웃으면 내 맘이 환해져 너와 간다면 나 전부 좋은데 둘이 안다가 떨어지는 곳은 싫어 둘만 있을래 Oh baby 너랑 나랑 할래 너랑 나랑 연애할래 Oh kiss me 사랑해 지금부터 우리 너랑나랑 단 둘이 평생 행복하기 평생 내 맘엔 너뿐야 지금 이대로 너뿐야 손가락 걸고 말해 I love you 너랑 나랑 할래 너랑 나랑 연애할래 Oh kiss me 사랑해 지금부터 우리 너랑나랑 단 둘이 평생 행복하기
154,한가빈,사랑할 수조차 없는 너인데,모든게 변했어 우리 많은게 달라져 있어 어느새 이렇게 된거니 바라만 봐도 좋았던 우리가 함께 한 날이 이젠 끝인거니 우리 함께 걷던 그 길에 멈춰서 나 너의 기억에 또 울었어 바보같이 널 사랑했던 내가 자꾸만 미워져 아직도 난 아직도 너를 보내지도 버리지도 못하고 아파하잖아 이제는 사랑할 수조차 없는 너인데 서로만 의지했는데 그곁에 내가 있었던 그때 그리워져 괜찮지가 않아 시간이 지나도 나 그 자리에서 그냥 있어 바보같이 널 사랑했던 내가 자꾸만 미워져 아직도 난 아직도 너를 보내지도 버리지도 못하고 아파하잖아 이제는 사랑할 수조차 없는 너인데 미칠듯 가슴 아파 진정되지가 않아 이제 더이상 어떡하니 바보같이 널 사랑했던 내가 자꾸만 미워져 아직도 난 아직도 너를 보내지도 버리지도 못하고 아파하잖아 이제는 사랑할 수조차 없는 너인데
155,"기희현, 전소미, 최유정 (Weki Meki), 김청하","꽃, 바람 그리고 너",바람이 좋아 그리고 너와 함께 걷는 지금 이 길이 너무 좋아 손을 뻗으면 어느새 난 니 품에 따스한 햇살 향기로운 꽃 바람 그리고 너 시간이 벌써 흘러 흘렀어 새로 산 향수 뿌리고 집을 나서는 맘은 하루 전부터 이미 나는 들떴어 근데 사실 말야 새침 떼긴 아냐 난 거짓말은 싫어해 근데 친구가 너 미쳤냬 원래 좋아하는 건 조금 숨기는 거래 정말 그런 건가 싶어도 계속 비집고 나오는 맘은 거짓말을 못해 널 만나러 가는 길 내 자신을 낯설게 만드는 일 눈살 찌푸리게 날카롭던 햇살도 한껏 꾸민 머릴 건드리는 바람도 이상하게 나쁘지 않아 기분이 좋아 널 만나러 가는 지금 이 길이 좋아 너와 주고받는 연락에 한껏 설레이고 저기 니가 보여 바람이 좋아 그리고 너와 함께 걷는 지금 이 길이 너무 좋아 손을 뻗으면 어느새 난 니 품에 따스한 햇살 향기로운 꽃 바람 그리고 너 이상한 건 나야 나 너 땜에 내가 다 변하고 있잖아 친구들이 놀려 막 티가 나잖아 주고받는 아이컨택 널 바라보던 내 맘도 이젠 알 것 같애 이상한 건 아니야 나 땜에 니가 다 변한 게 맞아 내 친구들도 알 거야 티가 나잖아 내가 널 마주 보면 저기 저 바람처럼 숨길 수가 없단 걸 니가 없는 하룬 상상도 못해 말로는 다 표현하기 부족해 나도 몰래 니 생각에 미소 짓는 내가 이상해 바람이 좋아 그리고 너와 함께 걷는 지금 이 길이 너무 좋아 손을 뻗으면 어느새 난 니 품에 따스한 햇살 향기로운 꽃 바람 그리고 너 마치 솜사탕 같은 걸 나 이대로 너의 품에 안겨 잠들고파 늘 함께 하고파 언제나 너의 품에 꼭 안아줄래 바람이 좋아 그리고 너와 함께 걷는 지금 이 길이 너무 좋아 손을 뻗으면 어느새 난 니 품에 따스한 햇살 향기로운 꽃 바람 그리고 너 저기 저 햇살처럼 눈부시게 밝은 파란 하늘보다 맑은 My love only you
156,조항조,그대 있어 행복합니다,참 고마운 사람 내 삶 속에 들어온 사람 어떤 말을 하여도 부족한 사람 그대입니다 참 소중한 사람 내 가슴에 스며든 사람 가끔 눈물이라도 나는 그대 있어 행복합니다 사는 동안 볼 수 있어서 느낄 수 있어서 사랑할 수 있어서 그대 아픔마저 내껀걸요 그대는 그 자리에 있어주면 돼요 참 소중한 사람 내 가슴에 스며든 사람 가끔 눈물이라도 나는 그대 있어 행복합니다 사는 동안 볼 수 있어서 느낄 수 있어서 사랑할 수 있어서 그대 아픔마저 내껀걸요 그대는 그 자리에 있어주면 돼요 그대 아니면 다른 누구도 내맘 가질수없죠 오직 그대가 전부입니다 그댈 기다리는 이런 시간마저 내겐 사랑이라서 우 괜찮아요 사랑해요 그대는 그 자리에 있어주면 돼요 있어주면 돼요
157,이문세,난 아직 모르잖아요,세월이 흘러가면 어디로 가는지 나는 아직 모르잖아요 그대 내 곁에 있어요 떠나가지 말아요 나는 아직 그대 사랑해요 그대가 떠나가면 어디로 가는지 나는 알 수가 없잖아요 그대 내 곁에 있어요 떠나가지 말아요 나는 아직 그대 사랑해요 혼자 걷다가 어두운 밤이 오면 그대 생각나 울며 걸어요 그대가 보내준 새하얀 꽃잎도 나의 눈물에 시들어 버려요 그대가 떠나가면 어디로 가는지 나는 알 수가 없잖아요 그대 내 곁에 있어요 떠나가지 말아요 나는 아직 그대 사랑해요  혼자 걷다가 어두운 밤이 오면 그대 생각나 울며 걸어요 그대가 보내준 새하얀 꽃잎도 나의 눈물에 시들어 버려요 그대가 떠나가면 어디로 가는지 나는 알 수가 없잖아요 그대 내 곁에 있어요 떠나가지 말아요 나는 아직 그대 사랑해요
158,심신,오직 하나뿐인 그대,그리움 두고서 가지는 마 나홀로 있으면 외로운데 그대의 얼굴을 바라다보며 정다운 얘기를 나눌래 어디서 오는지 알수는 없지만 사랑은 이렇게 달콤한 것 아쉬움 두고서 가지는 마 남겨진 시간이 너무 많아 내 인생 모두가 사라져가도 이 느낌 우리는 영원해 어디서 오는지 알수는 없지만 사랑은 언제나 황홀한 것 그대여 그 마음속에 이대로 나를 담아둘 수 없는가 그대여 이 아름다운 세상에 오직 하나뿐인 그대  그리움 두고서 가지는 마 나홀로 있으면 외로운데 그대의 얼굴을 바라다보며 정다운 얘기를 나눌래 어디서 오는지 알수는 없지만 사랑은 이렇게 달콤한 것 아쉬움 두고서 가지는 마 남겨진 시간이 너무 많아 내 인생 모두가 사라져가도 이 느낌 우리는 영원해 어디서 오는지 알수는 없지만 사랑은 언제나 황홀한 것 그대여 그 마음속에 이대로 나를 담아둘 수 없는가 그대여 이 아름다운 세상에 오직 하나뿐인 그대 그대여 그 마음속에 이대로 나를 담아둘 수 없는가 그대여 이 아름다운 세상에 오직 하나뿐인 그대
159,심규선 (Lucia),담담하게,담담하게 너의 앞에서 웃어보이려 얼마나 많이 노력하는지 그댄 모를거에요 정말 모를거에요 생각보다 더 나 많이 노력해요 그대 맘에 드는 사람이 되고 싶어서 그대가 말한 온갖 작품을 가슴 속에 새기고 듣고 보고 외워도 우리의 거린 좀처럼 좁혀지질 않네요 아무것도 모른다고 그대는 내게 너무나 자주 아무렇지 않게 얘기하지만 아 나로 하여금 노래 부르게 만드는 사람이 그대라는 걸 나는 알고 있지요 알아요 그대 맘에 드는 사람이 되고 싶어서 그대가 말한 온갖 작품을 가슴 속에 새기고 듣고 보고 외워도 우리의 거린 좀처럼 좁혀지질 않네요 얽매이는 기분이 들면 안되니까요 나는 다가서다가도 물러나요 보여주고 싶지만 드러낼 순 없기에 그대의 옷자락 끝만 붙잡고 있는 걸 아무것도 모른다고 그대는 내게 너무나 자주 아무렇지 않게 얘기하지만 아 나로 하여금 노래 부르게 만드는 사람이 그대라는 걸 나는 알고 있지요 사랑 앞에 뭐 그리 두려움이 많나요 나는 몰라요 그대 말처럼 잘 모르겠어요 아 나로 하여금 이토록 가슴이 뛰고 벅차오르게 만드는 사람 그대라는 것만 알아요
160,휘현,보고 싶은 날이야,오늘은 유난히 기분 좋아 알람 전에 일어나서 머리가 딱 이쁘게 만들어져서 아니 네 생각이 나서 오늘은 뭐라고 말을 할까 커피 한잔할래요 말해 볼까 지금 전화해볼까 부담 되진 않을까 매일 네 생각뿐이야 보고 싶은 날이야 너와 걷고 싶은 밤이야 날이 좋다는 핑곌 대보면서 손잡고 싶은 날이야 햇살이 따뜻하게 비추는 오늘 보고 싶은 날이야 그림을 그려볼 거야 너에게는 brown eyes 나는 쓴 채로 sunglass 떠나보자 let’s ri I I ide yeah uh 흐르는 구름 위에 I wanna lay down with you every da a a ay And you la a a a ugh I just happy to saw your laugh 그리고 네게 줄 거야 이 그림 I love you 이 말과 같이 너의 일상이 나는 궁금해 바라만 봐도 좋은 걸 네가 있어 내 하루는 완벽해 이보다 좋은 게 있을까 오늘은 뭐라고 말을 할까 영화 한편 볼래요 말해 볼까 코미디 액션 드라마 그 어떤 장르보다 나는 네가 보고 싶은데 보고 싶은 날이야 너와 걷고 싶은 밤이야 날이 좋다는 핑곌 대보면서 손잡고 싶은 날이야 햇살이 따뜻하게 비추는 오늘 보고 싶은 날이야 나 혹시나 후회한다 해도 너를 향한 나의 마음 모두 전해 볼 거야 오늘이 지나고 내일이 지나면 용기가 사라질 것만 같아 떨리는 마음 가득 안고 지금 말할게 whoo 보고 싶은 날이야 너를 사랑한단 말이야 날이 좋다는 핑곌 댔던 거야 널 안고 싶은 밤이야 별빛이 우리를 비춰주는 오늘 더 보고 싶은 날이야
