,가수,제목,가사
498,양요섭,위로,"오늘따라 그대 슬퍼 보이네요
무슨 일이 있었는지
내게 말해 줄래요
그대 무거운 그 마음을
내가 함께 들어 줄게요
내게 내게 얘기해줘요
You 그댄 너무 소중한 사람
작은 일들로 상처받지 말아요
You 그댄 내게 중요한 사람
좀 더 그댈 아껴줘요
그래요 그래요 그래요 울어도 돼요
슬픈 기억들도 아픈 생각들도
눈물로 지워요
그대의 그대의 그대의
작은 위로가 되어
그대 힘들 때마다 안아 줄게요
요즘 따라 그대 쓸쓸해 보여요
모두 헤아릴 순 없겠지만
안아 줄게요
그대 뜨거운 그 눈물을
내가 함께 흘려 줄게요
내게 내게 안겨도 돼요
You 그댄 너무 소중한 사람
작은 일들로 상처받지 말아요
You 그댄 내게 중요한 사람
좀 더 그댈 사랑해줘요
밤이 지나고 나면 해가 뜨고
비가 그치고 나면 맑아지듯
그대의 기나긴 슬픔의 시간
모두 무뎌질 때까지
내가 곁을 지켜 줄게요
그래요 그래요 그래요 웃어주세요
슬픈 기억들도 아픈 생각들도
사라질 거에요
그대의 그대의 그대의
작은 위로가 되어
그대 힘들 때마다 안아 줄게요
그대 힘들 때마다 안아 줄게요"
499,오왠 (O.WHEN),무지개는 있다 (Acoustic Ver.),"눈도 안 뜬 이 아침을 맞고
지친 나를 위해 기도하고
벗어놓은 어젤 다시 입고
또 하루는 애써 나를 달래주고
변함없이 다들 같은 곳을 향해
소리 없이 도는 시계바늘처럼
끝도 없는 저기 저 길 위
점 한 칸을 겨우 지나서야
내 하룬 진다
익숙하게 내려놓은 믿음
무덤덤히 쌓여가는 변명
세상 닮은 나를 조각하고
내 모든 걸 깊이 맘에 묻어두고
붉게 물든 저녁 노을 빛 어딘가
단단하게 굳어버린 내 그림자
꺼질 듯한 하루하루를 견뎌보면
소망 같던 꿈에 가까워질까
우 우
우 우
고단했던 밤이 그친 걸까
무지개는 다시 떠오르고
변함없이 다들 같은 곳을 향해
소리 없이 도는 시계바늘처럼
끝도 없는 저기 저 길 위
점 한 칸을 겨우 지나서야
내 하룬 진다
오늘도 난 무지개를 쫓아"
500,별,눈물이 나서,"지금 내 앞에 있는 이 사람 누군지
내가 사랑했던
그 사람이 진짜 맞는지
나를 보는 눈빛이 너무 슬퍼 보여
덜컥 겁이 나서 그냥 모른척했어
아닐 거라고 기분 탓이라고
괜한 걱정에 널 괴롭히지 말자고
다투기 싫다고
어색한 미소로 좀 피곤하다며
내일 보자는 말을 남기고
집에 오는 길에
눈물이 나서 한참을 울었어
여기까지라는 걸 나 알 것 같아서
니 곁에 있어도
예전처럼 우리 다시는
웃지 못할 거란 걸 말이야
오늘따라 왠지
더 멀게 느껴지는 이 길이
꼭 우리 사이 같아
미친 듯이 싸우고도
몇 번이고 다시 좋아졌는데
이번엔 좀 다른 걸
잠시 지쳐서 그런 거라면
내가 조금만 너를 기다려주면
다시 좋아질까
아닌 것 같아 슬플 것 같아
그냥 이렇게 혼자 걷고 있는
지금처럼
눈물이 나서 한참을 울었어
여기까지라는 걸 나 알 것 같아서
니 곁에 있어도
예전처럼 우리 다시는
웃지 못 할 거라는 걸 말이야
좀 힘들겠지만 지금이라도 내가
너를 먼저 떠나는 게 나을 것 같아
이제 니가 없으면
누굴 만나도 행복하지 않고
매일 눈물이 나도
니가 그리워도
니 곁에 있는 게
혼자 집에 오는 길처럼
외로울 것만 같아서 그래"
501,Greg (그렉),한 편의 영화같았던 우리의 긴,"벌써 밤이네요 유난히 달이 밝네요
당신도 혹시 저 달을 보고있나요
오늘같은 밤이면 그댈 떠올리면서
대답없는 편지를 써봐요
아무도 없네요 평소와 같은 밤인데
익숙치 않은 공기만 맴돌고 있네요
오늘같은 밤이면 그대와 마주앉아
밤새도록 우리 사랑했는데
이젠 추억으로 간직할게요
매일 밤 너를 그리다
스쳐가는 그 시간들 속에 서면
사랑이란 감정만이 남아있어요
좋은 꿈 꾸길 간절히 바래요
아무도 없네요 평소와 같은 밤인데
익숙치 않은 공기만 맴돌고 있네요
오늘같은 밤이면 그대와 마주앉아
밤새도록 우리 사랑했는데
이젠 추억으로 간직할게요
매일 밤 너를 그리다
스쳐가는 그 시간들 속에 서면
사랑이란 감정만이 남아있어요
좋은 꿈 꾸길 간절히 바래요
기억하지만 추억하진 못했던
한편의 영화같았던 우리의 긴
그래도 그땐 누구보다 더 뜨겁고
누구보다 더 아름다운 시간들
기억하지만 추억하진 못했던
한편의 영화같았던 우리의 긴
그래도 그땐 누구보다 더 뜨겁고
누구보다 더 아름다운 시간들"
502,성한준,오늘은 여기 두고 가,"언제였더라
이 거릴 걸으면
생각나더라
가만히 내 왼쪽 어깨에
기대어 해맑게 웃던 모습이
생각나더라
날 바라보며 손 흔들던 네가
아련하게 사라져버려
보일 듯이 보이지 않아
너무 늦었지만 모자란 사랑에 미안해
이미 떠난 널 잡을 자신이 없어 나
함께한 시간들과 만들던 많은 추억
오늘은 여기 두고 가
우연히라도
한 번쯤은 마주치고 싶더라
너와 나의 모든 계절이
남아있는 이 거리에서
너무 늦었지만 모자란 사랑에 미안해
이미 떠난 널 잡을 자신이 없어 나
함께한 시간들과 만들던 많은 추억
오늘은 여기 두고 가
시간은 더디지만 흐르긴 흐르더라
널 잊은 채로 나 살 수 있게
혹시 너도 지금
이 거리를 걷고 있을까
내가 아닌 누군가의 어깨에 기대
함께한 시간들과 만들던 많은 추억
네 이름 여기 두고 가
다 여기 두고 가"
503,임한별,귀로 (One's Way Back),"화려한 불빛으로
그 뒷모습만 보이며
안녕이란 말도 없이 사라진 그대
쉽게 흘려진 눈물
눈가에 가득히 고여
거리는 온통 투명한 유리알 속
그대 따뜻한 손이라도
잡아볼 수만 있었다면
아직은 그대의 온기 남아있겠지만
비바람이 부는 길가에
홀로 애태우는 이 자리
두 뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무 말도 없이 떠나간
그대가 정말 미워요
그대 따뜻한 손이라도
잡아볼 수만 있었다면
아직은 그대의 온기 남아 있겠지만
비바람이 부는 길가에
홀로 애태우는 이 자리
두 뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무 말도 없이 떠나간
그대가 정말 미워요
사랑한단 말은 못해도
안녕이란 말은 해야지
아무 말도 없이 떠나간
그대가 정말 미워요"
504,어반자카파,정리정돈,"쌓인 물건을 치우고
쌓인 먼지를 닦아내고
깨끗하게 주변을 정돈해
윤이 나게
몰두할 일을 찾고
줄 세워 정리를 하고
또 하루를 바쁘게 보내고
지쳐 잠들어
비워진 짐만큼 가벼운 마음
가벼워진 마음을 좋은 걸로 가득 채워
미처 치우지 못한 건
게으름이 아냐 미련일 뿐
오롯이 나를 위해
나만의 방식대로
쉬지 않고 주변을 정돈해
윤이 나게
밀린 독서를 하고
미루던 공부를 하고
나만을 위한 시간을 보내다가
지쳐 잠들어
비워진 짐만큼 가벼운 마음
가벼워진 마음을 좋은 걸로 가득 채워
미처 치우지 못한 건
게으름이 아냐 미련일 뿐"
505,siso(시소),간질간질 (feat. 줍에이(Joob A)),"난 늘 뭔갈 받는 게 어색해서
그대가 준 것들을 그냥 바라보고만 있죠
그중에선 꽃가루같이
예쁜 것들이 날 간지럽게 해요
아직 난 사랑이 뭔지 모르지만
그대 말했던 말들이 나를 흔들어놔요
어느새 가까이 다가온다면
간질간질 날 헷갈리게 만들죠
어쩌죠 그댄 꽃가루 꽃가루
코끝에 닿은 이 향기가
어쩌죠 그댄 꽃가루처럼
내 맘 간질간질 설레게 해요
영원히 평생 이런 단어들 보다
영혼 없이 뱉는 사랑해란 말보다
오늘 하루를 보내고 싶은 사람 바로 너야
그 한마디에 내 마음을 담아서
그러다 보면
어느새 시간이 모여
문득 닮아진 그림체를 보며
그게 내가 정의한 사랑이야
나도 아직 잘은 모르지만
아직 난 사랑이 뭔지 모르지만
그대 말했던 말들이 나를 흔들어놔요
어느새 가까이 다가온다면
간질간질 날 헷갈리게 만들죠
어쩌죠 그댄 꽃가루 꽃가루
코끝에 닿은 이 향기가
어쩌죠 그댄 꽃가루처럼
내 맘 간질간질 설레게 해요
난 간질간질
그대는
날 또 간질간질
난 간질간질
그대는
날 또 간질간질"
506,이가은,그런 사람 또 없습니다,"천번이고 다시 태어난 데도
그런 사람 또 없을테죠
슬픈 내 삶을 따뜻하게 해준
참 고마운 사람입니다
그런 그댈 위해서 나의 심장 쯤이야
얼마든 아파도 좋은데
사랑이란 그 말은 못해도
먼곳에서 이렇게 바라만 보아도
모든걸 줄수 있어서
사랑 할수 있어서
난 슬퍼도 행복 합니다
나 태어나 처음 가슴 떨리는
이런 사랑 또 없을테죠
몰래 감추듯 오랜 기억속에
단 하나의 사랑 입니다
그런 그댈 위해서 아픈 눈물 쯤이야
얼마든 참을수 있는데
사랑이란 그말은 못해도 먼곳에서
이렇게 바라만 보아도
모든걸 줄수 있어서 사랑할수 있어서
난 슬퍼도 행복 합니다
아무것도 바라지않아도
그대 웃어준다면 난 행복할텐데
사랑은 주는거니까 그저 주는거니까
난 슬퍼도 행복합니다"
507,김창남,선녀와 나무꾼,"하늘과 땅 사이에
꽃비가 내리던 날
어느 골짜기 숲을 지나서
단 둘이 처음 만났죠
하늘의 뜻이었기에
서로를 이해하면서
행복이라는 봇짐을 메고
눈부신 사랑을 했죠
그러던 그 어느 날
어느 날
선녀가 떠나갔어요
하늘 높이 모든 것을 다버리고
저멀리 떠나갔어요
선녀를 찾아 주세요
나무꾼의 그 얘기가
사랑을 잃은 이 내 가슴에
아련히 젖어 오네요

하늘의 뜻이 었기에
서로를 이해하면서
행복이라는 봇짐을 메고
눈부신 사랑을 했죠
그러던 그 어느날
어느날
선녀가 떠나갔어요
하늘 높이 모든 것을 다 버리고
저 멀리 떠나갔어요
선녀를 찾아주세요
나무꾼의 그 얘기가
사랑을 잃은 이 내 가슴에
아련히 젖어 오네요
사랑을 잃은 이 내 가슴에
아련히 젖어 오네요"
508,엠씨더맥스 (M.C the MAX),Find My True Self Part II,"언제나 집으로 돌아갈때
누군가 날 불러주길 바랬어
너무 큰 외로움 끝없는 한숨이
밤새워 빈 방을 가득 채워가
한번도 열지 못한 차가운 맘은
항상 혼자뿐인 안식을 주고
모두 버리지 못한 그 욕심들은
내게 후회만을 가져다 줄뿐
언젠가 이밤 모두 지나고 다시
아침이 찾아올땐 길었던
방황 모두 끝내고
어딘가 살아있는
나를 만나러 가야해
한번도 열지 못한 차가운 맘은
항상 혼자뿐인 안식을 주고
모두 버리지 못한 그 욕심들은
내게 후회만을 가져다 줄뿐
이제는 나의 마음 어디에서도
차가운 그늘 더는 찾을 수 없어
진실한 내 모습 그 하나로만
다른 세상속에 살게 될테니
언젠가 이밤 모두 지나고
다시 아침이 찾아올때
길었던 방황 모두 끝내고
어딘가 살아있는
나를 만나러 가야해"
509,휘,가질 수 없는 너,"술에 취한 니 목소리
문득 생각났다던 그 말
슬픈 예감 가누면서
네게로 달려갔던 날 그 밤
희미한 두 눈으로 날 반기며
넌 말했지
헤어진 그를 위해선
남아있는 네 삶도 버릴 수 있다고
며칠 사이 야윈 널 달래고
집으로 돌아오면서
마지막까지도 하지 못한 말
혼자서 되뇌였었지
사랑한다는 마음으로도
가질 수 없는 사람이 있어
나를 봐 이렇게 곁에 있어도
널 갖지 못하잖아

눈물섞인 니 목소리
내가 필요하다던 그 말
그것으로 족한거지
나 하나 힘이된다면 네게
붉어진 두 눈으로
나를 보며 넌 물었지
사랑의 다른 이름은
아픔이라는 것을 알고있느냐고
며칠 사이 야윈 널 달래고
집으로 돌아오면서
마지막까지도 하지 못한 말
혼자서 되뇌였었지
사랑한다는 마음으로도
가질 수 없는 사람이 있어
나를 봐 이렇게 곁에 있어도
널 갖지 못하잖아"
510,주영,All Of You,"Girl I know that I need you
Girl I know that I need you
지금 어디에 있건 나도
같이 있고 싶다고
이런 유치한 말도 하고
평소 같지 않던 내 모습
어색해 나도
이런 기분도 나쁘진 않다고
많은 말이 필요하진 않은
너와 있으면
그저 보고만 있어도 알아
많은 사람들이 내게
네 어디가 좋은지 물으면
What do you like about me
All of you You know why
Really Lovely Lady
넌 보이는 것 말고도
매력이 참 많은걸
I fall for you
You know why
말로 다 못해도
Girl I know
that I need you
Girl I know that I need you
햇살 가득함 아래
더 반짝이는 순간에
그 속에 담긴 네가 무엇보다 좋아
때마침 귓가를 간지럽히는
바람과 네 향기
이 모든 걸 완벽하게 해
많은 말이 필요하진 않아
너와 있으면
다를 것 없는 매 순간이 달라
다른 사람들이 내게
네 어디가 좋은지 물으면
What do you like about me
All of you You know why
Really Lovely Lady
넌 보이는 것 말고도
매력이 참 많은걸
I fall for you
You know why
말로 다 못해도
Girl I know
that I need you
어떻게 이렇게 설레는 건지
가끔 이 모든 게 의심스러워
I fall for you
You know why
말로 다 못해도
Girl I know
that I need you"
511,이적,멋진 겨울날,"추워 들어가
걱정해주는 듯 밀어낸 넌
두 눈을 피하며 돌아서네
싫어 괜찮아 난
안녕 돌아가
마지막이란 걸 확신하게 한
그 차가움
우 시린 바람은
우 뺨을 할퀴고
우 입술마저 얼어붙은 채
나는 그저 그 자리에
겨우 서 있는데
오 기다렸다는 듯 내리는
흰 눈 아니 잔인한 눈물이
마치 내 머릿속처럼 온 세상을 하얗게
지우는 어느 멋진 겨울날
언제였나
함께 붉었던 여름날
뜨겁게 꽃피운 그 사랑은
음 꿈인가
이제 겨울
앙상히 남겨진 이 기억들
긴 서러움
우 시린 바람은
우 뺨을 할퀴고
우 입술마저 얼어붙은 채
나는 그저 그 자리에
겨우 서 있는데
오 기다렸다는 듯 내리는
흰 눈 아니 잔인한 눈물이
마치 내 머릿속처럼 온 세상을 하얗게
지우는 어느 멋진 겨울날
목놓아 너를 불러본다면
다시 달려올 것 같은데
영영 끝도 없이 내리는
흰 눈 아니 잔인한 눈물이
마치 내 머릿속처럼 온 세상을 하얗게
지우는 어느 멋진 겨울날"
512,이준호,헤어지는 날,"오늘은 참 이상한 날이야
널 만나러 가는 길이 기쁘지 않아
혼자 고민했나 봐 슬픈 너의 표정도
내 마음에 닿지가 않아
이상하지만 묻지 않았어
왜 넌 나에게 일상과 다른
또 변명을 할까
잠시 방황이라 생각하면서
너의 솔직한 말 기다렸는데
나의 맘이 너의 맘과
달라서 그럴지도 모른다 생각해
떨리는 네 손이 걸려 속으로만
애써 삼키던 말 헤어지는 날 미안해
손 내미는 널 애써 외면했어
여린 너에게 다 알면서도
못 된 말을 했어
전화 너머 떨리는 목소리에
소리 삼키며 난 울고 있었어
나의 맘이 너의 맘과
달라서 그럴지도 모른다 생각해
떨리는 네 손이 걸려 속으로만
애써 삼키던 말 헤어지는 날 미안해
애썼어 우리 지난 모든 날
힘든 시간에 참 고마웠었어
나의 맘이 너의 맘과
달라져 아프지만 붙잡지 못했어
흐르는 눈물이 걸려 속으로만
애써 삼키던 말
헤어지는 날 미안해"
513,손예찬,The Universe,"By my side, I hear the wind blow
Close my eyes, I feel you there

Take me away to our secret place
Filled with the stars that remind me of you
If you lose your way, I’ll be there with you

Just take my hand and then you’ll find
A sky full of stars will light your way
All of your days and all of your nights
I wanna spend them with you
Be your galaxy and be your embrace

When you get lost, when you’re afraid
Make your way to me I’ll be your home
I’ll defeat the night and be your light

Just take my hand and then you’ll find
A sky full of stars will light your way
All of your days and all of your nights
I wanna spend them with you
Be your galaxy and be your embrace

[Instrumental]

Just take my hand and then you’ll find
A sky full of stars will light your way
All of your days and all of your nights
I wanna spend them with you
Be your galaxy and be your embrace"
514,포지션,편지,"생각하면 할수록 눈물나는 이유는 널 잊지 못하는 괴로움때문에
나의 간절했던 그리움도 소용없었지
이미 마음이 떠난후니까.....
너만을 위해서라면 모든걸 했는데 하지만 남은건 절망과 한숨뿐....
처음부터 우린 사랑한게 잘못되기에 너의 전부가 될수 없었지
사랑이 미움으로 변해버리면 차라리 난 울지않았을텐데
너무 허무하게 끝나버린 우리만의 시간은 되돌리수 없다는거 알고있잖아
메마른 내 눈물도 지쳐버린 사랑도 이젠 가슴깊이 묻어버릴거야
돌이킬수 없는 현실이 싫어 힘이 들어도 참아야겠지
혼자 남아도.....



힘없이 아무말 않고 고개숙이던 뒷모습을 쳐다볼순 없었지
그땐 냉정하지 못했었던 바보스런 내가 원망스런 딜수가 정말 없었어
못다한 내 사랑도 지워버린 추억도 이젠 가슴깊이 간직할 수 밖에
다시 사랑하지 않을것같아 자신이 없어
니가 없다는 이유만으로...
메마른 내 눈물도 지쳐버린 사랑도 이젠 가슴깊이 묻어버릴거야
돌이킬수 없는 현실이 싫어 힘이 들어도 참아야겠지
혼자 남아도....."
515,조장혁,아직은 사랑할 때,"그리워하겠죠 아마 나처럼
밤새 뒤척이며 울고 있겠죠
성급한 이별로 떠나간게 걸려서
그대 더 아플지도 몰라

받으면 말없이 끊는 전화가
가끔 젖어들려 오는 그대가
어쩌면 나 없이 많이 힘들 다는걸
알리고 싶은 지도 몰라

태우려 모아둔 내 사진 보다가
울컥 또 눈물이나 가슴을 치는건 아닌지

그런 그대 일까봐 난 기다려야해
그대가 내게 준 작은 기억마저도
잊혀지지 않는건 죽어도 나 않되는건
아직 사랑하기에

함께 한 그곳을 찾아갈 때마다
그대 다녀간 뒤라 향기가 나는건 아는지

그런 그대 일까봐 난 기다려야해
그대가 내게 준 작은 기억마저도
잊혀지지 않는건 죽어도 나 않되는건
아직 사랑하기에 - "
516,박효신,묻어버린 아픔,"흔한게 사랑이라지만 나는 그런 사랑 원하지 않아
바라만 봐도 괜히 그냥 좋은 그런 사랑이 나는 좋아
변한건 세상이라지만 우리 사랑 이대로 간직하면
먼훗날 함께 마주앉아 둘이 얘기 할 수 있으면 좋아
어둠이 내려와 거리를 떠돌면 부는 바람에
내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도
지금 이순간 나는 행복해

어둠이 내려와 거리를 떠돌면 부는 바람에
내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도
지금 이순간 나는 행복해

어둠이 내려와 거리를 떠돌면 부는 바람에
내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도
지금 이순간 나는 행복해

지금 이순간 나는 행복해"
517,유엔,눈물아 제발,"눈물아 그러지마
자꾸만 흐르지마
제발 좀 참아내봐
넌 너무 이기적야
니 마음 나도 알아
니 맘이 내 맘이야
슬픈건 나도 알아
하지만 좀 참아줘
사랑이 사랑을 버렸어
저 사람도 울고 있잖아
우리 둘 입술 깨물며
눈물없이 울고 있잖아
Too far away
그대를 사랑해요
far away
그래도 나는
그댈 보내요
비겁하지만
그댈 보내요
Too far away
제발 좀 행복해요
far away
이제는 울지마요
far away
울지 말아요
그러지 말아요

사랑이 그런거죠
미안해 하지마요
알아요 그대 마음
어쩔수 없는거야
키스는 달콤했죠
너무나 행복했죠
그래서 불안했죠
그대도 떠나갈까봐
오늘을 난 벌써 알았죠
그래서 난 준비했어요
웃으며 보내주려고
눈물을 안보이려
Too far away
그대를 사랑해요
far away
그래도 나는
그댈 보내요
비겁하지만
그댈 보내요
Too far away
제발 좀 행복해요
far away
이제는 울지마요
far away
울지 말아요
나만 울게요
Too far away
눈물을 흘렸어요
far away
참지를 못했어요
far away
보지 말아요
잘못 했어요
Too far away
그대를 사랑해요
far away
그래도 나는
그댈 보내요
비겁하지만
그댈 보내요
Too far away
제발 좀 행복해요
far away
이제는 울지마요
far away"
518,김연우,세상이 그대를 속일지라도,"흔들리는 그대를 보면
내 마음이 더 아픈거죠
그댈 떠나버린 사람이 누군지 몰라도
이젠 다 잊어주길 바래요

한 없이 울고 싶어 지면
울고 싶은 만큼 울어요
무슨 얘기를 한다해도 그대의 마음을
위로할 수 없는 걸 알기에

난 어쩌면 그 사람과의 만남이
잘 되지 않기를 바랬는지도 몰라요
그대를 볼때면 늘 안타까웠던 거죠
우리의 만남이 조금 늦었다는 것이


이젠 모든걸 말할 수 있어요
그 누구보다 그대 사랑했음을
세상이 그대를 속일지 몰라도
내가 그대 곁에 있음을 기억해요

난 어쩌면 그 사람과의 만남이
잘 되지 않기를 바랬는지도 몰라요
그대를 볼때면 늘 안타까웠던 거죠
우리의 만남이 조금 늦었다는 것이

이젠 모든걸 말할 수 있어요
그 누구보다 그대 사랑했음을
세상이 그대를 속일지 몰라도
내가 그대 곁에 있음을 기억해요
(2x)"
519,다비치,나쁘고 아픈 나,"미안했었어
나만 말이 많아서
오랜만에 만나서
소식 하나 묻지 않고
궁금했었어
사실 두려웠었어
그대 잘 지냈단 말
참아왔던 눈물 흘리며
울면서 난
힘들단 말 할까봐
투정할까봐
이제 우리
아무사이 아닌걸
안다고
내가 먼저 말을 꺼내놓고
헤어지잔 말 하고
그대 편한 얼굴에
왜 난 가슴이 아픈지
이제 다시
나 같은 사람 만나서
아픈 사랑 하지 말라고
그 말을 못하는 나는
아직 그댈 사랑하나봐
이런 어리석은
내 마음 모르고
고개 숙인 나를 보며
행복하자고
인사하는 그대
어색하게
악수하며 잡은 그손
아직 내게 너무 익숙한데
여전히 따뜻한데
그대는 아닌가봐
정말 모두 잊었나봐
이제 다시
나 같은 사람 만나서
아픈 사랑 하지 말라고
그 말을 못하는 나는
아직 그댈 사랑하나봐
이런 어리석은
내 마음모르고
고개 숙인 나를 보며
행복하자고
인사하는 그대
나만 그리워하고
나만 후회하며 울고
그댄 아무렇지도 않았는지
다른 사랑이 와도
그대 곁이라 믿고
살았는데
이제 잊어달라는
나의 그말에
지우라는 나의 그말에
가만히 버려진 사람
말없이 떠나준 그사람
내가 그런
그대를 잊지못해서
도저히 지울수없어
이별을 주고
벌을 받은 나는"
520,김태우,꿈을 꾸다 (Main Ver.),"꿈을 꾸다 (Main Ver.)

가슴 속에 바람이 분다
그대 모습 지워져간다
후회란 꿈을 꾸면서
너를 그리며 난 지금 여기 서있다
하루를 버틴 건 사랑했단
그 말 때문에
한 달을 버틴 건
날 바라보던 그 눈빛 때문에
널 사랑했는데 널 사랑하는데
상처가 번져서 갈수가 없잖아
사랑해 그 말을 지키지 못해
널 떠나가는 날
널 사랑해줄게 널 기다려줄게
함께했던 시간 다 기억하잖아
하지 못한 말들 하고 싶던 말들
가슴에 남아 흘러내려

1년을 버틴 건 내게 주던 미소 때문에
꿈이라 믿었던 너와의 추억
그 하나 때문에
널 사랑했는데 널 사랑하는데
상처가 번져서 갈수가 없잖아
사랑해 그 말을 지키지 못해
널 떠나가는 날
널 사랑해줄게 널 기다려줄게
함께했던 시간 다 기억하잖아
하지 못한 말들 하고 싶던 말들
가슴에 남아 흘러내려

우리 세상에 단 한가지만 허락해줘
널 사랑했는데 널 사랑하는데
상처가 번져서 갈수가 없잖아
눈부신 추억을 잊지 못해서
널 간직하는 날
널 사랑해 줄게 널 기다려줄게
함께했던 시간 다 기억하잖아
하지 못한 말들
하고 싶던 말들 이제 말할게
사랑한다

사랑한다
너와 함께 난 꿈을 꾼다"
521,이예준,약속 (With 신용재),"그대와 나 사이에
사랑을 재기보다는
있는 대로 주기
머리보다 가슴이 너무 앞서
나가도 가는 대로 가기
생각보단 맘으로 맘보다는
눈으로 사랑이
뭔지 보여줄게요
나 두 손 모아 약속해
어둠 속에서
더 빛나는 별 앞에서
I swear
세상에 없던 맘으로
I swear
늘 좋은 것만 줄게요
I swear I swear I swear
사랑해요
부족하기보다는
넘쳐 흐르기로 해
상상 이상으로
섣불러도 괜찮아
욕심 내도 괜찮아
사랑을 사랑답게 할게요
나 두 손 모아 약속해
어둠 속에서
더 빛나는 별 앞에서
I swear
세상 어떤 누구보다
I swear
더 좋은 사랑해요
I swear I swear I swear love you
꼭 닮은 두 사람 하나 된 그림자
그대와 나 we always be the one
나 하늘에 맹세해
평생을 써도 못 다 할 내 사랑을
I swear
끝이 어딘지 모르는
내 맘을 선물할게요
I swear I swear I swear I swear
사랑해요"
522,어쿠루브,너에게 가고싶어,"표현해 달라는
너의 투정들을
알면서 모른척했어
늘 곁에 있어서
소중한 줄 몰랐어
익숙함에 속았어 바보같이
많이 서운했을 거야 미안
많이 외로웠을 거야 미안
바쁜 게 뭐라고
불안하게 널 놔뒀을까
더 눈물이 나기 전에
너에게 가고 싶어
너에게 가고 싶어
나라고 어떻게
담담할 수가 있겠니
너에게 가고 싶어
너에게 가고 싶어
말하는 순간 그리움이 커졌다
네가 짙어진 새벽 어느 밤
소나기가 올 것 같은 내 맘
사랑을 주는 게
어렵다고 생각했을까
또 누워서 혼잣말만
너에게 가고 싶어
너에게 가고 싶어
나라고 어떻게
담담할 수가 있겠니
너에게 가고 싶어
너에게 가고 싶어
말하는 순간 그리움이 커졌다
왜 나는 너를 가득 안지 못했을까
왜 나는 너를 위로하지 못했을까
서럽고 미안한 맘
난 그냥 나쁜 사람
woo
너에게 가고 싶어
너에게 가고 싶어
나라고 어떻게
담담할 수가 있겠니
너에게 가고 싶어
너에게 가고 싶어
말하는 순간 그리움이 커졌다
널 잃고 후회하는 난 슬픈 사람
woo"
523,로코베리,니가 내리는 거리 (Broken Heart),"하늘에 비는 왠지 파랬어
그래서 더 슬퍼
창문 틈에 이 빗물은
이렇게 투명한데
조금은 믿었어
떠나간 니 생각 잊었다고
한번은 믿었어
나에게 돌아올 너란 걸
broken heart
비가 내리는 거리에 나 혼자 남았네
난
또 쓸쓸히 혼자야
라라라라라라
라라라라라라
라라라라라라
라라라
흩어진 은하수를 건너서
너에게 가고파
부서지는 저 슬픈 달빛은
혹시 너 아닐까
붉어진 두 볼에 니가 입맞춰주던
그때가 그리워
행복이 쏟아지던 그 밤
broken heart
비가 내리는 거리에 나 혼자 남았네
난
또 쓸쓸히 혼자야"
524,박보람,꿈만 같아,"기억나니 익숙해서
더 어색했던 그 순간들
시답잖은 농담마저
진지한 눈으로 바라보던 너
여전히 넌 무심한 듯
솔직한 모습이 난 좋아
아무것도 모르게
날 미소 짓게 만든 유일한 사랑
마치 꿈만 같아
너와 함께라는 게
너라서 특별했던
기억들이 날
하루에도 몇 번이나
어제 일처럼 선명해
이 시간이 영원하길
너와 나
좋았나 봐 이렇게 웃음이나
멈춰지질 않아
수줍게 미소 짓는 너
한발 더 내게 와줘
사랑해도 될까요 나
그 자리에 나 더 다가갈게요
마치 꿈만 같아
너와 함께라는 게
너라서 특별했던
기억들이 날
하루에도 몇 번이나
어제 일처럼 선명해
이 시간이 영원하길
너와 나
나는 믿을 수 없어요
너를 만난 이유를 이제 알 것 같아요
마치 꿈만 같아
나의 모든 순간이
너로 가득 차 있던
그 모든 순간
너라서 나 웃음이나
네게 기대 쉴 수 있게
매 순간 너이길 바래
너와 나"
525,밀리그램 (Milligram),Holiday (AM 11:47),"내 주변의 모든 게 엉망진창 이여도 돼
정답이 없는 고민도
오늘은 접어둬야 해
Lu lu lu lu lu lut- lu
콧노래를 부르며
아무런 생각도 없이 하루를 살아야 해
Holiday Holiday
지금이 몇 신지 무슨 요일인지
하나도 안 중요해
그저 흘러가는 대로 Woo
Slow dance 뭐 어때
그냥 오늘 하루쯤은 내 맘대로 해
Like a jazz All night All day
쉿
내가 느리게 걷는지 세상이 빠른 건지
관심 없이 사는 게 이제는 익숙해
아는 게 많아지면 두려움만 커져서
할 수 있는 일들도 매번 그르치게 돼
Holiday Holiday
지금이 몇 신지 무슨 요일인지
하나도 안 중요해
그저 흘러가는 대로 Woo
Slow dance 뭐 어때
그냥 오늘 하루쯤은 내 맘대로 해
Like a jazz All night All day"
