,가수,제목,가사
667,JTL,환생 (기도 2nd Story),"널 떠나 보낸지 애써 잊어 보낸지
시간은 우릴 멈추게 했지
하지만 너는 내게 다시 돌아왔어
웃는 모습까지 너는 그년거야
니가 돌아온거야 내게 다시
알고 돌아온거니 오 이런
안을 수 없잖아 널 몰랐다 하지마
돌아가요

영화 속에서 흔히 있는 일이지
이런 일이 일어나다니
그렇게 바라던 기도 이뤄진거야
웃어야 할지 울어야 할지 몰라
니가 돌아온거야 내게 다시
알고 돌아온거니 오 이런
안을 수 없잖아 널 몰랐다 하지마
돌아가요 돌아와요
제발 꿈이길 바래 너무 힘들어
너도 알잖아 왜 돌아와
내가 가겠어 기다려

니가 돌아온거야 내게 다시
알고 돌아온거니 오 이런
안을 수 없잖아 널
몰랐다 하지마
돌아가요
니가 돌아온거야 let them fall
and as you begin to cry
own it all
안을 수 없잖아 널 몰랐다 하지마
you can move on"
668,라이너스의 담요,보라빛 향기,"그대 모습은 보랏빛처럼 살며시 다가왔지
예쁜 두눈에 향기가 어려 잊을수가 없었네
언제나 우리 웃을 수 있는
아름다운 애기들을 만들어가요
외로움이 다가와도 그대 슬퍼하지마
답답한 내맘이 더 아파오잖아
길을 걷다 마주치는 많은 사람들중에
그대 나에게 사랑을 건네준 사람

그대 모습은 보라빛처럼 살며시 다가왔지
예쁜 두눈에 향기가 어려 잊을수가 없었네
언제나 우리 웃을 수 있는
아름다운 애기들을 만들어가요
외로움이 다가와도 그대 슬퍼하지마
답답한 내맘이 더 아파오잖아
길을 걷다 마주치는 많은 사람들중에
그대 나에게 사랑을 건네준 사람"
669,서후,...밖에,"알아요 그동안 고마워요
항상 조용히 날 지켜준 그대가
눈물 나도록 사랑해준 그대가
곁에 있는 동안 행복했죠
아나요 미안해 한다는 걸
언제나 그대만 힘들어 했어요
그런 못된날 이해해준 그대가
너무 고마울뿐이죠
사랑한다 한마디 말도 할수없던 지난날
이제는 그댈 보내요
나를 잊고 살라는 흔한말밖에
좋은 사람 만나라는 흔한말밖에
부디 행복하라는 부탁밖에는
해줄수 없는 나를 이해하나요
- 간 주 중 -
그대 사랑 당연하게만 느꼈던 나였었죠
그게 더 미안한걸요
내가 더 부족하다는 이유밖에는
그댈위해 떠난다는 이유밖에는
사랑해서 보낸다는 변명밖에는
할수없는 못난 날 이해하나요
너무 잘된일인데 왜 자꾸눈물이 나죠 워~
나를 잊고 살라는 흔한말밖에
좋은 사람 만나라는 흔한말밖에
부디 행복하라는 부탁밖에는
해줄수 없는 나를 이해하나요
지난 기억들 모두 이젠 가져가줘요"
670,서후,이별하는 날,"화장을 하고, 새옷을 입고, 그대 좋아한 향수를 바르고

서둘러 일찍 준비를 끝냈는데.. 눈물나.. 처음부터 또다시

화장을 하다 눈물을 닦다.. 이렇게 몇번을 또 하고 또 했을까요.

오늘 보면 다신 못 볼텐데.. 제일 예쁜 모습으로 그대를 만나고 싶었죠.


어때요 나 예쁜가요 (아니, 아닌가요)

어때요 나 괜찮나요 (가지마요..)

혹시라도 나를 버리긴 아쉬운 맘이 든다면 지금 안간다 말해도 괜찮은데..

울지도 않고, 화내지 않고, 미안해 할 얘긴 꺼내지도 않을께요.

오랜 친구가 먼 여행 보내듯 담담해주면 혹시 내가 덜 초라해 보일까요.


어때요 나 예쁜가요 (아니, 아닌가요)

어때요 나 괜찮나요 (가지마요..)

혹시라도 나를 버리긴 아쉬운 맘이 든다면 지금 안간다 말해도 괜찮은데

역시 그렇겠죠 그댄 가야겠죠.. 그녀가 기다리니까...


어떡하죠 나 일어서려고 조금만 움직여봐도

참던 눈물이 넘쳐요...

먼저 가요..."
671,이효리,오늘따라,"어떻게 지내니
너에게 묻고 싶지만
또 바보처럼 네게
아무 말도 하지 못했어
친구들과 함께한
오늘따라 유난히
내게 관심 없는 널 느껴
I'm gonna crazy you know why
because I'm falling into you
날이 가면 갈수록 자꾸
내 안의 너는 커져만 가는 걸
말을 배워가는
어린아이처럼 그렇게
늘 서투른 말투로
이상한 말만 하게 돼
친구들과 함께한
오늘따라 유난히
내게 관심 없는 널 느껴
I'm gonna crazy you know why
because I'm falling into you
날이 가면 갈수록 자꾸
내 안의 너는 커져만 가는 걸
안되는 거니 내가 부족한 거니
아니라고 좋아한다고
내게 말을 해줘
I wanna hold you I love you
and let me falling into you
날이 가면 갈수록 자꾸
내 안의 너는 커져만 가는 걸
I wanna hold you I love you
and let me falling into you
날이 가면 갈수록 자꾸
내 안의 너는 커져만 가는 걸
I wanna hold you I love you
and let me falling into you
날이 가면 갈수록 자꾸"
672,김란영,백학,"mm mm mm mm mm
mm mm mm mm mm
mm mm mm mm mm
mm mm mm mm
Mne kazhetsya poroyu
chto soldaty
S krovavyh ne
prishedshie polei
Ne v zemlyu nashu
polegli kogda to
A prevratilis'
v belyh zhuravlei
Oni do sei pory s
vremen teh dal'nih
Letyat i podayut nam golosa
Ne potomu l' tak chasto
i pechal'no My zamolkaem
glyadya v nebesa
mm mm mm mm mm
mm mm mm mm mm
mm mm mm mm mm
mm mm mm mm

Letit letit po nebu
klin ustalyi
Letit v tumane na ishode dnya
A v tom stroyu
est' promezhutok malyi
Byt' mozhet eto mesto
dlya menya
Nastanet den'
i s zhuravlinoi staei
Ya poplyvu v takoi
zhe sinei mgle
Iz pod nebes
po ptich'i oklikaya
Vseh teh kogo
ostavil na zemle"
673,채소연,아뉴스데이,"잊어도 좋은것만 기억해
너만은 아파 하지마
이별은 죽음보다 더한 슬픔
난 알고 있는걸
익숙해진 외로움 뒤엔
진한 아픔이 있어
그모든걸 견디게 해준 너였지만
언제나 내가 원한건
내곁을 떠나게 되있지
보내야할 이별을 위한 시작
나는 두려워
남겨진 슬픈 추억이
때론 힘이 되지만
제발 더이상 넌 슬프지마

누군가 있었다는 것마져
지워진 슬픔 이었어
잊은척 지내왔던 너의 소식
다시 난 흔들려
익숙해진 외로움 뒤엔
진한 아픔이 있어
그모든걸 견디게 해준 너였지만
언제나 내가 원한건
내곁을 떠나게 되있지
보내야할 이별을 위한 시작
나는 두려워
남겨진 슬픈 추억이
때론 힘이 되지만
제발 더이상 넌 슬프지마
언제나 내가 원한건
내곁을 떠나게 되있지
보내야할 이별을 위한 시작
나는 두려워
남겨진 슬픈 추억이
때론 힘이 되지만
제발 더이상 넌 슬프지마
언제나 내가 원한건 내곁을
떠나게 되있지
보내야할 이별을 위한 시작
나는 두려워"
674,핑클 (Fin.K.L),The Beginning,"내가 곁에 있어 줄게요
내 마음 보이나요
다 지워 버려요
슬픈 얼굴은
어울리지 않아요
미안해요 조금 늦었죠
내가 그대에게 필요하다는 걸
이제 알았어요
기억해요 나의 두 손은
그댈 향해 있어
언제나 변함 없어요
이젠 내가 함께 할게요
그대가 원하는
그 꿈을 이룰 수 있도록

미안해요 기다렸나요
내가 그대에게 필요하다는 걸
이제 알았어요
기억해요 나의 두 손은
그댈 향해 있어
언제나 변함 없어요
이젠 내가 함께 할께요
그대가 원하는
그 꿈을 이룰 수 있도록
혼자라고 느껴질 땐 언제나
그대 곁에 그댈 믿는
내 모습 아나요
소중해요 이젠 우리가
같은 곳을 향해 함께 할 시간들이
이젠 내가 사랑 할게요
그대만의 내가
소중한 행복을 빌어요"
675,김란영,사랑했어요,"돌아서 눈 감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑에 추억
두 눈에 맺혀지는 눈물이여
이제와 생각하면 당신은
내 마음 깊은 곳에 찾아와
사랑은 기쁨보다 아픔인 것을
나에게 심어주었죠
사랑했어요 그땐 몰랐지만
이 마음 다 바쳐서
당신을 사랑했어요
이젠 알아요 사랑이 무언지
마음이 아프다는 걸

돌아서 눈 감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여

사랑했어요 그땐 몰랐지만
이 마음 다 바쳐서
당신을 사랑했어요
이젠 알아요 사랑이 무언지
마음이 아프다는 걸

돌아서 눈 감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여"
676,김란영,사랑이 지나가면,"그 사람 나를 보아도
나는 그 사람을 몰라요
두근 거리는 마음은 아파도
이젠 그댈 몰라요
그대 나를 알아도
나는 기억을 못합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면
그렇게 보고 싶던 그 얼굴을
그저 스쳐 지나면
그대의 허탈한 모습 속에
나 이젠 후회없으니
그대 나를 알아도
나는 기억을 못합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면

그렇게 보고 싶던 그 얼굴을
그저 스쳐 지나면
그대의 허탈한 모습 속에
나 이젠 후회없으니
그대 나를 알아도
나는 기억을 못합니다
목이 메어와 눈물이 흘러도
사랑이 지나가면

사랑이 지나가면"
677,김란영,사랑하기 때문에,"처음 느낀 그대 눈빛은 혼자만의 오해였던가요
해맑은 미소로 나를 바보로 만들었소
내 곁을 떠나가던 날 가슴에 품었던
분홍빛의 수많은 추억들이 푸르게 바래졌소
어제는 떠나간 그대를 잊지 못하는 내가 미웠죠
하지만 이제 깨달아요 그대만의 나였음을
다시 돌아온 그대 위해 내 모든 것 드릴테요
우리 이대로 영원히 헤어지지 않으리
나 오직 그대만을 사랑하기 때문에


커다란 그대를 향해 작아져만 가는 나이기에
그 무슨 뜻이라 해도 조용히 따르리오
어제는 지나간 추억을 잊지 못하는 내가 미웠죠
하지만 이제 깨달아요 그대만의 나였음을
다시 돌아온 그대 위해 내 모든 것 드릴테요
우리 이대로 영원히 헤어지지 않으리
나 오직 그대만을 사랑하기 때문에
사랑하기 때문에"
678,이승환,이별에 대처하는 우리의 자세,"자 이제부터 우리들의
이별에도 준비가 필요하지
그럴리 없어
내 사랑만큼은
특별하다 생각하면 오산
어찌보면 요즘 그녀
평소와 다르진 않았는지
무심한 표정 싸늘한 말투
모든것엔 그럴듯한 이유
있을 때 잘해주기
떠난 뒤에 미련이 남지 않게
그녀에게 감사하기
어쨌거나 사랑했던 기억으로
담담따라리라라
따라리라라
오오오 오오오오
담담따라리라라
따라리라라
오오오 오오오오
문득 생각해 보면
사랑한단 말 들은지 오래
내 농담에는 웃지도 않고
전화도 없으면 일단 의심
짜증은 왜그리 자주
소문은 왜 그리 들려오고
그녀 수첩속 우리들 사진
없어지면 확실한 변심
있을 때 잘해주기
떠난뒤에 미련이 남지않게
구차하게 굴지말기
어쨌거나 사랑했던 기억으로
담담따라리라라
따라리라라
오오오 오오오오
담담따라리라라
따라리라라
오오오 오오오오
담담따라리라라
따라리라라
오오오 오오오오
담담따라리라라
따라리라라
오오오 오오오오"
679,이승환,그냥 그런 이야기,"두근두근 뛰는가슴
어쩔줄을 몰라
그대 고운 미솔보면
왠일인지 그댄 정말
동화속 요정같아
신비로운 눈을 보면
친구들은 이런 나를
이해하지 못하나봐
하긴 난 그대 이름조차
알지 못하잖아
하지만 그런 이름따위
모름 어때
이렇게
바라만 봐도 좋아"
680,강수지,친구에게,"너는 나의 영원한 친구야
우린 너무 많이 컸지만
너는 나의 진실한 친구야
세월이 흐른 지금도
우린 함께 운적도 있잖아
네가 울면 또 내가 울던
그런 그런 친구였잖아
이제는 헤어져야해
Don't you Remember
that we were happy together
Don't you Remember
when we were young
이젠 안녕 떠나가는 너에게
Be happy my friend
Be happy my friend
Be happy Be happy my friend

우린 함께 운적도 있잖아
네가 울면 또 내가 울던
우린 그런 그런 친구였잖아
이제는 헤어져야해
Don't you Remember
that we were happy together
Don't you Remember
when we were young
이젠 안녕 떠나가는 너에게
Be happy my friend
Be happy my friend
Be happy Be happy my friend"
681,강수지,애상 (Original Ver.),"무엇을 잃었는지
나는 지금 무얼 찾는지
이제는 그 어떤 말로도
표현 할 순 없는걸
내 눈물 흐르는데 떠나가야만 했었는지
어쩌다 한 번만이라도 나를
돌아볼 수 없는지
난 지금도 나의 가슴에
너만에 숨결이 남았는데
말해줘 잠시 떨어져서 살아가다
내게 돌아온다고
잊지는 않겠지 나의 모습을
함께 했던 수 많은 기억 마져도
너 역시 나 처럼 어딘가에서
아파하고 있는지

내 눈물 흐르는데 떠나가야만 했었는지
어쩌다 한 번만이라도 나를
돌아볼 순 없는지
난 지금도 나의 가슴에
너만에 숨결이 남았는데
말해줘 잠시 떨어져서 살아가다
내게 돌아온다고
잊지는 않겠지 나의 모습을
함께 했던 수많은 기억 마져도
너 역시 나 처럼 어딘가에서
아파하고 있는지
잊지는 않겠지 나의 모습을
함께 했던 수많은 기억 마져도
너 역시 나 처럼
어딘가에서 아파하고 있는지"
682,다비,Ciao For Now (그만 안녕),"미안하단 말 밖에는 그대여
네가 싫어 이러는 것이 아닌데
철없었던 나의 사랑이
네게 이런 상처가 되어 버렸어
Ciao For Now
아무것도 모르는
널 보면 미안한 마음 뿐인데
넌 언제나 늘 따뜻한 눈길을 보내고
난 너의 맘을 알고 있지만
이젠 너를 사랑할 수가 없을 것 같아
오 나를 미워해 잊을 수만 있다면
지금까지 난 널 속여만 왔지만
다음에 그가 아닌 널 사랑 할 거야
믿어줘
미안하단 말 밖에는 그대여
내가 싫어 이러는 것이 아닌데
철없었던 나의 사랑이
네게 이런 상처가 되어 버렸어
Ciao For Now
멀어지는 네 모습
이제 다시는 볼 수가 없겠지마는
날 사랑했던 마음을 잊지는 않을게
이젠 너만을 사랑해주는
착한 사람 만날 수 있길
기도 할 거야
오 나를 미워해 잊을 수만 있다면
지금 까지 난
널 속여만 왔지만
다음에 그가 아닌 널 사랑 할 거야
믿어줘
오 나를 미워해 잊을 수만 있다면
지금 까지 난 널 속여만 왔지만
다음에 그가 아닌 널 사랑 할 거야
믿어줘
다음에 그가 아닌 널 사랑 할 거야
믿어줘"
683,이수영,Bring Me Love,"hey boy
이젠 내게 다가워 줘요
내 맘 알잖아요
그대 너무 서두르진 말아요
준비가 필요하죠
수줍은 듯 하지만 cool 하게
내 맘을 흔들어줄
눈빛이 필요한걸요
그대가 날 소중히
아껴줄 사람이라면
그대 여자가 되줄게요
bring me love
데려가줘요
그대의 깊은 곳으로
hold me time
떠나지 않게
나를 이끌어줘
차갑던 나의 마음을
crazy love
감싸 주겠죠
tell me you're my man
내 모둘 드리죠
hey boy
왜 그렇게 여잘 몰라요
그대 뿐인데
그대 받아들일 이유
몇가지 필요한 것 뿐이죠
잔인한 듯 하지만 달콤한
말로는 표현 못할
감동이 필요한걸요
진실한 그 사랑을
보여줄 수 만 있다면
그대 여자가 되 줄게요
bring me love
데려가줘요
그대의 깊은 곳으로
거짓말 같은 사랑도
모두 믿어줄게
지겹지 않을 만큼만
falling love
사랑할께요
끝은 있겠죠
모두 그댈 위한걸
bring me love
데려가줘요
그대의 깊은 곳으로
hold me time
떠나지 않게
나를 이끌어줘
차갑던 나의 마음을
crazy love
감싸 주겠죠
tell me you're my man
내 모둘 드리죠
bring me love
데려가줘요
그대의 깊은 곳으로
거짓말 같은 사랑도
모두 믿어줄게
지겹지 않을 만큼만
falling love
사랑할게요
끝은 있겠죠
모두 그댈 위한걸
bring me love
데려가줘요
그대의 깊은 곳으로
hold me time
떠나지 않게
나를 이끌어줘
차갑던 나의 마음을
crazy love
감싸 주겠죠
tell me you're my man
내 모둘 드리죠"
684,박상민,첫사랑,"잠이 들때면 달빛에 적신
너의 모습을 생각하지
너의 창문을 훔쳐보던 어린시절

세월은 흘러갔지만
나에게 남은 그 추억
사라지지 않을꺼야
언제나 그때처럼 가끔씩은
널 생각하고파

아주 어릴 때 너의 모습을
간직하고 있을지 몰라
너는 모르지 널 훔쳐보던 내 눈을

사랑은 흘러갔지만
처음의 그 느낌처럼
사라지지 않을꺼야
언제나 그때처럼
첫사랑의 널 생각하고파
너를 생각하면 그 시간
아무 의미없지만
지금 너를 다시 본다면
남겨 두고파 추억속으로

사랑은 흘러갔지만
처음의 그 느낌 처럼
사라지지 않을꺼야
언제나 그때처럼
첫사랑의 널 생각하고파
널 생각하고파 널 생각하고파
널 생각하고파"
685,엄태경,고목,"지금 내가 가는 곳
너와 함께 걸었던
항상 너와 함께 했던 자리
너와 헤어진 이후
추억들이 생각나
아직도 난 바보처럼
그 자릴 찾곤해
너와 한 시간들은 아픔이 되어
나도 몰래 눈물이나
내겐 너무 행복했던 시간들
그 시간 다시 돌아 갈수는 없나
다시 널 잡을수는 없나
다신 돌아 갈 수 없는 내 사랑아
다시 볼 수 없을까
너의 웃는 모습을
너무나도 행복했었는데
하루에도 몇 번씩
너의 이름을 불러
대답없는 너에게 사랑을 얘기해
이렇게 내가 지쳐 아파올때면
네가 너무 보고 싶어져
아직까지 난 널
잊지 못하는 바보야
내 아픔을 알고 있는지
내 마음을 알고있는지
예전처럼 함께 할 수는 없겠니
난 널 사랑해 또 잊지못해
넌 내 전부이기 때문

너와 한 시간들은 아픔이 되어
나도 몰래 눈물이되어
내겐 너무 행복했던 시간들
그 시간 다시 돌아 갈수는 없나
다시 널 잡을 수는 없나
다신 돌아갈 수 없는 내 사랑아"
686,투샤이,너 하나만,"날 잊어줘 제발 잊어줘
그래야 내가 널 떠날 수 있어
어제 한 내 얘기를
그냥 흘려 듣지는 말아줘
넌 그저 귀여운
동생이였을 뿐야
난 한 순간도 너를
사랑한적 없었잖아
더 이상 두 번 다시
내게 매달리지 마
나에게서 떠나줘
There's only One
Don't get me wrong
That's all I want
내 마음을 나눌 순 없어
She's only one
지금 나의 사랑만은
방해하지 말아줘

내가 널 착각하게
만들었다면 미안
난 그저 네겐
좋은 오빠이길 바랬잖아
더 이상 나는 네게
다가가지 않겠어
나에게서 벗어나
There's only One
Don't get me wrong
That's all I want
내 마음을 나눌 순 없어
She's only one
지금 나의 사랑만은
방해하지 말아줘
가만 내말 잘 들어
넌 빨리 먼저 날
네 맘에서 지워버려
그리고 또 다른
너의 사랑 찾아봐
나를 잊을 수 있게
There's only One
Don't get me wrong
That's all I want
내 마음을 나눌 순 없어
She's only one
지금 나의 사랑만은
방해하지 말아줘
There's only One
Don't get me wrong
That's all I want
내 마음을 나눌 순 없어
She's only one
지금 나의 사랑만은
방해하지 말아줘
There's only One
Don't get me wrong
That's all I want
내 마음을 나눌 순 없어
She's only one
지금 나의 사랑만은"
687,페이지,I Need You,"I need you
지금 슬픈 꿈에서 깨어나
어둔 방안을
서성거리고 있어
어떤날 하루쯤은
그대도 나처럼
나를 생각하며
울고 있을테지
I Need You
너무 늦어 버렸나
처음에 우리를
다시 찾기엔
나는 그대 사랑앞을 향해서
달려가고 있어
그댄 항상 그 곳에
남아 있어줘야해
그대 눈빛이
날 볼 수 있게 말야
처음보았던 그 모습으로
날 잡아줘

다시한번 내 눈물이 흐르는
그대 꿈속에서
잠든 나를 찾아와
깨워주지 않을까
웃으며 모든 얘길
다 할 수 있는데
그대 얘기만은
웃으며 할수없어
나는 그대 사랑앞을 향해서
달려가고 있어
그댄 항상 그 곳에
남아 있어줘야해
그대 눈빛이
날 볼 수 있게 말야
처음 그대로
그 사랑으로 날 잡아줘"
688,페이지,이별만은 아름답도록 (Man),"처음 며칠 동안은
꿈꾸고 있는 듯 했어
마지막 이라고
예감했었던
그 슬픈 이별이
내게 다가온거야
아픈 그 순간까지도
넌 아무런 표정없이
웃고만 있었지
행복 했었니
내가 돌아가
빈자리 쓸 거라는
널 보낼 수 없기에
난 이별보다 외롭다는
기다림을 또 시작 해야해
널 떠나보낸 채

아픈 그 순간 까지도
넌 아무런 표정없이
웃고만 있었지
행복했었니
내가 돌아가
빈자리 쓸 거라는
널 보낼 수 없기에
난 이별보다 외롭다는
기다림을 또 시작 해야해
널 떠나보낸 채
나를 기억해줘
떠나는 니 앞에서
마지막 나의 부탁이야
다시 볼 수 없다는
절망은 두 눈에 맺힌 슬픔으로
흘러 내리고 있어
영원한 사랑을 위해
너만 행복할 수 있다면
울지마 웃으면서
너를 보내줄거야
이별만은 아름답도록
널 떠나보낼 뿐야"
689,이기찬,동경,"하루종일 그댈 기다리면서
지나간 일을 생각해 봤죠
첫 눈에 내가 반했던 그대의 미소
함께 했던 순간들
이제서야 나도 알 것 같아요
내가 그댈 많이 사랑했단 걸
아무것도 안보였죠 그대 밖에는
그댈 위해 내 모든 걸 포기했죠
미안해 지네요
나도 모르게 많이 부담 준 것 같아요
후회가 되네요
나의 마음을 아껴야 했나봐요
그댈 만날 수 없겠죠
이제 두 번 다시는
이대로 끝인거겠죠
아무것도 몰랐어요
그댈 사랑하는 일
그것 밖에 할 수 없었어요

미안해 지네요
나도 모르게 많이 부담 준 것 같아요
후회가 되네요
나의 마음을 아껴야 했나봐요
그댈 만날 수 없겠죠
이제 두 번 다시는
이대로 끝인거겠죠
아무것도 몰랐어요
그댈 사랑하는 일
그것 밖에 할 수 없었어요
이 세상 어떤 것들도 중요하지 않았죠
우린 사랑 했으니까요
아무것도 몰랐어요
그대 곁에 있으면
너무 행복 했으니까요
사랑해요"
690,이기찬,꿈 같은 그대,"창 밖으로 또 하루가
어제처럼 저물어 가고
지나간 오늘만큼
우린 더 멀어졌죠
그대 곁에서 숨을쉬고
그걸로 행복 했었는데
이제는 그대없이
힘든 잠을 청하고
또 다시 그댈 꿈꾸죠
다 잊은건 아니겠죠
이렇게 보고픈 나를 잘 알면서
왜 잘못했던 기억들만
선명해 지는지
가끔 시간을 원망하죠
한동안 이렇게 지내겠죠
어쩔수 없는걸
나도 잘 아니까
꼭 한 가지만 잊지마요
다시 못본데도
내겐 늘 꿈 같은 그대죠
날 바라보고 사랑해도
모자란 그대
이제는 보고싶단
짧은 얘기 조차도
더 해줄수가 없네요
다 잊은건 아니겠죠
이렇게 보고픈 나를 잘 알면서
왜 잘못했던 기억들만
선명해 지는지
가끔 시간을 원망하죠
한동안 이렇게 지내겠죠
어쩔 수 없는걸 나도 잘 아니까
꼭 한가지만 잊지마요
다시 못본데도 언제나
사랑 한다는 걸
긴 하루를 다쓰고도 그립죠
다 지운건 아니겠죠
아직 그대로인 내맘을 알면서
먼 기억으로 담아두긴
너무 사랑한 걸 알면서
어쩜 내가 나쁜거죠
아직도 이렇게 붙잡고 있으니
참 미안해요 그렇지만
할 수 없는 걸요
그대를 잊고 사는 일

꿈같은 그대"
691,신화,Free,"I WAS WITH U THE NEXT DAY
YOU WERE GONE 어떤 말로 너에게
다가가야 하는지 널 이렇게 보낼 수
밖에 없는 내 맘을 용서해 줘
OH MY LOVE 기다릴 필요 없어
날 위로하려 하지마 널 위해서야
SO I'M FREE
I DON'T WANNA LET YOU GO NOW
FREE 나 어떤 말도 할 수 없었어
IF YOU BABY NOT ENOUGH FOREVER
난 SO I'M FREE I DON'T WANNA MAKE
YOU CRY NOW FREE 나 그대 곁에
갈 수 없었어 IF YOU BABY NOT
ENOUGH FOREVER 난
네게 어떤 말을 해도 화를 내
조금만 맘을 열어 용기를 내
제발 바보 같은 내 이런 모습에
점점 멀어지는 네게 먼저 다가가
널 잡아야만 했어 하지만 난 잡지
못했어 너를 놓치지 말아야 했어
이런 느낌을 알까 TRYING TO PLAY
HARD LAST NIGHT PULL UP
IN A BLACK LEX'N A YALLTALKING
ALL THAT LIVE ROCK NEVER PUT
YOUR HEART IN A FLAME
널 그냥 보내 줄게
I'M A NEVER WANT AGAIN
솔직히 말해 줘 이제 기쁘니
SO WHEN NO LOVE STRONG ENOUGH FOR ME
TO BE SLEEPING IN WHERE
TO BOOK A BASE MENT LOVE DON'T LAUGH
AT NO MORE BABY FACE IT
잊지 못할 시간들 아직 남아 있지만
그 어느 하나 작은 기억마저도
마지막 사랑인걸 그 어떤 마음도
그 어떤 사람도 UH 더 이상 믿을 수가
없는데 허락하지 않는데 난 UH
SO I'M FREE I DON'T WANNA LET YOU
GO NOW FREE 나 어떤 말도 할 수
없었어 IF YOU BABY NOT ENOUGH
FOREVER 난 SO I'M FREE
I DON'T WANNA MAKE YOU CRY NOW
FREE 나 그대 곁에 갈 수 없었어
IF YOU BABY NOT ENOUGH FOREVER 난
그댈 향한 나의 마음은 어디로 가는지
내겐 너무 포근하고 따뜻한 널
감싸주지 못해 이젠 다시 되돌릴 수
없는 많은 나날들 갈 수 없지만
진실 된 마음 하나만으로 내게
돌아와 줘 OH SO I'M FREE
I DON'T WANNA LET YOU GO NOW
FREE 나 어떤 말도 할 수 없었어
IF YOU BABY NOT ENOUGH FOREVER
난 SO I'M FREE
I DON'T WANNA MAKE YOU CRY NOW
FREE 나 그대 곁에 갈 수 없었어
IF YOU BABY NOT ENOUGH FOREVER 난"
692,신화,Lately,"Lately I've had
the strangest feeling
With no vivid reason
here to find
Yet the thought of
losing you's been hanging
Around my mind
Far more frequently you're
wearing perfume
And with you saying
'No special place to go'
when I ask will you
be coming back soon
you don't know
never know
when ever man of many wishes
Hope my premonition misses
what I really feel
My eyes won't let me hide
Cuz it always starts to cry

Cuz this time could mean good
goodbye

Lately
I've been staring in the mirror
Very slowly picking me apart
Trying to tell myself
I have a reason
With your heart
Just the other night
while you were sleeping
I heard you vaguely
whisper someone's name
When I asked you
what the thoughts you keeping
You just said
'Nothing changed'
when ever man of many wishes
Hope my premonition misses
what I really feel
what I eyes won't let me hide
Cuz it always starts to cry
Cuz this time could
mean goodbye goodbye
when ever man of many wishes
Hope my premonition misses
what I really feel
My eyes won't let me hide
Cuz it always starts to cry
Cuz this time could
mean good goodbye"
693,린애,사랑은 꾸며가기 나름인 거죠,"하루에 한번
내게 다짐을 해왔었죠
매일을 정말 감사하며
정말 사랑하며 보내기를
누굴 사랑하면 이렇게
좋은 맘이 드는 건가봐요
입가엔 또 눈가엔
언제나 맑은 웃음 머물러 있죠
그댄 나를 위한 선물
그댄 내게 내린 축복
때로는 삶이 우리를 지치게 해도
소중한 힘이 되요
그댄 내 거울이 되고
그댄 내 기쁨이 되죠
서로의 눈에 담겨진
우리의 모습에
초록 빛 사랑만을 주기로 해요

예전의 내겐 철없던 자존심이
상처를 주었죠
조금 더 널 아끼고 조금 더
배려하고 사랑을 알죠
그댄 나를 위한 선물
그댄 내게 내린 축복
때로는 삶이 우리를 지치게 해도
소중한 힘이 되요
그댄 내 거울이 되고
그댄 내 기쁨이 되죠
서로의 눈에 담겨진
우리의 모습에
휴식과 용기만을 주기로 해요

Everyday love will stand by you
Everyday I'll beside you
서로의 눈에 넣어도 아프지 않겠죠
사랑은 꾸며가기 나름인 거죠"
694,더 자두,자기 합리화,"사랑한단 말을
너는 아무때나 쉽게 하니
예전엔 헤어지잔 말도
아무렇지 않게 내뱉더니
어떻게
뻔뻔하게 다시 나를 찾아온건지
가뜩이나 널 보면 화만 나는데
그래 맞아
너를 사랑 했다는건 인정할게
하지만 너란 여자 그런 여자
결국 나를 울렸잖아
이제와 나 없이는
못살겠다 돌아오라니
내가 그리 쉬운 남자였었니
여자들 왜 그런거니
왜 항상 자신만만해
나이가 많고 적고 떠나서
하나같이 다 그래
사람과 사람 사이에
인연은 장난이 아냐
가볍게 생각하지마
이젠 사랑 따윈 쉽게 안믿어
너 때문에 한동안은
남자들이 싫어졌어
그래도 그럭저럭 살다보니
잊을 수가 있었어
간신히
다른남자 알게되서 좋아졌는데
또다시 나타나서 날 괴롭히니
남자들 왜 그런거니
왜 항상 자신만만해
나이가 많고 적고 떠나서
하나같이 다 그래
사람과 사람 사이에
인연은 장난이 아냐
가볍게 생각하지마
이젠 사랑 따윈 쉽게 안믿어
왜 니맘대로 생각하니
널 정말 사랑해서 그런건데
너 없이는 정말 살아갈 수 없어
나를 믿어 마지막으로
남자들 왜 그런거니
왜 항상 자신만만해
나이가 많고 적고 떠나서
하나같이 다 그래
사람과 사람 사이에
인연은 장난이 아냐
가볍게 생각하지마
이젠 사랑 따윈 쉽게 안믿어
이젠 사랑 따윈 절대 못믿어"
