,가수,제목,가사
415,기현 (Kihyun),Way Back,"넌 아무렇지 않게 나를 보냈었는데
나만 아직도 추억을
안고 살고 있는가 봐
시간이 해결해 주길 난 바랬었는데
넌 자꾸만 멀어져 간다
지금 널 만나러 가는 길이야
조금 멀리 돌아왔지만 미안해
내가 많이 늦었지 다시 사랑하기엔
한 번만 손을 내밀어 줄 수는 없겠니
지나간 순간 모두가 다시 널 불러내
가슴이 두근거린다 처음 만날 때처럼
지금 널 만나러 가는 길이야
조금 멀리 돌아왔지만 미안해
내가 많이 늦었지 다시 사랑하기엔
한 번만 손을 잡아줘
처음 만났던 그날이 생각나
우리 소중했던 시간을 건너서
너에게 돌아갈게 너무 늦었겠지만
내가 너를 찾을 수 있게
그 자리에 있어
모질게 뱉었던 가슴 아픈 말들은
이제 잊기로 해
널 만나러 가는 길이야
조금 멀리 돌아왔지만 미안해
내가 많이 늦었지 다시 사랑하기엔
한 번만 손을 잡아줘
처음 만났던 그날이 생각나
우리 소중했던 시간을 건너서
너에게 돌아갈게 너무 늦었겠지만
내가 너를 찾을 수 있게
그 자리에 있어"
416,박건후,그리워하고 있어요,"당신이 내게
말했던 것처럼
그리워지게
될 거란 말처럼
아직도 그댈
여전히 그댈
그리워하고 있어요"
417,"DAVINK (다빈크), 김사랑",고맙고 또 고맙다 (COVID-19 Ver.),"오늘은 좀 어땠니 지친 마음
달랠 정신도 없이 지냈니
너 정말 힘들다고 몰래 뒤돌아
눈물 훔치며 It’s over
사는 게 정말 다 그렇다
우리 술 한 잔에 It’s not over
너의 아픈 얘기들 예전
내게 몰래 속삭여주던 네 꿈들
바랜 사진들처럼 훗날 열어
보면서 웃음 지을지도 몰라
해가 지면 또 달은 뜨고
또 아침은 오고
끝나버렸다 넌 울어도
또 다른 아침은 찾아온다
늘 고맙고 또 고맙다
어쨌든 이렇게 살아줘서
난 고맙고 또 고맙다
너 잘 버텨줘서
사는 게 정말 다 그렇다
우리 술 한 잔에 It’s not over
오늘도 또 맴도니 겨우
지났다 생각해도 또 그 자리
하지만 넌 언젠가 문득
돌아보면서 웃음 지을지도 몰라
세월 가면 또 가는 대로
아쉬운 맘으로
늦어버렸다 넌 말해도
또 다른 시간은 찾아온다
늘 고맙고 또 고맙다
어쨌든 이렇게 살아줘서
난 고맙고 또 고맙다
너 잘 버텨줘서
늘 고맙고 또 고맙다
네 모습 그대로 있어줘서
난 고맙고 고맙다
너 잘 버텨줘서
해가 지면 또 달은 뜨고
또 아침은 오고
늦어버렸다 넌 말해도
또 다른 시간은 찾아온다
늘 고맙고 또 고맙다
어쨌든 이렇게 살아줘서
난 고맙고 또 고맙다
너 잘 버텨줘서
늘 고맙고 또 고맙다
네 모습 그대로 있어줘서
난 고맙고 또 고맙다
너 잘 버텨줘서"
418,양다일,Darling (Inst.),"Oh darling
처음 널 만나면
수줍은 대화들로
사랑에 빠질 거야
My darling
아마도 우린
손을 마주 잡고서
도시를 거닐 거야
비라도 오면 골목 어귀에
발을 멈추고서
바라보다가
입을 맞출지도 몰라
어둠이 오면 밝게 빛나는
별빛들 아래서
음악에 취해
서로에게 기대어
Darling
My darling
멈춰버린 시간 속에서
우리 둘이서 영원토록
Darling
My darling
함께 할 거야
너의 곁에서 눈을 감을 때까지
Oh darling
잊지 못할 거야
서로를 품에 안고
온기를 느끼던 날
My darling
따스할 거야
함께 잠이 들 때면
비추는 햇살들이
가끔씩 우린 아쉬울 거야
다른 모습들에
말을 멈추고
어색한 침묵이 올 때면
서운한 마음에 다투다 보면
오직 둘만 아는
그런 말들로
가벼운 미소가 될 거야
Darling
My darling
멈춰버린 시간 속에서
우리 둘이서 영원토록
Darling
My darling
함께 할 거야
너의 곁에서 눈을 감을 때까지
널 처음 마주한 순간
알 수 있었어
나를 보며 지었던 그 미소
그게 내 전부란 걸
Darling
My darling
설레이는 내 마음을 담아
너에게 고백할게 영원토록
Darling
My darling
나를 안아줘
너의 곁에서 눈을 감을 때까지
눈을 감을 때까지
눈을 감을 때까지"
419,박지윤,남편에게,"그대만 바라보고 믿고
그런 때가 있었어
꿈 같던 시간
그대 하나로만 충분했던
영원 할것 같던 사랑은
이제 없는걸
평생을 함께 하잔 맹세
쉽게도 쓰러져
작은 바람에
흔들려버린 널 잡아야 하나
남은 사랑 난
없는데
아무렇지 않게 부숴버린 약속
넌 모든 걸 걸어야 할거야
마음은 변해버려
빠르고 간사하게
언제 그랬냐는 듯 남보다 더 한 채로
그 누구에게 라도 나눠주지 않아
내 손에 있는 것
그대 마음 빼고 모두 내가 가질거야
그대가 가진 모든 것
너는 너만의 이유가 있지
너만의 그럴듯한 변명
바람은 참 좋지
내 꽃은 지고 지는데
너의 웃음에
너만 모르는 다음 얘기 난 잘 알고 있어
너와 난 이제
내가 꿈꾸던
완벽한 그림
영원히"
420,찬휘 (7th Street),IF U(난 그냥. 궁금해),"너를 바라보기가
저무는 붉은 노을처럼
내가 했던 일들로
이젠 닿을 수 없다고
나를 돌아보기가
Because you know 네겐
I know 이젠 더
상처받기 싫은 네 마음을
의미 없이 흐른 시간들
because 돌아선 널 붙잡기엔
네게 했던 말들이
거울처럼 날 비춰
Because if you know 너에게
보여주지 못했던
I just don’t care
You know what I like you now
넌 그렇게 또 하루만큼 커져가
돌아갈 수 없다는 걸 이젠 알아
난 그냥 궁금해
아직 남아있는 너
아무것도 할 수가 없어
뭐든 할 수 있게 만들어준 너였어
아직 남아있던 흔적들
내게 놓아두는 널 보며
잡으려 가봐도
우린 좁혀지지 않아
너무 늦게 알았고
넌 내 옆에 없는걸
I just don’t care
You know what I like you now
넌 그렇게 또 하루만큼 커져가
돌아갈 수 없다는 걸 이젠 알아
난 그냥 궁금해
시간이 아무리 지나도
넌 항상 날 돌아보게 만들어
알아 다신 돌아오지 않는 거
난 그냥 궁금해"
421,런치송 프로젝트,스물다섯부터 서른하나,"6년을 만났지
너와 나 매일 만났어
우리 헤어진 뒤로
꽤 오랫동안 이 동네 오지 않았어
골목 구석 마다
니가 남아 멈춰 서게 되
니가 없는 내 모습
낯선 이 시간 언제쯤 익숙해질까
없어서 니가 없어서
지워질 우리 시간
스물다섯부터 서른하나
나에겐 없는 거야
널 좋아한 엄마는
니 얘길 가끔씩 하지
언제쯤이면 나도
웃으면서 니 얘길 할 수 있을까
알잖아 니가 잘 알잖아
너만 바라보던 나
스물다섯부터 서른하나
나에겐 없는 거야
누군가 말하지
추억은 아름답다고
언제쯤이면 나도
아름다운 사랑이라고
추억이라 말할까
웃으며 얘기 할까"
422,1stflr,피터팬,"변해가는 땅 속 사람들
어제보다 두꺼워진 옷에
길어진 소매
신선한 바람이 땅으로
불어오는걸 보니
또 계절이 바뀌나봐
어제와 똑같은 창 밖
한강일뿐인데
저 포동포동 가로수
어느새 삐쩍 말랐네
함께 타고 있지만
모두 가고 있지만
나는 아직 피터팬
어른이 되기엔
두고 온게 너무 많아
어찌하는지 몰라
서툴게 사랑했던
너의 결혼을 보니
나만 아직
그 시절에 살고 있나봐
변해가는 주변 사람들
하나같이 주식 재테크
정보만 공유해
어릴적 친구들과 함께
추억 노래 하기엔
전세 자금이 더 급해
겨우 붙은 면접이
너무 반가운데
이렇게 나는 하나 둘
결국 지워질것 같아
함께 타고 있지만
모두 가고 있지만
나는 아직 피터팬
어른이 되기엔
두고 온게 너무 많아
내리기가 무서워
아직 어디갈지도
정하지 못했는데
종점이라는 방송이
난 너무 두려워
함께 타고 있지만
모두 가고 있지만
나는 아직 피터팬
어른이 되기엔
두고 온게 너무 많아"
423,천단비,Return,"왜 난 항상 같은 이유로
이렇게 그대로일까
이런 날 아프게 하는 것도
어쩌면 내 안의 나인걸까
In my life 지쳐가는 시간들 속에
이젠 다 되돌리고 싶다고 말해
모두다 거짓말 인거같아
이대로 모두 멈추고 싶어
I can't stop 너무 멀리 온걸까
이대로 포기할 수가 없어
다 지켜낼 수 있다고
혼자서 믿어왔던 시간
하루 이틀 시간이 흘러
지쳐 쓰러져 가고 있어
My destiny 모두 꿈인걸까 싶어
이젠 모두 포기해야 하는걸까
모두다 거짓말 인거같아
이대로 모두 멈추고 싶어
I can't stop 너무 멀리 온걸까
이대로 포기할 수가 없어
멈춰버린 내 기억 속에
아직도 니가 남아있어 그대로
이젠 다 지워버리고 싶어
모든걸 멈출 수만 있다면
Every time I always think of you
모든걸 되돌릴 수 있다면"
424,소울사람들,내 모든순간을 너와 함께할게 (Prod. Takers),"지쳐가는 너의 얼굴이 보여
어떤 말이라도 해주고 싶어
너무 안쓰러운 너의 표정에
나도 가슴이 아파
가끔씩 이렇게 손을 잡고서
아무 의미없는 대화를 하고
생각없이 너만 보고있어도
그냥 웃음이 나와
너에게 하고싶은말
Oh Baby You are my star
내 마음이 가는 그대로
이대로 나의 손을 꼭 잡아 So fly high
내 모든 순간을 너와함께
Oh You are my star
내 발길이 닿는 그대로
이대로 나의 손을 꼭 잡아 So fly high
내 모든 순간을 너와 함께 할게
가끔씩 날 보며 웃는 너에게
느껴지는 너의 진심이 있어
툴툴대는 너의 말투마저도
그냥 웃음이 나와
너에게 하고싶은말
Oh Baby you are my star
내 마음이 가는 그대로
이대로 나의 손을 꼭 잡아 So fly high
이 모든 순간을 지금 너와
함께할거야 Love of my life
널 위한 모든 순간
기억해줘
Oh Baby you are my star
내 마음이 가는 그대로
이대로 나의 손을 꼭 잡아 so fly high
내 모든 순간을 너와 함께
Oh you are my star
내 발길이 닿는 그대로
이대로 나의 손을 꼭 잡아 So fly high
내 모든 순간을 너와 함께 할게"
425,전설화,너보다 내가 더 (Vocal. 전건호),"그래요 나는요 오늘도
그대가 보고싶어요
그래요 나는요 지금도
그대가 보고싶어요
한참동안 그리워하다가
그대 사진을 문득 봤는데
그대가 보이지 않아
내 눈물에 가려서 흐려졌어
그래 널 좋아해 널 사랑해
너보다 내가 더
니가 보고 싶어 늘 그리워
너보다 내가 더
너를 사랑하고 아껴 내겐
너 하나뿐이야
내가 너보다 더 많이 너를 사랑해
너보다 내가 더
한참동안 그리워하다가
그대 사진을 문득 봤는데
그대가 보이지 않아 내 눈물에
가려서 흐려졌어
그래 널 좋아해 널 사랑해
너보다 내가 더
니가 보고 싶어 늘 그리워
너보다 내가 더
너를 사랑하고 아껴 내겐
너 하나뿐이야
내가 너보다 더 많이 너를 사랑해
너보다 내가 더
너를 사랑하는 내 맘을 아니
이런 내맘 너는 정말 모르지
항상 너를 기다리는 내게로
다시 돌아올 순 없는 걸까
너를 사랑하고 아껴
내겐 너 하나뿐이야
내가 너보다 더 많이 너를 사랑해
너를 사랑하고 아껴
내겐 너 하나뿐이야
내가 너보다 더 많이 너를 사랑해
너보다 내가 더"
426,바닐라무스(Vanilla Mousse),Winter Wonderland,"Sleigh bells ring are you listening
In the lane snow is glistening
A beautiful sight we're happy tonight
Walking in a winter wonderland
Gone away is the bluebird
Here to stay is a new bird
He sings a love song as we go along
Walking in a winter wonderland
In the meadow
we can build a snowman
Then pretend that he is Parson Brown
He'll say Are you married
We'll say No man
But you can do the job
when you're in town
Later on we'll conspire
As we dream by the fire
To face unafraid
the plans that we've made
Walking in a winter wonderland
In the meadow
we can build a snowman
Then pretend that he is Parson Brown
He'll say Are you married
We'll say No man
But you can do the job
when you're in town
Later on we'll conspire
As we dream by the fire
To face unafraid
the plans that we've made
Walking in a winter wonderland
Walking in a winter wonderland"
427,정도윤,안되는데 자꾸만,"오늘도 너를 만나러 가는 길
오늘은 내 맘을 전할 수 있을까
내게 손을 흔들며
인사하는 너를 보는 난
다시 머릿속이 하얘져
걸려오는 전화들 속에 괜히
말할까 말까 길을 잃은 듯
조급해지는데
안되는데 자꾸만 너와
멀어지는 것 같아서
바보같이 널 따라 웃고만 있어
아프지만 쌓여만 가는
너의 기억 모두 나만 가질게
그저 그냥 친구일 뿐인걸
없어서는 안 될 소중한 너를
놓쳐버릴까 불안한데도
말은 못하는 난데
안되는데 자꾸만
너와 멀어지는 것 같아서
바보같이 널 따라 웃고만 있어
아프지만 쌓여만 가는
너의 기억 모두 나만 가질게
그저 그냥 친구일 뿐인걸
고백 할 수 없을 만큼
소중한 이 사랑 영원히 간직할게
안되는데 너 없이
지금처럼 웃을 수 있을까
멀어지는 널 그저 보고만 있어
아프지만 쌓여만 가는
너의 기억 모두 나만 가질게
그저 그냥 친구일 뿐인걸"
428,Vlinds,영원보다 영원히 (with 정예원),"우리가 우리에게
처음인 것처럼 사랑해줘요
아무도 본 적 없는
비밀스러운 마음을 주세요
수줍게 고개 내민
노란 꽃잎을 본 적 있나요
그대 오는 길목에 가득
피워낸 내 마음이에요
아무것도 그대 눈에 보이지 않을 때
그 길을 환히 비춘 건
내 마음일 테요
그 무엇도 우리 둘을
갈라설 순 없죠
영원보다 더 영원히
내 곁에 있어요
우리가 나누었던
모든 말들이 믿어지나요
아아 깨지 않을 꿈이었다면
그대이길 바라요
아무것도 그대 눈에 보이지 않을 때
그 길을 환히 비춘 건 내 마음일 테요
그 무엇도 우리 둘을
갈라놓을 순 없죠
영원보다 더 영원히 내 곁에 있어요
아무 말도 우리 앞에 꺼낼 수 없을 때
서로 맞닿은 온기는 사랑이겠죠
그 무엇도 우리 둘을 갈라설 순 없죠
영원보다 더 영원히 내 곁에 있어요"
429,SOUND PALETTE,MERRY CHRISTMAS (Song by 강다나),"I dream of Christmas
Every moment will shine for you
I dream of Christmas
I wish everyone could be happy
That's what i want"
430,SOUND PALETTE,얌전하게(Christmas ver.) (Song by 시카(Sica)),"있잖아요 난
사랑 받고 싶어요
다른 어떤 누구도 아닌
바로 당신께
어쩌면 나 지금
망가졌나 봐요
이런 내 모습을 당신은
어떤 눈으로 바라볼까요
나도 평범한 생각을 하고
착한 애들처럼 얌전하게
그렇게 그대 옆에 서서
활짝 웃고 싶었어요
당신의 마음 속에 나는
길을 잃은 어린 아이처럼
어딘지도 모르는 곳에서
헤매다 지쳐 잠들고는 해요
내가 나쁜 걸까요
나도 평범한 생각을 하고
착한 애들처럼 얌전하게
그렇게 그대 옆에 서서
활짝 웃고 싶었어요
당신의 마음 속에 나는
길을 잃은 어린 아이처럼
어딘지도 모르는 곳에서
헤매다 지쳐 잠들고는 해요
내가 나쁜 걸까요
나쁜 걸까요"
431,SOUND PALETTE,눈 내리던 하얀 겨울 밤 (Song by 달빛정원),"처음 만났던 그때 기억하나요
하늘 가득히 눈이 내린 하얀 밤
멈추었던 내 시간이
다시 흐르기 시작한 거죠
얼마나 내가 설레었었는지
그대 내게줬던 사랑은
하얀 눈 같아서
상처로 가득했던
내마음 감싸주었는걸
사랑해 사랑해 내게 소중한 사람
사랑한다 말해줘요
기억 못해도 나는 괜찮은걸요
하늘 가득히 눈이 내린 하얀 밤
멈추었던 내 시간이
다시 흐르기 시작한 거죠
얼마나 내가 설레었었는지
그대 내게줬던 사랑은 하얀눈 같아서
상처로 가득했던
내마음 감싸주었는걸
사랑해 사랑해 내게 소중한 사람
사랑한다 말해줘요
Everytime I will be with you
언젠가 힘겨운 날이 와도
우리가 사랑한 시간들에 후회는 없어"
432,유성은,내 얘기를 들어줘,"별들도 다 잠에 들어 버리는
보일 듯 말 듯 한 어둠 속에서
내일은 어떤 일이 날 기다려줄까
세상 어디도 가본 적 없었던 나
나의 우주는 좀처럼 작았어
맘속에 피어오르다 다시 또 꺼진 꿈
길을 잃어
혼자 남겨져 있던
내게 다가와 준 건
내 손을 잡아준 너
내 마음에 담아볼게
별이 빛나는 밤 하늘에
네 두 눈에 내가 보여
나도 모르던 날 알게 해줬던 너야
새로운 나를 만드는
소중한 너야
고단했었던 하루가 지나고 나면
너의 하루는 어떤지 궁금해
이런 마음 괜찮을까 나 널 좋아하는 거
울다 웃다
잠에 들었다 깨도
변한 것은 없었어
그러다 생각이 나
내게 빛을 내주던 너
별이 빛나는 밤 하늘에
네 두 눈에 내가 보여
나도 모르던 날 알게 해줬던 너야
새로운 나를 만드는
소중한 너야
서러운 날도 외로운 밤도
이젠 없을 거라 말해주는 너
내 얘기를 다 들어봐 줘
하나부터 열까지 다
어린애 같던 나 잘해 볼 거야 너와
새로운 나를 만드는
빛나는 오늘"
433,YOBI,시간 속으로,"그대의 말들에
돌아섰네
다신 그댈 찾지 않을래
저 멀리 떠났네
나의 그 예쁜 웃음을
나의 반짝이던 눈을
다신 돌아오지 않을 꿈
그곳에 두었네
그 시간 속으로
그 때 그 꿈에
따뜻한 너의 포근했던 품
잊지 못해 Love You
그대의 사랑을
두고 왔네
다신 그댈 찾지 않을래
더 멀리 떠났네
그 시간 속으로
그 때 그 꿈에
그대에게 준 나의 모든 것
떠나갔네 I’m Nothing
시간 속으로
나는 이 곳에
그대 사랑을 떠나갈 수 없어
Here I am I Always
이 곳에 머물러
Oh Oh Oh Oh
Oh Oh Oh Oh
머물지 못할 이 곳에
Oh Oh Oh Oh
Oh Oh Oh Oh
그대가 없는 이곳에
Don’t Forget me Forever
I Won’t forget You & Me
Oh Oh Oh Oh
Oh Oh Oh Oh
그 모든 순간을 돌아보네"
434,OYHN (오윈),Copenhagen,"그렇게 오늘도 어김없이 난 무너졌고
마음은 주워담을 수록 조각나버리네
그 누구의 탓도 아닌
그 탓에 이유조차 알 수 없는
그날 남은 얼룩은 더욱 선명 해지는데
여기 싹 틔우는 건 그날 비친 달빛
여전히 날 울리는 건 한 뼘 가득한 햇살
말해줘 한 마디만
지금 잘 견뎌 온 거라고
의미없이 날 안아줘
너의 곁에
마지막 단 한번만
그 온기를 기억할 수 있게
흔적 없이 날 보내줘
이 끝에서
끝나버린 이야기들이 아쉬워질 때
그 모든 변명을 떠올릴 수는 없었겠지만
딱 거기까지가 나였고
그 끝은 한없이 아련했던
한낮을 잔뜩 삼킨 가을빛을
맞이하는 듯해
말해줘 한 마디만
지금 잘 견뎌 온 거라고
의미없이 날 안아줘
너의 곁에
마지막 단 한번만
그 온기를 기억할 수 있게
흔적 없이 날 보내줘
이 끝에서
우린 또 다른 곳 어딘가에서
서로의 눈으로 바라보네
말해줘 한 마디만
잘 견뎌 온 거라고
말해줘 날 안아줘
너의 곁에
마지막 단 한번만
이 온기를 기억할 수 있게
흔적 없이 날 보내줘
이 끝에서"
435,백아연,어디라도,"우연의 다른 이름은
운명이란 걸 배웠죠
우리 사랑의 끝이 없는 걸
이제서야 알았죠
어디라도 난 느낄 수 있죠
겨우 한 발 멀어져 있는 거겠죠
손을 내밀면 닿을 수 있는 곳에
그대가 있겠죠
멈춘 가슴이 뛰어요
우리 처음 본 날처럼
문득 스쳐 지나는 기억에
습관처럼 웃어요
어디라도 난 느낄 수 있죠
겨우 한 발 멀어져 있는 거겠죠
손을 내밀면 닿을 수 있는 곳에
그대가 있겠죠
왜 먼저 사랑하고 이별만 알려줘서
두 볼에 눈물을 흐르게 했나요
어디라도 난 느낄 수 있죠
내게 사랑이란 한 번뿐이겠죠
혹시 내 옆에 다른 사람 있어도
사랑은 아니죠"
436,DOKO (도코),그대란 사람을 다시 또 만나고,"내게 사랑은 착하지 않아
더디게 오고 서둘러 갔죠
근데 그렇게 나쁘지도 않아서
또 한 번 그대를 내 앞에 데려왔죠
첫사랑은 아픈 거라 잠시 나를 떠나가서
나 아닌 사랑도 해 본 거겠죠
우연히 그대란 사람을
다시 또 만나고
그대를 사랑해 사랑해
사랑해 또 외쳐보고
그동안 곁에 없어 할 수 없던 말
애틋한 이 말을 전합니다 사랑해
두 번 다시는 못 볼 거라고
나의 행복을 다 그댈 주었죠
내게 한 것보다 반의반을 한대도
내가 아닌 누구에게나
사랑받을 그대이지만
우연히 그대란 사람을
다시 또 만나고
그대를 사랑해 사랑해
사랑해 또 외쳐보고
그동안 곁에 없어 할 수 없던 말
애틋한 이 말을 전합니다
우연히 그대란 사람을
다시 또 만나고
그대를 사랑해 사랑해
사랑해 또 외쳐보고
몇 번째 사랑 아닌 마지막 사랑
오직 그대만의 단 한 사람 나이기를"
437,빅이너 (BIG INNER),사랑하지 않은 건 아닌데 (박은평 solo),"널 만난 지 꽤 오랜 시간이
눈 깜짝할 새 지나갔지만
가끔 나는 너 없는 시간이
기다려질 때도 있었어
아마도 난 네게 미안한 마음에
그동안 꾹 참아왔나 봐
먼저 이별의 말 못 꺼냈던
나는 이기적이야
나는 비겁한 놈이야
시간을 갖잔 너의 문자도
이제는 너를 볼 수 없대도
이상하게 난 슬프지 않은 것 같아
널 사랑하지 않은 건 아닌데
이젠 너 없는 하루가 난 왜 편해졌을까
차라리 널 잊는 게 힘들었다면
네 생각에 잠 못 들었다면
이렇게 미안하진 않을 텐데
나는 이기적이야
나는 비겁한 놈이야
시간을 갖잔 너의 문자도
이제는 너를 볼 수 없대도
이상하게 난 슬프지 않은 것 같아
널 사랑하지 않은 건 아닌데
이젠 너 없는 하루가 난 왜 편해졌을까
영원히 함께하자던 약속도
영영히 지킬 수 없게 됐어도
이상하게 난 슬프지 않은 것 같아
널 사랑하지 않은 건 아니야
근데 너 없는 하루가 난 더 편한 것 같아"
438,"정다운, 최현경, 박종재, 김진평, 해니, 안준혁, 안요환, 진세호",그리운 밤,"잘 가 우리
이제 안녕하자
그 오랜 시간
버텨 왔었던
외로움들을
남은 그리움들 마저
떠나 보내고
더 솔직해지자
안녕 오랜
나의 그 사랑아
지금껏 하지 못했던
그 말을 이제
해야 할 시간인 것 같아 모두
다 지나갔으니
이제 함께 하자
너에게 달려가고 있어
모든 짐을 전부 놓고선
이런 날 안아주기를
바라왔다고 보고 싶었다고
이제 나의 손을 잡아주기를
지금껏 하지 못했던 그 말
그 말을 이제
해야 할 것 같아
너에게 달려가고 있어
모든 짐을 전부 놓고선
이런 날 안아주기를
바라왔다고 보고 싶었다고
못난 나의 손을
잡고 이 밤을
하늘 높이 날아보자
내 앞에 네가 있었고
지난날에 모든 그리움
다 말해줄 거야
너에게 달려가고 있어
모든 짐을 전부 놓고선
너에게
말해줄 거야
사랑한다고
보고 싶었다고
이제 너의 손을 잡고
놓치지 않아 절대
그럼 이제 안아도 될까"
439,최낙타,고집 Piano Live (Feat. 김호연 of 달 좋은 밤),"그날 밤은 나에게
가시를 선물했네
버릴 수가 없어서
내 품에 숨겨놨어
아픈 건 난 괜찮아
상처도 난 좋아하고
지워지지 않으니
매일 볼 수 있으니
네가 아팠던 만큼 내가 아프면
그땐 내게 돌아와 줬음 해
그게 모자라면 더 기다릴게라는
말도 안 되는 고집만 피우고 있네
그만 그만 그만큼
그만 그만 그만큼
그만 그만 그만큼
그만 그만 그만큼
그날 밤은 너에게
가시를 선물했네
잡을 수가 없어서
네 맘에 두고 왔어
화내도 난 괜찮아
상처도 난 익숙하고
지워질 수 있으니까
잊어볼 수 있으니
내가 아팠던 만큼 네가 아프면
그땐 나를 놓아줬으면 해
그게 힘들면 조금 더 기다릴게라는
말도 안 되는 미련만 띄우고 있네
그만 그만 그만큼
그만 그만 그만큼
그만 그만 그만큼
그만 그만 그만큼
always stay nearby here
and always stay with me
기억은 도망가지 않잖아
say something
시간이 멈춘다면 우린 영원할까
그땐 아무 말도 없이 너를 볼 수 있길"
440,심규선 (Lucia),야래향 夜來香 (Inst.),"눈이 나려 나를 덮으면
그 밤에는 오시려나
마른 가지 희스무레하게
꽃눈이 맺혀오면
저문 유월 임의 품에서
이향異香에 취했거늘
된 비 세차게 내리고 씻겨도 차마
떨치지 못하노라
아니 오실 임을 애써 기다려 무엇 하랴
밑가지 채 꺾어 버려도
향기가 먼저 마중 가는데
아니 오실 임을 자꾸 새겨서 무엇 할까
이 생에 살아서 못 만난 들 어떠리
달 비치던 푸른 강가엔
쐐기풀이 웃자라고
구름 뒤에 어슴푸레하게
숨은 내 임의 얼굴이
님을 향한 일편단심이야
가실 줄이 있으랴
꺾고 채이고 밟히고 짓이겨져도
또 피우고 마노라
오라 아득히 멀리
멎어버린 임의 향기여
부옇게 번지는
꽃무더기 헤치며 울어보노라
가라 내게서 짙게
배어버린 임의 온기여
떠나시던 임의 옷깃에
엉겨 매달려 볼 것을
아니 오실 임을 애써 기다려 무엇 하랴
밑가지 채 꺾어 버려도
향기가 먼저 마중 가는데
아니 오실 임을 자꾸 새겨서 무엇 할까
이 생에 살아서 못 만난 들 어떠리
지난날의 약속들을 의심치 않고저
내게 남은 것은 그것뿐이니
함께 부른 사랑 노래 잊지는 말고저
모두 잃고 하나 얻은 것이니
아니 오실 임을 애써 기다려 무엇 하랴
밑가지 채 꺾어 버려도
향기가 먼저 마중 가는데
아니 오실 임을 자꾸 새겨서 무엇 할까
이 생에 살아서 못 만난 들 어떠리
이 생에 살아서 못 만난 들
사랑했으매"
441,효겸,소우주,"함께여서 좋았던 너와의 하루가
왜 이렇게 바쁘게 가는지
사소한 일상도 함께하면 특별해져
넘치는 내 맘을 너에게 보여주고 싶어
환하게 웃는 니 얼굴이 보여
두손 마주잡고 너에게 내 맘 전할게
나 너를 감싸안는 우주가 될게
내 안에서 환하게 빛을내줘
때론 지치고 힘이 들때면
환하게 길을 비춰줘
가끔 나 밤하늘을 볼때 네 생각이 나
내 맘속에 널 담고 싶다고
나 이렇게 너와
특별한 일상을 만들고 싶어
걱정이 많은 네게 힘이 돼주고 싶어서
나 이렇게 용기를 내봤다고
두 손 마주잡고 너에게 내 맘 말할게
나 너를 감싸는 새벽이 돼 줄게
내 안에서 천천히 떠올라줘
때론 어둠이 깊어져도
내가 너의 별이 돼 줄게
가끔 나 밤하늘을 보면 네가 생각나
내 맘속에 널 담고 싶다고
나 이렇게 너의
특별한 사람이 되어가고 싶어
나 너를 감싸는 새벽이 돼 줄게
내 안에서 천천히 떠올라줘
때론 어둠이 깊어져도
내가 너의 별이 돼 줄게
가끔 나 밤하늘을 보면 네가 떠올라
내 맘속에 널 담고 싶다고
나 이렇게 너의
특별한 사람이 되어가고 싶어"
442,하뭉 (Hamooong),낯가림주의보,"그댈 쳐다보기만 해도
떨리는 내 맘을 어떻게 할까
빨개진 내 두 볼 감춘 채
그대에게 가까이 가볼까
우 그댄 모를 거야
우 나의 마음이
그대라는 세상 속에
닿지 않고 맴돈다는 걸
부끄런 내 마음을 알아줄래요
그댈 많이 좋아하고 있어요
낯가림 주의보가 내린 것처럼
가까이 다가갈 수 없네요
그댈 떠올리기만 해도
반짝이는 내 맘 어떻게 할까
물음표 가득한 내 세상
그대 언제쯤 두드려줄까
우 그댄 모를 거야
우 나의 말들이
그대라는 세상 속에
닿지 않고 맴돈다는 걸
부끄런 내 마음을 알아줄래요
그댈 많이 좋아하고 있어요
낯가림 주의보가 내린 것처럼
가까이 다가갈 수 없네요
부끄런 내 마음을 알아줄래요
그댈 많이 좋아하고 있어요
낯가림 주의보가 내린 것처럼
가까이 다가갈 수 없네요"
