,가수,제목,가사
133,먼데이 키즈 (Monday Kiz),그림자,"텅 빈 가슴 안에 눈물이 차오른다
세상에 등진 이 내 마음도
어두운 하늘 아래 비춰진 그림자처럼
해가 지면 사라져
짙은 어둠이 하늘을 가리면
나도 모르게 눈물이 난다
마치 그림자처럼
다가서지 못했던
서러운 내가 너무나 가여워
이제서야 나를 달래 본다
내 두 손 내밀어도
잡히지 않았던
미련한 내 방황이
기나긴 내 한숨이
가지 말라 가지 말라 외치네요
멍든 가슴 안에 눈물이 차오른다
세상에 등진 이 내 마음도
어두운 하늘 아래 비춰진 그림자처럼
해가 지면 사라져
허공에 소리쳐 부른다
몇 번을 속여도
감추질 못해서
엇갈린 내 인연도
서글픈 내 바람도
한 순간에 저 하늘에 흩어져
텅 빈 가슴 안에 눈물이 차오른다
세상에 등진 이 내 마음도
어두운 하늘 아래 비춰진 그림자처럼
해가 지면 사라져
이젠 그림자 밖으로
그늘진 이 세상 밖으로
주어진 운명이라면
허락하지 않아도
텅 빈 가슴
텅 빈 가슴 안에 눈물이 차오른다
세상에 등진 이 내 마음도
어두운 하늘 아래 비춰진 그림자처럼
해가 지면 사라져
멍든 가슴 안에 눈물이 차오른다
달래지 못한 이 내 마음도
어두운 하늘 아래 비춰진 그림자처럼
해가 지면 사라질
그림자"
134,Various Artists,세월이 가면,[가사 준비중]
135,로이킴,상상해봤니,"아무 생각 없이 두 눈을 마주쳤을 땐
솔직히 조금 겁이 나긴 했어
내가 너를 만나면
다른 게 안 보일까 봐
못 보게 되면 너무 아플까 봐
이렇게 예쁜 너를 두고 갈 순 없잖아
다른 사람 만나게 가만둘 순 없잖아
상상해봤니 더 어렸을 때
만났더라면
아무런 걱정 없이
마음 가는 대로 살았었던
누구를 만난다는 게
서로의 감정 이외에
생각해야 하는 게 참 많더라
네가 그리는 사랑과
내가 그렸던 자유는
같은 계절에 피진 못하더라
그러다 우연히
우리가 스치게 된다면
오래전 그 미소로 너를 바라봐 줄게
상상해봤니 더 어렸을 때
만났더라면
아무런 걱정 없이
마음 가는 대로 살았었던
상상해봤니 그때
우리가 사랑했었다면
지금 이렇게
아파하지는 않았을 텐데
상상해봤니 그때
우리가 사랑했었다면
지금 이렇게
아파하지는 않았을 텐데"
136,프롬,반딧불이,"어스름 내려 돌아오던 길에
어느 것 하나도 보이지 않았네
나의 미약한 빛
단지 너의 야윈 꿈 안에서만
빛이었나
쏟아진 맘은 감춰 두겠지만
알아 또 아프게 다시 울게 될걸
밤이 삼킨 것은
단지 나의 꿈만이
아닐 거라고 생각해
안아줄 수 있니 우리 밤들이
유리병 속에
힘을 잃어가는 반딧불이 같아
잊어가고 있니 우리 시간이
전하지 못한 내 하루들이
쌓이다 그저 바래가는데
붉어진 맘은 감춰두겠지만
알아 또 아프게 결국 울게 될걸
밤이 삼킨 것은
단지 나의 꿈만이
아닐 거라고 믿을래
안아줄 수 있니 우리 밤들이
유리병 속에
힘을 잃어가는 반딧불이 같아
꺼져가고 있니 우리 시간이
전하지 못한
내 하루들이 쌓이다 그저
날카로운 바람이
어지러운 풍경들이
하얀 계절에 뒤섞여 멀어져 가
오 설명하지 못한 내 모든 날
또 세어보다 바래가는데"
137,"유성은, 이승우(소울스타)","봄 사이, 우리 (Prod. by 박근태)","오늘은 너에게 말해야겠어
지금까지 숨겨왔던
내 마음을
막 터질 것 같은 바늘 위 풍선처럼
어떻게 해 내 맘이 그래
너로 가득해
따뜻한 네 눈빛이 좋아
차가운 내 맘에도 봄이 오는 걸
하지만 다 사라져버릴까
So make you love
난 겁이 나는 걸
적당히 먼 우리 거리
두세 걸음 더 가까이
Baby baby baby
조금만 천천히
손 뻗으면 닿을 거리
좁혀지지 않는 우리
또 기다려
우리 둘의 사이
더더더더더더
다가가 볼까
더더더더더더
기다려 볼까
아무 일 없는 듯 자연스럽게
너를 보며 말하려 해
좋다고
혹시 네 마음도 같은 마음이라면
다른 말은 필요 없어
그냥 웃어줘
이미 넌 다 알고 있는 걸
내 표정이 널 보면 말을 안 들어
하지만 너 멀어져 버릴까
So make you love
난 겁이 많은 걸
적당히 먼 우리 거리
두세 걸음 더 가까이
Baby baby baby
조금만 천천히
손 뻗으면 닿을 거리
좁혀지지 않는 우리
또 기다려
우리 둘의 사이
봄을 담은 너의 향기와
꽃을 닮은 너의 미소가
내 마음속에 계속 피어나
Hold my hand
절대 널 놓지 않아
매번 스쳤던 손등에
피어나고 있던 게
Baby Baby baby
사랑이란 감정
손 뻗지 않아도 여기
내 손위에 너의 손이
말이 아닌
눈빛으로 말해
더더더더더더
내게 다가와
더더더더더더
나를 꽉 안아"
138,Apink (에이핑크),작은 별 (Dream),"기억해 줄래 난 여기 있을게
이 꿈에서 이대로
아침 햇살에 보이지 않아도 괜찮아
난 여기 그대로인걸
꿈마저 지칠 때 악몽 속을 헤맬 때
네 꿈의 Key를 잡고
행복으로 날아갈게
꿈속의 작은 별이 그 어떤 별 보다
빠르게 너에게 달려가 안아줄 거야
너만의 작은 하늘 위에
언제나 떠있을 너의 별
기억해 줄래 난 여기 있을게
이 꿈에서 이대로
아침 햇살에 보이지 않아도 괜찮아
난 여기 그대로인걸
만남보다 기다림이 길던
우리들의 이야기
해가 지고 깊어질수록
더 특별해질 이야기
널 그리며 담아둔
이 빛을 내보일 수 있게
당신의 하늘에서
반짝일 수 있어 참 고마웠었어
기억해 줄래 난 여기 있을게
이 꿈에서 이대로
아침 햇살에 보이지 않아도 괜찮아
난 여기 그대로인걸
아직도 기다림이 익숙하진 않지만
반짝일 모든 날을
너와 함께 할 거야
지켜낸 하늘 위로
여전히 난 꿈 꾸는 걸
너를 위해 지지 않는 꿈
너만의 작은 하늘 위에
언제나 떠있을 너의 별
기억해 줄래 난 여기 있을게
이 꿈에서 이대로
아침 햇살에 보이지 않아도 괜찮아
난 여기 그대로인걸
우리 이야긴 또 이어질 거야
네 품에서 이대로
아침 햇살이 이제는 슬프지 않은걸
우리의 밤이 기다려"
139,이은미,스물여덟,"어느 햇살 좋은 따스한 봄날
설레는 맘에 우리는 만났지
빨간 치말 입고 제법 예뻤던
내게 눈을 떼지 못하던 그대를 기억해
스물여덟 우리의 봄
처음 느껴보는 따사롭고 행복한 순간
우리의 밤 황홀했었지
너무 아름답게 빛나던 달빛
수줍게 수줍게 그렇게 우리는 Oohhh
지난날들을 모두 써 내려간
편질 건네며 불안해하던 너
믿어지지 않는 길을 걸어 온
너를 안아주고 싶었지 나의 품에서
스물여덟 우리의 봄
처음 느껴보는 따사롭고 행복한 순간
우리의 밤 황홀했었지
너무 아름답게 빛나던 달빛
우리가 함께하는 모든 시간들이
언제나 좋을 순 없지
하지만 그 무엇도 함께한다면
모두 이겨 낼 거야 우린 잘해 낼 거야
스물여덟 지나온 날
모든 순간들을 함께 했었지
우리의 밤 황홀했었지
너무 아름답게 빛나는 달빛
고마워 그대가 있어서
너무 아름답게 빛나는 그대
이젠 익숙해진 모든 것들이
사라지지 않게 할게 늘 너의 곁에서
함께"
140,god,우리가 사는 이야기 (Feat. 메건리),"Love

what is true love
사람도 사랑도 많이 서툰
삶도 이 끝이 없는 질투
너무 많은 사람은
가슴에 멍든
죄를 짓고서도
매일 살아가야 하는
비우고 비워도
욕심이 또 자라서
숨어요 비겁하게
더 어둡게 숨어요
고요한 마음 깨어 있는 사람
그립다 고향의
따뜻했던 바람
남의 편 같은 남편과
가슴에 식어가는 아내
바늘 같이 예민한 아들
아주 삐딱한 우리 막내 딸
사랑한단 말 고맙다는 말
가슴 한 켠에
묻어둔 채 살다가
이제서야 늦었지만
숨기지 않고 말할게
소중한 사람 지켜줄 그 사랑
내 옆에
늘 같은 자리에 있단 걸
몰랐었던 바보 같던
우리가 사는 이야기
물어뜯고 싸우고
왜 다시 울어
그게 사랑이 맞냐고
서로에게 물어
아까워 그렇게 흘린
눈물 한 방울이 안쓰러워
난 강처럼 말라버린 마음이
남을 위한 기도는
곧 나를 위한 기도
혹시 알면서도
우린 외면했는지도
사람이 사람 같지가 않아
사랑이 사랑 같지도 않아
남의 편 같은 남편과
가슴에 식어가는 아내
바늘 같이 예민한 아들
아주 삐딱한 우리 막내 딸
사랑한단 말 고맙다는 말
가슴 한 켠에
묻어둔 채 살다가
이제서야 늦었지만
숨기지 않고 말할게
소중한 사람 지켜줄 그 사랑
내 옆에
늘 같은 자리에 있단 걸
몰랐었던 바보 같던
우리가 사는 이야기
남의 편 같은 남편과
가슴에 식어가는 아내
바늘 같이 예민한 아들
아주 삐딱한 우리 막내 딸
사랑한단 말 고맙다는 말
가슴 한 켠에
묻어둔 채 살다가
이제서야 늦었지만
숨기지 않고 말할게
소중한 사람 지켜줄 그 사랑
내 옆에
늘 같은 자리에 있단 걸
몰랐었던 바보 같던
우리가 사는 이야기
우리가 사는 이야기"
141,쿨 (COOL),아로하 (2016 Remastered Ver.),"어두운 불빛아래 촛불 하나
와인 잔에 담긴 약속 하나
항상 너의 곁에서
널 지켜줄 거야
날 믿어준 너였잖아
나 바라는 건 오직 하나
영원한 행복을 꿈꾸지만
화려하지 않아도
꿈같지 않아도
너만 있어주면 돼
걱정마 I Believe
언제나 I Believe
이 순간을 잊지 않을께
내 품에 I Believe
안긴 너의 미소가
영원히 빛을 잃어 가지 않게
Cause your love is so sweet
You are my everything
첫날밤의 단 꿈에 젖어
하는 말이 아냐
난 변하지 않아
오직 너만 바라볼 거야
You're light of my life
You are the one in my life
내 모든걸 다 잃는 대도
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
약속해 I Believe
힘들 때 I Believe
너의 그늘이 되어줄께
내 품에 I Believe
안긴 너의 미소가
영원히 빛을 잃어 가지 않게
Cause your love is so sweet
You are my everything
첫날밤의 단 꿈에 젖어
하는 말이 아냐
난 변하지 않아
오직 너만 바라볼 거야
You're light of my life
You are the one in my life
내 모든걸 다 잃는 대도
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
늘 하나라는 마음으로
흔들리지 않는 믿음
너와 나 함께 라면
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
All I ever want is your love"
142,Apink (에이핑크),Eyes,"네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날
Look in my eyes
눈을 보면 나 전부 알 것 같은데
아무것도 보이질 않아
모든 게 담겨있던 눈에
어느새 빛을 잃어버려
어두움만 가득해 Oh no
이건 아냐 아냐 아니라고 나
네 눈 속에서 날 찾아봐도
Turn around around around around
제발
이미 늦어버렸죠
네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날
Look in my eyes
눈을 보면 나 전부 알 것 같은데
I know it’s true
마주 잡은 두 손끝 위로
의미 없는 시간만 흘러
반복되는 지금의 우린
시간이 만든 걸까 Oh no
이건 아냐 아냐 아니라고 나
네 눈을 보며 소리쳐봐도
Turn around around around around
제발
이미 늦어버렸죠
네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날
Look in my eyes
눈을 보면 나 전부 알 것 같은데 oh
아무런 대답도 없이
넌 그저 앞만 바라봐
어색한 공기만이 남아
이게 맞는 거라면
이게 우리 답이었다면
그냥 두 눈 감고 나 서있을게
먼저 가
네 눈 속에 비친 내가 좋아서
언제나 날 바라봤음 했어
두 눈 가득히 날
담아줘 네 앞에 있는 날
Look in my eyes
눈을 보면 왜 맘이 아파
네 눈 속에 비친 내가 슬퍼서
나 그만 널 놓아주려고 해
이제 그만 그만
힘들게 나 하지 않을게
Just say goodbye
마지막으로 한번 바라봐 줄래
따뜻하게"
143,이찬원,같은 베개…,"하룻밤 자고 나면 괜찮을 거라
그 밤이 어느새 천 번째 밤이야
니가 떠난 그 날부터 매일 밤
나를 위로해줬던 건
언젠가 니가 내게 사준 베개야
한시도 떨어져 살 수가 없을 때
서로 같은 베개 위에서라도 꼭
잠들자고 약속했었던
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는 거라던
꿈속에서도 헤어지지 말자던
그런 니가 너무 그리워
잠들 때까지 전화기를 붙잡고
사랑한다는 말 지겹게 나누고
두 베개가 하나되는 그 날을
그리며 행복했던 날
이제는 그 베개를 끌어안고서
눈물을 흘리고 후회를 흘리고
너에게 다 미쳐 주지 못했었던
나의 마음을 또 흘리지
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는 거라던
꿈속에서도 헤어지지 말자던
그런 니가 너무 그리워
언젠가 잊혀질 날이 올 것 같아서
슬픔도 멈출 날 올 것 같아서
외려 두려워 시간이
내 맘까지 앗아갈까
아직도 너만 꿈꾸고 있는 바보
이런 나도 잠들 날이 올까 봐
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는거라던
꿈속에서도 헤어지지 말자던
그런 니가 너무 그리워
사랑이 눕던 그 곳에 그 자리 위에
영원토록 이별이 또 누워도
너와 똑같은 추억 하나 가진 날
그래도 너라서 고마워"
144,해든 (HAEDEUN),좀 더 사랑하자,"쉬운 만남이라 하지 마
아무리 그래도 내 마음
더 후회 없이 사랑하면 이 마음
더 편해질까 너도
우린 깊은 밤에 끝으로
점점 물들어 가
사랑이라는 게 뭐가 중요한 건지
몰랐었어
내가 미안 미안 미안 뭐라 해서 미안
나를 사랑하지 않을 거라
생각했나 봐 난 그랬나 봐
괜찮은척하지만 네 앞에 서면
미련한 사람이 될 것 같아
조급했던 거야 그랬던 거야
우리 좀 더 사랑하자
우린 추운 겨울 끝으로
봄이 찾아오면
닮아 있을 거야 처음부터 그랬듯이
사랑하니까
내가 미안 미안 미안 뭐라 해서 미안
나를 사랑하지 않을 거라
생각했나 봐 난 그랬나 봐
괜찮은척하지만 네 앞에 서면
미련한 사람이 될 것 같아
조급했던 거야 그랬던 거야
우리 좀 더 사랑하자"
145,임창정,미련,"오늘 난 널 처음 만난 그곳에 들렸다 왔어

그때 차려 입었던 그 옷차림으로

머리도 자르고 두 손엔 꽃도 들었어

아무래도 오늘 넌 나를 떠날 것 같아서

이래서 지난 몇 해 모두 끝인걸

날 두고 가는 널 차마 내 맘에 밀어내어도

방금 다녀간 가엾은 우리의 사랑 이별은

말 안 해도 사랑보다 먼저 아나봐

조금만 기다려 제발 나 안 울때 가

이래서 지난 몇 해 모두 끝인걸

날 두고 가는 널 차마 내 맘에 밀어내어도

방금 다녀간 가엾은 우리의 사랑 모진 우리 얘기

왜 웃어 뭐가 기뻐 그럴꺼면 그 눈물 거둬

나를 꼭 쥔 네 손에 떨림 내게 미소를 보이려다 들켜버린

너의 눈물 이래서 지난 몇 해 모두 끝인걸

날 두고 가는 널 차마 내 맘에 밀어내어도

방금 다녀간 세상에 미련이 많은 너 세상이 너무도 미운 나"
146,니모,독설.. 이 지독한 사랑..,"마지막 인사가 너무 지겨워서
그저 두 눈을 감고서
힘들게 내게서 멀어지는 모습에
낮은 소리로 웃어버렸어
널 다 갖지 못해서
조금 아픈 맘도
참기 싫은 내가 싫어서
오 오우워
죽을 것처럼 나 힘들어도
지우고 버려봐도
네 마지막 표정까지
나도 모르게 기억해
날 떠나도 아직 날 사랑한다고
말도 안 될 기대들만
자꾸 떠 올리고
네 곁에는
너를 너무 사랑해 주는
아름다운 한 사람이
있단 걸 알면서
널 먼저 사랑하고
먼저 보낼 만큼
참기 싫은 내가 싫어서
오 오우우
죽을 것처럼 나 힘들어도
지우고 버려 봐도
네 마지막 표정까지
나도 몰래 기억해
날 떠나도 아직 날 사랑한다고
말도 안 될 기대들만
자꾸 떠 올리고
한 번도 나 한 사람만
사랑한 적 없었는지
단 하루 한 순간이라도
내가 너에게서
네 곁에 그 사람 보다
먼저인 적 없었는지
그렇게 널 사랑했는데
나 보다 더
널 사랑해도 원하고 원해 봐도
넌 차디찬 손 인사로
내 버려둔 채로
넌 너의 사랑 곁에
편하게 행복하게
잘 지낼 수 있게 넌
너만이라도 이젠"
147,다비치,다신 찾지마,"이젠 너의 모든걸 다 지워보려해
좋았던 우리 기억정도는 가져가줄께
어차피 붙잡아도 니가 떠날걸 알기에
아무렇지 않게 우리 이별을
다 받아줄께
초라해보였어 내가 안쓰러웠어
아무것도 나는 할 수 조차
없었으니까
그래 이제 두 번 다시
너를 찾지 않을께
보고싶어도 너 그리워도 다 참아줄께
이제 다신 찾지마 그녀에게로 가
나도 다른 사람 만나서 행복할테니까
니가 돌아올 자리 따윈 없으니깐
다신 찾지마 다신 찾지마 날 찾지마
자주 다니던 거리에 혼자 있어도
니가 좋아하던
그 노래가 흘러 나와도
비가 내려서 나도 모르게
니 생각나도
너무 힘들어 눈물이 나도
다 참아줄께
이제 다신 찾지마 그녀에게로 가
나도 다른 사람 만나서 행복할테니까
니가 돌아올 자리 따윈 없으니깐
다신 찾지마 다신 찾지마 날 찾지마
아직 멍하니 하루 종일 울지만
너없이 있는게 좀 어색하지만
니 생각에 매일 잠도 못자고
나 있지만
너 없이도 난 괜찮으니까
이제 다신 찾지마 그녀에게로 가
나도 다른 사람 만나서 행복할테니까
어차피 끝났어 우린 여기까지니까
다신 찾지마 다신 찾지마 날 찾지마"
148,The One (더원),나 가거든 (원곡가수 조수미),"쓸쓸한 달빛
아래
내 그림자 하나
생기거든
그저 한숨 쉬듯
물어 볼까요
난 왜
살고 있는지
나 슬퍼도
살아야 하네
나 슬퍼서
살아야 하네
이 삶이
다하고 나야 알 텐데
내가 이 세상을
다녀간 그 이유
나 가고 기억하는 이
내 슬픔까지도
사랑했다
말해주길
문득 새벽을
알리는
그 바람 하나가
지나거든
그저 한숨 쉬듯
물어 볼까요
난 왜 살고
있는지
나 슬퍼도
살아야 하네
나 슬퍼서
살아야 하네
이 삶이
다하고 나야 알텐데
내가 이 세상을
다녀간 그 이유
나 가고 기억하는 이
내 슬픔까지도
사랑했다
말해주길
나 슬퍼도
나 슬퍼도
살아야 하네
이 삶이
다하고 나야 알텐데
내가 이 세상을
다녀간 그 이유
나 가고 기억하는 이
나 슬픔 속에도
행복했다
말해주길"
149,테이,오늘은 가지마 (작년에 왔던 각설이),"이젠 아무렇지 않아
너와 눈을 맞춰도
이젠 아무렇지 않아
너와 함께 있는 사진을 봐도
오늘은 가지마 오늘만 가지마
오늘만 더 옆에 있어주면
나 잊을 수 있어
오늘은 가지마 제발 떠나지마
오늘만 더 옆에 있어주면
나 노력해볼게
이젠 아무렇지 않니
웃으며 인사 할 만큼
이젠 아무렇지 않네
가끔 내 생각이 나긴 하는 거니
오늘은 가지마 오늘만 가지마
오늘 하루만 더 있어주면
나 잊을 수 있어
오늘은 가지마 제발 떠나지마
오늘만 더 옆에 있어주면
나 노력해볼게
아무렇지 않을 줄만 알았어
니가 없는 하룰 보내도
근데 왜 자꾸 눈물이 나는 걸까
오늘은 가지마 오늘만 가지마
오늘만 더 옆에 있어주면
나 잊을 수 있어
오늘은 가지마 제발 떠나지마
오늘만 더 옆에 있어주면
나 노력해볼게
오늘은 가지마
이젠 아무렇지 않아"
150,오마이걸 (OH MY GIRL),한여름의 크리스마스,"부서지는 파도 소리
새하얀 갈매기
바닷바람 내 가슴을 할퀴던
한여름의 크리스마스
그 기억의 조각들
어디에 있다 해도
내 마음은 그대와 영원히
해 질 무렵 맨 처음 가로등 켜질 때
어둠의 거리를 나서면
시간은 멈추고 지지 않는
저 석양은 대답 없는
나를 쳐다볼 뿐
그대 나의 사랑 이젠
모두 잊어버렸나
꿈속에서 그려보는 오직
두 사람만의 크리스마스
오 너를 잃어버린 나의 두 눈에도
언젠가는 눈물이 마르겠지
울고 싶게 빛나는
모래 위의 발자욱
가만히 두 눈을 감으면
메아리 되어서 들려오는 그 목소리
뭉게구름처럼 사라질 뿐
그대 나의 사랑 이젠
모두 잊어버렸나
꿈속에서 그려보는 오직
두 사람만의 크리스마스
오 너를 잃어버린 나의 두 눈에도
언젠가는 눈물이 마르겠지
선명했던 모래사장의 발자국
흐려 진지 이미 오래지만
너에게만은 한여름의
merry Christmas
깊은 바다를 보며 감싸 안은 어깨
사라져 간 슬픈 기억 소리
부서지는 파도 소리
새하얀 갈매기
바닷바람 내 가슴을 할퀴던
한여름의 크리스마스
그 기억의 조각들
어디에 있다 해도
내 마음은 그대와 영원히
그대 영원히"
151,VICTON (빅톤),걱정이 돼서,"잊지 못해 절대
너 없는 이곳에서도 향기가 맴돌아
If you wanna touch
언제든지 닿는 곳에 난 갈 수 있는데
흩날려간 꽃잎이
발 앞에 떨어져도
즈려 밟고 가 괜찮아
아주 잠시 멀어져도
넌 나의 삶에 찾아온 싱그러운 봄
꽤나 길었던 뜨거운 여름
그 뒤에 찾아온 적적한 가을
시린 겨울도 안녕
난 걱정이 돼서 잘 지낸다고 해줘
이제는 어디서도 먼지처럼 흩어져
나를 볼 수 없어도
Oh that’s ok
주머니 속에 조금만 담아 두면 돼
눈 가리고 가려도
머릿속엔 남아 all day
같이 가자고
I don’t wanna lose
그냥 꽉 쥐고 있으면 돼
슬퍼할 기억만 남아도
같이 가자고
I don’t wanna lose
눈 가리고 가려도
머릿속엔 남아 all day
뜨거웠지만 차가운 결말
누구 말도 안 들렸겠지만
차라리 소리 질러줬다면
조금은 일찍 깨달았을까
I was so blind
지금보다 헤아릴 수가 없었나 봐
수많은 S.O.S 이젠 내가 보내
충분히 아팠잖아
거기선 아프지 말아 줘
날 위해 살았잖아
네 삶을 살아가줘
꼭 잘 지낼 거라고 약속해
난 그거면 족해
난 걱정이 돼서 잘 지낸다고 해줘
이제는 어디서도 먼지처럼 흩어져
나를 볼 수 없어도
Oh that’s ok
주머니 속에 조금만 담아 두면 돼
눈 가리고 가려도
머릿속엔 남아 all day
너란 긴 다릴 건너서
문을 잠가 두면 되돌릴 수 있을까
작은 빛이 보이는 어둠 속
그 안에 갇힌 나 언제쯤 너에게
난 걱정이 돼서 잘 지낸다고 해줘
이제는 어디서도 먼지처럼 흩어져
나를 볼 수 없어도
Oh that’s ok
주머니 속에 조금만 담아 두면 돼
눈 가리고 가려도
머릿속엔 남아 all day
같이 가자고
I don’t wanna lose
그냥 꽉 쥐고 있으면 돼
슬퍼할 기억만 남아도
같이 가자고
I don’t wanna lose
눈 가리고 가려도
머릿속엔 남아 all day"
152,DKZ,너로 인해 완벽해,"까만 밤하늘에 반짝이는 별들처럼
지친 너의 앞을 밝혀주고 싶은 걸
너무 힘이 들 때면
잠깐 뒤를 돌아 볼래
난 그곳에 있을게
Just falling in you
지난날들 넌 더 이상
현실 속에 혼자가 아냐
눈을 감아 잘 들어봐
나 너에게 해 줄 말이 있어 Baby
Show me your smile
웃어줄래 모든 게
너로 인해 완벽해
Open your eyes
보여줄게 행복을
너에게 나 안겨줄게
눈물은 이제 그만 꼭 나의 손을 잡아
한걸음 다가갈 거야
길 따라 걷는데 혹시 잘 못 온건
아닐까 걱정일 때
다시 말해줄게 너는 잘 못 온 게 아냐
어디든지 갈 수 있어
정해봐 어디로 갈래
Just falling in you
지난날들 넌 더 이상
현실 속에 혼자가 아냐
이제 내가 있을 거야
네 마음에 내가 들어가도 되니
Show me your smile
웃어줄래 모든 게 너로 인해 완벽해
Open your eyes
보여줄게 행복을
너에게 나 안겨줄게
네 눈을 마주쳐
바라만 봐도 너무 좋은 걸
그냥 다 고마워
나를 만나준 거 웃어준 거
아니 이 세상에
태어나 준 것조차도
모두 행운이고 감사해
누구보다 너는 특별해
Show me your smile
웃어줄래 모든 게 너로 인해 완벽해
Open your eyes
보여줄게 행복을
너에게 나 안겨줄게
넌 혼자가 아니야 나를 불러
넌 혼자가 아니야 내 손 잡아
넌 혼자가 아니야 나를 불러
넌 혼자가 아니야 내 손 잡아
항상 옆에 있을게"
153,제이레빗(J Rabbit),너로 가득해,"Now I’m falling falling in love
And I’m calling calling you
Here my eyes adore you
Are we still in my dream
Now I’m falling falling in love
And I’m dreaming dreaming of you
Will you ever know
You just blew my heart away
나의 마음 위에 너를 그리면
나의 온 세상이 너로 가득해
떨리는 두 눈에
너를 영원히 담을 수 있을까
제멋대로 뛰는 내 맘
나의 마음 위에 너를 그리면
나의 온 세상이 너로 가득해
익숙한 웃음도
내게 특별한 마음을 갖게 해
너의 옆에 나란히 앉아
너의 맘을 봐
말하지 않아도 나는
알 것 같아
마치 언젠가 우리 같이
걸었던 것처럼
너의 길에 난
늘 이렇게 함께 할게"
154,서영은,그대를 만나는 곳 100M전,"그대를 만나는 곳 100M전

저기 보이는 노란 찻집
오늘은 그댈 세번째 만나는 날
마음은 그곳을 달려가고 있지만
가슴이 떨려오네

새로 산 구두가 어색해
자꾸 쇼윈도에 날 비춰봐도
멀쓱한 내 모습이 더 못마땅한
그대를 만나는 곳 100M전

장미꽃 한송이를 안겨줄까
무슨말을 어떻게 할까
머릿속에 가득한 그대 모습이
조금씩 내게 다가오는 것 같아

하늘에 구름이 솜사탕이 아닐까
어디 한번 뛰어올라 볼까
오늘은 그대에게 고백을 해야지
용기를 내야지

살살 넘겨 빗은 머리가
바람에 날려 흩어지진 않을까
오늘따라 이 길이 더 멀어보이네
그대를 만나는 곳 100M 전

장미꽃 한송이를 안겨줄까
무슨말을 어떻게 할까
머릿속에 가득한 그대 모습이
조금씩 내게 다가오는 것 같아

하늘에 구름이 솜사탕이 아닐까
어디 한번 뛰어올라 볼까
오늘은 그대에게 고백을 해야지
용기를 내야지

머릿속에 가득한 그대 모습이
조금씩 내게 다가오는 것 같아

하늘에 구름이 솜사탕이 아닐까
어디 한번 뛰어올라 볼까
오늘은 그대에게 고백을 해야지
용기를 내야지
용기를 내야지"
155,적우,하루만,"돌아갈곳이 없는데
또 다른 사랑 없는데
아무일도 없던거처럼
그냥 있어주면 되는데
이렇게 비가 내리는 날엔
곁에 있어줘야 하잖아
떠나려는 니맘 알겠지만
잡고 싶은 내맘 알아줘
하루만 하루만 사랑해
하루만 내곁에 있어줘
시간지나 먼 훗날엔
이 상처 지울수 있게
하루만 하루만 곁에 있어줘
아파도 내사랑 너니까
널보내줄게 떠나가 줄게
하루만 내 사랑아
이렇게 비가 내리는 날엔
곁에 있어줘야 하잖아
떠나려는 니맘 알겠지만
잡고 싶은 내맘 알아줘
하루만 하루만 사랑해
하루만 내곁에 있어줘
시간지나 먼 훗날엔
이 상처 지울수 있게
하루만 하루만 곁에 있어줘
아파도 내사랑 너니까
널보내줄게 떠나가 줄게
하루만 내 사랑아
하루만 내사랑아"
156,손승연,사랑 참 못됐다,"눈물이 나오질 않아
웃음조차 나오질 않아
그리움이 쌓여서
모두 고장 났나 봐
고쳐보려고 해봐도
어쩔 수 가 없잖아
그대 때문에 녹슬어 버린 걸
이런 날 어떡해
가슴이 막혀서 그래
가슴이 막혀서 답답해
멍이 들 만큼 아무리 쳐봐도
내 가슴엔 그대가 번져가
사랑 참 못됐다 정말
왜 자꾸 내 맘을 흔들어
서러울 만큼 이 못난 사랑을
아직 그댄 모르잖아
곁에 있어도 외로워
볼수록 난 그리워
그대 때문에 자꾸만 아픈 걸
이런 날 어떡해
가슴이 막혀서 그래
가슴이 막혀서 답답해
멍이 들 만큼 아무리 쳐봐도
내 가슴엔 그대가 번져가
사랑 참 못됐다 정말
왜 자꾸 내 맘을 흔들어
서러울 만큼 이 못난 사랑을
아직 그댄 모르잖아
사랑에 미치면 그래
참 바보 같아도 괜찮아
가질 수 없어 늘 상처 받지만
오늘도 그댈 사랑해
영원토록 그댈 사랑할게"
