,가수,제목,가사
114,손예림,사랑이 다 그렇다면 어쩌겠어,"괜찮아 돌아서도 돼
끝내자 헤어지자는 말을 내게
습관처럼 하곤 했잖아
무덤덤하니 신경 쓰지 말고 가
좋은 사람 돼준다고
말하더니 변해버리네
수고했어 나 때문에 지난날
사랑이 다 그렇다면 어쩌겠어
뭐를 더해 결국엔 아파만 할걸
아무것도 없는 우리 무슨 노력을 해
체념하고 오랜 시간 지나 보면
추억이 돼 있겠지
차갑게 굴던 너라서
괜찮아 상처가 그리 심하진 않아
그래도 좀 서운하네
조금은 날 사랑하는 줄만 알았어
어찌 보면 잘된 거지
무심한 지 오래됐잖아
나 혼자서 애쓴다고 되진 않아
사랑이 다 그렇다면 어쩌겠어
뭐를 더해 결국엔 아파만 할걸
아무것도 없는 우리 무슨 노력을 해
체념하고 오랜 시간 지나 보면
추억이 돼 있겠지
혼자서 긴 시간이어도
새로운 사람으로
너를 대신하진 않을래
사랑이 다 그렇다면 어쩌겠어
뭐를 더해 결국엔 아파만 할걸
아무것도 없는 우리 무슨 노력을 해
체념하고 오랜 시간 지나 보면
추억이 돼 있겠지
그래도 태어나 처음
사랑하는 법을 널 만나 배웠어
어쩌면 지금 너에게 나도
그런 사람으로 남아있다면
난 적어도 후회 없는 사랑을 했어
너와"
115,지아,이런 나라도 괜찮나요 (Prod. 김현철),"좀 별로예요 나라는 사람
마음을 다친 탓에 그 누구도 믿지 않는
술 몇 잔에도 펑펑 울고 그런 건
그대가 좋은 만큼 모든 게 다 두려워서
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 혹시 해서 그래요
정말 나라도 괜찮나요
나라서 창피하진 않나요
그런가요 정말 괜찮은가요
다가올수록 뒷걸음질 치는 나
그래요 그대만은 잃고 싶지 않은 이유
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 혹시 해서 그래요
정말 나라도 괜찮나요
나라서 창피하진 않나요
그런가요 괜찮나요
지나간 사랑 탓에 상처뿐인 나라 해도
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 걱정돼서 그래요
정말 나라도 괜찮나요
나라서 아프지는 않나요
그런가요 괜찮나요
이런 날 선택해줘서 고마워요"
116,윤한솔,지금 하늘 한번 볼래,"사실 꼭 해야 할 말은 없고
목소리 듣고 싶어서
전화했어
밥은 먹었는지 잠은 잘 잤는지
새벽 사이 우리가
꿈에서 만났을지 궁금했어
아침부터 날 가득 메운 너의 생각 음
지금 하늘 한번 볼래
우리 같은 구름 보고 있는 거야
같은 기억을 만들고 있는 거야
넌 지금 이 순간
어떤 생각을 하고 있을까
저 구름 돌고 돌아
너의 푸른 하늘 위를 지날 때면
네 마음도 내게 닿아
오래도록 네가 내 곁에 머물러주길
나 바래볼게
사실 듣고 싶던 말은 없고
자꾸 보고 싶어 또
전화했어
집은 잘 갔는지 밥은 먹었는지
오늘 하루 널 괴롭히던 일들은
혹시 없었는지 궁금해 말해줄래
지금 하늘 한번 볼래
우리 같은 달빛 아래 있는 거야
달빛 아래서 말하고 있는 거야
넌 지금 이 순간
어떤 생각을 하고 있을까
너 잠깐 나와줄래
새벽꿈에 봤던 길을 걷고 싶어
네 맘이 내게 와서 단꿈처럼
다시 내 손을 잡아준다면 그럼
나에게 기대 줄래
사실 나란히 걷기만 해도 좋아
네가 얼마나 사랑스런지
내가 너를 얼마나 좋아하는지
음 아마 모를거야"
117,벤,그대여 그대여 나의 그대여,"계절이 바뀌고 꽃이 지듯이
영원한 건 없단 걸 알면서
더 바라게 되고 자꾸 기대하게 돼
체념 그게 잘 안돼
너의 눈에 비친 나의 모습이
자꾸 안쓰러 보여서
더 원하게 되고 더 애를 쓰게 돼
끝이 왔다는 걸 알면서
그대여 그대여 나의 그대여
이제 시간이 지난만큼
그대로 흘려버릴까요
그대여 그대여 나의 그대여
제발 처음 그 모습처럼
제자리로 돌아와요
결국 우리는 다른 사람들처럼
좋았던 기억 마저도
잊었다는 것 조차 잊어버린채
남이 되어가나요
그대여 그대여 나의 그대여
이제 시간이 지난만큼
그대로 흘려버릴까요
그대여 그대여 나의 그대여
제발 처음 그 모습처럼
제자리로 돌아와요
그대여 그대여 나의 그대여
우리 있는 힘을 다 해서
행복하면 안될까요
그대여 그대여 나의 그대여
제발 처음 그 모습처럼
제자리로 돌아와요"
118,"포맨 (4MEN), David Yong",My Way (Prod. 윤민수 of VIBE),"I don’t wanna stay
I don’t wanna go
Wanna say goodbye
while nobody knows
My heart is showing me
This path to where I’ll be
I don’t wanna wait
I don’t wanna know
Whatever you say
I can’t wait too long
You are the only one for me
That’s all I have
and all that I see
Let me let me come close to you
Will be there wherever it is
Even others say about me
My way is always the same
I’m always on my way
We don’t wanna lose
the memories of our days
I’ll cherish it again
Even heroes get tired
and they need rest one day
1 2 3 and 4 hours gazing
at the sky
Our past is a shooting star
‘cross the night
Like a movie in our heads
You know that we will meet
in the end
We don’t wanna lose
the memories of our days
I’ll cherish it again
Even heroes get tired
and they need rest one day
I’m always on my way
We don’t wanna lose
the memories of our days
I’ll cherish it again
Even heroes get tired
and they need rest one day
I don’t wanna stay
I don’t wanna go
Wanna say goodbye
while nobody knows
My heart is showing me
This path to where I’ll be
Whatever you say
I can’t wait too long
You are the only one for me
That’s all I have
and all that I see"
119,김범수,나 없이 행복할 널 위해,"잘봐 나의 모습을 세상은 날 그리
반기지 않아 아직 순수한 니가
세상을 몰라서 그러는거야
무엇하나 나눠줄 것 없는 사랑을
너는 전부라 믿지만
가르쳐줄게 네게 어울리는 사람은
너를 웃게 만드는 좋은 사람일거야
함께 있어도 살아가는게 힘겨울 때
아무것도 못해준 나같은 사람은 아니야

잘가 이제 다시는
눈물 흘리는 일 없기를 바래
너무 많은 나의 욕심때문에
너를 울리곤 했잖아
가르쳐줄게 네게 어울리는 사람은
너를 웃게 만드는 좋은 사람일거야
함께 있어도 살아가는게 힘겨울 때
아무것도 못해준 나같은 사람은 아니야
이번만큼은 부족한 나를 믿어주길
너에게 줄 선물은 이별하나 뿐인데
함께 있기를 누구보다 더 바라지만
이젠 돌아서야 해
나없이 행복할 널 위해..."
120,코요태,애원,"Baby let it go, 너의 사랑도
잊고 싶은 작은 추억 넘어로
아직 서로를 더 알지 못한채
난 마지막 아픈 기억 속으로
슬픈건 알지만 반지의 약속도
시간이 지나도 내게는 오직 남은 건 너뿐이라고
하지만 너무도 다른 너와 나 아직 넌 몰라
Baby don't wanna make you cry
사랑하지마 이해하지마
나에게 너는 어울리지 않아
파랗게 멍든 내 삶에 무게로 지쳐가게 될 거야
다를 거라고 기대하지마
널 아프게 한 다른 사람들과
너는 감당할 수 없는 내 모습 끝이 보이는 듯해
모두 가진 너를 보면 자꾸 욕심이 나
다시 날 살고 싶게 해 사랑하고 싶게 해
날 내버려둬 날 그만 놓아줘
난 어차피 가질 수 없는 너인걸
어서 달아나 애원하기 전에
내 눈물로 머물러 주길
힘이 들겠지 많이 울겟지
널 미치도록 그리워하겠지
길지 않은 너와의 그 추억이 내겐 전부 일테니
밝게 웃는 너를 보면 자꾸 행복해져
다시 날 살고 싶게 해 사랑하고 싶게 해
날 내버려둬 날 그만 놓아줘
난 어차피 가질 수 없는 너 인걸
어서 달아나 애원 하기전에
내 눈물로 머물러 주길
널 사랑할 자격이 없어
날 더 이상 사랑하지마
가끔씩 떠올라 너의 그 밝은 미소
때로는 죽도록 네가 보고 싶고
비가 내리고 내 맘을 달래도
너무나 널 사랑한 나 마저도
가슴 속에 깊이 너가 있지
하지만 곁엔 다가갈 수 없지
너를 사랑함으로 내게 남긴 상처
너와 나의 기억 그저 추억에 남겨
나를 보내줘 추억 저 너머로
니 가슴에 영원히 살 수 있도록
돌아가고 픈 그리운 시절에
아름답던 사랑이라고
날 내버려둬 날 그만 놓아줘
난 어차피 가질 수 없는 너인걸
어서 달아나 애원하기 전에
내 눈물로 머물러 주길
lovin you baby from night go moming
wanting you and the beat is going on and
멀리서 너를 바라 보면서
너와 나의 기억 그저 추억에 남겨
lovin you baby from night go moming
wanting you and the beat is going on and
멀리서 너를 바라 보면서 너와 나의 기억 그저"
121,커피소년,사랑이 찾아오면,"심장소리가 귓가에 울리고
이내 숨이 멎을 것 같고
먹지도 눕지도 무엇을 하지도 못해
나로 사는 것 보다
너로 사는게 익숙해질때쯤
사랑은 하나여서
너만 아는 걸 깨달아
사랑이 찾아오면 알수 있을거야
사랑이 느껴지면 알수 있을거야
내가 했던 그말들 너를 향한 눈빛도
애태우던 그맘도 그땐 이해할거야
내 앞에 니가 서있는게
그저 꿈같이 느껴지고
하늘이 정해놓은 운명처럼 신비하고
널 알기전 내가 알던
사랑의 의미 무색해질때쯤
사랑은 하나여서 한눈에 본걸 깨달아
사랑이 찾아오면 알수 있을거야
사랑이 느껴지면 알수 있을거야
내가 했던 그말들 너를 향한 눈빛도
애태우던 그맘도 그땐 이해할거야
사랑이 찾아오면 알수 있을거야
사랑이 느껴지면 알수 있을거야
내가 했던 그말들 너를 향한 눈빛도
애태우던 그맘도 그땐 이해할거야
애태우던 그맘도 그땐 이해할거야
너를 향한 눈빛도 그땐 이해할거야"
122,"이진성 (먼데이 키즈), 김연지",아파도 행복해,"늦은 밤 전활 걸어도
받지 않는 너
무슨 일 있는 건지 또
걱정되잖아
아프면 아프다고 연락이라도 해
이런 내 맘 알기나 하는 거니
하루만 지나면 너를
잊을 수 있을까
이런 내 가슴속에서 지울
수 있을까
어차피 맘 아플 걸 알면서
안 되는걸 알면서
왜 자꾸만 내가 널 기다려
그런 거짓말 다 필요 없잖아
우리 함께한 약속 하나면
충분하잖아
이런 바보야 왜 내 맘
자꾸 모르니
이젠 나 같은 여자 말고너
하나면 돼
좋은 여자 만나야해
오늘도 나를 찾아서
헤매진 않을까
혼자서 쓸쓸히 아파하지는
않을까
매일 밤 너의 걱정만으로
가슴이 채워져서
나 어떻게 널 잊고 살아가
그런 거짓말 다 필요 없잖아
우리 함께한 약속 하나면
충분하잖아
이런 바보야 왜 내 맘
자꾸 모르니
이젠 나 같은 여자 말고너
하나면 돼
좋은 여자 만나야해
이젠 헤어지는 일 혼자
추억 하는 일
하고 싶지 않아 너뿐이니까
내 가슴엔 너 하나만 그댄
나의 전부이니까
보고 싶단 말 하나면
되잖아
누구보다 아끼고 사랑한
우리였잖아
니가 소중해 왜 내 맘
그렇게 몰라
죽을 만큼 사랑하니까너
하나면 돼
난 아파도 행복해"
123,Min G,미칠듯 그리워 (Feat. TigerEyes),"사랑 그 사랑때문에
내 맘이 무너져가요
참 잘해줬는데 나밖에 없었는데
그댄 지금 어디있나요
니가 둔 흔적들이 날 괴롭혀
아무리 씻어내고 지워봐도
그냥 내겐 남는걸
처음 만났을때 니가 내게
줬던 편지 선물
돈은 좀 없어도 우리
행복했던 지난 날
아직도 못잊어하고
힘들어하는 나지만
그래도 참아볼게
내심장이 터져도
미칠듯이 그리워도
안되는거 알잖아
이제는 지워줄게 내맘에서
내가 먼저 그대를 보내줄게요
참 아팠죠 내 못난 사랑때문에
내 욕심에 그때는 알지 못했죠
참 고마운 사람이란 걸
나만보며 웃어주던 착한 그사람
내 삶의 빛이 된 사람
고마웠는데 정말 행복했는데
이제는 내곁에 없네요
함께하며 즐거웠던 많은 시간들
매일밤 눈물로 얼룩져
잘된 일이라며 울며 지워내봐도
내맘이 놓칠 못하나봐
내가 먼저 그대를 보내줄게요
참 아팠죠 내 못난 사랑때문에
내 욕심에 그때는 알지 못했죠
참 고마운 사람이란 걸
두번 다시는
보내지 않을거야
내 사랑아 사랑아
못난 사랑아
죽도록 사랑했고 죽도록
미워했어
니가 나의 전부란걸 이제야
알았어
헤어지고나니 정말 후회가 돼
이제와 애원하고 붙잡아도
네겐 소용없잖아
날 위해 흘렸던 네 눈물
내가 이제 다시 걷어줄순 없지만
기도할게 더 좋은 사람만나
행복해
고마워요 내곁에 잠시 살아서
미안한게 많아서 나는 어쩌죠
잘 지내요 죽어도 못잊을 사람
그게 바로 그대였어요
사랑 그 사랑때문에
그래도 살아가네요
참 고마웠다고 정말 미안하다고
그댄 지금 어디있나요"
124,린,오늘 밤 (Feat. 배치기),"오늘 밤
그대가
보고 싶은데
오늘 밤
그대랑
놀고 싶은데
요즘엔 지쳤어
많이 그저 가만히
멍하니 홀로 창 밖을
바라보다가
하루를 보내
이 뜻 모를 마가
더 길게 느껴져서
여기 내가 묶여 져서
그대를 그리다 못내
안지 못해 슬퍼져서
쉴 곳이 필요해
난 쉴 곳이
숨 쉴 곳이 필요해
숨 쉴 곳이
그대란 안식처에
머무는 그 청량감이
오늘 밤 내게로
다가와서
속삭여줘
하루가 너무 길어
종일 네 생각했지
빨리 날이 저물길
널 만날 생각만 했지
오늘은 말야
꼭 우리 함께
누워 놀고 싶어
이렇게 또 하루를
끝내고픈데
양손 가득히 먹고
마실 거릴 싸들고
돌아가는 발걸음이
왜 이리 가벼운지
밤샘 수다와
내 얼굴 붉히다
은근스레 그대 품에
기대 잠든다
오늘 밤 그대의
매끈한 복근에
얼굴을 부비 부비고
오늘 밤 그대는
부드러운 내 다리를
스르륵 쓸어 올리고
우리 침대 위는
저 어린애들
놀이터처럼
그렇게 즐거우면 돼
오늘 밤
오늘 밤
그대 모습에
난 자꾸자꾸
열이 나고
그대와
오늘 밤
달이 비추면
사랑을 나누고
키스하죠
점점 다가와서
그대와 나 사이
어색한 시간은
건너 뛰는 이 타이밍
달빛이 부르는
노래에 맞춰서
움직여줘
그대가 고픈
내가 들어갈 수 있게
Open
해줘
맘이 동했어
오늘 밤은 통했어
쭈뼛거릴 때가
어제인데 우린 변했어
언제 다시 느낄지
모를 순간이 지났지만
이젠 너와 나
비밀이 없는 사이가
오늘 밤
그대의
널따란 어깨를
와라락 끌어당기고
오늘 밤
그대는
찰랑한 내 마음을
천천히 어루만지고
우리 둘만 아는
비밀스러운
이야기처럼
그렇게 서롤
쓰면 돼
오늘 밤
오늘 밤
그대 모습에
난 자꾸자꾸
열이 나고
그대와
오늘 밤
달이 비추면
사랑을 나누고
키스하죠
열두 시
다가와
구두를 흘린
신데렐라도
이런 맘일까
너에게
홀린 나 오늘
보내주기 싫은데
오늘 밤
오늘 밤
그대 모습에
그대 모습에
난 자꾸자꾸
열이 나고
후끈후끈
열이 나고
그대와
오늘 밤
달이 비추면
달이 비추면
사랑을 나누고
키스하죠
키스해요 우리
오늘 밤
오늘 밤
그대 모습에
난 자꾸자꾸
열이 나고
그대와
오늘 밤
달이 비추면
사랑을 나누고
키스하죠"
125,지아,사랑에 미쳐서,"잘못 들은 줄만 알았어
헤어지잔 그 말
시간이 다 멈춰버리고
심장까지 멈췄어
어서 대답하고
돌아서서 가야 하는데
두 발 모두 땅에 붙은 듯이
떨어지지가 않아
사랑에 미쳐서
왜 내가 미쳐서
나만 아파해야 해
가슴이 모두 망가져 버리면
다른 사람도 못 담잖아
니 그 말 때문에
니 그 맘 때문에
내 맘을 모두 버렸으니
심장도 가슴도 남은 게 없을 테니
아플 수도 없잖아
이별 이라는 게 그렇게
쉬운 게 아니지
작은 바람에도 눈물이
뚝 하고서 떨어져
내가 잘못한 게 많은 건지
알고 싶은데
전혀 관심 없는 니 표정이
나는 더 슬프잖아
사랑에 미쳐서
왜 내가 미쳐서
나만 아파해야 해
가슴이 모두 망가져 버리면
다른 사람도 못 담잖아
니 그 말 때문에
니 그 맘 때문에
내 맘을 모두 버렸으니
심장도 가슴도 남은 게 없을 테니
아플 수도 없잖아
그 사랑 때문에
그 사람 때문에
나는 어떡하라고 가슴을 도려내
가져가버려
더는 사랑도 못하잖아
버리고 버려도 지우고 지워도
자꾸 내 맘에 자라나서
또 다른 사랑을 찾으려 애를 써도
니 사랑만 남잖아
니 사랑에 미쳐서"
126,엠씨더맥스 (M.C the MAX),바라보기,"마음이 알고 가
낯선 길인데도
니 숨결이 머문 자리는
너무 그립다
그립다 못해 아프다
누군가를 두 눈에 담았을 뿐인데
눈물이
그댄 내 삶의 이유 입니다
겁 없는 사랑이라서
사랑이 아픔을 앞서 나가서
바라보는 일이 내 전부래도
버릴 수 없는 그대 입니다
어제도 그래 오늘도 반쯤
날 미치게 망가트려놓고
아무리 애써봐도
지워지지 않을 그리움
나를 사랑하지 않아도
거칠 것이 없는 나라서
이 사랑에 모든 걸 내던집니다
끝이 결코 행복하지 않아도
내 가슴이 가는 데로 따라 걷는다
그댄 내가 사는 이유입니다
바라보는 일이 내 전부래도
손 놓지 못할 사랑입니다"
127,"유성은, 진영, 민효린, 울랄라세션",그녀가 웃잖아,"그래 그렇게 제발 좀 웃어봐
웃는 여자중에 니가 젤 예쁜걸
내 말 앞에 손사래 쳐도
좋은 듯 행복한 듯 웃는 니가
나의 삶의 햇살이잖니
밤새도 눈 빨개져도 난 좋았어
너를 웃게 해 줄 생각에 들떠서
혹시 중간에 끊길까봐
재미있는 얘길 달달 외고
준비한게 탄로날까
연습도 했었지
널 떠난 사람 잊을 수 있다면
널 울린 사람 걷어 낼 수 있다면
광대라도 좋아 바보가 된다해도
너만 기쁘면 그보다 더한 것도 난
누군가 내게 니 사랑과 행복 중
하나만 고르라면 택하라면
한치 망설임도 없이
언제나 난 니 행복이고 싶어
니가 나를 사랑하지 않는다해도
내가 널 사랑하니까 남자니까
우는건 아픈건 내가 할게
넌 웃어줘
가끔 날 보며 웃는 널 보면서
나를 사랑한단 착각을 하나봐
아니 지금은 아니라도
나를 사랑해라 사랑해라
가슴으로 너를 향해
주문도 거나봐
그 꿈에서 또 깨면 쓸쓸해도
널 볼수록 더 가슴이 미어져도
뒤돌아서 눈물 삼키고 삼켜내도
너를 몰랐던 그 날들 보다 괜찮아
널 위해 할 수 있는게 참 없잖니
사랑을 얻는 일도 하는 일도
그게 나를 또 얼마나
미치게 하는 건지
니가 알까
끝내 몰라도 돼 부탁 하나만 할게
널 웃게 만드는 일만 허락해 줘
우는 것 아픈 것 내가 할게
넌 웃어줘"
128,공기남녀,말할 수 없는 비밀,"어쩌면 이 세상에서
우리 만나면 안됐었나 봐
어쩌다 어쩌다
꿈만 같았던
숨 같던 그댈 잃게 됐을까
다음 생에서도
다시 우린 어떻게든
만나야만 해
어쩌면 어쩌면
곁이 되어
지킬 수 있을지 몰라
괜찮을거야 괜찮아
서로 다독이다
문득 두려웠나 봐
문득 서러워졌나 봐
곁에 있어
할 수 있었던 그 말
괜찮을거야 괜찮아
홀로 다독이다
밀어내지 말라고
내 손 놓치지 말라고
눈물로 삼킨 혼잣말
어쩌면 우리
어쩌다 우리
더 이상은 우리
다시 깰까 봐
꿈속의 서롤 바라보다
더는 닿지 않아서
더는 안 될걸 알아서
마지막으로 바라는 말
내게 하는 거짓말
괜찮아 괜찮아
곧 나아질거야
현실이 어디였고
어디까지가 꿈인지
말론 다 못할 내 사랑
괜찮을거야"
129,그_냥,혼자서,"오늘도 어김없이
내 앞에 그대는
다른 곳을 보네요
하루에도 몇 번씩
그대 표정 하나에
마음이 내려앉아요
분명 그대는 여전히
내 옆을 걷고 있는데
외로운 마음이 드는 건 왜일까요
내가 그대를 놓아버리면
정말 끝날 것만 같아서
오늘도 그대를 이해하려 해요
혼자서 사랑을 하고
혼자서 이별을 하죠
나만 이렇게 아프단 게
나를 더 힘들게 해요
이미 그대 마음속에는
내가 들어갈 자리가 없겠지만
어쩔 수 없나 봐요
내가 그대를 더 사랑하니까
보고 싶다는 말도
사랑한다는 그 말도
진심이 아니라는 걸 잘 알지만
나는 그대 곁에 있는 것
그것만으로 행복해서
오늘도 그대를 이해하려 해요
혼자서 사랑을 하고
혼자서 이별을 하죠
나만 이렇게 아프단 게
나를 더 힘들게 해요
이미 그대 마음속에는
내가 들어갈 자리가 없겠지만
어쩔 수 없나 봐요
내가 그대를 더
혼자서 사랑을 하고
혼자서 이별을 하죠
나만 이렇게 아프단 게
나를 더 힘들게 해요
이런 내가 바보 같아서
이제는 놓아보려고 애써봐도
어쩔 수 없나 봐요
내가 그대를 더 사랑하니까
그대를 많이 사랑하니까"
130,첸 (CHEN),사랑의 말 (Love words),"그런 말은 제발 하지 마요
소리조차 내지 않을게요
긴 밤을 꼬박 새운 눈이 시려
눈물도 이대로 놔둘게요
미안하단 말을 하기가
왠지 쉽지 않네요
이다음의 또 그다음 해에도
그럴 테지만
우리 여기까지가 아깝잖아요
하찮고 어린 자존심 다 버리고
어색해 못한 사랑의 말로 채우고
긴 밤은
우리 사이 미움을 녹여내리고
그럼 되잖아요 내가 잘할게요
어떤 위로 내가 줄 수 있나요
내가 아직 많이 모자라요
하루가 너로 가득차 있는데
누구는 이 맘도 모를 테죠
밤은 그리 길지 않을 테니
서둘러줘요
너무 많은 말이 필요치 않아
우린 알잖아
바라보기만 해도 눈물이 나요
하찮고 어린 자존심 다 버리고
어색해 못한 사랑의 말로 채우고
긴 밤은
우리 사이 미움을 녹여내리고
그럼 되잖아요 내가 잘할게요
별이 쏟아지네요 그 빛은 널 비추고
멀리 가지 말아요 난 여기 있는 걸요
Always 사랑해
하찮고 어린 자존심 다 버리고
어색해 못한 사랑의 말로 채우고
긴 밤은
우리 사이 미움을 녹여내리고
그럼 되잖아요 곁에 있게 해요"
131,스무살,내일에게,"마음은 바쁜데
현실은 더디고
꿈을 좇아 치열한 하루를 견디다
쓰러지듯 잠든 밤에 진짜 꿈을 꿔
내일은 괜찮겠지
언젠가 나도 저 별처럼 빛이 날까
언제쯤 억지로 힘을 내지 않아도 될까
언젠가 그런 날이 내게 와준다면
그땐 괜찮을 수 있을까
편히 쉴 수 있을까 그땐
뛰어가는 길에
보지 못한 것들
만약에 걸어갔다면 담을 수 있었을까
욕심만 자꾸 자라고
난 아직 자라지 못한 거 같아
아직 어린 거 같아 난
언젠가 나도 저 별처럼 빛이 날까
언제쯤 억지로 힘을 내지 않아도 될까
언젠가 그런 날이 내게 와준다면
그땐 괜찮을 수 있을까
편히 쉴 수 있을까
괜찮지 않아도 돼
왜 내겐 어려울까
내가 나를 제일 미워하는 거 같아
고생한 나를 이제 안아주고 싶은데
그게 왜 제일 어려울까
언젠가 내가 저 별처럼 빛나서
언제쯤 누군가를 비춰줄 수 있을 때
언젠가 그런 날이 내게 와준다면 그땐
나처럼 아프지 않게
환하게 비춰 줄게 그땐"
132,허각,향기만 남아 (Remastered),"멀리서 불어와 날 스쳐 지나는
너를 떠올리게 하는 익숙한 향기
아직까지 널 잊지 못하는 걸 보니
바보 같아
언젠가는 저 바람처럼 흩어지겠지
향기만 남아서 나를 괴롭히는데
무뎌진 기억 너머로 너를 그리다
쓸쓸한 바람에 휘날리는 추억
이렇게 슬플 땐 누가 나를 위로해 주나
두 눈을 감으면 또 네가 생각나
난 또 또 혼자 남아 이 거리를 또 헤매다
아주 작은 떨림에 끌려
문득 고개를 들어보니
우리 같이 함께 불렀던
그 노래가 들려와
향기만 남아서 나를 괴롭히는데
무뎌진 기억 너머로 너를 그리다
쓸쓸한 바람에 휘날리는 추억
이렇게 슬플 땐 누가 나를 위로해 주나
멀어지는 널 붙잡고 싶지만
언제나 그랬듯이 너를 잊고 살겠지
아련했던 너의 기억
아름다웠던 그 추억
아직도 널 닮은 향기만 남아
어느새 하루가 저물어 가네
짙은 추억만 남기고 멀어져 가네
혹시라도 네가 또 생각날까 봐
아무렇지 않게 하루를 살아
언젠간 널 다시 만날 수가 있을까
다른 사람으로 널 잊을 수 있을까
누구를 만나도 행복해야만 해
다시는 볼 수 없는 너 향기만 남아"
133,곽진언,그런 날,"오늘따라 고요한 나의 방이
지친 나를 안아주는 것 같아
마음처럼 되지 않던 오늘
쉬운 한숨만 가득한 그런 날
괜찮은 척 애써 웃음 지으면
왠지 내일은 괜찮아 질 것 같아
나의 작은 마음 한구석에
담아둔 많은 꿈들처럼
누구나 다 그런날이 있지
오늘과는 또 다를 내일을 위해
고단했던 하루를 버텨줘서 고마워
지나간 오늘은 놓아주자
괜찮은 척 애써 웃음 지으면
왠지 내일은 괜찮아 질 것 같아
나의 작은 마음 한구석에
담아둔 많은 꿈들처럼
누구나 다 그런날이 있지
오늘과는 또 다를 내일을 위해
고단했던 하루를 버텨줘서 고마워
지나간 오늘은 놓아주자
흘러가는 수많은 날들
이런 날도 있고 저런 날도 있지
특별하지않아도 내일이 기다려지는
그런날
누구나 다 그런날이 있지
오늘과는 또 다를 내일을 위해
고단했던 하루를 버텨줘서 고마워
내일은 꼭 행복할거야"
134,솔지,이렇게 헤어지고 있어,"문득 그런 생각 들어
이제 우리는
서로 없이도
잘 살 것 같아
전처럼 네 한마디에
설레고 상처받던
너밖에 모르는
나는 사라졌어
그만하고 싶어
내가 더 사랑하는 거
날 버려가면서
너에게 날 다 맞추는 거
점점 줄어가는 마음
다 떨어질 때까지
굳이 버텨야 할 이유가 있니
이젠 헤어질 수 있는데
하루 종일 연락 없음
불안한 맘에
잠도 못 자는
그런 나였잖아
근데 이젠 아닌가 봐
아무렇지도 않아
너만 기다리던
나는 사라졌어
그만하고 싶어
내가 더 사랑하는 거
날 버려가면서
너에게 날 다 맞추는 거
점점 줄어가는 마음
다 떨어질 때까지
굳이 버텨야 할 이유가 있니
이젠 헤어질 수 있는데
나는 언제나 너의 뒤에서
맘을 애태우며 겨우겨우
널 쫓아갔어
가끔 뒤돌아 봐줄 때 참 설렜어
하지만 이제 그만 돌아서려 해
너도 괜찮잖아
내가 없어도 되잖아
미안한 맘으로 붙잡는 거
그게 더 아파
좋은 이별 따위 없지만
그래도 해보자
마른 줄 알았던 눈물이 흘러
그래도 널 참 사랑하나 봐
이렇게 헤어지고 있어"
135,Sondia,매일이고 싶어,"손등을 꼬집어 참아왔던 모든 날
주저앉고 싶던 그대 지친 모습 아파
무슨 일이 있었더라도
내게 기대어 쉬어
내 마음 다칠까
참지 않아도 돼
매일이고 싶어
나라는 사람이
그대의 모든 순간에
I will be there
전부이고 싶어
가끔 힘에 겨워도
그대 손 꼭 잡아 줄 그 사람이
나란 걸 그대 꼭 알아주길
너와 같이 걷고
너와 흘린 눈물들
지금보다 멀리
보이지 않는 끝까지
밤 하늘에 작은 별들을
전부 세어 볼거야
그러다 보면 다 지나갈거야
매일이고 싶어
나라는 사람이
그대의 모든 순간에
I will be there
전부이고 싶어
가끔 힘에 겨워도
그대 손 꼭 잡아 줄 그 사람이
나란 걸 그대 꼭 알아주길
널 바라만 봐도 가슴 뛰어
처음 널 만난 날 그때부터
먼훗 날 지금까지
무슨 일 있어도
그대 편이 돼 줄게
긴 어둠이 찾아와도
날 찾도록
그 누가 뭐라 해도
터질 듯한 이 마음
모두가 등을 돌려도 너의 곁에
한 걸음도 떨어지지 않아"
