,가수,제목,가사
1260,김건모,혼자만의 사랑 (2009 Re-Mastering Ver.),"혼자만의 사랑 (2009 Re-Mastering Ver.)

가까이 있어도 널 볼수가 없어
이별의 큰 벽에 네가 가려져 있어
힘겹게 참아왔던 나의 체념속에
아직도 너의 흔적이 남겨져 있어
기다리겠다던 내 서툰 바램도
시간의 흐름 속 에서 무너져 내리고
널 위해 준비한 나의 사랑은
어제와 다른 오늘로 지워져 가겠지
처음 널 위해 흘리는
나의 눈물 속에서 넌 지금도
사랑을 가르쳐 주나
혼자만의 사랑을
내가 사랑했던 것만큼
너를 미워하면 잊을까
이별 까지도 사랑할 수는 없었기에

기다리겠다던 내 서툰 바램도
시간의 흐름 속 에서 무너져 내리고
널 위해 준비한 나의 사랑은
어제와 다른 오늘로 지워져 가겠지
처음 널 위해 흘리는
나의 눈물 속에서 넌 지금도
사랑을 가르쳐 주나
혼자만의 사랑을
내가 사랑했던 것만큼
너를 미워하면 잊을까
이별까지도 사랑할 수는 없었기에
혼자서 흘려야 하는
눈물 속 에서 너를 보내고
나의 눈물 속 에서 넌 지금도
사랑을 가르쳐주나
혼자만의 사랑을
내가 사랑했던 것만큼
너를 미워하면 잊을까
이별까지도 사랑할 수는 없었기에"
1261,FTISLAND (FT아일랜드),Lie,"lie 사랑이란 그 말
다 알면서 또 다시 속는 그 말
잊어준다는 말 보내준다는 말
내가 할 수 없는 못된 말

아니 아니길 바랬는데
너는 아니길 바랬는데
그 흔한 사랑 넌 절대 아니기를
빌고 또 빌었는데
아니 아니길 바랬는데
너는 다르길 바랬는데
그 쉬운 사랑 넌 절대 아니기를
빌고 또 빌었는데
oh 영원히 타오를 줄 알았던
뜨거웠던 우리 사랑은
네 손가락에 낄 반지를 만들며
서로의 사랑을 맹세한 사랑의 언약
이제 한 줌의 재로
남아버린 흔적만 남은 우리 사랑
너란 사람
한 땐 내 인생의 전부였던 너란 사람
내 속도 모르고 내 맘도 모르고
날 떠나간 사람
이젠 다른 사람의 사람
lie 사랑이란 그 말
다 알면서 또 다시 속는 그 말
잊어준다는 말 보내준다는 말
내가 할 수 없는 못된 말
lie 돌아온다는 말
나 혼자만 믿고 있는 그 말
사랑한다는 말 거짓말이라도
이젠 들을 수 없는 그 말

그래 이렇게 버릴거면
나를 이렇게 버릴거면
처음부터 사랑한단 슬픈 말은
듣지 않았을텐데
oh 그래 난 너만 행복하면 돼
잡았던 네 손을 이젠 놔줄게
널 묶어놨던 내 사랑의
자물쇠 풀어줄게
네가 원하면 쿨하게 널 떠나볼게
처음부터 너는 내게
어울리지 않던 사람
근데도 널 사랑한 내 욕심이 과하다
내 욕심이 만들어낸
나를 향한 벌로 널 탓하지도
바라지도 말라
lie 이별이라는 말
널 또 다시 기다리게 하는 말
잊어준다는 말 보내준다는 말
내가 할 수 없는 못된 말
lie 돌아온다는 말
나 혼자만 믿고 있는 그 말
사랑한다는 말 거짓말이라도
이젠 들을 수 없는 그 말"
1262,김태우,그대라는 날개,"누군가는 좋은 집이 꿈이라 말하죠
누군가는 멋진 차가 꿈이라 말하죠
그 때 나는 저 하얀 구름을 가르며
파란하늘을 나는게 꿈이었죠
날 수가 없다고 모두 말하지만
I believe I believe
그대와 함께면 I can fly
나의 날개 너와 함께 I can fly
사랑해 눈부신 저 태양만큼
나의 곁에 있어줘 영원히
오를수가 없는 산이 눈 앞에 있을 때
건널수가 없는 강이 눈 앞에 있을 때
지친하늘 손 내민 누구도 없는데
잠시 쉴 수 있는 어깨가 되어줘
할 수가 없다고 모두 말하지만
I believe I believe
그대와 함께면 I can fly
나의 날개 너와 함께 I can fly
사랑해 눈부신 저 태양만큼
나의 곁에 있어줘 영원히
지금 하늘을 나는 이 기분
가슴속에 간직하고파
그대란 날개 함께 저 하늘 향해
날고싶어
그대와 함께면 I can fly
나의 날개 너와 함께 I can fly
사랑해 눈부신 저 태양만큼
나의 곁에 있어줘
yeah 나의 날개가 되줘 영원히
그대라는 날개"
1263,이승환,반의 반,"자고나면 잊혀 진다
기억의 반의 반
닿아 있던 숨소리도 아픔도 조금씩
술 마시면 앗아 간다
찬란한 우리 둘
그렇게 다 지워져도 그 반은 남는다
반의 반 그 반의 반 그 반이라도
나는 너를 붙잡고 싶다
참는다 나 참는다 어떤 눈물로도
네가 씻기지 않게 참는다
자고나면 후회한다 널 떠나보낸 걸
놓치지 말아야 할 것을
놓치지 말 것을
반의 반 그 반의 반 그 반이라도
나는 너를 붙잡고 싶다
힘들다 나 힘들다
나 없는 널 떠올리는 그것만으로도

반의 반 그 반의 반 그 반이라도
나는 너를 붙잡고 싶다
참는다 나 참는다
어떤 눈물로도 네가 씻기지 않게
반의 반 그 반의 반
자꾸만 없어지는 널
붙잡고 싶다 반의 반"
1264,SHINee (샤이니),하나 (One),"아침 햇살이 그대와 같아요
조금 유치하겠죠
그래도 난 이런 게 좋은 걸
나를 깨워준 그대 옆에라면
더 바랄게 없겠죠
이렇게 그댈 보고 싶은 걸
사랑이 어리다고
못할 거라 생각하지 말아요
나를 더 늦기 전에
나 더 크기 전에 잡아줄 수 있죠
사랑해요 그대만을
저 하늘만큼 정말
그대는 내가 사는 이유인 걸요
그대를 아주 많이
그댈 미치도록 안아주고 싶어
아직 많이 빠른거죠 그런거죠
그녀의 눈이 마주칠 때마다
내 얼굴에 번지는 미소가
혹시나 그대의 마음에 한켠에 닿을까
아스라한 너의 마음
그 속에 아름다운
귓가에 속삭여
널 사랑하는 나의 마음
I'll be taking you Girl
I know without you
Without you I miss you
언제까지나 그대를 원하죠
원하고 바라는 맘
또 깊어지는 사랑
더 이상 숨길 수 없어
그대는 나인 Girl
마음이 그댈 잡고 놓질 않죠
그대도 느껴지나요
나를 Oh 더 늦기 전에
나 더 크기 전에 잡아줄 수 있죠
아직 그대 마음이
내 곁에 올 수 없는 걸 알아요
근데 그대 하나만
나의 하나라고 불러도 되나요
우리같이 One two three oh
자 시작해요
그댄 나의 하나죠 나의 전부인걸요
그대를 아주 많이
그댈 미치도록 사랑하고 싶어
이제는 그래도 되죠 그런거죠
그대를 아주 많이
그댈 미치도록 사랑하고 싶어
이제는 그래도 되죠 그런거죠
이제는 그래도 되죠 그런거죠"
1265,먼데이 키즈 (Monday Kiz),이별은 다음에,"잘가 내게 한 짧은 인사가
너에게는 그리 쉬운거였니
돌아서는 너의 뒷모습을
보면서 오늘은 눈물을 쏟아
알아 이대로 떠날거란 거
내가 없으면 행복할거란 거
내 두 손은 너를 놓아 주고 있지만
가슴이 자꾸만 너의 손을 붙잡아
어떻게 너를 잊겠어
이별은 다음에 그런 말은
다음에 제발 오늘 하루만
날 위해 웃어줘
누구보다 널 사랑할 사람이
아직 너의 뒤에 기다리잖아
그래 너에게 어울릴 남자
내가 아니라는 걸 잘 알지만
힘겨워도 소중했던 지난 시간이
니 추억 속에도 남아 있는 거잖아
어떻게 모른 척 하니
이별은 다음에 그런 말은
다음에 제발 오늘 하루만
날 위해 웃어줘
누구보다 널 사랑할 사람이
아직 너의 뒤에 기다리잖아
몇번을 다시 태어나더라도
하루 하루가 내겐 그대만이 전부야
가슴이 원하니까 눈물이 말하니까
그대 없인 이 세상조차
아름답지 않아 아무렇지도 않아
모든 걸 다 주어도 나에겐 너뿐야
사랑해서 아프지 않았다면
제발 오늘만은 곁에 있어줘
이별은 다음에 그런 말은
다음에 제발 오늘 하루만
날 위해 웃어줘
누구보다 널 사랑할 사람이
아직 너의 뒤에 기다리잖아
그러니까 우리 이별은 다음에"
1266,지아,들리나요,"사랑한단 말 좋아한단 말
내게는 어색한걸요
상처투성이 멍든 내 가슴엔
조금 어려운걸요
멀어지는 것 잠시 헤어지는 것
무엇도 힘드네요
아픔이 지나서 잔잔해진 내맘을
어떡하라고 어떡하라고
자꾸 두드려요
그댈 사랑하는 마음이
가슴에 느껴지나요
주저했던 나의 모습이
그대는 느껴지나요
나만을 지켜주던 나없이 못산다던
나를 사랑하게했던
그댈 미친듯이 보고싶어요
가슴 깊이 숨겨서 어색해진 고백이
그대는 들리나요
이런 날 보고서 웃어주던 한 사람
그대 아니면 그대 아니면
나는 어떡해요
그댈사랑하는 마음이
가슴에 느껴지나요
주저했던 나의 모습이
그대는 느껴지나요
나만을 지켜주던 나없이 못산다던
나를 사랑하게했던
그댈 미친듯이 보고싶어요
사랑에 또 아플까봐
다시 생각해보고 두눈을 감아봐도
나는 안되나봐요 정말 안되나봐요
그대 아니면 안되는 난 어떡해
이제 내가 더 많이
그대를 사랑할께요
그대 내게 주던 그 사랑
모두다 갚아줄께요
아파도 사랑하고 울어도 사랑해요
내가 사랑하는 사람
영원히 함께할 그대뿐인걸"
1267,우먼파워,미워미워,"죽을만큼 미워 미워 나를 떠나버린
니가 싫어 싫어 너때문에 힘들어
사랑한단 말 아껴준단 말
지키지 못할 약속이잖아
미워 미워 차갑게 돌아선
니가 싫어 싫어 너때문에 외로워
어떻게 날 두고 너 떠나가니
니가 미워
어느날 내게 찾아와
사랑을 가르쳐준 너
나를 훔치고 내 맘을 뺏고
사랑에 미치게 한 너
하루에 열두번은 더 사랑한다
말하던 너
뜨거운 마음을 주고
나를 안던 니가
죽을만큼 미워 미워 나를 떠나버린
니가 싫어 싫어 너때문에 힘들어
사랑한단 말 아껴준단 말
지키지 못할 약속이잖아
미워 미워 차갑게 돌아선 니가
싫어 싫어 너때문에 외로워
어떻게 날 두고 너 떠나가니
니가 미워
두 눈에 나를 넣어도
아프지가 않다던 너
내가 슬플때 외로울때도
행복하게 해주던 너
너무 사랑한다면서
반지를 끼워주던 너
아직도 내 손가락엔
빛나고 있는데
죽을만큼 미워 미워 나를 떠나버린
니가 싫어 싫어 너 때문에 힘들어
사랑한단 말 아껴준단 말
지키지 못할 약속이잖아
미워 미워 차갑게 돌아선
니가 싫어 싫어
너 때문에 외로워
어떻게 날 두고 너 떠나가니
여자의 마음을 훔치는 그 병
끝내 난 이별의 절벽
깨끗이 잊으란 결벽주의자 도망자
넌 사랑의 방랑자
니 위험한 장난스러운 게임은
끝이야 바보야 이젠
널 잊을게 굿바이
죽을만큼 미워 미워
나를 떠나버린 니가 싫어 싫어
너 때문에 힘들어
너 땜에 울고 널 원망하고
그렇게 매일 반복할텐데
미워 미워
차갑게 돌아선 니가
싫어 싫어 너 때문에 외로워
사랑이 그렇게 쉬운거였니
니가 미워 니가 미워 니가 미워 우
미워"
1268,거미,비처럼 음악처럼 (김현식),"비가내리고 음악이 흐르면
난 당신을 생각해요
당신이 떠나시던 그 밤엔
이렇게 비가 왔어요
비가내리고 음악이 흐르면
난 당신을 생각해요
당신이 떠나시던 그 밤엔
이렇게 비가 왔어요
난 오늘도 이 비를 맞으며
하루를 그냥 보내요 오
아름다운 음악 같은 우리의
사랑의 이야기들은
흐르는 비처럼
너무 아프기 때문이죠
난 오늘도 난 오늘도 난 오늘도
이 비를 맞으며
하루를 그냥 보내요 오
아름다운 음악 같은 우리의
사랑의 이야기들은
흐르는 비처럼
너무 아프기 때문이죠
비가 내리고 음악이 흐르면
이 비가 내리면
난 당신을 생각해요
그렇게 아픈 비가 왔어요"
1269,공소원,차라리 헤어지자,"우리 차라리 헤어지자 그말을 감추고
나 너무 아파 한참 울었죠
나 요즘 많이 외롭죠 그댄 모르겠죠
날 외면하는 그대 눈은 나를 못보죠
Cry 혼자방안에서 난 Cry
맘의 문을 닫고서 Cry
이젠 놓을래 가슴이 모두 찢겨져
그대는 왜 내 곁에있는데 더 외로운건지
왜 내 맘 기댈곳 없 단 생각만 드는지
왜 눈물나는지 아직 나는 너인데 말해봐
내안에 넌 언제쯤 날 돌아볼건지
더 차가워지는 말투 건조해진 표정
요즘 정말 다 지겹죠
내 상처가 더 아프죠 그댄 모르겠죠
날 위로하던 그댄 날더 아프게하죠
Cry 혼자방안에서 난 Cry
맘의 문을 닫고서 Cry
이젠 놓을래 가슴이 모두 찢겨져
그대는 왜 내 곁에있는데 더 외로운건지
왜 내 맘 기댈곳 없 단 생각만 드는지
왜 눈물나는지 아직 나는 너인데 말해봐
내안에 넌 언제쯤 날 돌아볼건지
이런 내맘 알까요 더욱 멀어지겠죠
더 미워져서 자신없네요 어쩌죠
이토록 난 죽을것같은데 나 너무 아픈데
왜 내 맘 기댈곳 없 단 생각만 드는지
왜 눈물나는지 이젠 너를 놓을게 말할게
이럴거면 차라리 우리 헤어지자"
1270,JAMIE (제이미),Love On Top (Beyonce),"Finally you put in on my love song
Love on top top top top
Bring the beat in
Honey, honey I can see the stars
all the way from here
Can't you see the glow
on the window pane
I can feel the sun
whenever you're near
Every time you touch me
I just melt away
everybody asks me
why I'm smiling out from ear to ear
They say love hurts But I know
It's gonna take the real work
Nothing's perfect but it's worth
it after fighting through my fears
And finally you put me first
Baby it's you
You're the one I love You're the one
I need You're the only one I see
Come on baby it's you
You're the one that gives your
all You're the one I can always call
When I need you make everything
stop Finally you put my love on top
Ooo Come on Baby
You put my love on top, top,
top, top, top You put my love on top
Ooo Ooo Come on baby
You put my love on top, top,
top, top, top My love on top
My love on top
Everybody asks me
why I'm smiling out from ear to ear
They say love hurts But I know
It's gonna take the real work
Nothing's perfect but it's worth
it after fighting through my fears
And finally you put me first
Baby it's you
You're the one I love You're the
one I need You're the only
one I see
Come on baby it's you
You're the one that gives your all
You're the one I can always call
When I need you make everything stop
Finally you put my love on top
Baby You're the one I love
You're the one I need
You're the only thing I see
Come on baby it's you
You're the one that gives your all
You're the one that always call
When I need you baby everything stop
Finally you put my love on top"
1271,견우 (Kyunwoo),널 보면 말이야,"OH baby
난 말야 나만 사랑했나 봐
나밖에 몰랐나 봐
근데 말이야 넌 말야
나를 달라지게 해
니가 나를 작아지게 해
내 맘이 너만 봐
내게 생긴 이 일이
내가 봐도 이 일이
거짓말 같아
내 맘이 너에게로 다가가잖아
바보 왜 말로 해도 몰라
왜 내 진심을 몰라
내 맘을 밀어내도 소용없잖아
가슴은 너 땜에 울어도
난 돌아갈 길을 몰라
사실 말이야 난 말야
사랑 몰랐었나 봐
아픈 사랑 앓고 있나 봐
제발 날 바라봐
보통처럼 사는 게
흔한 사랑 하는 게
힘든 것 같아
널 보면 나도 몰래 설레 이잖아
널 보면 자꾸 웃음이 나
날 내가 봐도 놀라
널 보면 웃는 데도
마음이 아파
너라는 향기를 따라와
딴 세상에 온 것 같아
너의 눈물을 보면
내 가슴에 비가 온다
널 내 품에 꼭 숨겨서
천둥 같은 아픔
모르게 하고 싶어
널 보면 나도 몰래 설레 이잖아
널 보면 자꾸 웃음이 나
날 내가 봐도 놀라
내 맘이 너에게로 다가가잖아
바보 왜 말로 해도 몰라
왜 내 진심을 몰라
내 맘을 밀어내도 소용없잖아
가슴은 너 땜에 울어도
난 돌아갈 길을 몰라"
1272,임재범,비가,"얼마나 아파하고
아파해야 아물까
지친 그리움에 돌려보내고
얼마나 사랑하고
사랑해야 나 안길까
바람 같은 기억의 품에
단 하룰 살더라도 괜찮아
내가 닿지 못할 그 곳에
머물 수 있다면
가슴이 부서지는 아픔도
시린 그리움의 눈물도
다 잊어 볼 텐데
얼마나 아파하고
아파해야 아물까
지친 그리움에 돌려보내고
얼마나 사랑하고
사랑해야 나 안길까
바람 같은 기억의 품에
다시는 돌아갈 수 없기에
추억 한 자락에 기대어
또 하루 버티고
그리움 깊어가면 갈수록
슬픈 마지막이
가까이 와 있는 것 같아
얼마나 아파하고
아파해야 아물까
지친 그리움에 돌려보내고
얼마나 사랑하고
사랑해야 나 안길까
바람 같은 기억의 품에
한숨처럼 흩어져
붙잡지도 못하고
멀어져만 가는 슬픈 사람아
얼마나 아파하고
아파해야 아물까
목이 매어 숨도 쉴수 없는 나
얼마나 흔들리고
흔들려야 나 안길까
바람 같은 기억의 품에
헤매이고 헤매이다가
아파하고 사랑하다가"
1273,Various Artists,내가 아는 한 가지,[가사 준비중]
1274,신혜성,같은 생각,"눈을 떠 보니
어딘가 어색해 진건
그냥 나만의 예감이 아닌가봐
늘 그랬듯이
늘 같았던 우리 생각은
헤어질때도 이렇게 같은가봐
아니길 바래
이번만은 아니길 바래
우리 생각이 같지 않기를 바래
늘 그랬듯이
내 곁에서 웃어주겠니
이젠 그럴 수 없다는 걸 알지만
아니라면 내 사랑이 아니면
그냥 아무것도 모른채 살겠지만
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
눈을 떠보니
잠에서 깨어났나봐
얼마나 오래 꿈꾸고 있었는지
하늘을 보니
내 눈가에 눈물이 고여
다시 눈감고 싶지만
그럴 수 없어
아니라면 내 사랑이 아니면
그냥 아무것도 모른채 살겠지만
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
늘 같은 생각과
같은 꿈을 꾸기를
그렇게도 깊게 원했었지만
이게 우리 마지막
같은 생각이란걸
다신 같을 수 없는 생각인걸
눈을 뜨면 내 사랑이 맞다면
그냥 아무 일도
없던 걸로 되기를
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
내 마지막 그대"
1275,JYJ,So So,"변해버렸던 First day
익숙함에 난 지쳤고
무료했던 그 Next day
그저 그런 맘으로 널 안았고
비틀거리던 Third Day
술에 취한 채로
아무렇지 않게 꺼냈던 그 말
나에게 넌 I just feel you So So
Don't be afraid
내가 더 아파야 해
And pray again
다시 널 찾을 수 있게
시간이 흐를수록 가슴이 아파와
I need you
Go back in time
단 한번 만이라도
Forgive my sins 워
되돌릴 수만 있다면
이 고통 따윈 내겐 So So
Sloth Lust Gluttony
Stupid way to love
Wrath Pride Envy
and Greed
Didn’t realize my mistake
많이 다투던 Fourth day
괜한 니 탓만 했었고
너를 보냈던 Next day
의미 없는 자존심 뿐이었고
침묵 속의 그 Sixth Day
다른 사람 곁에 울며
서 있던 니가 생각났고
그렇게 우린
Love you no more So So
Don't be afraid
내가 더 슬퍼야 해
And pray again
다시 널 찾을 수 있게
시간이 흐를수록 자꾸 눈물이 나
I need you
Go back in time
단 한번 만이라도
Forgive my sins 워
되돌릴 수만 있다면
이 눈물 따윈 내겐 So So
It was last day
모든 게 과한 내 욕심이었나 봐
No no no no I was wrong
사랑도 미움도 이젠 끝인가 봐
우워
No more no more
Don't be afraid 하늘이 무너져도
And pray again 세상이 나를 벌해도
그까짓 것 괜찮아
제발 돌아와 줘
I miss you
Go back in time 단 한번 만이라도
Forgive my sins 워
되돌릴 수만 있다면
이 괴로움도 내겐 So So
Don't be afraid
Let it go Let it go
And pray again
Let it rain Let it rain
하루하루 갈수록 니가 그리워져
I love you 우워
Go back in time
Let it go Let it go
Forgive my sins 워
되돌릴 수만 있다면
이 괴로움도 내겐 So So
Don't be afraid
My seven deadly sins"
1276,어쿠스틱 콜라보,"묘해, 너와 (Full Session)","니 생각에 꽤 즐겁고
니 생각에 퍽 외로워
이상한 일이야
누굴 좋아한단 건
아무 일도 없는 저녁
집 앞을 걷다
밤 공기가 좋아서
뜬금없이 이렇게
니가 보고 싶어
참 묘한 일이야 사랑은
좋아서 그립고
그리워서 외로워져
이게 다 무슨 일일까
내 맘이 내 맘이 아닌걸
이제와 어떡해
모든 시간 모든 공간
내 주위엔 온통
너뿐인 것 같아 묘해
보고 싶어 신기하고
신기해서 보고 싶고
그러다 한 순간
미친 듯 불안하고
아무렇지도 않은데
햇살에 울컥
눈물이 날 것 같고
그러다가 니 전화
한 통에 다 낫고
참 묘한 일이야 사랑은
아파서 고맙고
고마워서 대견해져
이게 다 무슨 일일까
이 길이 그 길이 아닌걸
모르고 떠나온
여행처럼 낯설지만
그래서 한번 더
가보고 싶어져 너와
이렇게 너를 바라볼 때
뭐랄까 나는
행복한 채로 두려워져
참 묘한 일이야 사랑은
좋아서 그립고
그리워서 외로워져
이게 다 무슨 일일까
내 맘이 내 맘이 아닌걸
이제와 어떡해
모든 시간 모든 공간
내 주위엔 온통
너뿐인 것 같아 묘해
그래서 한번 더
가보고 싶어져 너와"
1277,"유성은, 울랄라세션",그랬나봐,"많은 친구 모인 밤
그 속에서 늘 있던 자리에
니가 가끔 보이질 않을 때
내가 좋아했던 너의 향길 맡으며
혹시 니가 아닐까
고갤 돌려 널 찾을 때
우연히 너의 동넬 지나갈 때면
어느새 니 얼굴 자꾸 떠오를 때
그랬나 봐 나 널 좋아하나 봐
하루 하루 니 생각만 나는 걸
널 보고 싶다고 잘 할 수 있다고
용기 내 전활 걸고 싶었는데
그게 잘 안 돼 바보처럼
우연히 너의 메일을 알게 되면서
모니터 앞에 널 밤새 기다릴 때
그랬나 봐 나 널 좋아하나 봐
하루 하루 니 생각만 나는 걸
널 보고 싶다고 잘 할 수 있다고
용기 내 전활 걸고 싶었는데
그게 잘 안 돼 바보처럼
말하지 못한 막막함을
너는 알고 있을까
오랫동안 기다려 온 사랑
내 앞에 숨 쉬고 있는 걸
넌 언제나 나를 꿈 꾸게 하지
지금보다 더 좋은 남자
되고 싶다고 널 만나러 가는
이 시간 난 연습해
그토록 오랜 시간 가슴 속에
숨겨 왔던 말 사랑해"
1278,은가은,Never Say Goodbye (Feat. Kidstep),"Yeah Kidstep with no Stress
And 가은 2015
we collaborate yo come on
편식 하듯이 널 골라네
한쪽으로 치우친 일방적인 관계
추억팔이 따윈 이제 좀 그만해
이미 넌 내게 유행 지난 노래 uh
So 질척 대지 말고 사라져 제발 좀
if you go away
you will see me cry
don’t you let me go
baby don’t you let me down
늘 함께 있어도 더 가깝지 않은
어떤 의미도 없는 진부한 사랑
don’t you let me go
baby don’t you let me down
you never say good bye
한동안 멍하니 우두커니 앉아
다시 생각했지만
멈출 순 없겠어
온통 그대 생각 할 수밖에 없는
내 자신이 미워
don’t you let me go
baby don’t you let me down
Look at you 건조해진 말투
삐딱한 attitude에도 그저 붙잡고
가지 말라고만 해
자꾸 이럼 곤란해
맘 약해지게 왜이래
그냥 없던 일로 해
So 질척대지 말고 사라져 제발 좀
if you go away
you will see me cry
don’t you let me go
baby don’t you let me down
늘 함께 있어도 더 가깝지 않은
어떤 의미도 없는 진부한 사랑
don’t you let me go
baby don’t you let me down
you never say good bye
한동안 멍하니 우두커니 앉아
다시 생각했지만
멈출 순 없겠어
온통 그대 생각 할 수밖에 없는
내 자신이 미워
돌아갈 순 없어 너무 멀리 왔어
어디서부터 잘못된 건지 몰라도
you never say good bye
한동안 멍하니 우두커니 앉아
다시 생각했지만
멈출 순 없겠어
온통 그대 생각 할 수밖에 없는
내 자신이 미워
don’t you let me go
baby don’t you let me down
울지마 울지마 울지마 너
상처만 준 것 같아 미안해
찾지마 찾지마 찾지마 날
기억에서 깨끗이 잊어줄래
나 말고 새로운 사람과
행복 해야 돼 그래
Now you let me go baby let me go"
1279,제이세라,두근두근,"내 맘 두근두근 두근대는 소리에
나도 깜짝깜짝 놀라기도 한 걸요
어쩌죠 사랑에 빠진 내가
낯설 만큼 어색해요 어떡해
사랑 사랑 사랑 속에 하루가
정말 행복 행복하게 해요 그대가
좋아요 우리 둘이면
하루에 꼭 한번씩은 웃어요
사랑한다고 속삭이는
그 숨결마저 아름다워
나에게 이 모든 것이 꿈만 같아
내 맘 두근두근 두근대는 소리에
나도 깜짝깜짝 놀라기도 한 걸요
어쩌죠 사랑에 빠진 내가
낯설 만큼 어색해요 어떡해
사랑 사랑 사랑 속에 하루가
정말 행복 행복하게 해요 그대가
좋아요 우리 둘이면
하루에 꼭 한번씩은 웃어요
바라만 봐도
나도 몰래 미소를 지어
너만 보면 행복해
사랑한다고 속삭여줘
내 맘 두근두근 두근대는 소리에
나도 깜짝깜짝 놀라기도 한 걸요
어쩌죠 사랑에 빠진 내가
낯설 만큼 어색해요 어떡해
사랑 사랑 사랑 속에 하루가
정말 행복 행복하게 해요 그대가
좋아요 우리 둘이면
하루에 꼭 한번씩은 웃어요
사랑할게 아껴줄게
모든 것 다 줄게
바라고 바래왔던 사랑이
모든 것을 바꿔놓았죠
내 맘 두근두근 두근대는 소리에
나도 깜짝깜짝 놀라기도 한 걸요
어쩌죠 사랑에 빠진 내가
낯설 만큼 어색해요 어떡해
사랑 사랑 사랑 속에 하루가
정말 행복 행복하게 해요 그대가
좋아요 우리 둘이면
하루에 꼭 한번씩은 웃어요"
1280,멜튼 (Melten),Starry night,"길을 걸었지
꿈 속을 늘 헤매였지
난 늘 걱정이 많아
제자리에 있는 듯 해
괜찮다고 말해줘
누구라도 알려줘
이게 아니라고
이건 잠깐이라고
I saw you in the starry night
저 빛을 따라갈 수 있을까
넌 날 이해할 수있을까
I’ve found you
from the darkest night
저 별을 잡아볼 순 있을까
내 손 위에 담아볼 수 있을까
I saw you in the starry night
저 빛을 따라갈 수 있을까
넌 날 이해할 수 있을까
I’ve found you
from the darkest night
저 별을 잡아볼 순 있을까
내 손 위에 담아볼 수 있을까
왜 나는 눈치만 봐
항상 뭐가 또 그리운지
물어 보고 싶어
네게 닿을 수 있을까
Save me from this moment i hate
오 난 무얼 꿈꾸고 싶은지
I saw you in the starry night
저 빛을 따라갈 수 있을까
넌 날 이해할 수 있을까
I’ve found you
from the darkest night
저 별을 잡아볼 순 있을까
내 손 위에 담아볼 수 있을까
길을 걸었지
늘 꿈 속을 헤매였지
난 또 혼자 였지
그 이야기의 끝은 뭘까"
1281,JBJ,매일,"요즘은 매일 밤에 눈을 떠
저녁에 하루를 시작해 난
그래 난
지금은 일상이 매일 편한데
근데 왜 이렇게
난 아침을 보지 못 할까
잘 있어 너에게 건넨 말
잘 지내 너에게 묻고파
그때의 난 너무 어렸었지
너에게 바친 흑장미
Please forgive me
I was wrong
그래 뭘 하던 미치겠어
계단에 앉을 때 너를 들을 때마다
나는 널 기억해 매일매일
다시 우리가 사랑할 때로
시간이 돌아간다면
너를 볼 수 있다면
매일매일 기도한다고
그때로 돌아가라고
안 되는 걸 알면서
이렇게 난
매일매일매일 바보처럼
매일매일매일 목쉬도록
매일매일매일 또 부르고
매일매일매일 널 기다려
넌 바다야 난 뛰어들어
못 헤어 나와도 돼
I'm gonna die baby
너로 인해 이제 숨 가쁘게 돼
When I`m alone 난 Domino 같아
괜히 꺼내보려 해서
다시 온몸으로 오열했던 밤
흐르는 눈물 가리지 마
내 품에 안겨 괜찮아
꽃이 피고 지고
다시 피고 계절이 바뀌어도
우리 사랑은 영원할 거라고
하나만 약속할게
다시 만나는 그날까지
이 마음 변하지 않기
다시 우리가 사랑할 때로
시간이 돌아간다면
너를 볼 수 있다면
매일매일 기도한다고
그때로 돌아가라고
안 되는 걸 알면서
이렇게 난
매일매일매일 바보처럼
매일매일매일 목쉬도록
매일매일매일 또 부르고
매일매일매일 널 기다려
언젠가 널 다시 만난다면
말하고 싶어 꼭 하고 싶어
너와 나 아닌 우리로
돌아갈 수 있을까
정말 돌아갈 수 있을까
다시 우리가 사랑할 때로
시간이 돌아간다면
너를 볼 수 있다면
매일매일 기도한다고
그때로 돌아가라고
안 되는 걸 알면서
이렇게 난
매일매일매일 바보처럼
매일매일매일 목쉬도록
매일매일매일 또 부르고
매일매일매일 널 기다려"
1282,이하이,Golden Slumbers,"Once there was a way
To get back homeward
Once there was a way
To get back home
Sleep pretty darling
Do not cry
And I will sing a lullaby
Golden slumbers
Fill your eyes
Smiles awake you when you rise
Sleep pretty darling
Do not cry
And I will sing a lullaby
Once there was a way
To get back homeward
Once there was a way
To get back home
Sleep pretty darling
Do not cry
And I will sing a lullaby"
