,가수,제목,가사
646,세븐틴,아낀다 (Vocal Team Ver.),"내가 좀 이상해 말수가 적어져
친구들이 다 걱정해
네 앞에만 서면 심장이 뛰어서
행동이 서툴러서 미안해
아직도 조절이 안 돼
나 갖고 놀지 좀 말래
왜 자꾸 front 하는건데
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
어쩌다 눈이 마주치면
애써 고개를 돌려
혼자서 고민만 하고
이럼 안될 것 같아
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할 말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
너 여기 기대도 돼
너의 아픔 나로 덮어도 돼
네 속 마음 다 얘기해줘
널 볼 수 있게
나도 이젠 널 불러보고 싶어
Baby you’re my angel
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
아낀다"
647,AJ,후회 (Feat. 박은옥),"그대를 만나 난생 첨으로
결혼이란 걸 생각해봤죠
이 사람이면 나의 평생을
지켜 줄거라 믿었죠
시간이 흘러 내 잘못임을
이제서야 인정을 하네요
아무 말없이 혼자 먼 길을
떠나버렸던 지난날
거울에 비친 나를 보네요
슬픈 표정이네요
시간을 돌려 너의 품에서
웃고 싶은데 후회가 돼요
그대는 나를 잊고 살겠죠
답답한 마음에 그대 이름 불러요
거울에 비친 나를 보네요
슬픈 표정이네요
시간을 돌려 너의 품에서
웃고 싶은데 후회가 돼요
그대는 나를 잊고 살겠죠
답답한 마음에 그대 이름 불러요
지금 어디서 무얼 하나요
다른 사람을 사랑하나요
나 같은 여자 잊어버려요
좋은 사람 만나요"
648,전상근,그날들,"그대를 생각하는 것만으로
그대를 바라볼 수 있는 것만으로
그대의 음성을 듣는 것만으로도
기쁨을 느낄 수 있었던 그날들
그대는 기억조차 못하겠지만
이렇듯 소식조차 알 수 없지만
그대의 이름을 부르는 것만으로도
눈물이 흐르곤 했었던 그날들
잊어야 한다면 잊혀지면 좋겠어
부질없는 아픔과 이별할 수 있도록
잊어야 한다면 잊혀지면 좋겠어
다시 돌아올 수 없는 그대를
그대를 생각하는 것만으로
그대를 바라볼 수 있는 것만으로
그대의 음성을 듣는 것만으로도
기쁨을 느낄 수 있었던 그날들
잊어야 한다면 잊혀지면 좋겠어
부질없는 아픔과 이별할 수 있도록
잊어야 한다면 잊혀지면 좋겠어
다시 돌아올 수 없는 그대를
잊어야 한다면 잊혀지면 좋겠어
부질없는 아픔과 이별할 수 있도록
잊어야 한다면 잊혀지면 좋겠어
다시 돌아올 수 없는 그대를
돌아올 수 없는 그대를"
649,윤하 (YOUNHA),Drive,"so let me go outside
please set me free
길어져 가는 밤의 끝에 맺힌 한숨이
안도와 갑갑함의
언저리를 서성이는 게
우선 문을 열고 나서야 했어
제법 비어있는 도로 위에서
꽤나 보호받는 차체 안에서
붉게 변해버린 신호등 앞에
멈춰있어 I’m the driver
어디로든 멀리 갈 수 있다고
기대를 걸었던 도로 위에선
긴장을 놓지 않는 것 밖에는
할 수 없어 who’s the driver
달이 기울기 시작하고
내 시간을 위한 밤
다시 돌아 올 이 길을
애써 내달리는 맘
다 지나갈 순간과
찰나의 기록들이
어디로 가는 과정인 건지
알고 싶어 be my driver
so do not go away from the way
still I should try to run
혹시 누군가 듣고 있다면
서두르고 있는 페달 옆에서
멈추게 할 준비는 늘 돼 있어
그런 기적같은 우연이 없어
할 수 없이 I’m the driver
어디로든 멀리 갈 수 있다고
기대를 걸었던 도로 위에선
긴장을 놓지 않는 것 밖에는
할 수 없어 who’s the driver
달이 기울기 시작하고
내 시간을 위한 밤
다시 돌아 올 이 길을
애써 내달리는 맘
다 지나갈 순간과
찰나의 기록들이
어디로 가는 과정인건지
알 수 있을까 이 밤
I want to know somehow"
650,수지,잘자 내 몫까지,"잠이 올 리가 없지 너도 올 리가 없고
달이 져버린 것처럼
너도 날 저버렸으니까
기다림은 나만의 나쁜 습관이니까
매일매일 나도 모르게
아파하고 있어
그 어려운 걸 해내고 있는데
눈물만을 선물로 주는 너
잘자 내 몫까지 잘자 나 대신에
난 오늘도 못 자
혹시나 해서 말이야
잘자 내 몫까지 잘자 그리고 잘 가
난 오늘도 잠이 안 와서
네 꿈도 못 꾸네
기다림은 나에겐 익숙한 일이지만
매일매일 나도 모르게
후회하고 있어
너는 너무 쉽게 다가왔으니까
떠나는 건 더 쉬울 텐데
잘자 내 몫까지 잘자 나 대신에
난 오늘도 못 자
혹시나 해서 말이야
잘자 내 몫까지 잘자 그리고 잘 가
난 오늘도 잠이 안 와서
네 꿈도 못 꾸네
잘자 내 몫까지 잘자 나 대신에
네가 돌아오는 건
꿈도 꾸지 않으니까
잘 가 마음 편히 잘 가
오늘은 더 멀리
마음만 떠났던 너
이젠 진짜로 떠나버려서
잠이 올 리가 없지 너도 올 리가 없고
달이 떠오른 것처럼 너도"
651,송하예,너에게 난 나에게 넌,"너에게 난 해질녘 노을처럼
한편의 아름다운 추억이 되고
소중했던
우리 푸르던 날을 기억하며
음 후회 없이
그림처럼 남아 주기를
나에게 넌 내 외롭던 지난 시간을
환하게 비춰주던 햇살이 되고
조그맣던 너의 하얀 손위에
빛나는 보석처럼
영원의 약속이 되어
너에게 난 해질녘 노을처럼
한편의 아름다운 추억이 되고
소중했던
우리 푸르던 날을 기억하며
음 후회 없이
그림처럼 남아 주기를
나에게 넌 초록의 슬픈 노래로
내 작은 가슴속에 이렇게 남아
반짝이던 너의 예쁜 눈망울에
수많은 별이 되어
영원토록 빛나고 싶어
너에게 난 해질녘 노을처럼
한편의 아름다운 추억이 되고
소중했던
우리 푸르던 날을 기억하며
음 후회 없이
그림처럼 남아 주기를
남아주기를"
652,김나영,어른이 된다는 게,"받아쓰길 잘하는 게
더 이상 자랑이 아니게 되고
키는 한참 더 자랐는데
자랑할 일은 사라져가네

차를 타고 달릴 때면
날 따라오던 별들도 이젠 빛나질 않고
키는 한참 자랐는데
왜 하늘은 점점 높게만 느껴지는지

사람들은 날 어른이라 하는데
나 아닌 것들만 점점 더 늘어가
모두들 날 보고 다 컸다 하는데
왜 나는 자꾸 작아져만 가는지

사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까

크면 다 알게 된단 말을
아직까지도 잘 모르겠어
참고 또 참으며 하루를 사는 게
다들 말하는 어른이 된다는 걸까

사는 게 다 그런 거지 뭐
알 것도 같은데 남은 내일이 많아
그 많던 별들은 지금
어디에 있을까 너도 어른이 된 걸까

사람들은 날 어른이라 하는데
나 아닌 것들만 점점 더 늘어가
모두들 날 보고 다 컸다 하는데
왜 나는 자꾸 작아져만 가는지

사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까

크면 다 알게 된단 말을
아직까지도 잘 모르겠어
참고 또 참으며 하루를 사는 게
다들 말하는 어른이 된다는 걸까

사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까

거울에 비친 내 모습은
내가 알았던 나인 걸까
할 수 있는 말이 줄어드는 게
다들 말하는 어른이 된다는 걸까"
653,안녕하신가영,나의 하루는 너무 길다,"긴 밤을 지나면 아침이 온다
그런데 하루가 멀다 하게
나의 하루는 너무 길다
우리의 두 눈이 뜨지 않아도 될
무거운 윙크를 하기까지
나의 하루는 너무 길다
어떤 날은 비가 내리고
또 다른 날에는 갠다
그러다 무지개를 만나
웃어 보일 수도 있겠지
나의 하루는 너무 길다
어떤 날은 비가 내리고
또 다른 날에는 갠다
그러다 무지개를 만나
웃어 보일 수도 있겠지
나의 하루는 너무 길다
나의 하루는 너무 길다"
654,정승환,네가 온다,"꿈에서 깨어나 널 불러버린 나
내 마음에 난 놀라 일어나
사랑하는 거야 내가 널 많이
사랑하는 거야 맨 처음부터
뒤척였던 밤 이 맘 때문이었어
네가 날 비춘다
부딪히면서 버틴 하루의 끝에서
가만히 너를 떠올려 봤어
거짓말처럼 난 웃어 버렸어
엉망인 날이 아름다워 보여서
내게로
네가 온다
넌 내가 숨겨온 가장 아픈 곳들을
꺼내 하나하나 입을 맞추고
나를 처음으로
깊은 잠에 빠지게 하네
오 넌
우린 어쩜
서투른 리듬을 탈지도 몰라
이런 사랑 처음이고
끝일 테니까 내게
네가 온다
내 세상 속으로 너만의 품 속으로
나의 왼 볼에 네 귀가 닿으면
나는 고갤 돌려서 사랑한다 말할게
너를 본다
내 고백을 처음 들은 너의 표정을
우리 함께인 게 당연해지면
그 얼굴이 떠올라 다시 벅차오를 수
오 넌"
655,"마크툽 (MAKTUB), 이라온",With You,"혼자 견뎌왔던 시간들
그 아픔들을 감싸 안아줄께
With you
아이 같은 너의 두 눈을
가만히 바라 볼 때 Feel You
널 따라 웃곤해
Always be with you
With you
이젠 널 놓지 않을께
Always be with you
With you
내 안의 한 사람 It’s you
서로 닿기 위해 살아온
그 많은 날들 수 많은 시간들
With you
애를 써도 엉켜만 가는
그 시간 끝에 만나 서로
알아보던 그 순간
Always be with you
With you
이젠 널 놓지 않을께
Always be with you
With you
내 안의 한 사람 It’s you
너만 기다렸나봐
온 계절이 다 가도록
내 맘 너를 바라고 또 바래 왔나봐
결국 널 만나게 될꺼란
서로를 안게 될꺼란
기대만을 안고서
Always be with you
Love you
이젠 네게 말할꺼야
Always be Love you
Love you
늘 같이 걸을께 With you
With you"
656,PITTA (강형호),그대가 그대를 (Live A Long Long Time),"참 많이 모질었었죠 나 당신께
나 같지 않은 말땜에 놀랬겠죠
편할 날이 없었죠 틀렸던 걸까봐
말없이 놓아준 그대가
정말로 내 사랑 같아서
왜 그랬나요 울거면서
잘 가라는 듯 왜
그게 되나요 못 보는 게
그대가 그대를 음
참 많이 오래 견디죠 나 당신을
조금만 멀리 걸어도 보고 싶죠
갚을 게 많아서 못 준 게 많아서
혹시 날 못 잊고 산다면
꼭 한번 만나고 싶어서
잘 지내나요 혼잔가요
아님 누군가와
사랑하나요 우릴 지운
그대가 나 아닌 그대를
왜 그랬나요 울거면서
잘 가라는 듯 왜
그게 되나요 못 보는 게
그대가 그대를 음
우리 오래 오래 살아요
꼭 한 번이라도 보게
못한 얘기들도 하구요
맛나는 것도 먹어요
우리 정말로 오래오래
살아요 천년만년
어쩌면 인연이 닿아
뜻하지 않은 어느 곳
그리 우리 다시 만나면
이제 편히 쉬게요
우리"
657,AJ,시간을 건너 (Vocal by 이진용),"작은 마음 깊이 새겨놓은
너의 얼굴을 떠올려
날 반갑게 맞이하던 미소는
지금도 간직하고 있을까
다시 돌아가고 싶었나 봐
지난 추억이 그리워
행복했던 그때로 돌아가서
너와 나의 거리를 좁혀봐
매일매일 너를 지워내
닿을 수 없는 희미한 기억이
가슴 한편에 박힌 조각처럼
자꾸 날 힘들게 하는 거야
많이 변해버린 모습처럼
지난 시간을 잊을까
아무것도 바라는 건 없었어
오직 하나 그대로 있어줘
매일매일 너를 지워내
닿을 수 없는 희미한 기억이
가슴 한편에 박힌 조각처럼
자꾸 날 힘들게 하는 거야
사랑한다는 말 꺼내기가
뭐가 그렇게 힘들었을까
다시 즐겁게 웃길 바랄게요
곁에 있어요
매일매일 너를 지워내
닿을 수 없는 희미한 기억이
가슴 한편에 박힌 조각처럼
자꾸 날 힘들게 하는 거야
힘들어도 견뎌내줘요
나의 행복을 지켜볼 수 있게
시간을 건너 돌아올 거라고
그렇게 믿고 있을 거예요"
658,015B,텅 빈 거리에서 (Feat. 윤종신),"내 곁에 머물러줘요 말을 했지만
수많은 아픔만을 남긴 채
떠나간 그대를 잊을 수는 없어요
기나긴 세월이 흘러도
싸늘한 밤바람 속에 그대 그리워
수화기를 들어보지만
또다시 끊어버리는 여린 가슴을
그댄 이제 알 수 있나요
유리창 사이로 비치는 초라한 모습은
오늘도 변함없지만
오늘은 꼭 듣고만 싶어 그대의 목소리
나에게 다짐을 하며
떨리는 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐
난 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐
떨리는 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐"
659,퍼플키스 (PURPLE KISS),새벽 2시 (2am),"매일 난 잠들기 전 누워서 널 생각해
What you want Where you at
Time is running out
시간은 흘러만 가
Tell’em a tell’em about it
꾹꾹 눌러쓴 이 종이 한 장
전하려 애썼던 흔적을 다
Just sending to you
I'm in love with this comfy mood
네게 빠져들어
And let it go let go
자꾸만 생각나
All day for you
To me and you
용기 내 말할게
널 좋아한다고
내 옆에서 네가 웃을 때
설레지 그렇게 웃는데
네가 좋으면 다 됐어
자꾸 내 마음 뺏겨
네 생각만 하다가 새벽 2시 넘었어 또
이 마음을 너와 나누고 싶어
전하려 애썼던 흔적을 다
Just sending to you
I’m in love with this comfy mood
네게 빠져들어
And let it go let go
자꾸만 생각나
All day for you
To me and you
Nothing but you except
너 하나뿐이야
너로 가득한 내 마음 되돌아보면
이미 It was you in my mind
아주 조금씩 너를 닮아 가는 날 바라봐
Every night and day
오늘도 그리워하다
우연히 눈을 떠 보면
숨결 닿을 곳에
I’m in love with this comfy mood
네게 빠져들어
And let it go let go
자꾸만 생각나
All day for you
To me and you
용기 내 말할게
널 좋아한다고"
660,허각,술이야,"슬픔이 차올라서 한잔을 채우다가
떠난 그대가 미워서 나 한참을 흉보다가
나 어느새 그대 말투 내가 하죠
난 늘 술이야 맨날 술이야
널 잃고 이렇게 내가 힘들 줄이야
이젠 난 남이야 정말 남이야
널 잃고 이렇게 우린
영영 이제 우리 둘은 남이야
슬픔이 차올라서 한잔을 채우다가
떠난 그대가 미워서 나 한참을 흉보다가
또다시 어느새 그대 말투 또 내가 하죠
난 늘 술이야 맨날 술이야
널 잃고 이렇게 내가 힘들 줄이야
이젠 난 남이야 정말 남이야
널 잃고 이렇게 우린
영영 이제 우리 둘은
술 마시면 취하고 난 한 얘기를 또 하고
이젠 넌 남인 줄도 모르고
술 마시면 취하고 난 한 얘기를 또 하고
이젠 넌 남인 줄도 모르고
너 하나 기다렸어
난 늘 술이야 맨날 술이야
널 잃고 이렇게 내가 힘들 줄이야
이젠 난 남이야 정말 남이야
널 잃고 이렇게 우린
영영 이제 우리 둘은
정말 영영 이제 우리 둘은
남이야"
661,별,I Think I,"그럴리없다고 아닐꺼라고 믿었죠 um-
내가 그댈 사랑한다니 말도 안되죠 um-
괜한 질투일꺼라고 내가 외로운가보다고
자신을 속여 봤지만
이제 더는 난 감출수가 없는걸요-
I Think I Love You 그런가봐요-
Cause I Miss You 그대만 없으면
아무것도 못하고 자꾸 생각나고
이런걸 보면 아무래도
I'm Falling For You~ 난몰랐지만-
Now I Need You~ 어느샌가 내맘
깊은곳에 아주 크게 자리 잡은
그대의 모습을 이젠 보아요
- 연 주 중 -
우린 안어울린다고
친구 그게 딱 좋다고-um-
하나부터 열개 도대체
뭐 한개라도 맞는게 없는데-
어떻게 사귈수 있냐고
말도 안돼는 얘기라고
말하며 둘러댔지만 이제 더는 난
그러기가 싫은걸요-
I Think I Love You- 그런가봐요
Cause I Miss You 그대만 없으면
난 아무것도 못하고 자꾸 생각나고
이런걸 보면 아무래도-
I'm Falling For You 난 몰랐지만
Now I Need You 어느샌가 내맘
깊은곳에 아주 크게 자리잡은
그대의 모습을 이젠 보아요-
왜 몰랐죠 그대라는걸 Woo~
왜 못봤죠 바로 앞 인데~~Hoo~yeah~
그 동안 이렇게 바로 내 곁에 있었는데
왜 이제서야 사랑이 보이는 건지~~Hoo-
I Think I love You~그런가봐요
Cause I Miss You~ 그대만없으면
아무것도 못하고 자꾸 생각나고
이런걸 보면 아무래도
I'm Falling For You~ 난 몰랐지만-
Now I Need You~ 어느샌가 내맘
깊은 곳에 아주 크게 자리 잡은
그대의 모습을 이젠 보아요"
662,김범수,사랑해요,"아무 말 못한 채
오늘도 그대만 바라봐요
가슴에 맺힌 못다한
얘기들이 그대를 기다리죠
한 걸음 다가서면
가슴 깊이 참았던
눈물이 흐를까봐
혹시 그대도 나와 같다면
조금씩 다가갈게요
그댈 보면 자꾸
눈물이 나요
한없이 흘러요
결국 내 마음만 아파요
참아왔던 그리움에 지치면
내 손을 잡아 봐요
그대 나 사랑해요
가끔은 소리없이
불어오는 바람에
귀를 기울여 봐요
그대 나를 부르는 소리가
바람에 실려 올까 봐
그댈 보면 자꾸
눈물이 나요
한없이 흘러요
결국 내 마음만 아파요
참아왔던 그리움에 지치면
내 손을 잡아 봐요
그대 나 사랑해요
하루를 견디다
너무 힘들면 찾을 사람
그게 나란 걸 그댄 알잖아요
그댈 생각하면
눈물이 나죠
또 웃음이 나죠
결국 내 사랑은 그대죠
간절하게 바라고 늘 바랬던
이렇게 그대 곁에
서서 사랑할래요"
663,김윤아,나인 너에게,"그리워했던 목소리마저
사라져버렸네 모두 떠났네
달콤했었던 그 기대까지
꿈처럼 아득해 흔적조차 없네
끝없이 긴 외로움 그 맘 알아
꼭 삼켜야 했었던 기도까지
모진 하루에 다 지쳐버린
부서진 너를 내가 안아줄게
꾹 다문 입술 불안한 두 손
숨길 수 없는데 홀로 두려운데
차가운 바람이 그친 후엔
아름답게 우리 남을 거야
기억도 아픔도 모두 빛날 거야
끝없이 긴 외로움 그 맘 알아
꼭 삼켜야 했었던 기도까지
모진 하루에 다 지쳐버린
부서진 너를 내가 안아줄게
반드시 나 너를 다시 안아줄게
날 닮은 너를 꼭 다시 안아줄게"
664,뉴이스트,우리가 사랑했다면,"매일 아침에 눈을 뜨면서
오늘의 쌓인 일 똑같겠지란 마음 반
한 박자 늦어 놓친 차가 아쉽지만
발걸음은 터벅터벅 오늘 살아야지
이런 일 있었고 저런 일 있었고
누굴 만났다 일러줄 곳이
하나도 없다 없다
그런 생각이 자꾸 드는 요즘 난
우리가 어떻게 부둥켜 살았죠
무심한 시간에
오 나는 다 잊었나 봐요
우리가 사랑했다면
우리가 사랑했다면
우리가 사랑이었다면
조금 생각날 텐데
참 그렇죠
참 그렇죠
매일 아침에 눈을 뜨면서
어제는 잠을
푹 잤다고 생각한 게 언젠지
나도 이런 내가 정말 싫어요
하찮고 작은 무기력해 보이는 내가
당신은 생각나네요
이런 일 있었고 저런 일 있었고
누굴 만났다 일러줄 곳이
하나도 없다 없다
그런 생각이 자꾸 드는 요즘 난
우리가 어떻게 부둥켜 살았죠
무심한 시간에
오 나는 다 잊었나 봐요
우리가 사랑했다면
우리가 사랑했다면
우리가 사랑이었다면
조금 생각날 텐데
참 그렇죠
우리가 사랑했다면
우리가 사랑했다면
우리가 사랑이었다면"
665,부활,순간,"비가 그쳤다고
너 우산을 쓴 내게 다가와
속삭이듯 말했지
처음 만난 날
떨리는 목소리 숨기려 속삭이던 순간
그 순간
널 처음 본 순간
흐린 구름 사이로 보이는 투명한 하늘
너를 만나던
처음 만나던 날
시간이 간다
다시 머물러 있던 그 시간이
어두워진 거리도 투명해져가
비 게인 어느 날
너와 나 의미가 되어
그 순간
널 처음 본 그 순간
갈 길을 잃은 내게
다가오라 말을 전하듯이
너를 만나던
널 만나던 날
우산을 든 내게 비가 그쳤다 말했지 넌
그 어느 날 사랑에 빠지던
널 안고 있던 날
때론 아파했던 그 순간들
나의 시선에 늘 머무른 그대
라라라라
내가 사랑해온
너와 사랑해온
내가 사랑해온
아름다운 날에
걷다"
666,소연,다 그대로더라,"나 생각보다
너 없이도 잘 지내고 있어
네가 떠난 그 날 이후로
많이 아팠었지만
없는 약속을 또 난 만들어보고
정신없이 하루를 보냈어
네가 없는 나의 일상이
많이 힘들었지만
나를 두고 가는 네가 미워서
널 놓지 못한 내가 싫어서
모든 걸 버리고 또 지우려 해봐도
다 그대로더라 잊혀지지가 않아
끝나지 않을 것만 같았던 그 미련도
시간이 지나고 보니
조금은 괜찮아지더라
나를 두고 가는 네가 미워서
널 놓지 못한 내가 싫어서
모든 걸 버리고 또 지우려 해봐도
다 그대로더라 잊혀지지가 않아
알고 있어 이미 넌 떠났고
되돌릴 수 없단 걸
아주 가끔은 너도 내 생각에
나보다 더 아팠으면 해
나를 두고 간 네가 미워서
널 놓지 못한 내가 싫어서
모든 걸 버리고 또 지우려 해봐도
다 그대로더라 잊혀지지가 않아"
667,조민규 (포레스텔라),Will,"어떤 말을 꺼내야 할지 몰라
수줍게 마음을 고르고
어렵게 꺼내던 가녀리게 떨려 오던
너의 목소리 또 듣고 싶어
천사의 노래일까 귓가에 울려 퍼진
사랑의 그 멜로디에
믿을 수 없는 꿈을 난 꾸게 돼
I’ll find my way I’ll find a way to love
세상 전부를 줄 순 없어도 내 맘만은
하나도 남기지 않고 모두 다 줄게
너를 만나 이런 기분을 느껴
세상을 처음 본 것 같아
너의 손잡을 땐 하늘 위를 걷는 기분
우리 만의 날개를 펼쳐봐
I’ll find my way I’ll find a way to love
세상 전부를 줄 순 없어도 내 맘만은
하나도 남기지 않고 모두 다 줄게
I’ll find my way I’ll find a way to love
두렵지 않아 너와 함께면
it’s time to love
매일 말해줄게 너 뿐이라고
나는 기도해
내일 더 너를 미소 짓게 해달라고"
668,김민석 (멜로망스),취중고백 (Inst.),"뭐하고 있었니 늦었지만
잠시 나올래
너의 집 골목에 있는
놀이터에 앉아 있어
친구들 만나서 오랜만에
술을 좀 했는데
자꾸만 니 얼굴 떠올라
무작정 달려왔어
이 맘 모르겠니
요즘 난 미친 사람처럼
너만 생각해
대책없이 네가 점점 좋아져
아냐 안 취했어 진짜야
널 정말 사랑해
눈물이 날만큼 원하고 있어
정말로 몰랐니
가끔 전화해 장난치듯
주말엔 뭐할거냐며
너의 관심 끌던 나를
그리고 한번씩 누나 주려 샀는데
너 그냥 준다고
생색 낸 선물도 너 때문에 산거야
이 맘 모르겠니
요즘 난 미친 사람처럼
너만 생각해
대책없이 네가 점점 좋아져
아냐 안 취했어 진짜야
널 정말 사랑해
진심이야 믿어줘
갑자기 이런 말 놀랐다면 미안해
부담이 되는게 당연해
이해해 널
하지만 내 고백도 이해해 주겠니 oh
지금 당장 대답하진마
나와 일주일만 사귀어줄래
후회없이 잘 해주고 싶은데
그 후에도 니가 싫다면
나 그때 포기할게
귀찮게 안할게 혼자 아플게
진심이야 너를 사랑하고 있어"
669,제아,Nobody else (상수리나무 아래 X 제아),"꿈만 같아
아득하던 밤
날 밝혀주는 너의 눈빛이
조금만 더
곁에 있어 줘
이 순간을 더 간직할 수 있게
숨고 싶을 만큼 초라했던 그때
다시 숨 쉬고 싶은 이유는 너였어
얼어붙었던 내 모든 순간들이
너의 따스한 온기 속에 물들어
I’ll be with you
끝이 보이는 날까지
너만 비추고 싶어
너만 느끼고 싶어
숨겨왔던
깊은 내 맘속까지
다 주고만 싶은걸
영원히 빛나도록
Nobody else
Nobody else
Nobody else
내가 얼마나 널 사랑하는지
Nobody else
Nobody else
널 대신할 순 없어
내 유일한 나의 사랑
짙은 어둠
헤메이던 나
홀로 남아 떨고 있을 때
눈을 감고
널 떠올리면
이젠 더 이상 두렵지 않아
이 긴 터널 끝에 너만 있으면 돼
언제나 나의 모든 이유는 너였어
빛을 잃었던 내 모든 시간들이
너의 향기 속에 다시 또 물들어
I’ll be with you
끝이 보이는 날까지
너만 비추고 싶어
너만 느끼고 싶어
숨겨왔던
깊은 내 맘속까지
다 주고만 싶은걸
영원히 빛나도록
우린 다시
멀어지지 않아
영원히 이대로
이젠 다시
널 보내지 않아
Nobody else
Nobody else
Nobody else
내가 얼마나 널 사랑하는지
Nobody else
Nobody else
널 대신할 순 없어
내 유일한 나의 사랑"
670,유해준,미치게 그리워서,"땅거미 진 거리에 어둠이 잦아들면
저 거리 불빛 가슴을 친다
찬바람에 무뎌진 사소한 두려움이
빈 사랑에 남겨져 내 몸이 아파온다
아주 가끔 가끔 미치게 그리워서
멍하니 하늘에 기대어
너의 안부를 묻곤 한다
너도 가끔 조금 내 생각나긴 하니
듣는 이 없는 이 노래를
혼자 오늘도 불러본다
나 쓸쓸히 걷다가 문득 너 생각나서
허전한 맘에 술 한잔한다
내 손에 쥔 전화에 니 이름 지워 봐도
넌 지우지 못하고 일어나 집에 간다
아주 가끔 가끔 미치게 그리워서
사는 게 지치고 힘들다
모진 너를 원망해 본다
바보 같은 내가 정말로 사랑한다
너 밖에 없는 나에게는
정말 세상이 잔인하다
가진 건 없지만
남은 내 사랑을 다 준 한 사람
너에게 미쳐 사랑이 미쳐
너에게로 달려간다
아주 가끔 가끔 미치게 그리워서
멍하니 하늘에 기대어
너의 안부를 묻곤 한다
너도 가끔 조금 내 생각나긴 하니
미칠 듯 사랑한 기억에
죽을 만큼 널 보고 싶다"
671,"안예은, 우예린",백유화 (Piano Ver.),"사라지는 달에 허상이 된 마음에
하염없이 떠도는 말들
햇살이 비추는 날 나의 어린 사랑은
부유하는 먼지가 되네
죽어가는 별에 연기가 된 마음에
길을 잃고 헤매는 말들
비가 쏟아지던 날 나의 여린 사람은
부서지는 눈물이 되네
그대의 어린 마음
가시의 정원 피를 흘렸지
언젠가 보게 될 붉은 꽃을 위해서
위험하다 가지마라 무엇하리
사랑 그것이 그리도 빛나더냐
나의 하늘 나의 별 그대 반짝여라
온 힘 다해 빛으로 있어주오
어느 날 무정한 구름에 가릴 것을
사랑이 너무 아파 나 울때에도
울게 되겠지
당신을 올려다보리
우우우우 피어나는 달
결말없는 이야기 반드시 끝날얘기
꽃잎엔 이슬 님을 담았네
기꺼이 보게 될 붉은 꽃을 위해서
위험하다 가지마라 뒤로 한 채
사랑 그것에 내 숨을 빼앗겨도
너의 하늘 너의 별 마지막인듯이
온힘다해 빛나는 어둠이여
어둠을 밝히며 춤추는 별들이여
야속히 흩어질 그 순간에도
후회는 없어
발을 떼지 않을 것임을
우우우우 잔인한 여름
그 해 유월에 이름 모를 꽃 한송이가
피어났다 하더라
별을 좇아 고개를 돌린다하여
나의 이야기는 차가운
어둠 외로운 눈물
흙투성이 발로 길을
찾아줄 당신을 찾아
별을 쫓아갔네 결말을 향하여
백유화라 하더라"
672,고한우,네가 보고파 지면,"네가 보고파 지면 별을 보라 말하던
너의 이름 부르면 왜 눈물 나는 걸까
별이 어둠에 묻혀 하나 둘 사라지면
우리 작은 이별처럼 그리움만 더하네

돌아보지마 넌 슬퍼하지마
우리 사랑을 내가 지켜갈 꺼야
우리 소중한 추억 너는 잊어도 돼
지난 세월속에 다 묻어두면 돼

돌아보지마 넌 슬퍼하지마
우리 사랑을 내가 지켜갈 꺼야
우리 소중한 추억 너는 잊어도 돼
지난 세월속에 다 묻어두면 돼

어쩌면 나는 너를 다신 못 볼 것 같아
하지만 난 언제까지나 널 기다릴 거야
누가 너를 물으면 잘 있다고 말하고 워-
돌아서는 눈가에 젖어 드는 그리움

돌아서는 눈가에 젖어 드는 그리움 -"
