,가수,제목,가사
85,설아 (우주소녀),하루 끝,"구겨진 하루 끝 맴도는 마음
힘겹게 옮기는 무거운 발걸음
저 멀리 희미한 조명들이 번질 때쯤
난 괜찮아 내게 말해줘요
일렁이는 나는 눈을 감아요
얼마나 멀리 왔는지도 몰라
애써 참으며 웃는 일
좀 더 잘하게 되면 어른 될까
끝이 없는 하루 속을
헤매며 걷고 있는 나
엉클어진 마음속을 또 맴돌고 있어
길을 잃고 휘청인대도 걱정하진 마요
숨 가쁜 맘 조금 고르며 걷는 거야
오늘도 하루 끝
일렁이는 나는 눈을 감아요
얼마나 멀리 왔는지도 몰라
애써 참으며 웃는 일
좀 더 잘하게 되면 어른 될까
끝이 없는 하루 속을
헤매며 걷고 있는 나
엉클어진 마음속을 또 맴돌고 있어
길을 잃고 휘청인대도 걱정하진 마요
숨 가쁜 맘 조금 고르며 걷는 거야
오늘도 하루 끝
어둠 속을 더듬는 나 또 헤맨대도
괜찮아요 넘어진대도 다시 걸을래
잘하고 싶어
끝이 없는 하루 속을
헤매며 걷고 있는 나
엉클어진 마음속을 또 맴돌고 있어
길을 잃고 휘청인대도 걱정하진 마요
숨 가쁜 맘 조금 고르며 걷는 거야
오늘도 하루 끝"
86,소연,인터뷰 (Interview),"처음 느낀 감정
정말 이런 게 사랑이란 걸 느꼈고
그 골목길에서
우린 서로가 친구에 안녕을 고했죠
함께 영화를 보고 함께 맛집을 가고
함께 노래를 듣고
함께라는 것들이 당연했었는데
이제는 끝인 거에요
왜 우린 이제 남이 됐을까요
왜 우린 이제 볼 수 없을까요
이렇게 사랑했는데 헤어졌다는 게
그대는 이해할 수 있나요
인터뷰 잠시 쉬었다 할까요
또 울 것만 같아서
연락이 뜸해지고 만남은 줄어들고
서운한 감정이 쌓이고
다툼이 늘어가고 포기하게 되고
이젠 그럴 이유도 없고
왜 우린 이제 남이 됐을까요
왜 우린 이제 볼 수 없을까요
이렇게 사랑했는데 헤어졌다는 게
그대는 이해할 수 있나요
헤어지고 남이 되고
이젠 알 수 없음인 너를
남겨 두고 지우지 못해요
왜 우린 이제 남이 됐을까요
어떻게 잊었냐 묻지 말아요
아직도 눈물 날 땐 울어요
그렇게 사랑했는데 잊는다는 것이
그것이 정말 말이 되나요
이야기 모두 지워주실래요
그 사람 혹시나 볼까 봐"
87,"선우정아, 강승원",봄바람 (Spring Breeze),"살랑살랑 흔들려 소근소근 속삭이며
성큼성큼 다가와 두근두근 두드려
기적같은 새 봄에 또 사랑이 오네요
살랑살랑 흔들려 소근소근 속삭이며
성큼성큼 다가와 두근두근 두드려
기적같은 새 봄에 또 사랑이 오네요
오늘의 우리를 불러봐
세상은 변하고 있어
내 안에 사랑이 넘쳐서
니 맘에 고이고 있어
우리가 만드는 이 세상보다
더 좋은 곳을 찾을 수 없어
그 많은 사람들 속에서 우리는
살랑살랑 흔들려 소근소근 속삭이며
성큼성큼 다가와 두근두근 두드려
기적같은 새 봄에 또 사랑이 오네요
살랑살랑 흔들려 소근소근 속삭이며
성큼성큼 다가와 두근두근 두드려
기적같은 새 봄에 또 사랑이 오네요
타들어가는 촛불처럼
시간은 흐르고 있어
두번째 사랑에 우리는
지금 망설이고 있어
오늘을 놓치면 내일의 사랑은
존재하지 않을지 몰라
그 많은 바램속에 우리는 우리는
밤바람 별들이 날린다
내 마음 사랑하고 네게 날아간다
봄바람 꽃잎이 날린다
우리도 우리의 오늘도
익숙한 날들은 버렸다
잔인한 봄바람에 날려보낸다
새로운 오늘의 우리는 사랑해
쏟아져내려 마술같은 그 봄빛이
불어스친다 잔인하게 봄바람이
살랑살랑 흔들려 소근소근 속삭이며
성큼성큼 다가와 두근두근 두드려
기적같은 새 봄에 또 사랑이 오네요"
88,구월 (Guwall),바다,"어디로든 나를 데려가 줬으면 해요
누구든지 나를 데려가 줬으면 해요
이곳은 너무 어두워
앞이 보이질 않으니
어디로든 나를 데려가 줬으면 해요
그렇게 또
밤이 지나가길
그렇게 또
밤이 지나가길
차라리 나
이름 모를 그댈
기다리는 게 나을 것 같아
불러보아요
여기요 여기 사람 있어요
여기요 나 살아있어요
그렇게 다 떠나버리면
어떻게 이 밤을 견디나요
어쩌죠
소란한 파도가 건네는
아득한 고요에
난 눈을 감아요
조각난 적막이 건네는
아득한 어둠에
난 눈을 감아요
여기요 여기 사람 있어요
여기요 나 살아있어요
그렇게 다 떠나버리면
어떻게 이 밤을 견디나요
어쩌죠"
89,엠투엠 (M To M),Without You,"그때는 믿지 않았지
웃어버렸지
사랑하면서도
헤어져야 한다는 말에
아직도 믿진 않지만
눈물이 흘러
너의 마지막 모습
흐리네
두 번 다시
너를 안을 수가 없다면
두 팔 모두
함께 가져가렴
저 넓은 세상에서
우리 떨어져
일생을 살아가야
하는 것만큼
나를 더 아프게 하는 건
이 세상엔 없을 거야
어떻게 난
살아가야 하는지
그때는 믿지 않았지
웃어버렸지
사랑하면서도
헤어져야 한다는 말에
아직도 믿진 않지만
눈물이 흘러
너의 마지막 모습
흐리네
두 번 다시 너의 얼굴
볼 수 없다면
내 두 눈에
흙을 채워주렴
저 넓은 세상에서
우리 떨어져
일생을 살아가야
하는 것만큼
나를 더 아프게 하는 건
이 세상엔 없을 거야
어떻게 난
살아가야 하는지
잊을 수 있다해도
그러고 싶진 않아
너무 소중하니까
사랑하니까
너 없이 살아가야
한다는 것은
숨쉬는 그 이상은
아닐 테지만
죽음보다
더욱 힘들지만
차라리 죽고 싶지만
혹시라도
니가 아파할까봐
나를 찾을까봐"
90,리즈 (Leeds),그깟 사랑,"내가 아니예요
내가 알던 내가 아니죠
하염없이 울고 또 울고
들리지도 않아요
날 가둬두세요
이대로 뛰쳐가지 않게
한시도 쉴틈없게 해줘요
내 머릿속 널 쏟아내릴 수 있게
그래 너 하나 잊어내면 되는데
너만 비워내면 되는데
그깟 사랑
정말 흔한 사랑
모질게 잊어주고 싶은데
이젠 너 하나 잊어갈만도 한데
이젠 자유로울만 한데
또 그리워 또 다시 그리워
원망하죠

불을 켜둬 줘요
눈 감아도 어둡지 않게
이별도 쉽다며 떠나간 널
혹시라도 다시 그려 낼까봐
차라리 말지 휘청이고
아파와 울다 웃죠
난 아니라고 떠난 사람
사랑해 눈물 흘려 보내요
이젠 너 하나 잊어갈만도 한데
이젠 자유로울만 한데
또 그리워 또 다시 그리워
원망하죠

너만 비워내면 되는데
그깟 사랑
정말 흔한 사랑
모질게 잊어주고 싶은데

이젠 자유로울만 한데
또 그리워 또 다시 그리워
원망하죠

날 원망하죠"
91,테이,가슴이 슬퍼,"하얀 하늘에 그림자를 드리워
눈물로 너를 그려보는 밤
네 고운 얼굴도
네 목소리 까지도
아직도 내 기억에 선명해
쓰디 쓴 시간이라는
약을 머금고
억지로 너를 삼켜 내어도
아무일 없는 것처럼
너는 여전해
눈 웃음 지으며
나를 아프게만 해
매일 가슴이 슬퍼
매일 눈물이 흘러
우리 추억들이 넉넉하게 남아서
너를 지울 수가 없어
미워할 수가 없어
내게 다시 한번 돌아와 제발
나를 사랑해 줄래
어둔 거리에
흐린 흔적 따라서
밤새워 너를 헤매이는 밤
네 좋은 향기도
나를 보던 미소도
아직도 이 거리에 가득해
어제도 내 곁에
다시 돌아와 줄까
너 걸음소리 기다렸는데
오늘도 널 기다리는
내가 가여워
다 잊고 싶은데
내 맘대로 잘 안돼
매일 가슴이 슬퍼
매일 눈물이 흘러
우리 추억들이 넉넉하게 남아서
너를 지울 수가 없어
미워할 수가 없어
내게 다시 한번 돌아와 제발
나를 사랑해 줄래
두 눈이 멀 만큼 울고 울다가
두 손이 헐 만큼 너를 그리다
서글픈 밤 아픔의 맘 깊이
커져만 가는 못된 사랑아

이 세상 끝나도
너를 사랑하니까
나를 떠나가라고
나를 다 잊으라고
네가 없이도
난 괜찮다고 했는데
모두 거짓말인가 봐
그 말 후회하나 봐
한치 앞을 볼 수 없을 만큼 난
눈물이 흐르니까"
92,장혜진,이별에게 졌나 봐,"다들 그렇게 사랑하다가
다들 또 그렇게 이별하나 봐
아니라고 믿었었지
우리완 상관없다고
그건 그저
남들의 얘기라고
왜 이별이 온 걸까
절대 끝나지 않을 것 같던 우리가
이별에게 진 걸까
더 많이 사랑하지 못했던 게
잘못이었나 봐
그래서 그래서
이별에게 졌나 봐
다들 그렇게 이별을 하고
다들 또 그렇게 사랑을 찾고
아니라고 믿었었지
우리완 상관없다고
그건 그저
다른 세상의 얘기일 거라고
왜 이별이 온 걸까
절대 끝나지 않을 것 같던 우리가
이별에게 진 걸까
더 많이 사랑하지 못했던 게
잘못이었나 봐
그래서
이별에게 졌나 봐
더 많이 사랑해
이제야 뒤늦게
난 이별을 막고서
끝내 이별하지 못한 가슴 안고서
이별에게 애원해
더 많이 사랑하지 못했던 게
잘못이었나 봐
한 번만 한 번만
돌아봐 줄 수 있니
널 많이 사랑하는 날"
93,국가단,언제쯤…,"눈물이 나 이렇게 널 미워해도
나의 가슴이 자꾸만 널 느껴
아무리 웃으려 해도
그냥 표정만 웃고 있어
내 안에 슬픔은 너의 이별과 다투며
언제쯤 넌 날 떠나는 거니
언제쯤 난 널 모두 잊고
웃을 수 있니
언제쯤 넌 내 눈물 속에서 말라
지나간 추억이 되어
내 안에서 넌 떠나는 거니
웃음이 나 거울 앞에 선 내 모습
너무 초라해 나도 내가 낯설어
겉으론 웃고 있지만
나의 가슴이 자꾸 울어
내 안에 이별과 아직도 싸우며
언제쯤 넌 날 떠나는 거니
언제쯤 난 널 모두 잊고
웃을 수 있니
언제쯤 넌 내 눈물 속에서 말라
지나간 추억이 되어
내 안에서 넌 떠나는거니
나의 두 손이 아직도 널 만져
눈물에 가득 젖어서
나의 가슴속에 머물고 있는
너의 이별이 아직도 낯설어
언제쯤 넌 날 떠나는 거니
언제쯤 난 널 모두 잊고
웃을 수 있니
언제쯤 넌 내 눈물 속에서 말라
지나간 추억이 되어
내 안에서 넌 떠나는 거니
난 아직도 네가 보고싶다"
94,노르웨이 숲,꿈속에 만날까 (Feat. 백선),"꿈에서 만나요
잠시만 내 안에 머물러 줄 수 있나요
아무 말 말아요
그대 모습만 보면
여전히 떨리는 걸요
마주치던 눈빛 속에 서 있어요
난 그대로 이 자리에서 바라볼게요
꿈에서도 그댈 만나
멈춰진 기억 끝에서
있을 거라고 믿고 있죠
꿈에라도 우리 만나
이대로 이렇게 눈을 감고 안아줄게요
내 앞에 있어요
꿈속에 만날까
오늘도 난 아침이 올 때까지
설레고 있어요
마주치던 눈빛 속에 서 있어요
난 매일 밤 그대 꿈에서 기다릴게요
꿈에서도 그댈 만나
멈춰진 기억 끝에서
있을 거라고 믿고 있죠
꿈에라도 우리 만나
이대로 이렇게 눈을 감고 안아줄게요
난 그대이니까
그대가 있어서 내겐 눈부신 날들
그댈 향한 내 마음은
더욱 깊어져 가는데
점점 가까워질수록 멀어지진 않을까
바라볼 수밖에 없는 나에게
꿈에라도 내게 와요
모든 걸 잊고
난 그대 하나만을 바라볼게요
내 마음을 채워줘요
달콤한 목소리로 잘 자요
내게 말해요 기억할게요"
95,양파,애송이의 사랑,"잠못이룬 새벽 난 꿈을 꾸고 있어
흐느낀 만큼 지친 눈으로 바라본 우리의 사랑을
너의 미소처럼 수줍길 바래
조금만 더 가까이 내곁에 있어줘
널사랑하는 만큼 기대 쉴수있도록
지친 어둠이 다시 푸른 눈뜰때
지금 모습 그대로 ~ oh baby
제발 내 곁에 있어줘
잃어버린 만큼 자유롭다는걸
세상은 쉽게 잊으려해
소중한 우리의 바램이
다시 피어날 그 날을 꿈꾸며
조금만 더 가까이 내곁에 있어줘
We can reachthe other side
if we hold onto the passion
지친 어둠이 다시 푸른 눈뜰때
Getting closer dayby day oh baby
제발내 곁에 있어줘
만들고 싶진않아 세상이 바라는걸
우리만의 미랠 만들꺼야
작지만 소중한 꿈을위해
조금만 더 가까이 내 곁에 있어줘
널사랑하는 만큼 기대 쉴수있도록
지친 어둠이 다시 푸른 눈뜰때
지금모습 그대로 oh baby
제발내 곁에 있어,
지금이대로 내 곁에 있어줘
널 사랑하는 만큼 기대 쉴수 있도록
지친 어둠이 다시 푸른 눈뜰때
지금 모습 그대로
oh baby 제발 내 곁에 있어줘
oh baby 내곁에 있어줘"
96,JNC,하루가 지나고,"이제서야 나의 맘을 너에게 전하는데
너는 왜 이런 나를 떠나가야 했는지
(Why) 나를 다시 울려 다시 왜왜
(Why) 나를 다시 울려 왜
다시 너를 붙잡고 싶어도
다시 너를 안아보고 싶어도
오오오오오 오오오오
너무 가슴 아파 난 (눈물이 나)

사랑한 너이기에 이해했었나
이제와 후회하는 바보 같은 나
네 기억이 조금씩 잊혀질까봐
사실 그게 나는 두려워

하루가 지나고 하루가 지나도
더욱 더 그리워만 지는데
가슴이 아파서 아파서 미칠 것 같아
그만 편안히 날 보내줘

아직 난 울고 있는데
너는 내게서 더 멀어져가고 Hey
다 지난 일이라 해도
잠시 내 모습을 생각해
이젠 (되돌릴 수 없음에)
난 또 (한심한 이 한숨에) 나를 가둬
내 어두웠던 슬픔 그대로
니가 날 다시 기억할 수 있게

내 곁에 웃고 있는 그 사람 보며-
가끔씩 너의 모습 떠올리곤 해-
잘 알지만 이러면 안된다는 걸
너도 나와 같길 바랄 뿐

하루가 지나고 하루가 지나도
더욱 더 그리워만 지는데
가슴이 아파서 아파서 미칠 것 같아
그만 편안히 날 보내줘

한 순간 내 전부였지만
이제는 널 보내줘야 할 것 같아
그만큼 더 아프겠지만
너만 행복할 수 있다면 난

시간이 흐르고 시간이 흘러도
조금씩 잊어야만 하겠지
아무리 지워도 아무리 지우려해도
그럴수록 더욱 그리워

하루가 지나고 하루가 지나도
(힘든 나날이 계속된 내 사랑은 끝났어)
더욱더 그리워만 지는데
(내 가슴은 아프지만 내 가슴은 아프지만)
가슴이 아파서 아파서 미칠 것 같아
(힘든 나날이 계속된 내 사랑은 끝났어)
그만 편안히 날 보내줘
(내 가슴은 아프지만 내 가슴은 아프지만)
(가슴은 아프지만)"
97,메이비 (Maybee),못난이,"아직 난 좋은데
넌 지겨워졌나 봐
멀어져만 가는 맘
난 보내야겠지
편한 옷만 입어서
화장기 없는 얼굴이
지겨워져 떠난 것만 같아
나 다짐했었어
오늘만은 그래야 했어
거울 앞에서 몇 번씩이나
난 다짐했었어
세상에서 제일
예쁜 내가 돼 보자고
오늘만은 단 하루만은 나
초라해지지 않게
아무리 예쁜 화장을 해도
아무리 예쁜 옷을 입어도
헤어지자고 말하는
네 앞에 내가 초라해져
널 사랑한 것뿐인데
너를 사랑한 죄로
세상에서 내가 가장 못나 보여

넌 멋져보였어
잔인하게 그래 보였어
끝까지 내겐 좋은 사람 넌
그래 보였어
세상에서 제일
못 난 나를 만들고서
여전히도 더 더 좋은 사람
나는 못난이 같아
아무리 사랑하지 않아도
아무리 내가 보기 싫어도
아무렇지도 않게 너
뒤돌아서서 가지는 마
그래도 네가 사랑한
나란 사람 그렇게
내 버리듯이 너
뒤돌아 가지마
네 맘 속에 흔한 사랑으로
흔한 그런 여자로
만들고서 날 떠나지 마
아무리 예쁜 화장을 해도
아무리 예쁜 옷을 입어도
헤어지자고 못된 말하는
네 앞에 내가 초라해져
널 사랑한 것뿐인데
너를 사랑한 죄로
세상에서 내가 가장 못나 보여
너를 사랑하는 난 못난이 같아"
98,박새별,물망초,"나는 어느 이름 없는 꽃
어두운 달에 둥지를 터
움직이지 못하는 내 몸
아무곳도 갈 수가 없네요
나의 눈물 나의 미소 내 마음을 새긴
나의 눈빛 잊지 말아줘요
그대 얼굴 그대 음성 그대 웃음으로
행복한 한철을 보내고 시들어 가요

다시 그댈 만나는 새 봄이 오면
그 긴 잠을 깰 수 있을까
내 목소리 내 숨소리 내 향기까지도
잊지 마요 잊지 말아줘요
그대 고백 그대 위로 그대의 노래들
잊지 않고 나 기억 할께요
내 목소리 내 숨소리 내 향기까지도
잊지 마요 잊지 말아줘요
그대 고백 그대 위로 그대의 노래들
잊지 않고 나 기억 할께요
잊지 못해요

잊지 못해요"
99,이재훈 (쿨),잠못드는 밤 비는 내리고 (Feat. Funny Funkiz),"오늘 밤 비와 함께
다시 나를 찾아와
오늘 같은밤 이렇게
또 잠 못 드는 나
슬픈 노래는 듣고 싶지 않아
내 맘속에 잠들어 있던
네가 또 다시 나를 찾아와
나는 긴 긴 밤을 잠 못 들것 같아
이렇게 비가 내리는 밤에 나는
우두커니 창가에 기대
기타를 튕기며 노랠 불렀지
네가 즐겨 듣던 그 노래
창밖을 보면 비는 오는데
괜시리 마음만 울적해 오 오
울적한 마음을 달랠 수가 없네
잠도 오지 않는 밤에
이제는 나의 기억속에 희미한
너는 점점 내게 멀어져만 가
너의 슬픈 미소만이 나의 마음속에
가슴 깊은 곳을 지나 흐르고만 있는데
이렇게 슬픈 비가 오는 밤 또
홀로 남은 나 아무도 없는 밤
그 날의 네가 즐겨듣던 그 노래
내 귓가에 아직 남아 있는데
이렇게 비가 오는 밤이면
내 지친 그리움으로 널 만나고
이 비가 그치고 나면
난 너를 찾아 떠나 갈 꺼야
뚜뚜루 뚜루루루 뚜뚜루 뚜루루루
뚜루루루 뚜루리바
이런 멜로디
뚜루루루 뚜루리바
함께 불렀지
뚜뚜루 뚜루루루 뚜뚜루 뚜루루루
뚜루루루 뚜루리바
이런 멜로디
뚜루루루 뚜루리바
네가 보고 싶어
죽을꺼 같진 않은데
왜 비만 오면 네가
생각이 나는데
창문을 두드리면
차가운 빗소리는
마치 내 맘에
노크하는 것만 같아
이렇게 비가 오는 밤이면
나는 우두커니 비를 맞으면
우리의 지나간 추억에 젖어
이 비가 그치면
난 너를 찾아 떠나갈꺼야
두 눈을 감고 잠을 청해도
비오는 소리만 처량해
비오는 소리에 내 마음 젖었네
잠도 오지 않는 밤에
다시 또 내리는 비 네가 떠 올라
아무렇지 않았는데
그게 아니였나봐
빗소리에 들려오는
너의 그 목소리
비가 내리면 언제나 불렀던 멜로디
오늘 밤도 생각 나
잠 못 이룰꺼 같아
비가 함께 나를 찾아와
다시 돌아오라고
부르는 네 노래
불러봐도 돌아오지 않은 그대
이렇게 비가 오는 밤이면
내 지친 그리움으로 널 만나고
이 비가 그치고 나면
난 너를 찾아 떠나 갈 꺼야
뚜뚜루 뚜루루루 뚜뚜루 뚜루루루
뚜루루루 뚜루리바
이런 멜로디
뚜루루루 뚜루리바
함께 불렀지
뚜뚜루 뚜루루루 뚜뚜루 뚜루루루
뚜루루루 뚜루리바
이런 멜로디
뚜루루루 뚜루리바
오늘 밤 비와 함께
다시 나를 찾아와
오늘 같은밤 이렇게
또 잠 못 드는 나
오늘 밤 비와 함께
다시 나를 찾아와
오늘 같은밤 이렇게
잠 못 드는 나"
100,먼데이 키즈 (Monday Kiz),확률,"미치도록 사랑했던 너
죽을만큼 소중했던 너
그런 니가 떠나간다고
말했어 말했어
객관식 문제 정답 맞출
5분의 1 확률
랜덤 틀다 이 노래 나올 확률
아니라 부정해도
아니면 죽는대도
이렇게 이별하니
어떻게 이러니
평생 없을 로또
800만분의 1보다
너와 나 만날 확률
70억의 1
그런데 이 행운의 확률을 버리겠대
이젠 날 떠나보낸대
미칠 듯 아픈 사랑이 싫다
죽을 듯 아픈 이별도 싫다
내 속도 모르고
내 맘도 모르고
자꾸 너는 멀어지잖아
사계절 쌓인 이 추억들을
추억에 물든 이 아픈 가슴을
새롭게 지우면 새롭게 행복하니
나는 못할 것만 같아
내 심장이 아픈 날
살아서 가장 미안했고
살아서 가장 원했었고
살아서 가장 간절했던
젊은 날 아픈 날
첫 키스 첫 설렘
첫 긴 밤이 너였는데
확률을 초월한 내 사랑도 너였는데
우리가 헤어져
어떻게 헤어져
이렇게 떨어져
어떻게 추억해
그보다 아픈 확률이 있어
그보다 슬픈 행운도 난 찾았어
평생 널 기다리며 행복하겠지
하지만 행복의 댓가를 치르게 될꺼야
미칠 듯 아픈 사랑이 싫다
죽을 듯 아픈 이별도 싫다
내 속도 모르고
내 맘도 모르고
자꾸 너는 멀어지잖아
사계절 쌓인 이 추억들을
추억에 물든 이 아픈 가슴을
새롭게 지우면 새롭게 행복하니
나는 못할 것만 같아
내 심장이 아픈 날
그 확률을 뚫고
그 확신을 갖고
너를 사랑했던 나야
그래서 더 아픈 날"
101,손승연,널 위한거야,"날 용서하며 살아가 줘
넌 그럴 거야 마음 아파져도
이젠 의미 없는 시간 속에
널 기억하며 눈물 흘리겠지
아주 오래 전에
잊고 지낸 소중함들을
너를 잃은 후에 느낄 수 있는
아직 바보 같은 날
넌 이해할 수 있다면
널 위한 거야 널 외면할 땐
나의 눈에 흐른 눈물
마를지도 몰라
날 용서해 줘 나 떠나가도
멀리서 너를 꼭 지켜봐 줄게
널 기억하며 살아갈게
내 이름조차 잊혀질 지라도
이젠 어두워진 거울 속에
날 바라보며 눈물 흘리겠지
아주 오래 전에
잊고 지낸 소중함들을
너를 잃은 후에 느낄 수 있는
아직 바보 같은 날
넌 이해할 수 있다면
널 위한 거야 널 외면할 땐
나의 눈에 흐른 눈물
마를지도 몰라
날 용서해 줘 나 떠나가도
멀리서 너를 꼭 지켜봐 줄게
널 위한 거야 널 외면할 땐
나의 눈에 흐른 눈물
마를지도 몰라
날 용서해 줘 나 떠나가도
멀리서 너를 꼭 지켜봐 줄게"
102,XIA (준수),..IS YOU,"햇살이 가득한 거릴 걷다가
우리도 모르게 먼 훗날을 말했지
한참이 지나도 오늘처럼 이렇게
손잡고 걸을까
달빛이 비추는 서늘한 밤엔
언제나 니 곁에 춥다고 떨기 전에
한참이 지나도 오늘을 잊지 않게
꼭 안아 줄 거야
같은 세상 태어난 그 이유가 있다면
is you is you is you 그런 맘으로 널
믿음이란 말 너로 인해 반짝이는 그 말
넌 오직 한 사람 유일무이한 사람아
풀 내음 가득한 산책길에서
꽃향기가 난다면 네가 웃고 있겠지
내일에 풍경엔 서로가 가득하고
우리 더 걸어가 볼까
같은 세상 태어난 그 이유가 있다면
is you is you is you 그런 맘으로 널
믿음이란 말 너로 인해 반짝이는 그 말
넌 오직 한 사람 유일무이한 내 사람
여름밤 하늘엔 널 닮은 별들이 쏟아지고
시간이 흘러 또
한참 후의 여름 주름마저 예쁘게 수줍을
너와 나
같은 세상 태어난 그 이유가 있다면
is you is you is you 그런 맘으로 널
믿음이란 말 너로 인해 반짝이는 그 말
넌 오직 한 사람 유일무이한 내 사람
그런 맘으로 널
믿음이란 말 너로 인해 반짝이는 그 말
넌 오직 한 사람 유일무이한 사람아"
103,"윤현상, 심규선 (Lucia)","자, 여기 내 심장","잘 지냈니
그때 나 미안했어
쉬운 말 한마디 못하고
너를 본다
내 눈앞에 숨을 쉬고 있는
니 모습 꿈은 아닌데
잊고 지우고 살아갔어
아니 그래야 살아졌어
그렇게 니가 미워하는
그렇게 니가
싫어하는 나였으니
애써 변명을 했어 하지만
자 여기 내 심장
받아주겠니 이거라도
내 아픔까지
다 안아주겠니 이제라도
상처만 남은 가슴이라
너무 미안하지만
단 하루만이라도
니가 필요해 이제
자 거기 니 심장
내게 주겠니 잠시라도
나 어떤 너라도
안아줄 테니 언제라도
아픔만 남은 가슴이라
너무 모자라지만
내 남은 전부
너에게 주는 거니까
잘 지냈어
니가 없는 나지만
맘에 없는 말을 내뱉고
나는 본다
내 맘 곁에 지금 뛰고 있는
니 심장 어제 같은데
그땐 괜찮다 위로했어
끝내 삼켰던 얘길 할게
사실은 그게 아니라고
내 마음 멈춰 있었다고
이제라도 니 곁에
살고 싶어 들어봐
자 여기 내 심장
받아주겠니 이거라도
내 아픔까지
다 안아 주겠니 이제라도
상처만 남은 가슴이라
너무 미안하지만
단 하루만이라도
니가 필요해
아무 말하지 않아도
그저 네 눈을 보아도
내 하루를 내 오늘을
소중하게 만드는 사람
너니까
너라는 그 이유 하나뿐
자 여기 내 심장
받아주겠니 이거라도
내 아픔까지
다 안아주겠니 이제라도
상처만 남은 가슴이라
너무 미안하지만
단 하루만이라도
나 니가 필요해
니가 필요해"
104,장덕,예정된 시간을 위해,"나 이제는 너를 잊으려 하네
아직 못다한 사랑을
여기에 남긴 채
나 이제는 나의 길을 가야만 하네
아직 모르는 곳이지만
너를 두고 가려 하네
수 많은 별들이 가득한 이 밤
창가에 스치는 얼굴들
모든 것이 여기에 있는데
내가 정말 떠나야 하는지
잊지 말아요 우리의 사랑을
잊지 말아요 그날의 기억들을
이제는 시간이 됐어요
그대여 안녕
수 많은 별들이 가득한 이 밤
창가에 스치는 얼굴들
모든 것이 여기에 있는데
내가 정말 떠나야 하는지
잊지 말아요 우리의 사랑을
잊지 말아요 그날의 기억들을
이제는 시간이 됐어요
그대여 안녕
안녕"
105,정키,부담이 돼 (Feat. 휘인 of 마마무),"더는 할 말이 없어
다른 이유도
어떤 변명도 난
의미 없단 걸 알아
끝이란 게 다 그렇잖아
더는 물어보지 마
언제부턴지
왜 그런 건지 난
그저 함께한 이 모든 게
힘들었다고 말하잖아
니 품에 안기던
그날 밤에도
입을 맞추던
그 순간에도 나에게
그 모든 게
더는 너에게 말할 수 없는
상처로 남아
내겐 그 모든 게 다
부담이 돼
그렇게 내게 말하지 마
나도 내 맘을 어쩔 수 없는걸
오늘까지도 많이 힘들었단 걸
너는 알고 있잖아
니 품에 안기던
그날 밤에도
입을 맞추던
그 순간에도 나에게
그 모든 게
더는 너에게 말할 수 없는
상처로 남아
내겐 그 모든 게 다
처음엔 나도
아무렇지 않았어
깊어지면 질수록
너의 품에서 문득
끝이라는 게 너무 두려워서
애써 괜찮은 척만
또 난
니 품에 안기던
그날 밤에도
입을 맞추던
그 순간에도 미안해
이해해줘
더는 너에게 말할 수 없는
그 모든 것이 내겐
부담이 돼
마주하는 지금에도 난
니 품에 안기던
그날 밤에도
입을 맞추던
그 순간에도 미안해
이런 나를 이해해줘
쉽지 않을 걸 알지만
더는 할 수 없는걸
이 모든 게"
106,라디 (Ra. D),동화,"문을 열면 사랑하는 그대가
내게 와서
아름답게 입을 맞추는 동화
밤이 되면 우리 둘만 있는 거리에
그대를 안고 춤추는 동화
그런 하루를 난 매일 그대와 보내며
동화같은 꿈에서
눈을 뜨고 싶지 않았어
여기서 깨어나
돌아가고 싶지가 않아
조금만 더 널 안고 꿈을 꾸고 싶어져
이 많은 얘기들이 내가 눈을 뜨면
다 사라질 것 같았어
그런 생각을 하며
가끔 난 상상해
네가 없는 곳에 서 있는 날
몸이 얼어붙을 것처럼 무서워
그런 하루는 나에게 없어
네가 빠져버린 내 하루는
모든 시간 속에
네가 있는건 변함없어
네가 머물던 자리 그대로 둘게
내 마음엔 빼곡히 너로 채워져 있어
해주고 싶은게 아직도 많은데
여기서 깨어나
돌아가고 싶지가 않아
조금만 더 널 안고 꿈을 꾸고 싶어져
이 많은 얘기들이 내가 눈을 뜨면
다 사라질 것 같았어
그런 생각을 하며
가끔 난 상상해
네가 없는 곳에 서 있는 날
몸이 얼어붙을 것처럼 무서워
그런 하루는 나에게 없어
네가 빠져버린 내 하루는
하루하루가 가슴이
무너질만큼 아파도
언제라도 난 이렇게
이곳에 남아있을게
여기서 깨어나
돌아가고 싶지가 않아
조금만 더 널 안고 꿈을 꾸고 싶어져
이 많은 얘기들이 내가 눈을 뜨면
다 사라질 것 같았어
그런 생각을 하며
가끔 난 상상해
네가 없는 곳에 서 있는 날
몸이 얼어붙을 것처럼 무서워
네가 빠져버린 내 하루는
쓸쓸하고 무료한 동화"
