,가수,제목,가사
160,윤하 (YOUNHA),기다려줘,"그리워 처음으로 하는 말
내게는 어울리지 않던 말
스쳐간 사람이다 애써
그렇게 믿었는데
생각해보면 추억
할 일도 많아
우리가 사랑하긴 했나봐
늦어버린게 아니라면
너도 내맘 같다면
기다려줘 내가
너무나 느려서
익숙해진 그리움이
이제서야 나를 깨워
돌아와줘 뒤 늦은
나의 후회가
혹시라도 전해 진다면
다시 널 돌릴 수 있을까
변한게 너무나도 많은데
시간은 쉼 없이 가는데
혹시 기다리고 있다면
너도 내 맘 같다면
기다려줘 내가
너무나 느려서
익숙해진 그리움이
이제서야 나를 깨워
돌아와줘 뒤 늦은
나의 후회가
혹시라도 전해진다면
다시 널 돌릴 수 있을까
그리워져 이제 와
우습겠지만
익숙해진 외로움이
이제서야 너를 찾아
생각날까 우리가
사랑 했던 날
혹시라도 기억한다면
내게로 돌아올까
기다려줘 내가
너무나 느려서
익숙해진 그리움이
이제서야 나를 깨워
돌아와줘 뒤 늦은
나의 후회가
혹시라도 전해진다면
다시 널 돌릴 수 있을까"
161,주호,멀어져 가지마,"그댈 좋아할 수 없대도
사랑 할 수 없대도
그댈 영원히 기억 할 거예요
나는 그대 밖에 몰라서 혼자서
살아 갈 자신이 없네요
그댄 날 떠나기 전 말을 했었죠
우리 영원할 수 없다고 이젠
멀어져 가지마 돌아와 내게로
한없이 기다리는 나에게로
다시 돌아와
그대 가지마 돌아와 내게로
널 사랑한 내게로 다시 돌아와
이젠 기다릴 수 없대도
기다리지 말래도
나 항상 여기 서 기다릴게요
가는 그댈 바라보면서
나 할 수 있는 말
기다린단 말뿐
그댄 날 떠나기 전 말을 했었죠
이젠 기다리지 말라고 영원히
멀어져 가지마 돌아와 내게로
한없이 기다리는 나에게로
다시 돌아와
그대 가지마 돌아와 내게로
널 사랑한 내게로 다시 돌아와
그댈 많이 아프게 했죠
눈물도 많이 흘렸죠
그댈 기억하지 말란 말 이제 그만
내 가슴속에 살고 있는데
멀어져 가지마 돌아와 내게로
한없이 기다리는 나에게로
다시 돌아와
그대 가지마 돌아와 내게로
널 사랑한 내게로 다시 돌아와
내게 다시"
162,안예은,빛이라,"끝없이 이어진 어둠 사이사이를
더듬고 더듬어 겨우 길을 찾아가
언젠가 어딘가 밝은 빛이 있을까
헤매고 헤매다 그대를 만났다
아무도 모르는 어둠 사이사이를
더듬고 더듬어 겨우 길을 찾아가
걷고 또 걸으면 밝은 빛이 있을까
헤매고 헤매다 그대를 만났다
내게는 일어나지 않을
멀기만 했던 이야기가
잡힐 듯이 가까워져 그대를 만난 후
빛이라 빛이라 그대 나의 빛이라
영원히 내 곁을 떠나지 마오
빛이라 빛이라 그대 나의 빛이라
잡은 두 손 놓지 마오
내게는 일어나지 않을
멀기만 했던 이야기가
닿을 듯이 가까워져 그대를 만난 후
빛이라 빛이라 그대 나의 빛이라
영원히 내 곁을 떠나지 마오
빛이라 빛이라 그대 나의 빛이라
잡은 두 손 놓지 마오
빛이라 빛이라 그대 나의 빛이라
영원히 내 곁을 떠나지 마오
빛이라 빛이라 그대 나의 빛이라
잡은 두 손 놓지 마오"
163,투모로우바이투게더,널 보면 시간이 멈춰 어느 순간에도,"널 보면 해줄 말이 있어
널 보면 생각나는 한 사람
처음 너를 본 어느 날
햇살처럼 운명처럼 나를 바라보던
아름다운 그날의 한 사람
널 보면 어두웠던
달빛 내린 겨울밤도
수없는 별빛들로 투명하게 빛나
꿈같은 사랑 아직 모르겠니
늘 나를 바꿔 주는 너
네가 있어 행복하다
라라라라 라라라라라
오늘따라 더 보고 싶어
널 보면 자꾸 웃음이 나
널 보면 떠오르는 설렘
구름 위에 가리워진
나를 보는 네 마음을 조금씩
Love so sweet
So Beautiful 난 느낄 수 있어
널 보면 얼어붙은
가슴속 내 감정들이
따스해진 봄처럼 예쁜 꽃을 피워
꿈같은 사랑 아직 모르겠니
늘 나를 바꿔 주는 너
네가 있어 행복하다
같은 시간 속에
언제나 머물러줘
아프지 않게 널 지킬 수 있을 때까지
하늘이 내려준 단 하나의 사랑인걸
널 보며 얘기하는
모든 시간 모든 순간이
영원처럼 느껴져 나를 멈추게 해
꿈같은 사랑 내 맘 모르겠니
늘 나를 바꿔 주는 너
네가 있어 행복하다
라라라라 라라라라라
오늘따라 더 보고 싶어"
164,정엽,안아줄게요,"아른아른해요
노을빛을 담은 그대 모습이
모든 하루하루
그리움을 닮은 그대 마음은
내게 닿아 그대에게 이끌어가
모든 아픔들 이제는 괜찮아요
감싸 안아 줄게요 따스한 바람처럼
달려갈게요 스며드는 햇살처럼
아슬아슬해요
유리병을 두른 꽃 한 송이처럼
모든 순간순간
괴로움을 담은 그대 마음은
내게 닿아 그대에게 이끌어가
모든 아픔들 이제는 괜찮아요
감싸 안아 줄게요 따스한 바람처럼
달려갈게요 스며드는 햇살처럼
감싸 안아 줄게요 당연한 공기처럼
사랑할게요 그대 있는 모습 그대로"
165,짙은,California,"알람이 울렸지
늘 하듯 배개를 끌어안고
머리맡을 뒹굴다
까만 너의 눈과 마주쳤어
잠깐 미쳤다고 생각도 했지
어제 마신 술이 덜 깼나 했어 아닌걸
놀란 나를 보며
넌 아무렇지 않게 물었지
실례가 아니라면 실례가 아니라면
함께 가지 않을래
그래 같이 가자 될 대로 되라 생각해
혹시 길을 잃는다 해도
길을 잃는다 해도
그건 그때 생각해
작은 강가를 헤매다 너를 따라
다다른 낯선 동네엔
너와 닮은 네 모습이 여기저기
거리를 걷고 있어
우- 알고 있어 이제
너는 여기 없다는 걸
사실 알고 있어 넌 떠나갔단 걸
그래도 오늘만은
끝까지 나를 속여줄래
나도 따라가는 그때까지 지금처럼
아무렇지 않은 듯
조용하게 기다려줄래
작은 길가를 헤매다 너를 찾아
막다른 하얀 문 앞에
너는 내게 선을 긋듯이 여기까지
고개를 젓고 있어
우 알고 있어 이제
너는 여기 없다는 걸
사실 알고 있어 넌 잊혀 진단 걸
그래도 오늘만은
끝까지 나를 속여줄래
나도 따라가는 그때까지 지금처럼
아무렇지 않은 듯
꿈속으로 찾아와 줄래"
166,오현란,원,"더는 바라지 않아
더는 원하지 않아
이렇게 니곁에만 있게 해줘
이대로 볼수 있게만
아냐 나를 바라봐
아냐 내곁에 있어줘
알아도 모르는 척 하는거니
이렇게 바라보는 나
그래 나는 안되겠니
그래 나는 아닌 거니
이토록 아픈게 사랑인거니
나를 견딜수 없게해
사랑이 머물수 없도록
사랑이 살 수 없도록
가슴이 죽어 버렸으면 해
더는 너를 찾지 않게
그래 나는 안되겠니
그래 나는 아닌거니
이토록 아픈게 사랑인거니
나를 견딜수 없게 해
사랑이 머물수 없도록
사랑이 살수 없도록
가슴이 죽어 버렸으면 해
더는 너를 찾지 않게
더는 너를 찾지 않게"
167,하동균,세상... 단 한번의 사랑,"난 피할 수가 없어요
두 눈을 감아버려도 너무
선명한 그대
그댈 지울 수가 없어요
맘을 닫아버려도 내 안에
차 오르는 간절한 그대
마지막 숨결처럼
그댈 놓지 못하네요
비좁은 나의 가슴에 커다란
그댈 잡고 있는 나
세상 단 한 번의
사랑이 내게 있다면
숨 쉬는 순간들마다
날 웃게 한
그대라는 한 사람이죠

난 숨을 쉴 수 없어요
그대가 스쳐만 가도
눈물만 또 흐르죠
My Love 안아볼 수 없어요
내가 다가갈수록 그 아픈
숨소리가 내게 들리죠
마지막 숨결처럼 그댈
놓지 못하네요
비좁은 나의 가슴에 커다란
그댈 잡고 있는 나
세상 단 한 번의 사랑이
내게 있다면
숨 쉬는 순간들마다 날 웃게
한 그대라는 한 사람이죠 내겐
오직 그대 하나만 나를 살게
해 줄 이유가 되는
큰 의미인 걸
마지막 숨결처럼 나를
또 울게 하네요
그대를 사랑한다는 그 말을
차마 하지 못하는 나
세상 단 한 번의 사랑이 내게
있다면 그대만 허락하기를
내 가슴에 그대만이
숨 쉴 수 있기를"
168,먼데이 키즈 (Monday Kiz),뒷걸음,"바보같이 우는 나의 모습도
자꾸 바보같이 부르는 니 이름도
너무 너무 익숙해 아프지가 않아
마치 넌 처음처럼 돌아올꺼야
마지막에 건네보는 인사도
다시 마지막에 잡아보는 두 손도
많이 많이 어색해 미칠것만 같아
다시 넌 돌아와줄래
발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
기억들이 이 아픔들이
자꾸 커져가는 그리움에
다른 발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
또 다시 생각나서 달려갈땐
달려가서 안아볼게 언제라도

사랑이란 두 글자에 가슴이
자꾸 사랑이란 두 글자에 내 맘이
많이 많이 아파와 미칠것만 같아
다시 넌 돌아와줄래
발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
기억들이 이 아픔들이
자꾸 커져가는 그리움에
다른 발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
또 다시 생각나서 달려갈땐
달려가서 안아볼게 언제라도
언제까지라도 어떤 말이라도
죽는날까지라도
수백번을 수백번을 부르다

가슴에 울다 가슴에 울다
마지막으로 가는 너의 모습이
추억들이 내 바램들이
매일 꺼져간 네 그림자에
다시 사랑에 울고 이별에 울고
눈물에 묻어버린 너의 모습이
또 다시 생각나서 달려갈땐
달려가서 안아볼게 언제라도
발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
기억들이 이 아픔들이
자꾸 커져가는 그리움에
다른 발걸음도 다 뒷걸음으로
뒷걸음으로 가는 너의 모습이
또 다시 생각나서 달려갈땐
달려가서 안아볼게 언제라도"
169,써니사이드,"새벽두시반 (Feat. 김현중, 미스에스, 오윤혜)","가슴아 부탁해
그 사람 놓아줘
너 이미 알잖아
더 이상 이러면 안돼
내 심장이 멈춘곳은
새벽두시반
초라한 내 자신을 포장했던
첫 만남
그 흔한 차조차 없었던
가난한 사랑
늘 입에 달고 살았어
네게 미안하단말
모질게 굴었어
맘에도 없는말하며
이깟 자존심 내세워
날 이해해 달라고
넌 아무 잘못 없으니까
더는 묻지마
그냥 나같은 놈 잊고서
더 좋은 사람만나
지긋지긋했어
이기적인 너와의 만남
이제서야 끝이났어
다신 정말 안봐
차라리 잘됐어
넌 항상 그랬으니까
마지막날 까지도 넌
너만 생각하잖아
왜그래 뭐땜에 미칠것만 같애
결국엔 니가말한 사랑
이런거니
그래 이제 그만해
나도 많이 지쳤어
널 기억에서 지운시간
새벽두시반
가슴아 부탁해
그 사람 놓아줘
너 이미 알잖아
더 이상 이러면 안돼
눈물아 그만해
추억이 번져 견딜수가 없어
사랑해 아직하지 못한 말이 많은데
그녀없는 빈자리는
내게는 너무도 커
숨쉬기도 버거워
힘들어 아주 잠시도
일상이 되어버린
전화번호 뒷자리
니가 스며든
네 번째 손가락의 상처
그와 남긴 추억들이
내겐 너무나 슬퍼
숨쉬기도 버거워
힘들어 아주 잠시도
한때는 전부였던
작은 기념일
홍대앞 사거리
언제나 따뜻했던 두 손
가슴아 부탁해
그 사람 놓아줘
너 이미 알잖아
더 이상 이러면 안돼
눈물아 그만해
추억이 번져 견딜수가 없어
사랑해
아직 하지 못한 말이 많은데
다시 못볼것만 같아 어떻게
가슴 아파 견딜수가 없는데
아무것도 해준 것이 없어서
그게 미칠 것 같아
사랑해 사랑해
난 너를 못보내
가슴에 남아서
uh
눈물이 흐르고
가슴이 부르죠
붙잡고 놓지못한
그대 그 이름
이 노랠 들으면
많이 아플꺼야
못난 내 사랑아
아픈 날 버려두지마
날 사랑한다면
돌아와
다시 나를 안아줘
이렇게 가슴치며
너를 부르고 있잖아
가슴아 부탁해
그 사람 놓아줘
너 이미 알잖아
더 이상 이러면 안돼
눈물아 그만해
추억이 번져
견딜수가 없어
사랑해
아직 하지 못한 말이 많은데
다시 못 볼것만 같아
어떡해"
170,멜로디데이 (MelodyDay),겁나 (Feat. 매드클라운),"너무 살가웠던 네가
언제나 다정했던 네가
꼭 오늘 따라
다른 사람 같아
어떻게 해야 해
자꾸 겁이나
익숙한 거리들을 지나
오랜만에 널 만나러 가는 길
하늘은 아주 맑고
사람들은 좋아 보여
오늘따라 왠지 입을 옷
고르기가 힘드네
내게 할 말이 있다는 너
부디 좋은 소식이길
자주 가던 까페 골목길을 걷다
가슴이 순간 일렁거려 주저앉았어
아마 햇볕이 뜨거워 그런 거겠지
만나면 하려던 말보다
일단 그냥 날 꽉 안아줘 대신
헤어지자 할까 겁나 겁나
너와 끝이라 할까 또 겁나 겁나
날 모르는
사람처럼 넌
울고 있는 눈을 피하잖아
헤어지자 할까 겁나 겁나
내가 잊혀질까 봐 더 겁나 겁나
아직도 고갤 숙인 채
아무 말도 하지 않고 서있는 네가
너무 겁나
네 눈빛만 봐도 알아
무슨 말을 할지 난 알아
듣고 싶지 않아
참아줘 오늘만
네가 떠날까 봐 난 또 겁이나
헤어지자 할까 겁나 겁나
너와 끝이라 할까 또 겁나 겁나
날 모르는
사람처럼 넌
울고 있는 눈을 피하잖아
멀리서 널 불렀을 때
전처럼 내게 웃어주기를
좀 서먹했던 우리 감정이
눈 녹듯 녹기를
첨 만났을 때의 설렘
네가 기억해 내기를
그래서 지금 느끼는
불안한 예감이 맞지 않기를
오늘은 오랜만에
널 보기로 한 날
바람은 쓸쓸하고 하늘은 높아
하려했던 말보단
날 일단 꽉 안아줘
보고 싶었어 상처주지 말아줘
헤어지자 할까 겁나 겁나
정말 끝이라 할까 또 겁나 겁나
날 모르는
사람처럼 지금
울고 있는 눈을 피하잖아
헤어지자 할까 겁나 겁나
내가 잊혀질까 봐 더 겁나 겁나
아직도 고갤 숙인 채
아무 말도 하지 않고
서있는 네가
너무 겁나"
171,빌리어코스티,날 사랑하지 않는다,"늘 바라보고 있죠
간직할 수만 있는 맘
차마 꺼낼 수 없는 그 말들
아니란 걸 잘 알면서
떠나갈 수 없는 나
날 사랑하지 않는다 해도
날 돌아보지 않는대도
보낼 수 없는 건
널 놓아줄 수 없는 건
이렇게 사랑하는 날
그댄 잊을까 봐
기다리는 내 맘과
돌아오지 않을 너를
애써 외면해 보는 날들과
아니란 걸 잘 알면서
떠나갈 수 없는 나
날 사랑하지 않는다 해도
날 돌아보지 않는대도
보낼 수 없는 건
널 놓아줄 수 없는 건
이렇게 사랑하는 날
그댄 잊을까 봐
소리 없이
어떤 약속도 없이
멀어지는 뒷모습을
바라보다
아무 것도
할 수 없는 나라서
하염없이 너의 흔적만
날 사랑하지 않는다 해도
날 돌아보지 않는대도
보낼 수 없는 건
널 놓아줄 수 없는 건
이렇게 사랑하는 날
그댄 잊을까 봐"
172,임창정,지나고도 같은 오늘 (또 생각이나서),"기억은 날까 그때 일들이
가슴 저미게 그토록 행복했던걸
새로운 하루와 예전의 하루가
이렇게 서로 바뀌어 가는데
기억은 날까 우리 사랑이
누굴 그리며 한곳에 있어봤던걸
기나긴 오늘이 또 지나가는 거
그것만으로도 고마운데
나를 떠나면서 뒤를 보면
어떡하나요
냉정하게 모두 잊고 사는데
그 때 그 모습이
나를 쳐다보던 모습이
또 생각이 나서 참았었던
한숨이 나와요
희미해지는 그 때 일들이
자꾸 말을 해 우리가 이별했단 걸
원망하니까 이토록 미워하니까
두 번 다신 볼 순 없겠지
나를 보내면서 망설이면
어떡하나요
냉정하게 모두 잊고 사는데
그 때 그 모습이
나를 쳐다보던 모습이
또 생각이 나서 참았었던
눈물이 흘러요
언젠가 우리가 마주치게 되면
웃으며 인사할까
혹시나 서로를 알아보지 못하면
그대를 이 세상에서 만나
서로 알아본 것만으로
너무나 감사하며 지나칠게요
나를 떠나면서 뒤를 보면
어떡하나요
나를 보내면서 망설이면
어떡하나요
냉정하게 모두 잊고 사는데
그 때 그 모습이
나를 쳐다보던 모습이
또 생각이 나서 참았었던
눈물이 흐르네요"
173,정키,오늘 같은 밤 (Feat. 박보람),"긴 시간을 잊어 왔던
너에 대한 기억들이
오늘따라 생각이 날까
무색하게 바래진 건
너에 대한 내 마음일까
왜 잊지 못 할까
어느새 아침이 오면
지워질 걸 알면서
문득 떠오르는 기억에
오늘도 난 함께했던
그 시절의 우리를 바라보다가
알 수 없는 감정들에
또 문득 생각에 잠겨
널 품에 안던 그 온기가
아직도 내게 남아서
그리워서 잠 못 드는
오늘 같은 밤이 찾아오는걸
가끔씩은 습관처럼
익숙한 하룰 보낼 때면
기대고 싶은 마음뿐인걸
아침이면 어느새
아무 일도 없듯이
모두 잊을 걸 알면서
오늘도 난 함께했던
그 시절의 우리를 바라보다가
알 수 없는 감정들에
또 문득 생각에 잠겨
널 품에 안던 그 온기가
아직도 내게 남아서
그리워서 잠 못 드는
오늘 같은 밤이 찾아오는걸
추억을 돌이켜
흔적을 찾아 헤매이면
끝에서 마주친 이별에
오늘도 난 함께했던
그 시절의 우리를 바라봐
그래서 난 하루 종일
떠오르는 우리를 바라보다가
알 수 없는 아픔들에
또 다시 두려워지는걸
돌아서던 그날 밤이
아직도 나에게는
상처들로 남은 건지
바쁜 일상에 잊혀지다가
떠오르는 기억들에 또
잠들 수 없는 오늘 같은 밤"
174,스웨덴세탁소,다 사랑 같아 (Vocal 짙은),"다 사랑 같아 기억 안에 남은 게
그리움 같아 자꾸 내가 아픈 게
다 지워내면 우린 그냥 남인데
왜 애써 널 떠올리는지
다 거지 같아 혼자 눈을 뜨는 게
네가 싫을 만큼 나는 많이 힘든데
아무렇지 않게 웃고 떠들고 일해
미칠 것 같아 그걸 견디는 게
내가 가진 기억은 오래된 필름처럼
흐릿해지다가도 다시 선명해져
차라리 잘라내면 맘이 편해질까요
그게 없어도 내가 나로 존재할까요
아니 아닐 것 같아
다 이별 같아 매일 내가 하는 게
눈뜰 때부터 잠들기 전 모든 게
밥을 먹는 게 옷을 갈아입는 게
그게 뭐라고 널 떠올리는지
내가 가진 기억은 오래된 필름처럼
흐릿해지다가도 다시 선명해져
차라리 잘라내면 맘이 편해질까요
그게 없어도 내가 나로 존재할까요
아니 아닐 것 같아
그때의 내가 이해를
바라지 않았었다면
우리에게도 다른 결말이 있었을까요"
175,Obze (오브제),널 원해,"널 원해 또 원해
이렇게 진심 인적은 없었어
친구들도 처음 보는
모습이래
널 원해 또 원해
네가 날 이렇게 만들었어
아름다운 사람이고
싶어지게
만들었어
참 이상해
너는 왠지 날 다 알 것 같아
어느샌가
내 일부처럼 느껴지는 걸
널 알아갈 시간들이
전부 소중해
널 모르던 시간들이
전부 아파
널 원해 또 원해
이렇게 진심 인적은 없었어
친구들도 처음 보는
모습이래
널 원해 또 원해
네가 날 이렇게 만들었어
아름다운 사람이고
싶어지게
만들었어
내가 하는 생각들이
엉뚱하지만
내가 만든 세상 안에
들어온 너
널 원해 또 원해
이렇게 진심 인적은 없었어
친구들도 처음 보는
모습이래
널 원해 또 원해
네가 날 이렇게 만들었어
누군가의 사람이고
싶어지게
만들었어"
176,지호 (JIHO),에스프레소 러브,"그댈 보고있으면 시간은 순간 멈추고
심장이 마구뛰고 두 귀는 멍해지고
발끝부터 머리 끝까지 차오르는 이 기분
wa uh
한참동안 그렇게 멍하게 너를 보는게
바보 같아져 버리는 모습이 너무 싫어
문 앞에서 머릴 넘기고 들어가 널 보러
오늘도 머릴 묶었네
항상 똑같은 미소로
나의 주문을 기다리네
그 미소에 취해 있다가
다급히 말해
카페라떼 그란데 하나로
카페인 때문에
너를 볼 때처럼 가슴이 뛰어
이쪽 저쪽 밤새 뒤척이다
아마 이건 분명 니가 만든 커피 때문이야
이런 벌써 아침 해가 떠오르잖아
오늘은 머릴 풀었네
어제와 같은 미소로
나의 주문을 기다리네
그 미소에 취해 있다가
다급히 말해
콜드브루 벤티 하나로
카페인 때문에
너를 볼 때처럼 가슴이 뛰어
이쪽 저쪽 밤새 뒤척이다
아마 이건 분명 니가 만든 커피 때문이야
이런 벌써 아침 해가 떠오르잖아
카페인 때문에
너를 볼 때처럼 가슴이 뛰어
이쪽 저쪽 밤새 뒤척이다
아냐 이건 분명 내 맘 가득찬 너 때문이야
Oh no 벌써 아침 해가 떠오르잖아
다 너때문이야"
177,김민종,바보처럼,"그토록 그댈 다 잊었다고
나의 아픔도 사라졌다고
새로운 내가 되었다고
나 행복하다고 믿어 왔었는데
바보처럼 또 소리내 울고있죠
바보처럼 또 그댈 찾아요
그댄 이미 다른 사람과
행복하게 지내는데
멍해진 내가 싫었죠
나의 아픔도 더 갈 곳 없죠
행복한 그대를 보면서
그대처럼 나도 지내고 싶은데
바보처럼 또 소리내 울고있죠
바보처럼 또 그댈 찾아요
그댄 이미 다른사람과
행복하게 지내는데
오직 그댈 위해서
잘했었는데 그랬었는데
믿고있던 그대였는데
바보처럼 또 소리내 울고있죠
바보처럼 또 그댈 찾아요
그댄 이미 다른 사람과
행복하게 지내는데
오 바보처럼 또 소리내 울고있죠
바보처럼 또 그댈 찾아요
그댄 이미 다른 사람과
행복하게 지내는데"
178,성시경,처음,"처음 나의 손끝이 당신을 느꼈을 때
나는 당신의 향기에 취하여
오고 가는 세상 속의 모든 일들
사랑 하나로 멈추었고
처음 당신의 눈물이
내 옷깃을 적셨을 때
나는 당신의 눈물에 젖어서
내가 알지 못하였던 내 모습들
당신과 함께 알게 됐죠
때론 모를 두려움과 외로움속에
나를 가두었고
밤과 낮에 다른 내 모습과
생각들 속에서 나는 노래하고
때론 모를 두려움과 외로움속에
나를 가두었고
밤과 낮에 다른 내 모습과
생각들 속에서 나는 노래하고
처음 나의 손끝이 당신을 느꼈을 때
나는 당신의 향기에 취하여
오고 가는 세상 속의 모든 일들
사랑 하나로 멈추었죠
사랑 하나로 멈추었죠"
179,리아킴,위대한 약속,"좋은집에서 말다툼보다
작은집에 행복느끼며
좋은 옷입고 블편한 것 보다
소박함에 살고싶습니다
비가오거나 눈이 오거나
때론 그대가 아플때도
약속한대로 그대곁에
남아서 끝까지 같이
살고 싶습니다
위급한 순간에 내편이
있다는건 내겐 마음에
위안이고 평범한것이
얼마나 소중한지
벼랑끝에 서보면
알아요 하나도
모르면서 둘을 알려고
하다가 사랑도 믿음도
떠 나가죠 세상 살면서
힘이야 들겠지만
사랑하며
살고싶습니다
위급한 순간에 내편이
있다는건 내겐 마음에
위안이고 평범한것이
얼마나 소중한지
벼랑끝에 서보면
알아요 하나도
모르면서 둘을 알려고
하다가 사랑도 믿음도
떠 나가죠 세상 살면서
힘이야 들겠지만
사랑하며
살고싶습니다"
180,"김조한, 조현아 (어반자카파)",사랑이 늦어서 미안해,"항상 곁에 있지만
언젠가는 스쳐갈 사람
금을 그어둔 채 그렇게 지냈어
이런 나를 알잖아
뭐든지 한 걸음 느린 거
가슴이 하는 말 모른 척 했나봐
금방 울 것 같은 널 바라보며
침묵으로 너를 난 밀쳐 냈었지
알 것 같아 내 마음
조금도 미안하지 않게
어깨 들썩임까지 마음 썼던 너
난 그런 너를 두고도
사랑이 온지 몰랐어
너 떠나가는 순간도
사랑했는지 몰랐어
가슴 아픔이 너 때문이란 걸
이제야 알았어
사랑이 너무 늦어서 미안해
나의 마음도 알지 못하면서
사랑을 다 아는 듯 떠들었었지
나 힘들어 너무 생각나서
또 생각 안 나서
그 한 가지 생각에 또 눈물만 나
난 그런 너를 두고도
사랑이 온지 몰랐어
너 떠나가는 순간도
사랑했는지 몰랐어
가슴 아픔이 너 때문이란 걸
이제야 알았어
사랑이 너무 늦어서 미안해
자꾸만 나를 속이며 고개 돌렸나봐
행복이 겁나서 날 아프게 했나봐
워어
아직 날 잊지 않았지
니 미련도 느리잖아
더 기다리면 올 거지
이제 내가 아플 차롈 테니까
이제 너에게 가장 좋은
사랑이 되어줄게
시작이 너보다 늦어서
너보다 더 오랫동안
너보다 많이 사랑할게"
181,ATEEZ (에이티즈),Be With You,"시린 바람이 불어
얼어붙은 마음에
작은 촛불에 기대어
흐르는 눈물을 참을 때
세상 모든 게 너무나 아파
움츠린 그대 곁에
나 다가가도 될까요
그래도 될까요
내가 그댈 안아 줄게요
차가운 눈꽃이
시들어 내려서
그대가 봄꽃으로
피어날 때까지
I’ll be with you
With you with you with you
I’ll be with you
With you with you with you
알아요 그대 어땠을지
생각만 해도 가슴이 저려와
꽉 쥔 두 손 펴지 못하고
버텼을지
그대에게 해줄 수 있는 게
이것밖에 없는걸요
나 다가가도 될까요
그래도 될까요
그대 곁에 있겠어요
차가운 눈꽃이
시들어 내려서
그대가 봄꽃으로
피어날 때까지
I’ll be with you
With you with you with you
I’ll be with you
With you with you with you
그대 차가운 손을
내게 맡겨요
그 손 절대 놓지 않을 테니
걱정 말아요 그대여
이젠 내 품에 기대
쉬면 돼
차가운 눈꽃이
시들어 내려서
그대가 봄꽃으로
피어날 때까지
I’ll be with you
With you with you with you
I’ll be with you
With you with you with you"
182,장기하,다,"햇살이 따스하게 내리쬐는
파란 하늘에 눈이 시린
오늘 마침내
오월이
오랜만에 우리집 현관문을
탁탁탁탁 두드리네
민들레 씨앗들이
싸락눈발처럼
날리는 창가에
나는
삼사월 아침저녁처럼
쌀쌀한 마음으로 바라보네
햇살이 따스하게 내리쬐는
파란 하늘에 눈이 시린
오늘 마침내
오월이
오랜만에 우리집 현관문을
탁탁탁탁 두드리네
민들레 씨앗들이
싸락눈발처럼
날리는 창가에
나는
삼사월 아침저녁처럼
쌀쌀한 마음으로 바라보네
계절이 바뀌어도
바람이 불어가도
나뭇잎이 떨어져도
사람이 머무르다가 떠나가려 할 때도
아무것도 모르는 채로
그냥 나만 하루 종일 나만
나의 마음만 바라보다 나는
나의 곁에 있던 마음들을 죄다
다
떠나 보냈다 생각하며 잠이 드네"
183,정유지(유지),"사랑, 아니라면","돌아오는 하루 고여가는
계절 너머 잊고 살다가도
낯선 길을 걷다 불어오는
향기에 그만 무너지고 말죠
이게 끝이기를 괜찮아지기를
바랄수록 간절해져요
사랑 아니라면
이렇게 나 아프지도 않겠죠
그저 흩어진 꿈이라면
나 아직도 깊은 밤을 홀로 헤매요
늦은 새벽 아침 떠오르는 약속
한 조각 미련처럼 남아
이젠 버리기를
잊을 수 있기를 바랄수록 간절해져요
사랑 아니라면
이렇게 나 아프지도 않겠죠
그저 흩어진 꿈이라면
나 아직도 깊은 밤을 홀로 헤매요
단 한순간 달콤한 기억 하나가
내겐 전부라서 놓질 못해
사랑 아니라면
이렇게까지 아플 리가 없겠죠
그저 찰나의 꿈이라면
깊은 겨울 지난 날 묻고서
긴밤의 끝 마지막 안녕을 건네요"
184,H.O.T.,너와 나,"너만이 나의 전부인거야
함께 있는 것이 좋아
널 사랑한거야
날 바라보는 너의
눈빛이 따사로와
나를 보고 미소짓는
너의 모습에
더욱 용기를 얻게 돼
정말 고마워
힘이 들 때도 있어
지치고 피곤해
그럴땐 혼자울고 싶지만
너희를 생각해 우리를
바라보는 너
늘 함께 인거야 너와나
네가 세상에 없다면
우리도 없겠지
이 모든것이 너무
소중해 오랜 시간
너희가 보내준 마음
읽어가면서
다시 한번 우리 사랑을
알 수 있었어
우린 함께인거야
언제까지나
너의 모습이 사랑스러워
함께하는 노래 함께하는
시간이 너무나
우리에겐 소중해
난 확인할 수 있어 내가
힘들어 할 때마다
너의 사랑을 느껴
역시 우린 함께인거야 영원히
힘이 들때도 있어 지치고 피곤해
그럴 땐 혼자울고 싶지만
너희를 생각해 우리를
바라보는 너
늘 함께인거야 너와나
우린 함께인거야 언제까지나
너의 모습이 사랑스러워
함께있는 동안 우리 함께
만들어 가야 할
추억을 간직해
함께하는 노래 함께 하는
시간이 너무나
우리에겐 소중해 너와나
함께하는 노래 함께 하는
시간이 너무나
우리에겐 소중해 언제나
함께 인거야 너와나"
