,가수,제목,가사
290,아메리카노(Americano),바라만 보아도 옆에만 있어도 나는 좋아,"세상의 많고 많은 사람들 중에
우리가 만나
사랑을 하게 됐어요 이런게 운명같아
그대라서 감사해 날 위한 사람
오직 그대야
언제나 그대만 행복하게 해줄게
바라만 보아도 옆에만 있어도
나는 좋아 사랑이잖아
보고만 있어도 보고만 있어도
좋은걸 웃게돼
자꾸만 생각나 자꾸만 목소리
듣고 싶어 잠시만 떨어져도
우리 둘이라면 우리 둘이라면
나는 행복해요
미소짓는 얼굴이 얼마나
사랑스런지 몰라
온종일 그대만 생각하고 있는 나
바라만 보아도 옆에만 있어도
나는 좋아 사랑이잖아
보고만 있어도 보고만 있어도
좋은걸 웃게돼
자꾸만 생각나 자꾸만 목소리
듣고 싶어 잠시만 떨어져도
우리 둘이라면 우리 둘이라면
나는 행복해요
감미로운 소리로 내게 사랑의
노래 불러줘
달콤하게 내게 사랑을 말해줘
바라만 보아도 옆에만 있어도
나는 좋아 사랑이잖아
보고만 있어도 보고만 있어도
좋은걸 웃게돼
자꾸만 생각나 자꾸만 목소리
듣고 싶어 잠시만 떨어져도
우리 둘이라면 우리 둘이라면
나는 행복해요"
291,Various Artists,안되겠니 (발리에서 생긴 일),[가사 준비중]
292,신혜성,Awaken,"Just Another days
Walk In The Pains
이렇게 모진 순간들
여전히 숨 막히는 모든 게
난 익숙하지 않았어
늘 갖지못해 애만 태웠던
한없이 작은 상처뿐인 바램들
남몰래 흘렸던 눈물조차
모든게 초라한 난 이제
I Never Give up
Still got I'm Not Insane
눈물로 얼룩진 시간 속에
내 모든걸 다 잃어도
At This Time
끝까지 나는 달려볼게
Far into The Night
Walk In The Sign
이렇게 힘든 시간들
너무나 가슴 벅찼던 꿈들
아직 난 잊지 않았어
늘 갖지못해 애만 태웠던
그래서 더욱 소중했던 바램들
남몰래 훔쳤던 눈물조차
모든게 익숙한 난 이제
I Never Give up
Still got I'm Not Insane
눈물로 얼룩진 시간 속에
내 모든걸 다 잃어도
At This Time
끝까지 나는 달려볼게
I Never Give up
Still got I'm Not Insane
상처로 가려진 시간 속에
내 모든걸 다 잃어도
At This Time
끝까지 나는 달려볼게"
293,신혜성,중심,"어떡해야 널 잡을까
무엇을 해야 널 웃게 할까
내 뜻과는 반대로
자꾸 멀어져
Know you from the inside
나의 생각을 움직이는 너
나의 행동을 바꾸는 너
니가 없으면
내 중심은 사라져 버려
Miss Terry Miss Terry
변하지 마라
Miss Terry Miss Terry
Don't go away
Miss Terry Miss Terry
떠나지 마라 내 사랑이 울잖아
You're my love Miss Terry
You're my love Miss Terry
Miss Terry Miss Terry
Miss Terry Miss Terry
나 아닌 사람을 또 만나
나 아닌 남자를 또 사랑해
괜찮을리 없잖아 무너지잖아
Know you from the inside
나만 보았던 너의 웃음과
나만 가졌던 니 사랑을
어떻게 보내 내 중심에
니가 사는데
Miss Terry Miss Terry
변하지 마라
Miss Terry Miss Terry
Don't go away
Miss Terry Miss Terry
떠나지 마라 내 사랑이 울잖아
Miss Terry Miss Terry
Miss Terry Miss Terry
내 생각 늘 첫 번째로
모든 선택에
니가 최우선 이었어
너를 위해 사는 것이
니 남자인게 내 운명인걸
Miss Terry Miss Terry
변하지 마라
Miss Terry Miss Terry
Don't go away
Miss Terry Miss Terry
떠나지 마라 내 사랑이 울잖아
Miss Terry Miss Terry
Miss Terry Miss Terry
Miss Terry Miss Terry
떠나지 마라 온 세상이 울잖아
You're my love Miss Terry
You're my love Miss Terry
Miss Terry Miss Terry
Miss Terry Miss Terry"
294,신혜성,조금 더 가까이,"나란히 걷던 길
이제는 혼자서 걸어
지나친 모든 게
내 맘을 흔들어 깨워
바람 불면 내 맘은
시간을 거슬러서
너에게로 그때로
사랑할 수 있을 것 같아서
떠나버린 그대 내게 와요
나 이렇게 이 자리에 있을게요
더 천천히 내게
더 조금씩 내게 다가와요
무너지는 내게 다시 와요
그때처럼 내게
다시 안겨줘요
더 따스히 내게로
조금 더 가까이
떠나버린 그대 내게 와요
나 이렇게 이 자리에 있을게요
더 천천히 내게
더 조금씩 내게 다가와요
무너지는 내게 다시 와요
그때처럼 내게
다시 안겨줘요
더 따스히 내게로
조금 더 가까이"
295,신혜성,별을 따다,"가슴이 터질 것 같아요
그대는 이토록 놀라운 사람
행복을 주는 그런 사람
i wanna feel your heart
느낄 수 있다면
그대여 심장에 귀 기울여요
내 마음이 들리나요
저 별을 따다
그대에게 줄게요
그 눈물 모아
미소로 바꿀게요
나 그대에게 약속해
또 맹세해
내 사랑 바로 너뿐이야
사랑해 그대를
너무 사랑해
어떤 누구보다
내 사랑은 태양처럼 식지 않아
사랑해 죽도록 그댈 사랑해
나를 믿어줄래
오직 내겐 너야 너야 너야
only for you
바람이 머리를 넘기고
그대의 향기가 전해져 온다
내 가슴이 두근거린다
i wanna feel your love
그대도 같나요
마음과 마음이 전해진다면
지금 내 손을 잡아요
저 별을 따다
그대에게 줄게요
그 눈물 모아
미소로 바꿀게요
나 그대에게 약속해
또 맹세해
내 사랑 바로 너뿐이야
사랑해 그대를 너무 사랑해
어떤 누구보다
내 사랑은 태양처럼 식지 않아
사랑해 죽도록 그댈 사랑해
나를 믿어줄래
오직 내겐 너야 너야 너야
only for you
세상에 지쳐 무너져도
몇 번을 다시 넘어져도
그대 있다면
아무래도 난 좋은데
그대여 사랑한다 말해줘요
그대의 입술로
내 전부 그대에게 드리리
그대여 나만을 바라봐줘요
그대 마음으로
오직 내겐 너야 너야 너야
너야 너야 너야
너야 너야 너야
only for you"
296,성수진,세상에 외치다,"어긋나버린 욕심은 끝이 없어
지친 한숨에 목이 메이고
두 눈 가려버린 채 시간아
끝도 없이 늪으로만 날 끌어가나
이렇게 끝나지 않아
지금부터 시작해
처음부터 마술처럼
다시 변해갈테니까
세상 끝까지 내가 이길 때까지
살아야 하는 나니까
거친 세상에 차가운 시선마저
고장난 맘을 멈추지 못해
두 눈 가려버린 채 시간아
끝도 없이 늪으로만 날 끌어가나
이렇게 끝나지 않아
지금부터 시작해
처음부터 마술처럼
다시 변해갈테니까
세상 끝까지 내가 이길 때까지
살아야 하는 나니까
쓰러지고 일어나고 다시 넘어져
무너져야 살아나는 나니까
불어와라 바람아
밀려와라 파도야
시련 따윈 없으니
이렇게 끝나지 않아
지금부터 시작해
처음부터 마술처럼
다시 변해갈테니까
이렇게 끝나지 않아
지금부터 시작해
처음부터 마술처럼
다시 변해갈테니까
가라 눈물아
가라 내 아픔아
살아야 하는 나니까"
297,"지아, 이해리 (다비치)",사랑했었다면 (Inst.),"사랑한다 했잖아 영원히
아껴준다 했잖아 약속했잖아
어떻게 그 맘이 변할 수 있어
난 모르겠어
세상을 다 가져도 내겐
소용없는 걸
너 없이 안 되는 이런 날 알잖아
우리 사랑했었다면
정말 사랑했었다면
잠시라도 떠올려줘
서로가 전부였던 그 때를
눈물 나게 행복했잖아
제발 나를 떠나지마
가슴이 널 보낼 자신 없대
돌아와 내게로
사랑 할 수가 없대 더 이상
마음 쓸 수가 없대 다 미안하대
거짓말이란 걸 알고 있는데
눈물이 나와
보내줘야 하는데
웃어줘야 하는데
더 이상은 아닌걸 알고 있는데
가슴이 자꾸만 다그쳐
절대 안 된다고
이렇게 널 그냥 보낼 순 없다고
우리 사랑했었다면
정말 사랑했었다면
잠시라도 떠올려줘
서로가 전부였던 그 때를
눈물 나게 행복했잖아
제발 나를 떠나지마
가슴이 널 보낼 자신 없대
내게 돌아와
나를 사랑했었다면 추억이라면
단 한번만 돌아봐줘
영원을 약속했던 그때를
죽어도 난 안될 것 같아
아직 널 기억하니까
이렇게 오늘도 너만 불러
돌아와 내게로
영원히 너를 잊지 못하는
내게"
298,JAMIE (제이미),사랑해,"얼마나 시간이 흘러야만
잊을 수 있을까
얼마나 더 많이 울어야
눈물이 그칠까
아무렇지도 않게
그대가 날 부를때면
가슴이 아파 말도 못하는데
자꾸 눈물이나 참으려해봐도
자꾸 생각이나 잊으려해봐도
숨겨왔던 그 말 하지 못한 그 말
용기가 없어서 차마 할 수 없어서
입가에 맴도는 그 말
그대를 사랑해
눈을 감고 그대 뒷모습을
그려보다가
나도 모르게 바보처럼
눈물이 떨어져
아무렇지 않은 척 웃으려
애를 써봐도
가슴이 아파 말도 못하는데
자꾸 눈물이나 참으려해봐도
자꾸 생각이나 잊으려해봐도
숨겨왔던 그 말 하지 못한 그 말
용기가 없어서 차마 할 수 없어서
입가에 맴도는 그 말
그대를 사랑해
숨이 멎을 듯 너무 아파서
상처만 남아서
더 이상은 안될 것 같은데
여기가 끝인가봐
소리질러봐도 그대가 없다는게
이젠 두번 다시 볼 수 없다는게
믿어지지 않아 믿을 수가 없어
숨겨왔던 그말 차마 하지 못한 말
입가에 맴도는 그 말
그대를 사랑해"
299,비비안 (BBAHN),난 그대 하나만 곁에 있으면,"사랑해 그대의 한마디에 세상의
모든것을 다 가진듯 행복해
사랑을 느끼며 속삭인 한마디에
종일 사랑의 노래 흥얼거렸죠
너무 사랑해서 눈만 뜨면 그대가
떠오르잖아 어떡하죠
난 그대 하나만 곁에 있으면
이 세상에서 부러울게 없어요
어떤 다른 말이 필요있을까요
진심으로 끝없이 사랑해요
오늘도 내일도 영원하길 바래요
행복하게 해줄게 약속할게요
그댈 사랑해서 행복하단 말밖에
할말이 없어 내맘 알죠
난 그대 하나만 곁에 있으면
이 세상에서 부러울게 없어요
어떤 다른 말이 필요있을까요
진심으로 끝없이 사랑해요
그대가 투명한 하늘처럼
날 따스하게 바라볼때면 나는
이 순간 그대 손잡고 어디라도
둘이서 떠나고 싶어져요
난 그대 하나만 곁에 있으면
이 세상에서 부러울게 없어요
어떤 다른 말이 필요있을까요
진심으로 끝없이 사랑해요"
300,유성은,Twilight,"아무런 말없이
희미한 웃음조차
잊은채 차가워진
눈빛에
끝없이 바람이 불어
기대 숨쉴틈 없이
아픈 기억들조차
모두 무뎌진 내게
손을 내밀어
눈부신 햇살속에
아름다운 꽃으로
나는 다시 태어나
그 어떤 기대도
내게는 과분했던
추억도 애써 모두
묻은채
끝없이 바람이 불어
기대 숨쉴틈 없이
아픈 기억들조차
모두 무뎌진 내게
손을 내밀어
눈부신 햇살속에
아름다운 꽃으로
나는 다시 태어나
바람이 불어
기대 쉴틈도 없이
아픈 기억들조차
모두 무뎌진 내게
손을 내밀어
눈부신 햇살속에
아름다운 꽃으로
나는 다시 태어나"
301,아메리카노(Americano),사랑이 시작된 것만 같아요,"사랑이 시작된 것만 같아요
자꾸만 두근거리는 맘
닫힌 내가슴속에 들어오는
그대가 너무 좋아
우리 사랑할까요
아침부터 그대생각에
가벼운 걸음
콧노래를 부르면서
하루를 시작해
사랑이란 나의 모든걸
바꿔놓았어
나도 내가 정말 신기해
운명처럼 갑자기 내게
다가온사람 내 오직
한 사람 그대
사랑이 시작된것만 같아요
자꾸만 두근거리는 맘
닫힌 내가슴속에 들어오는
그대가 너무 좋아
우리 사랑할까요
지루하던 모든것들이
새롭기만해
아무것도 아닌일에 미소가 번져
하루하루 지날때마다
그대에대한
사랑 점점 더 깊어져가
나를 비추는 햇살
그대의 미소같아
그대사랑같아 좋아
사랑이 시작된것만 같아요
자꾸만 두근거리는 맘
닫힌 내가슴속에 들어오는
그대가 너무 좋아
우리 사랑할까요
그대 행복하게 할수있다면
내가 할수있는것이 있다면
그걸로 행복해요 그대의 곁에서
사랑하며 살고 싶어요
얼마나 그대를 사랑하는지
그대는 모르고 있겠죠
진심을 담은
나의 고백을 들어줘요
그대만을 정말 사랑합니다
사랑이 시작된것만 같아요
자꾸만 두근거리는 맘
닫힌 내가슴속에 들어오는
그대가 너무 좋아
우리 사랑할까요"
302,강지민,길을 걷다가,"흐르는 음악소리에
문득 걷던 길을 멈춰서
오래전 울고 웃었던
우리 얘기 담긴 노래
세월이가면 다 잊혀진다고
노래는 날 위로하지만
거리에서 그댈 마주치듯
무너져버린 마음은 어이하나
한참을 우두커니 서 있다가
흘러내린 내 눈물에 서러움이
날 기다린듯한 노랜 끝나도
이미 떠오른 옛시절 그리움
내 곁에 머문다
세월이가면 다 잊혀진다고
노래는 날 위로하지만
거리에서 그댈 마주치듯
무너져버린 마음은 어이하나
한참을 우두커니 서 있다가
흘러내린 내 눈물에 서러움이
날 기다린듯한 노랜 끝나도
이미 떠오른 옛시절 그리움
내 곁에 머문다
이미 떠오른 옛시절 그리움
내 곁에 머문다"
303,김형중,혼잣말,"니 옆에 있어서 널 볼 수가 있어서
넌 몰랐었겠지만
항상 뒤에 있었다고
니 곁에 있는게 내게는
행운이였다고
한숨섞인 혼잣말을 해본다
아쉬운 마음뿐이지만
이렇게 끝내는게
내가 할 수 있는 전부라서
사랑한단 말도 못했는데
두번 다시 말하지 못할 것 같은데
혹시 많은 시간이 흘러 다시 만나면
그땐 말할께 내가 사랑한 사람
너였다고
해주고 싶은게 해주지 못한게
너무나 많아서 너무나도 많아서
아쉬운 마음뿐이지만 이렇게
끝내는게
마지막으로 내가 할 수 있는
전부라서
사랑한단 말도 못했는데
두번 다시 말하지 못할 것 같은데
혹시 많은 시간이 흘러 다시 만나면
그땐 말할께 내가 사랑한 사람
언제까지나 그게 너라고
사랑했던 니가 멀어진다
멈춰있던 뜨거운 눈물이 떨어진다
혹시라도 초라한 내 모습 들킬까봐
고갤 숙이고 혼잣말을 한다
니 곁에 있는게 내겐 행운이라고"
304,임순영,고해성사,"널 위해 만든 이 멜로디
언젠간 들을 수 있겠지
널 위한 노래인지 금방 알 수 있어
우리의 이야기이니까
먼저 너무나도 고마워
내 서투른 사랑 받아준 따뜻했던
너의 가슴에
난 너무 편히 쉬었으니
지치면 당연히 너를 찾았고
내 맘 다 안다는 듯이 날 맞아주었지
무모한 내 어리석은 싫증에
그래도 나를 믿는다는 한마디
지키지 못해 미안해
그리고 이젠 널 원망해 왜 날
버리지 않았었니
무뎌 터진 나의 가슴은 그냥
무시하지 그랬니
지치면 당연히 너를 찾았고
내 맘 다 안다는 듯이
날 맞아주었지
무모한 내 어리석은 싫증에
그래도 나를 믿는다는 한마디
지키지 못해 미안해
어떻게 내가 어떻게
널 버릴 수 있었는지
때 늦은 눈물만
알량한 이 멜로디를 바칠께
언제 어디선가 이 노랠 들으면
반갑지 않아도 잊어서 무관심해도
날 용서했다 말해줘"
305,Ecobridge,Intromance,[가사 준비중]
306,비담(B;dam),가지마…제발,"늦은새벽 2시반
할말이 있단 전화에
나 왠지 불안해
일단 만나자고
너의 집앞으로가는 내내
아무것도 생각 나질않아
이별이 이미 왔단걸
알고 있었지만
인정하기 싫었나봐
너와 마주하는 순간
이별을 알게 됐고
너는 내게 잔인한
이별을 말했어
가지말아 달라고 붙잡고 싶지만
내곁에서 오래 머물며
행복했으면 한다고
가지말아 달라고 나 애원하지만
이젠 너의 눈빛속에
내모습 찾을수가 없네
힘든거 알지만 미안하다고
그렇게 내게 이야기만 하는너
아프지 말라는
뻔한 말을 남겨두고
그렇게 뒤돌아서는데
가지말아 달라고 붙잡고 싶지만
내곁에서 오래 머물며
행복했으면 한다고
가지말아 달라고 나 애원하지만
이제 너의 눈빛속에
내 모습찾을수가 없네
가지마 가지마
아직 널 보낼 자신이없어
내곁에 있어줘
가지마 가지마
말로는 내마음 다
표현 못하지만 아직 널 사랑해"
307,비담(B;dam),사랑이 장난이니,"아무것도 묻질 못했어 너에게
아무말도 할수조차 없었어
전화기 들고 나 끊지도 못한채
멍하니 서서 눈물만 주루룩
사랑한다 말하고 곁에 두더니
이별이라 말하고 떠나가라고
내게 한말 모든 약속들이
진심이 아니란걸 알았어
사랑이 장난이니
그렇게 내가 쉽니
난 항상 니가 전부였는데
가슴이 아는사랑
너 하나 뿐이라서
아픈 가슴이 널 놓지 못해
돌아와
사랑했던 너와의 깊은 추억이
상처가난 가슴에 아로새겨져
손틈새로 물들어 버린 네가
이렇게 아플줄은 몰랐어
사랑이 장난이니
그렇게 내가 쉽니
난 항상 니가 전부였는데
가슴이 아는사랑
너 하나 뿐이라서
아픈 가슴이 널 놓지 못해
오늘도 익숙한 너의
전화번호를 누른다
들려오는 너의 목소리에
난 눈물만
사랑이 장난이니
그렇게 내가 쉽니
난 항상 니가 전부였는데
가슴이 아는사람
너 하나 뿐이라서
아픈 가슴이 널 놓지 못해 돌아와"
308,이진아,이별보석,"그날 그때
너의 눈빛
가슴 속에 박혀있네
반짝이네
그날 그때
너의 눈물
가슴속에 박혀있네
반짝이네
다신 볼 수 없는
너의 그 얼굴과
흘러가기 시작한 기억
시들어 버린 걸
알고 숨어버린
나도 잘못이 있다는 걸
그렇게 넌
멀어지네
소용없는
눈물 따라
날아가네"
309,윤상,노래2 - 배반,"아주 먼 곳인 줄 알았지
손에 잡히지 않는
너는 지쳐 있는 듯
내 노래를 외면하고
다신 못 만날 줄 알았어
빗나간 오해 속에 갇혀
끝도 없는 한숨의 시간을
쳇바퀴 돌 듯 그 자리에
누가 이토록 우리를
멀어지게 한 거야
끝내 잊어버릴 수 없는
빛 바랜 너의 기억들만을
마치 조롱하듯 남겨 둔 채
언제 이토록 서로를
미워하게 된 거야
끝내 지워 버릴 수 없는
뛰는 가슴에 희미한 아픔이
바로 그날처럼 더 새로울 뿐인데
처음부터 내겐 없었지
높이 오를 수 있는 날개
진실이란 언제나 그렇듯 깊은
상처를 비웃을 뿐
누가 이토록 우리를
멀어지게 한 거야
끝내 잊어버릴 수 없는
빛 바랜 너의 기억들만을
마치 조롱하듯 남겨 둔 채
언제 이토록 서로를
미워하게 된 거야
끝내 지워 버릴 수 없는
뛰는 가슴에 희미한 아픔이
바로 그날처럼 더 새로울 뿐인데"
310,마이네임,지울 수 없는 (Memory),"한숨 한숨이 울음 같아
좋았던 햇살도
이젠 내겐 너무 아파
널 잊으려고 해봤지만
애쓰고 애를써도 안되는건
안되는건가봐
우리 사랑했던
그 시간 속에 그대로
나는 혼자 이렇게
아직도 멈춰 있는데
또 다른 사람을 만나서
새로운 사랑을 하고
내 기억을 숨기고 감추면서
넌 살아갈 수 있니
난 그렇겐 못할 것 같아
난 절대로 안될 것 같아
조금도 지울 수 없어
너와 사랑했던 기억들
내게 마지막이었나봐
그랬나봐
사랑할 수 있는 마지막 하나
그게 너였나봐
우리 둘만 있던
그 시간 속에 그대로
나는 혼자 이렇게
아직도 멈춰 있는데
또 다른 사람을 만나서
새로운 사랑을 하고
내 기억을 숨기고 감추면서
넌 살아갈 수 있니
난 그렇겐 못할 것 같아
난 절대로 안될 것 같아
조금도 지울 수 없어
너와 사랑했던 기억들
한 발도 여기서 나갈 수가 없어
안돼 우리의 기억들이
자꾸 자꾸 나를 못가게 붙잡아
날 붙잡아
손을 뻗으면 닿을듯한
내 앞에 선명한 너의 얼굴
어떻게 내가 지우란 말야
또 다른 사람을 만나서
새로운 사랑을 하고
내 기억을 숨기고 감추면서
넌 살아갈 수 있니
난 그렇겐 못할 것 같아
난 절대로 안될 것 같아
조금도 지울 수 없어
너와 사랑했던 기억들
쉽지만은 않아
쉽게 지워지지 않아
내 숨소린 날마다
울먹임을 닮아가
견뎌지지 않아
견뎌 낼 수가 없잖아
내 목소리는 어느새
흐느낌에 가까와
언제나 너라는 모습에
슬픔이 웅크려
가슴에 숨어 있어
사라질 수 없어 그건
짧아진 겨울 해처럼
내 맘은 어두워져
너와 사랑했던 기억들
난 그 어둠 속에서
계속 너를 찾고 있어"
311,길미,Say Goodbye,"내가 알던 그대 맞나요
내가 알던 그대 아니죠
다정했던 그대 모습에
오늘따라 낯설어보여
아무말도 하지 말아요
아무말도 듣기 싫어요
나만 혼자 했던 사랑에
나도 눈에 눈물이 고여
시간은 멋대로 흘러
눈물은 멋대로 흘러
사랑은 멋대로 끝나
Don`t Say Goodbye야
Don`t Say Goodbye야
이렇게 우는 날 두고
아픈 날 두고 니 멋대로
떠나가니 bye야 사랑은 lie야
사랑했잖아 우리 전부였잖아
떠나지말아요
내가 알던 그대 맞나요
내가 알던 그대 아니죠
정들었던 그대모습이
오늘따라 보고싶어요
시간은 멋대로 흘러
눈물은 멋대로 흘러
사랑은 멋대로 끝나
Don`t Say Goodbye야
Don`t Say Goodbye야
이렇게 우는 날 두고
아픈 날 두고 니 멋대로
떠나가니 bye야 사랑은 lie야
사랑했잖아 우리 전부였잖아
떠나지말아요
혼자 한 사랑때문에
그대는 멀어지는걸까
그대를 아프게했나
술에 취한 것 처럼
멋대로 사랑을하고
멋대로 미워도하고
멋대로 상처를주고
Don`t Say Goodbye야
사랑했잖아
우리 전부였잖아
떠나지말아요"
312,더러쉬 (The Lush),두눈을 감아도,"사랑한단 말이 쉽지 않아서
몇일을 맘졸여 그대 앞에 서네요
하지만 여전히
오늘도 어제처럼
미련하게 되돌아가요
사랑한단 말을 하고 싶어서
그대 곁에 맴돌며
서성이다 가네요
다시 시간이 지나도
내가 닿을 수 는 없는 건가요
두눈을 감아도
그대 숨결을 느껴요
두눈을 감아도
그대 모습만 보이죠
나 그대의 향기
웃어주던 모습마저
더 선명해져 눈물만 흘러나와
거짓말이라던 사랑이지만
깊이 패인 사랑에 그리움만 채워요
오랜 세월이 흘러도
여기 머물 수 는 없는 건가요
두눈을 감아도
그대 숨결을 느껴요
두눈을 감아도
그대 모습만 보이죠
나 그대의 향기
웃어주던 모습마저
더 선명해져 눈물만 흘러나와
가슴이 메여도
다시 움켜지려해도
잡히지 않는걸 알아요
죽을만큼 보고플때
사랑한다 말할께요
두눈을 감아도
그대 숨결을 느껴요
두눈을 감아도
그대 모습만 보이죠
난 눈물이 나요 가슴에 있는말
꺼내지 못한채로
그대만 원하네요
그대를 사랑해요"
313,루피나,처음 본 순간 너라는 걸 느꼈어,"처음 본 순간 너라는 걸 느꼈어
운명처럼 만났어
보면 볼수록 인연이라 믿는걸
너의 눈빛 난 좋아
이젠 내 마음속에 니가 있어
너의 따뜻한 사랑 나 알겠어
사랑하는 마음을
너에게 보여주겠어
선물이야 너란 사람 보내준
하늘에 정말 감사해
잘난것 없는 내게 와줘
고맙고도 미안한 마음이야
사랑이란게 신기한 것 같은 걸
하루 종일 웃게 돼
이젠 내 마음속에 니가 있어
너의 따뜻한 사랑 나 알겠어
사랑하는 마음을
너에게 보여주겠어
선물이야 너란 사람 보내준
하늘에 정말 감사해
잘난것 없는 내게 와줘
고맙고도 미안한 마음이야
언제나 내 편 돼주던 사람
반쪽이겠죠 사랑이겠죠 내게
선물이야 너란 사람 보내준
하늘에 정말 감사해
잘난것 없는 내게 와줘
고맙고도 미안한 마음이야"
314,Various Artists,페르시안 마켓 (In A Persian Market),[가사 준비중]
315,하나린,내 영혼 바람되어,"그 곳에서 울지 마오
나 거기 없소
나 그곳에 잠들지 않았다오
그 곳에서 슬퍼 마오
나 거기 없소
그 자리에 잠든 게 아니라오
나는 천의 바람이 되어
찬란히 빛나는 눈빛 되어
곡식 영그는 햇빛 되어
하늘한 가을비 되어
그대 아침 고요히 깨나면
새가 되어 날아올라
밤이 되면 저 하늘 별빛 되어
부드럽게 빛난다오
그곳에서 울지 마오
나 거기 없소
그 자리에 잠든 게 아니라오
나는 천의 바람이 되어
찬란히 빛나는 눈빛 되어
곡식 영그는 햇빛 되어
하늘한 가을비 되어
그대 아침 고요히 깨나면
새가 되어 날아올라
밤이 되면 저 하늘 별빛되어
부드럽게 빛난다오
그곳에서 울지 마오
나 거기 없소
그 자리에 잠든 게 아니라오
나 거기 없소
이 세상을 떠난 게 아니라오"
316,"윤종신, 김윤아",그댄 여전히 멋있는 사람 (Accordion Ver.),"추억 속의 그댄 웃고 있지만
이젠 그대 뒷모습도 말해줘
지쳐만 간다고 흐려져 간다고
날 안아주던 다짐은 한숨 되어
그대 발걸음은 나를 이끌어
우리 지금 이곳까지 온 것 같은데
그 자신 있었던 내 믿음이었던
그대의 눈빛을 기억해요
그대만 날 안아 줄 수 있나요
힘겨울 땐 내 품에 고개를 묻어요
그 누구보다 그댈 이해할 수 있는 나
이렇게 가까이 있는 내게
아직도 날 꿈꾸게 하는 사람
기대면 세상에서 가장 편한 사람
언제나 내겐 변치 않는 멋있는 사람
영원히 날 지켜줄 사람
추억 속에 그대 올 걸 알아요
이젠 그대 뒷모습을 믿어요
그대는 여전히 날 반하게 하죠
오늘도 그댈 사랑해
그대만 날 안아 줄 수 있나요
힘겨울 땐 내 품에 고개를 묻어요
그 누구보다 그댈 이해할 수 있는 나
이렇게 가까이 있는 내게
아직도 날 꿈꾸게 하는 사람
기대면 세상에서 가장 편한 사람
언제나 내겐 변치 않는 멋있는 사람
영원히 날 지켜줄 사람"
317,김형중,Hot Hot Hot,"그래 난 다 알고 있었어 나의
여자친구는 사람이 아닐거야
어라 이건 뭘까
니가 왜 여기 있니
옷은 또 그게 뭐니
여긴 내 방 맞고 거긴 내 창문인데
니가 왜 거기 있니
에구머니나 그렇게도
나 기다리던 그날인 걸까
게슴츠레 날 바라보는 니 눈빛
너무 Hot Hot Hot
Hey 난 다 알고 있었어 나의
여자친구는 사람이 아닐거야
요정일거야 넌 천사일거야
그만큼 예뻐 넌
어라 이건 뭘까 손도 못 잡았는데
내게 입맞추는 너
무슨 말을 할까 무슨 말이 필요해
이 순간 날 맡길게
에구머니나 내 몸이 왜 이런 거니
이러면 안돼
그러면서 나 싫지 않은 이 기분
뭐니 Hot Hot Hot
Hey 난 다 알고 있었어 나의
여자친구는 사람이 아닐거야
요정일거야 넌 천사일거야
그만큼 예뻐 넌
꿈을 꾸는 것만 같아 너와 함께
있다는 게
너를 안고 입 맞추고 너를 좋아해
너를 사랑해
눈을 떠보니 너는 없어 모든 게
꿈이었어 아 정말 좋았는데
다시 잠들면 꿈을 꿀까 니가
다시 와줄까 다시 입 맞춰줄까
꿈이라도 좋아 너라면 좋아 그만큼
예뻐 넌
Hey 난 다 알고 있었어 나의
여자친구는 사람이 아닐거야
요정일거야 넌 천사일거야
그만큼 예뻐 넌
그래 난 다 알고 있었어 나의
여자친구는 사람이 아닐거야"
318,에스프레소,처음처럼 사랑하길 바라고 있어,"어쩌다가 이렇게
우리가 만난건지
마치 마치 꿈속에
그리던 너 같았어
어제보다 오늘 더
사랑이 더 커져서
가슴 안에 담겨있는
우리 두사람
기분 좋은 날엔 항상
니가 있어서
행복하던 순간 마다
니가 있어서
언제나 함께 해줘서
내곁에 있어줘서
너무나도 고마워
두근대는 마음이
너를 향한 마음이
우릴 우릴
한곳만을 바라보게해
기분 좋은 날엔 항상
니가 있어서
행복하던 순간 마다
니가 있어서
언제나 함께 해줘서
내곁에 있어줘서
너무나도 고마워
중요한 순간이
언제냐 묻는다면
바로 지금 이순간
너를 사랑하는 일
다른건 무엇도
필요하지 않는데
바로 너뿐이라고
처음처럼 사랑하길
바라고 있어
처음처럼 영원하길
바라고 있어
사랑해 그냥 좋아서
너의 곁에있는게
사랑하는 너라서
기분 좋은 날엔 항상
니가 있어서
행복하던 순간 마다
니가 있어서
언제나 함께 해줘서
내곁에 있어줘서
너무나도 고마워"
