,가수,제목,가사
1142,데이브레이크 (DAYBREAK),킥킥,"달빛이 포근한 이 밤
우린 나란히 누웠고
살짝 포개진 두 손
꽁냥거리는 이 밤이
깊어가네요
밤에 뜨는 무지개와
유난히 작은 저 별이
널 위해 준비한
내 선물이라고 했더니
피식 웃네요
오늘 이 밤
그대와 누리는 밤
달빛이 내리는 밤
그대와 킥킥거리는 밤
오늘 이 밤
그대와 누리는 밤
별빛이 내리는 밤
그대와 킥킥거리는 밤
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
배시시 웃는 얼굴이
너무나도 예뻐 보여서
나만 보고 싶다고
나한테만 그러라 했더니
피식 웃네요
오늘 이 밤
그대와 누리는 밤
달빛이 내리는 밤
그대와 킥킥거리는 밤
오늘 이 밤
그대와 누리는 밤
별빛이 내리는 밤
그대와 킥킥거리는 밤
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
이 밤이 영원했으면
내일이 안 왔으면 해
이 밤이 영원했으면
시간이 멈췄으면 해
오늘 이 밤
그대와 누리는 밤
달빛이 내리는 밤
그대와 킥킥거리는 밤
오늘 이 밤
그대와 누리는 밤
별빛이 내리는 밤
그대와 킥킥킥 거리는 밤
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
오늘 이 밤
달빛이 내리는 밤
오늘 이 밤
별빛이 내리는 밤
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜
뚜뚜루뚜뚜뚜"
1143,진혁,차라리 그댈 몰랐던 그때로,"말하지 않아도 그댈 느끼죠
나만큼 힘들어했단 걸
이렇게 낯선 그댄 처음인 것 같아서
나 이별을 예감했죠
차라리 그댈 몰랐던 그때로
우리가 남이었었던 그때로
돌아갈 수 있다면 그대를 만나기 전으로
사랑하지 않았던 그때로 돌아가고 싶어
차가운 바람이 나를 감싸죠
언제부터 서 있었는지
늘 내게 따뜻했던 그대가 익숙해서
나 영원할 줄 알았죠
차라리 그댈 몰랐던 그때로
우리가 남이었었던 그때로
돌아갈 수 있다면 그대를 만나기 전으로
사랑하지 않았던 그때로 돌아가고 싶어
널 놓을 수가 없어 그래서 힘들어
어떻게 이러니
차라리 그댈 몰랐던 그때로
우리가 남이었었던 그때로
돌아갈 수 있다면 그대를 만나기 전으로
사랑하지 않았던 그때로 돌아가고 싶어"
1144,안예은,윤무,"어디에 있습니까
무엇을 하십니까
불현듯 생각이 나오
나는 여기에 있습니다
무엇도 하지 않고
가끔은 그리워하오
기나긴 매 밤은 참 휘영하여
달빛을 벗 삼아 노래를 하오
새벽녘의 소매를 붙잡고서
별이 흐르는 그 강에 발을 맞추어
홀로 나 춤을 춥니다
어지러이 흔들리는 이 내 마음을 붙잡고
나 춤을 춥니다
끝내에는 또 눈물자욱
기나긴 매 밤은 참 처연하여
풀벌레 벗 삼아 노래를 하오
칠흑색의 소매를 붙잡고서
별이 흐르는 그 강에 발을 맞추어
홀로 나 춤을 춥니다
이리저리 너울대는 이 내 마음을 붙잡고
나 춤을 춥니다
결국에는 눈물자욱
나 춤을 춥니다
사랑한다 그립다 한마디를 못하고
나 춤을 춥니다
그예 또 눈물자욱"
1145,클론,사랑과 영혼,"난 내 자신이 너무도 싫다
너 없이도 살아갈 수 있는
내 모습이 싫다
항상 니 곁에서 영원히
널 지켜주며
너와 함께 할꺼라고
다짐했는데
난 너와의 약속을
지키지 못한채
오늘도 한순간 순간
너를 잊고 살아가며
난 눈물조차 말라버린
가슴으로 지나가는
시간속에 너를 잊어가고 있어
너여야만 했어
너 아니면 안됐지
나의 영혼까지 모두
바쳐 사랑할 사람
하지만 넌 나만 혼자 남겨둔채
돌아올 수 없는
먼곳으로 떠나갔지
넌 너무 행복했다고 말을 했지
내 사랑을 모두 갖고
떠날수 있다면서
넌 식어가는 손으로
내 손을 잡고
마지막 그 순간까지만
난 널 지켜달라했지
그대여 이제 날 잊어요
더 이상 힘겨워 말아요
내 영혼이 하늘에서
잠들 수 있게
이젠 그대여 날 놓아주세요

난 지금도 혼자 있는
밤이 오면
아무도 모르게 너의
사진을 펼쳐놓고
지난추억 속의 너의
모습 떠올리며
사진속 니 얼굴을
어루만져 보지만
내 눈물이 흘러
너의 사진위에
하얗게 번져 웃는
니 얼굴이 빛날때면
난 견디기 힘든
추억을 안고서
오늘도 꿈속으로 난
너를 만나러 떠난다
볼 수 없어 니 모습이
자꾸 희미해져
꿈속에서 마저 너는
나를 잊어버렸나봐
난 소리내어
너를 불러보지만
니가 점점 나와
멀어지는 걸 느끼며
변해버린 건 니가
아니란걸 알아
세월속에 무뎌지는
나의 감정이라는 걸
난 이런 내자신이 너무 싫어
너를 잊고 살아갈
수 있는 내 모습이 싫어
그대여 이제 날 잊어요
더 이상 힘겨워 말아요
내 영혼이 하늘에서
잠들 수 있게
이젠 그대여 날 놓아주세요
오 오 그대여
그대여 울지말아요
나 항상 그대 마음안에서
언제나 함께 할께요"
1146,보아 (BoA),Moon & Sunrise,"푸른 하늘은 언제나 다정하지만
알 수 없는 고독을 주죠
외로움도 슬픔도 아픈 상처까지
숨기고 있는 것 같아요

스치는 사람들도 언젠가 느끼죠
상처를 안고 살아가죠
추억도 마음속에 새기고 있겠죠
잊지 못한 채 살아가죠
다정한 사랑 속에
미소를 짓는 우리 둘의 행복에
마지막이라는 날이
지나가고 있는 이 순간도
바람이 불어와
거리는 오늘도 낙엽으로 물들어요
그대의 목소리가 점점 멀어져만 가요

높은 저 하늘은
그대의 마음처럼 멀기만 하는걸요
흐르는 눈물이 내 마음을 감싸주네요
잊지 않아요 그대 그 사랑을

하얀 저 구름도 조금씩 변해가요
지금 이 순간 그대처럼
기쁨과 따스함 그리고 이 사랑도
아주 조금씩 변하겠죠
우리 함께 봤던 영화도 내 마음에
소리없이 기억되겠죠
변하는건 없다고 말한 그대인데
오히려 그대가 떠나요
얼마나 많은 추억
새기며 살아가야만 하는지
하지만 알고 있어요
그댈 만나서 행복했었다고
나를 비춰주는
달이 있고 태양이 빛나고 있는 걸요
그렇게 시간이 흐른 뒤 잊을 수 있겠죠

거짓이라 해도
서로를 위해 미소지어야 하는 거죠
흐르는 눈물이 그대 모습을 흐리네요
다시 만나면 웃을 수 있도록

바람이 불어와
거리는 오늘도 낙엽으로 물들어요
그대의 목소리가 점점 멀어져만 가요
나를 비춰주는
달이 있고 태양이 빛나고 있는 걸요
그렇게 시간이 흐른 뒤 잊을 수 있겠죠

거짓이라 해도
서로를 위해 미소지어야 하는 거죠
흐르는 눈물이 그대 모습을 흐리네요
다시 만나면 웃을 수 있도록 -"
1147,비쥬,괜찮아,"너의 두 눈에 맺혀있는 눈물들을 I saw it
너를 보내고 싶지않는 내 마음을 I saw it
나를 떠나고 싶지않은 니 마음을 I saw it
너를 보낼 수밖에 없는 지금의 나
괜찮아 이젠 정말 난 괜찮아 널 만나 너무 행복했어
더 이상 나를 위해 힘들어 하지마
괜찮아 이젠 정말 난 괜찮아 나보다 니가 더 힘든걸
한번 더 나를 위해 그냥 편하게 떠나줘
언제나 나를 위해 살아 왔던 널 위해 해준것도 없이
오늘도 변함없는 또 어제 같았는데
술취해 니가 내게 했던말이 모두 사실인줄 난 몰랐어
미안해 이기적인 나를 용서해 사랑해
슬퍼보였어 니가 울었어 비가 내렸어
언젠가 다시 태어나면 그때도 너를
사랑할 수 있냐고 물었지
그냥 웃어 넘겼어 알지 못했어
나를 용서해 줘 후회하고 있어
이제 나도 너에게 말하고 싶어 널 사랑한다고
괜찮아 이젠 정말 난 괜찮아 널 만나 너무 행복했어
더 이상 나를 위해 힘들어 하지마
괜찮아 이젠 정말 난 괜찮아 나보다 니가 더 힘든걸
한번 더 나를 위해 그냥 편하게 떠나줘

술취해 거리를 걸어 다니고 있어
내 눈물속에 너를 가득히 담고
슬픈 내 마음 슬픈 내 마음속에 너의 숨결을 느끼며
니 안고있던 그 슬픔 그 아픔 모두다
내가 그대로 품고 살아가는거야
비가 내리는 거리를 걸어다니고 있어
이 빗물속에 너의 눈물을 담고
너의 슬픈 영혼을 담고
언제나 나를 위해 살아 왔던 널 위해 해준것도 없이
오늘도 변함없는 또 어제 같았는데
술취해 니가 내게 했던말이
모두 사실인줄 난 몰랐어
미안해 이기적인 나를 용서해 사랑해
다시 태어나도 널 사랑할거야
예쁜 새가 되어
나에게로 와줘 긴 그리움속에
지쳐 잠들기전에
언젠가 서로 다른 인연으로
또 다시 만날수 없다면
얼마뒤 서로 기억할 수 없다면
마지막 너의 눈빛속에 남은
내 모습까지 지워버려
또 다시 애원해도 기억할 수 없게"
1148,다비치,한사람,"그댈 아프게 만들수록

왜 내 마음이 더 아프죠

그댈 울리면 울릴수록

왜 내가 더 울게 되죠

사랑한단 말은 아껴도

마음까진 아껴지질 않나봐

쉼 없이 불러 봐도

너무 불러보고 싶은 이름

내 눈물 같은 한사람

오직 한사람

나의 가슴에 숨을 쉬는 그 사람

날 살아가게 하고

또 날 살고 싶게 하는

내 목숨 같은 한사람

소중한 사람

세상이 날 버려도

언제나 날 안아 주고

내 편이 되 줄 사람

그댈 사랑합니다

모른 척 했지만 알아요

이순간도 나를 걷게 하는 건

저 햇살이 아닌 걸

나의 그림자인 그대인 걸

내 눈물 같은 한사람

오직 한사람

나의 가슴에 숨을 쉬는 그 사람

날 살아가게 하고

또 날 살고 싶게 하는

내 목숨 같은 한사람

소중한 사람

세상이 날 버려도

언제나 날 안아 주고

내 편이 되 줄 사람

그댈 사랑합니다

내 눈을 보며 웃어요

눈물이 나도 그대 웃어요

더는 울지 말아요

자꾸만 웃다 보면

버릇처럼 웃다 보면

날 볼 수 없는 날에도 웃게 될거야

다른 세상에서도

운명이 되줄 한사람

그대를 사랑해서 나는 행복합니다

그댈 사랑합니다"
1149,김연지,어쩌다,"너처럼 좋은 사람이
만날 땐 좋았는데
너처럼 좋은 사람과
헤어지니 눈물만 나
왜 그렇게 잘 해줬는지
왜 너를 못 잊게 해
우린 잘 맞았는지
떼어내기 쉽지 않아
너라서 좋았고
너여서 당연한 추억들
우리란 추억이 가시 되어
아프게 괴롭혀
어쩌다 함께 듣던 노래가 들리면
어쩌다 추억이 쌓인 그 길을 걸으면
어쩌다 너의 이름이 내 귓가에 들리면
주르륵 주르륵
또 주르륵 주르륵 또 눈물만
매일같이 우린 만났고
남매처럼 지냈었지
습관처럼 길들어
떼어내기 쉽지 않아
너라서 좋았고 너여서
당연한 추억들
우리란 추억이 가시 되어
아프게 괴롭혀
어쩌다 함께 듣던 노래가 들리면
어쩌다 추억이 쌓인 그 길을 걸으면
어쩌다 너의 이름이 내 귓가에 들리면
주르륵 주르륵
또 주르륵 주르륵 눈물만
아주 오래 전 니가 했던 고백이
원망으로 미움으로 남아
어쩌다 너라는 사람을 만났을까
어쩌다 우리가 헤어지게 되었을까
어쩌다 다시 만나면 돌아오라 말할까
오늘도 주르륵 오늘도 주르륵 또 눈물만"
1150,차지연,천년의 사랑 (여전사 캣츠걸),"이대로 널 보낼 수는 없다고
밤을 세워 간절히 기도했지만
더 이상 널 사랑할 수 없다면
차라리 나도 데려가
내 마지막 소원을
하늘이 끝내 모른 척 저버린대도
불꽃처럼 꺼지지 않는 사랑으로
영원히 넌 가슴 속에 타오를 테니
나를 위해서 눈물도 참아야 했던
그 동안에 넌 얼마나 힘이 들었니
천 년이 가도 난 너를 잊을 수 없어
사랑했기 때문에
내 마지막 소원을
하늘이 끝내 모른 척 저버린대도
불꽃처럼 꺼지지 않는 사랑으로
영원히 넌 가슴속에 타오를 테니
나를 위해서
나를 위해서 눈물도 참아야 했던
그 동안의 넌 얼마나 힘이 들었니
천 년이 가도 난 너를 잊을 수 없어
사랑했기 때문에
사랑했기 때문에"
1151,유해준,미치게 그리워서,"땅거미 진 거리에
어둠이 잦아들면
저 거리 불빛
가슴을 친다
찬 바람에 무뎌진
사소한 두려움이
빈 사랑에 남겨져
내 몸이 아파온다
아주 가끔 가끔
미치게 그리워서
멍하니 하늘에 기대어
너의 안부를 묻곤 한다
너도 가끔 조금
내 생각나긴 하니
듣는 이 없는 이 노래를
혼자 오늘도 불러본다
나 쓸쓸히 걷다가
문득 너 생각나서
허전한 맘에 술 한잔 한다
내 손에 쥔 전화에
니 이름 지워봐도
넌 지우지 못하고
일어나 집에 간다
아주 가끔 가끔
미치게 그리워서
사는 게 지치고 힘들다
모진 너를 원망해본다
바보 같은 내가
정말로 사랑한다
너 밖에 없는 나에게는
정말 세상이 잔인하다
가진 건 없지만
남은 내 사랑을 다 준 한 사람
너에게 미쳐 사랑이 미쳐
너에게로 달려간다
아주 가끔 가끔
미치게 그리워서
멍하니 하늘에 기대어
너의 안부를 묻곤 한다
너도 가끔 조금
내 생각나긴 하니
미칠 듯 사랑한 기억에
죽을 만큼 널 보고 싶다"
1152,임세준,잊어볼게,"텅 빈 방에 혼자 눈을 뜨면
어제처럼 힘든 오늘이
다시 나를 찾아와
무거워진 몸을 일으키면
네가 나의 곁에 있었던
그날들이 떠올라
날 바라보던 너의 눈빛과
따스한 손길 아직은 너무 그리워도
아프지만 널 잊어볼게
다른 사람 품에 널 그리며
힘들지만 이젠 잊어볼게
아름다웠던 날과 우리 약속도
습관처럼 내게 말했었던
네 말 들어 주지 못해서
지켜 주지 못해서
잘해주지 못해 미안한 마음과
후회로 남은 지난 일들이 떠올라도
아프지만 널 잊어볼게
다른 사람 품에 널 그리며
힘들지만 이젠 잊어볼게
아름다웠던 날과 우리 약속도
네가 없이 텅 빈 내 하루가
아직 너무 힘겨워도
이제 그만 널 잊어볼게
널 웃게 할 사람과 함께 하길
사랑했던 우린 다 잊어볼게
아름다웠던 날과
우리 약속도 잊어볼게"
1153,ADORA,어린이름 (The Little Name),"Why’d I feel so empty
Thousands bits of plastic
파편이 된 기억들
Mm m Mm m
아무리 불러봐도
끝없는 메아리
애써 손만 뻗을 뿐
Mm m Mm m
Uh oh oh
Oh 쏟아지는 별의 비처럼
밀려와 빼곡히 담아둔 마음
Can I have your name
We were the stars and the light
Shined like the stars in the sky
별처럼 빛나던 우린 그저 이별이 된 거야
Look up the sky and the stars
Look up the sky above the clouds
하늘을 수놓은 저 많은 별
그중 하나인 거야
길을 잃은 조각배
외로운 표류 속
까무룩 잠이 든 등대
잊고 지내던 추억 하나
아침이었다면
그냥 널 지나쳤겠지 나
익숙한 풍경이라며
덮어진 먼지 사이
안녕 인사하면
다시 살아나 눈을 맞춰
Uh oh oh
거센 파도처럼 소용돌이쳐
펼쳐진 일기장 그날의 마음
Can I have your name
We were the stars and the light
Shined like the stars in the sky
별처럼 빛나던 우린 그저 이별이 된 거야
Look up the sky and the stars
Look up the sky above the clouds
하늘을 수놓은 저 많은 별
그중 하나인 거야
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
woh uh uh uh uh
Mm m Mm m
Mm m Mm m
하늘을 수놓은 저 많은 별
그중 하나인 거야"
1154,최재훈,함께 있으면 좋을 사람,"함께 있으면 좋은 사람

함께 있을수 없어

우리 사랑은
이제 금방 시작됐잖아
내인생 여기다
혼자 남겨두고 갈꺼니

보고 싶지만

널 보고싶지만 안녕

떠나가는 내 사랑아
날 위해 떠나가는 내 사람아
이곳까지 너를 따라 갈수없어
울고있는 한 남자를 용서해줘
내 사랑아 나를 잊지마라
그토록 사랑한걸 잊지마라
이세상 아픔 모두 지나가면
우린 다시 만날수가 있을거야

잊어버려야 좋을 사람

잊어버릴수 없어

그동안 행복했어 안녕"
1155,거미,놀러가자 (Feat. 박유천 Of JYJ),"오늘 햇살이 좋아
뭔가 하고 싶은데
그를 만나서 데이트를 해 볼까
차를 마시러 갈까
영화를 보러 갈까
이게 아니야 특별하지 않잖아
늘 틀에 박힌 것 똑같은 것
그것 말고
딴 거 하고 싶어
한번만 우우우 놀러 가자
그를 데리고 어디론가로
I say 우우우 놀러 가자
기차도 좋고 버스도 좋아
둘이서라면
둘이서 가자
갑자기 기분 좋아
마음이 들뜨는데
그를 만나서 얘기를 꺼내 볼까
콧노래가 나오네
응큼한 생각 드네
어머 아니야 무슨 생각한 거야
나 망설여지지만 부끄럽지만
그래도 네게 얘기할래
한번만 우우우 놀러 가자
그를 데리고 어디론가로
I say 우우우 놀러 가자
바다도 좋고 강가도 좋아
당황한 듯한 그대의 한마디
어 진짜 야
우리 최대한 멀리 가볼까
지금 나와 같은 생각한 거니
그러면 우우우 놀러 가자
서로를 믿고 마음을 열고
I say 우우우 놀러 가자
바람도 좋고 달빛도 좋아
둘이서라면
둘이서 가자
나만 따라와"
1156,"김종국, 황치열",1퍼센트의 기적이라,"너무 갑자기라 니가 많이 놀랐나 봐
너의 눈을 보니 맘이 설레어서
그만 말을 해버렸지
운명이라는 게 정말 있긴 한가 봐요
그때 마주치지 않았더라도
모른 체 우린 살았을까요
서로 다른 두 사람이 알게 되고
사랑한다는 건
1퍼센트의 기적이라
혼자의 사랑인 줄 알았어
사랑한단 이 말을 하기까지
꽤 오래 걸렸어 순간이 아닌
거리에 꽃이 피듯이
그렇게 너를 사랑해왔지
채우고 넘쳐서 더는 숨길 수 없어요
눈이 마주치고 손끝만 스쳐도
내 맘이 보일 것만 같아요
서로 다른 두 사람이 알게 되고
사랑한다는 건
1퍼센트의 기적이라
혼자의 사랑인 줄 알았어
사랑한단 이 말을 하기까지
꽤 오래 걸렸어 순간이 아닌
거리에 꽃이 피듯이
그렇게 너를 사랑해왔지
사랑을 말해요
가슴으로 외쳐요
너를 사랑한다고
서로 다른 두 사람이 알게 되고
영원한다는 건
1퍼센트의 기적이라
우리가 만날 수가 있었어
사랑한단 이 말을 하기까지
꽤 오래 걸렸어 순간이 아닌
거리에 꽃이 피듯이
그렇게 너만을 사랑할게"
1157,에일리(Ailee),어느 날 우연히,"지우고 쓰고를 반복해
하고 싶은 얘기가 남았나 봐
이해가 안가
이럴 거면 잘해주지 그랬어
너무 가까운 사이라서
오히려 너무 편했을까
왜 우린 항상
지겹도록 다퉈야만 했을까
만약에 너에게 전활 걸면
쓰다만 메시지를 보내면
무작정 찾아가서 널 본다면
잠깐이라도
어느 날 우연히 마주치면
그건 우연이 아닐지 몰라
그리움과
살아가다 보면
그때 네 맘은 어땠을까
이제야 그 맘 알 것 같아
왜 나는 항상
나에게 널 맞추려고 했던 걸까
만약에 너에게 전활 걸면
쓰다만 메시지를 보내면
무작정 찾아가서 널 본다면
잠깐이라도
어느 날 우연히 마주치면
그건 우연이 아닐지 몰라
그리움과
살아가다 보면
미안했었다고
부족한 나란 사람을
사랑해 준 거 고마워
만약에 너에게 전활 걸어
그립다 보고 싶다 말하면
무작정 찾아가서 널 본다면
잠깐이라도
어느 날 우연히 마주쳐도
그건 우연이 아닐 거라고
그리움과 살아가다 보면"
1158,윤종신,처방전,"하루에 두 번이면 된다고
먹기 힘든 식후에
꼬박꼬박 빠지지 않고
별다른 차도가 보이지 않아
그래도 믿어야지
확신에 찬 그 의사의 그 진단을
맘에 걸리는 게 있어
너의 이야기를 차마 그에게
아프다 하지 못했어
무력한 이 밤들이 꽤 오래된
내 증상이었음을
내 그리움에 무슨 약이 있을까
서로 절대 아프지 말자 했는데
보란 듯이 잘 살 거라 다짐했는데
처음 보는 그 의사에게라도
말할 걸 그랬었나 봐
중요한 약이 하나 빠진 것 같아
푹 쉬면 아마 나을 거라고
그래도 믿어야지
확신에 찬 그 의사의 그 진단을
맘에 걸리는 게 있어
너무 사랑했던 니가 온몸에 퍼진 걸
말 못 했어
측은한 눈빛으로 고칠 수 없다고
돌려보낼까 봐
내 추억 지워버리는 약 줄까 봐
서로 절대 아프지 말자 했는데
보란 듯이 잘 살 거라 다짐했는데
이렇게 흔한 병에 나약해진
이런 말들
지껄이는 나
이제 식사 후 약 먹을 시간인가 봐
잠이 오면 잠이 와서
스며드는 약효와 너는
또 잠을 깨면 잠을 깨서
선명해진 니 모습
나에겐 항체가 없나 봐
너와 싸울 수 없어
푹 쉬면 아마 나을 거라고
쓰여진 처방을 믿을 거야
끝없는 사랑이 어디 있어"
1159,디셈버,사랑을 고백합니다,"내 마음을 당신에게
고백해도 되겠습니까
보잘것 없는 나지만
처음으로 용기내어 봅니다
사랑해도 되겠습니까
내 맘 꺼내도 되겠습니까
운명 같아서 인연 같아서
오랜시간 지켜봤죠
사랑을 고백합니다 내 진심입니다
언제나 당신만을 기다렸어요
보고싶어서 혼자 애태웠던
내 사랑을 아시나요
서러워 울었습니다 외로웠습니다
왜 그렇게 내 맘 몰라 주는건지
내 맘의 주인은 항상 당신이죠

놀랐다면 미안해요
이런 나를 이해해줘요
날 거절하면 어쩌나 떨리지만
후회하지 않아요
누군가를 이렇게 까지
좋아하게 될 줄은 몰랐죠
어딜 가든지 당신 생각에
하루를 다 써버려요
사랑을 고백합니다 내 진심입니다
언제나 당신만을 기다렸어요
보고싶어서 혼자 애태웠던
내 사랑을 아시나요
서러워 울었습니다 외로웠습니다
왜 그렇게 내 맘 몰라 주는건지
내 맘의 주인은 항상 당신이죠
내 사랑을 믿어줘요
행복하게 해줄 자신있죠
나 그대만을
그대를
그대만을 사랑할 나에요
사랑을 고백합니다 내 욕심입니다
잊으려 애쓸수록 그리웠어요
술에 취해서
당신 집 앞에서 잠든적도 있을만큼
혼자가 슬펐습니다 힘들었습니다
이젠 제발 내 사랑을 받아줘요
내 오랜 소원은 항상 당신이죠
이런 내 사랑을 거절하진 마요"
1160,김종국,기억이란 사랑보다,"내가 갑자기 가슴이 아픈 건
그대 내 생각 하고 계신 거죠
흐리던 하늘이 비라도 내리는 날
지나간 시간 거슬러 차라리 오세요
내가 갑자기 눈물이 나는 건
그대 내 생각 하고 계신 거죠
함박눈 하얗게 온 세상 덮이는 날
멀지 않은 곳이라면 차라리 오세요
이렇게 그대가 들리지 않을 말들을
그대가 들었으면
사랑이란 맘이 이렇게 남는 건지
기억이란 사랑보다 더 슬퍼
기억이란 사랑보다 더 슬퍼

이렇게 그대가 들리지 않을 말들을
그대가 들었으면
사랑이란 맘이 이렇게 남는 건지
기억이란 사랑보다 더 슬퍼
기억이란 사랑보다 더 슬퍼"
1161,에릭남 (Eric Nam),괜찮아 괜찮아,"이별이란 원래 그래
시간 지나 무뎌진대
괜찮아 괜찮아 나는 괜찮아
우연히 들은 네 소식에
너도 잘 지내고 있나 봐
괜찮아 괜찮아
이젠 괜찮아 yeah
첨에 니가 없는 내 생각하면
다들 미쳤다고 했는데
이젠 니 생각에 우는 일은 없어
잠에서 울다 깨는 일도 없어
정말 익숙해 졌나봐 괜찮아
사진 속에 웃고 있는 우리
놀리듯이 장난치는 둘이
왜 그렇게 부러움을 샀었는지
알 것만 같아
우리 참 예뻤다
날 보던 너의 그 눈빛이
아직 날 떠나지를 않아
오지마 저리가 괴롭히지마
돌아서는 낯선 네 모습 보며
죽을 만큼 힘들었는데
이젠 니 생각에 우는 일은 없어
잠에서 울다 깨는 일도 없어
정말 익숙해 졌나봐 괜찮아
사진 속에 웃고 있는 우리
놀리듯이 장난치는 둘이
왜 그렇게 부러움을 샀었는지
난 알 것 같아
사랑했던 날이 많아
헤어지고 나서야
좋았던 기억이 나
다신 니 생각에 우는 일은 없어
널 봐도 이제 아무 느낌 없어
정말 다 괜찮은 가봐 이제는
끝나버린 사람이 됐지만
지나버린 사랑이 됐지만
너무 많은 부러움을 샀던 만큼
그래 그만큼
우리 참 예뻤다"
1162,산들,빗소리,"일을 끝마치고 난 후에
혼자인 내가 너무 어색해
오늘 내 공간 속에서 네가
참을 수 없이 더 크게 다가온다
비에 젖은 도로 위에 차 소리
창을 스치는 조용한 빗물 소리
내 공간엔 빗소리만 가득하네
이제 알겠어 너가 떠난걸
빗줄긴 갈수록 약해지네요
그런데 왜 내 마음속에선
더 크게 우는지
내리던 이 비가 나에게로
흘러온 건가 봐요
지우려다 널 잊으려다
운다
텅 빈 공간 속에 혼자 놓여진거니깐
고요한 공기마저 무거워져
우리가 수 놓았던 많은 날들
그 추억들에 다시 젖는다
빗줄긴 갈수록 약해지네요
그런데 왜 내 마음속에선
더 크게 우는지
내리던 이 비가 우리 추억들을
가져다 주었기에
너가 아니면 난 안 되잖아요
돌아선 그대가 참 미워지네요
나보다 행복하지 않았음 해요
그댈 잊으려고 나 눈물로
또 하루를 보냈기에
빗속에서 나 혼자 운다
널 지우려다 널 잊으려다 운다"
1163,데이브레이크 (DAYBREAK),말 되지 않을 건 없잖아,"난 애쓰지 않고
흐르는 대로 살기로 했어
넌 머쓱할 만큼 잊혀져갔어
난 그런 거라 믿었어
말 되지 않을 건 없잖아
시간이 모든 걸
다 말이 되게 하니까
아무런 준비도 없이
하필 찬란한 날에 네 생각이 왜
그럴듯한 풍경 내 모습 내 말들
또 겉옷 같은 얼굴 표정과 습관들
다 지워버리면
사실 이렇게 여전히
그럴듯한 풍경 내 모습 내 말들
꽤 어른스런 몸짓 또 말투 약속들
다 우습지 않니
우린 어쩌면 여전히
난 애쓰지 않고
흐르는 대로 살기로 했어
다 지울 순 없는 흔적으로
널 내 어딘가에 두고서
글자로만 남은 얘기들
소리 나지 않게 저 아래 남겨진 것들
손끝으로 밀어도
사라지지 않는 저 끝 한 칸의 너
네가 섞인 풍경 내 모습 내 말들
또 너를 닮은 얼굴 표정 과 습관들
다 지우려 해도
사실 이렇게 여전히
불현듯 한 상상 그 헛된 생각들
돌릴 수 없는 것과 남겨진 기억들
참 우습지 않니
나는 어쩌면 여전히"
1164,이병찬,내게 오는 길,"지금 곁에서 딴 생각에 잠겨
걷고 있는 그대
설레는 마음에 몰래
그대 모습 바라보면서
내 안에 담아요
사랑이겠죠 또 다른 말로는
설명할 수 없죠
함께 걷는 이 길 다시
추억으로 끝나지 않게
꼭 오늘처럼 지켜갈게요
사랑한다는 그말
아껴둘껄 그랬죠
이제 어떻게 내맘 표현해야 하나
모든 것이 변해가도 이맘으로
그댈 사랑할게요
망설였나요
날 받아주기가 아직 힘든가요
그댈 떠난 사랑 그만 잊으려고
애쓰진 마요
나 그때까지 기다릴테니
사랑한다는 그말
아껴둘껄 그랬죠
이제 어떻게 내맘 표현해야 하나
모든것이 변해가도 이 맘으로
그댈 사랑할게요
눈물이 또 남아있다면 모두 흘려버려요
이 좋은 하늘아래 우리만 남도록
사랑할 수 있나요
내가 다가간만큼
이젠 내게 와줘요
내게 기댄 마음
사랑이 아니라 해도 괜찮아요
그댈 볼 수 있으니
괜찮아요 내가 사랑할테니"
1165,Young K (DAY6),want to love you,"행복하니
누군가 내게
물어 온다면 난

자신 있게
대답은 절대
하지 못할 거야

사랑받는 순간조차
과분하게 느껴
난 너무 부족하기에
돌려받을 생각 없이
준다고 하지만
그 말조차 내 가슴을
아리게 해

Want to love you
나에게 주는 것보다 더
Want to love you
나만큼 네가 행복해질 때까지

행복하니
누가 너에게
물어 온다면 넌

자신 있게
대답을 해 줘
넌 행복하다고

Want to love you
나에게 주는 것보다 더
Want to love you
나만큼 네가 행복해질 때까지

내 안의 전부를 다
내게 없는 것조차
너에게 바치겠어
너를 사랑하겠어
Want to love you
나만큼 네가 행복해질 때까지

Oh
Oh I'm gonna love you
Oh
Yeah I'm gonna love you
More than you love me"
