,가수,제목,가사
175,김대훈,감사할게,"그대가 보여
감았다 사라질 듯
그대가 들려
내 심장이 기억해
오고있는 소리
보일 듯 없는
그대가 가슴에 있다고 말해
주고 있잖아
귓가에 들려오는
사랑한단 말이
벅찬 가슴을 어떡해
내 안에 살거란 걸 알아
담을 수 있는 네가 있어서 나는
그것마저 감사할게 나는
보일 듯 없는
그대가 가슴에 있다고 말해
주고 있잖아
귓가에 들려오는
사랑한단 말이
벅찬 가슴을 어떡해
내 안에 살거란 걸 알아
담을 수 있는 네가 있어서 나는
그것마저 감사할게 나는
나의 심장이 말을 해
언제까지나 담고 살게
벅찬 가슴을 어떡해
내 안에 살거란 걸 알아
담을 수 있는 네가 있어서 나는
그것마저 감사할게 나는"
176,니즈,이렇게 살아,"술잔을 채우고
다시 비운 다
추억을 채우고
또 다시 비운 다
내 맘이 허전해
다시 너로 채 운다
비우고 비워도 넌
그대로 남아
아무리 비워내도 널 잊지 못해
울다가 웃다가 미친 듯 살아
하루를 그렇게 살아
괜찮은 척 애써봐도
너 없인 안 되잖아
어떻게 살아 난 이렇게 살아
또 너를 그리다
다시 너를 지우다
지우고 지워도 넌
그대로 남아
아무리 비워내도 널 잊지 못해
울다가 웃다가 미친 듯 살아
하루를 그렇게 살아
괜찮은 척 애써봐도
너 없인 안 되잖아
어떻게 살아 난 이렇게 살아
하루하루 모든 게 난 말라가는데
넌 왜 자꾸 되살아나 커져 가는데
어떻게 그래 벌써 넌 다 잊은 채
사나봐 나만 힘들어 했나봐
나만 이렇게 사나봐
아무리 애를 써봐도
너 없인 안 되잖아
어떻게 살아 난 이렇게 살아
요즘 넌 어때 어떻게 살아"
177,코나,그대 눈빛은 빛나고 입술은 시원하여라,"맑고 고와라
그대 아름다운 눈빛이
저 하늘에 별보다 더 달빛보다 더
슬픈 노랜 이제 그만
다시 여름이 왔네
우리가 춤을 출 수 있도록
시원하여라
그대 향기로운 입술이
저 파도소리 보다 더 바람보다 더
슬픈 노랜 이제 그만
다시 여름이 왔네
우리가 숨을 쉴 수 있도록
그대 눈빛은 빛나고
입술은 시원하여라
우리가 함께 하는 밤
이대로 영원하여라
끝이 없어라 우리의 사랑
눈부신 아침이 올 때까지
우리가 별을 셀 수 있도록
그대 눈빛은 빛나고
입술은 시원하여라
우리가 함께 하는 밤
이대로 영원하여라
끝이 없어라 우리의 사랑
눈부신 아침이 올 때까지
이대로 영원히
마음껏 노래 부르자
우리의 사랑 노래를
해맑은 웃음소리로
그대와 세상 끝까지
라라라 라라 라라라
라라라 라라 라라라
라라라 라라 라라라
라라라 라라 라라라"
178,발렌티나,달처럼,"저 빛나는 달을 따라서 길을 걸어요
단 한 번도 나와
떨어진 적이 없는 달이죠
한숨 쉬고 눈물 나도
묵묵히 빛을 비춰준 달
날 위해 더 아름답게
빛내주곤 했어요
언제나 내 곁을 따라서
환히 비춰주길 바라요
날 따라서 어둑 뭉클한 길에도
애써 미소 짓는 달
널 따라서 우워어 구름이
앞을 막아도 문제없어
조심스럽게 소원을 빌게요
지금 제 목소리 잘 들려요 제발
제 소원들을 들어줘요
간절하게 늘 바라왔던 그 꿈이
한순간에 깨질 것만 같죠
그 정도로 약한 맘은 아닌데
왜 자꾸만 작아지려 하는 건지
날 잡아줘요 막아줘요
간절히 원해 기도를 하죠
오늘도 난 널 보며 미소를 얻죠
널 향해 있어
저 빛나는 달을 따라서 길을 걸어요
언제나 내 곁을 따라서
환히 비춰주길 바라요
날 따라서 어둑 뭉클한 길에도
애써 미소 짓는 달
널 따라서 우워어 바람이
세게 불어도 상관없어
저 빛나는 달을 따라서 길을 걸어요
저 빛나는 달을 따라서 길을 걸어요"
179,박정은,사니까,"나만 혼자 걷던 발걸음
조용히 그림자 밟으며 걸었어
하염없이 시간만 흐르고
이 길에 우연히 라도
그댈 만난다면
아무 말도 못할 것 같아서
또 하루만 지나 버리잖아
다 그렇게들 사니까
이미 아픈 거라면
참고 지워내고 버티며 살아
맘 아파도 괜찮아
오랜 시간 지나면
남겨진 아픈 기억
까맣게 지워질 테니
아무 말도 못할 것 같아서
또 하루만 지나 버리잖아
다 그렇게들 사니까
이미 아픈 거라면
참고 지워내고 버티며 살아
맘 아파도 괜찮아
오랜 시간 지나면
남겨진 아픈 기억
까맣게 지워질 테니
살다 보면 너무 아픈 일이 많아
이렇게 너와 나
같은 길을 걸어도 말이야
다 그렇게들 사니까
너 없어도 사니까
조금 아픈 거라면
참고 지워내고 버티며 살아
맘 아파도 괜찮아
오랜 시간 지나면
다시는 같은 사랑
하지 않고도 잘 살 테니"
180,이유성,"뽀뽀 (Feat. 준호, 송히)","내가 밥 사고 커피도 샀는데
뽀뽀 한번만 해줘
아침부터 너 따라다녔는데
뽀뽀로 날 보내줘
나는 많은 거 바라지 않아
크고 비싼 건 필요도 없어
깊고 진한 건 기대도 안 해
살짝 뽀뽀 한번만 해줘
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
이게 성급하다면 미안해
근데 하고 싶은 걸 어떡해
이젠 내게로 다가와 배이베
살짝 뽀뽀 한번만 해줘
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
아빠가 출근할 때도 뽀뽀
엄마가 안아줄 때도 뽀뽀
지금 내가 하고 싶은 건
뽀뽀 뽀뽀
아빠가 출근할 때도 뽀뽀
엄마가 안아줄 때도 뽀뽀
지금 내가 하고 싶은 건
뽀뽀 뽀뽀
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
내게 뽀뽀해줘 내게
뽀뽀뽀뽀 해줘 내게
뽀뽀해줘 내게
아빠가 출근할 때도 뽀뽀
엄마가 안아줄 때도 뽀뽀
지금 내가 하고 싶은 건
뽀뽀 뽀뽀"
181,에이치코드 (H:CODE),그 날 (Inst.),[가사 준비중]
182,심규선 (Lucia),파탈리테 (Inst.),"춤을 추는 치맛자락인가
퇴색해가는 금빛 하늘인가
찰나의 한 순간만 아름다운 것
그 중에 하나가 바로
사랑
새벽에 핀 은빛 목련인가
나비가 벗고 떠난 허물인가
세상에 모든 아름다운 것 중에서도
가장 쉽게 시드는 것
사랑
파탈리테
나는 너를 따라 어디든 가리
새장 속에 갇혀 노래하던 나를
꺾인 날개 펼쳐 달의
어깨 위를 날게 해
이젠 눈이 멀어도 좋아
닫힌 창을 두드리던
소낙비에 꿈에서 깨어
잠겨있던 그 작은 틈을 열었네
도둑처럼 노래처럼
너의 시가 타고 들어와
이제는 결코 전과 같지 못하리
파탈리테
나는 너를 따라 어디든 가리
새장 속에 갇혀 노래하던 나를
꺾인 날개 펼쳐 달의
어깨 위를 날게 해
이젠 눈이 멀어도 좋아
내가 숨이 멎어도 좋아
오랫동안 너의 입 속에
묶여 있던 그 언어로
밤의 침묵이 멎을 때까지
나의 목소리 멎을 때까지
파탈리테
나는 너를 따라 어디든 가리
새장 속에 갇혀 노래하던 나를
꺾인 날개 펼쳐 달의
어깨 위를 날게 해
이젠 눈이 멀어도 좋아
내가 숨이 멎어도 좋아
춤을 추는 치맛자락인가
나비가 벗고 떠난 허물인가
찰나의 한 순간만 아름다운 것
가장 쉽게 시드는 것
사랑"
183,심규선 (Lucia),촛농의 노래 (Inst.),"불꽃은 쉬이 옮겨붙지 않고
심지는 한정되어 있으므로
말라 굳어진 내 혀끝을 적실 것은
이제 아무것도 없었네
파도와 모래가 서로 싸우고
흠집을 내던 그 해변에서
바람이 달을 할퀴던 정원에서
너의 노랠 듣기 전까지
최초의 연인처럼
네 입술에 달게 맺힌
사랑을 나눠 삼킨 이후로
해서는 안 되는 말을
뱉어 버린 이유로
낙원에서 나락으로 가요 이 선율에
내 소중한 분신이여
사람의 마음은 촛농처럼
가장 뜨거울 때 녹아지기 때문에
두려워해야 해요
불꽃이 타 꺼지고 나면
슬픈 모습으로 굳어지기 때문에
되돌릴 수 없죠
되돌릴 수 없죠
비꽃이 밤을 적시던 거리에서
너의 눈을 보기전까지
죄악의 열매처럼
내 입술에 달게 맺힌
그대의 입술에 걸린 사랑
불리지 못한 노래가 나비로 태어나도
어떤 꽃도 피우지 못해요 이 황야에
내 소중한 분신이여
사람의 마음은 촛농처럼
가장 뜨거울 때 녹아지기 때문에
두려워해야 해요
불꽃이 타 꺼지고 나면
슬픈 모습으로 굳어지기 때문에
내 타버린 불꽃이여
사랑에 그을리고 나면
온데간데없이 산화되기 때문에
능숙해져야 해요
이따금 속고 싶더라도
결국 모든 것은 끝을 향해 가기에
되돌릴 수 없죠
되돌릴 수 없죠
불꽃은 쉬이 옮겨붙지 않고
심지는 한정되어 있으므로"
184,최승호,그 말 한마디,"오늘 하루 힘들었나요
집으로 가는 발걸음
어쩐지 무거워 보여
스쳐 지나는 많은 사람들
외로운 그대 마음을 아무도
몰라주나요
매일 반복되는 삶 지우고 싶은
아픈 기억들을
잊어버려요 다시 일어나봐요
보고싶다는 그 말 한마디
다 잘 될 거라는 그대 향한 믿음
크게 노래해 텅 빈 마음
채워 줄 수만 있다면
사랑한다는 그 말 한마디
따뜻한 마음 가득 담은 눈빛
나와 노래해 누구보다 빛날
그대 볼 수 있게
스쳐 지나는 많은 사람들
외로운 그대 마음을 아무도
몰라주나요
끝이 보이지 않는
어둠 속에 갇힌 그대에게
작은 한마디 전해주고 싶은데
보고싶다는 그 말 한마디
다 잘 될 거라는 그대 향한 믿음
크게 노래해 텅 빈 마음
채워 줄 수만 있다면
사랑한다는 그 말 한마디
따뜻한 마음 가득 담은 눈빛
나와 노래해 누구보다 빛날
그대 볼 수 있게
아무리 힘든 순간이라도
견딜 수 없는 시련이 온대도
해낼 수 있어 아름다운 세상
우리 함께라면"
185,Various Artists,노을의 연가 (MR),[가사 준비중]
186,더 라임,나의 모든 시간속에서 받은 사랑,"시간 돌이켜보면 그대를 만나게 돼
웃음을 알게 됐어 행복을 느끼게 돼
언제나 한결같은 사람
어디에서든 느껴지는 그 사랑
나의 몸과 맘이 다 알고 있어
나의 모든 시간 속에서 받은 사랑
끝이 없는 그대가 준 그 사랑이
어둠 속에 주저앉아
아파하고 있던 내게
빛처럼 내려와서 다가왔죠
매 순간 함께인걸 숨쉬듯 당연한걸
서로를 닮아가고 사랑이 커져가고
이렇게 하나가 됩니다
어디에서든 느껴지는 그 사랑
나의 몸과 맘이 다 알고 있어
나의 모든 시간 속에서 받은 사랑
끝이 없는 그대가 준 그 사랑이
어둠 속에 주저앉아
아파하고 있던 내게
빛처럼 내려와서 다가왔죠
사랑해 나의 전부가 어느새 돼버렸죠
그대와 나 이대로 영원하길 바랄게요
나의 모든 시간 속에서 받은 사랑
끝이 없는 그대가 준 그 사랑이
어둠 속에 주저앉아
아파하고 있던 내게
빛처럼 내려와서 다가왔죠"
187,스쿠터 다이어리,매화향,"그대 입술 향기 맑으니
바람일면 좋아라
아름다운 그대는 눈 속에 핀
꽃 같구나
하얀 달 아래 혼자 피어
밤마다 꿈속에 오시는 님을
그리며 힘겨운 생에 외로운
사랑이여라
눈보라에 바람불면 떨고 있지만
눈처럼 하얀 꽃송이
달 아래 그대 향기 퍼지니
푸른 가지 너에게
슬픔의 그날 소식을
가만히 듣고 있구나
하얀 달 아래 혼자 피어
밤마다 꿈속에 오시는 님을
그리며 힘겨운 생에 외로운
사랑이여라
눈보라에 바람불면 떨고 있지만
눈처럼 하얀 꽃송이
하얀 달아래 혼자 피어 혼자 피어
밤마다 꿈속에 오시는 님을
오시는 님을
그리며 힘겨운 생에 외로운 외로운
사랑이여라 사랑이여라
눈보라에 바람 불면 떨고 있지만
떨고 있지만
눈처럼 하얀 꽃송이 꽃송이"
188,거미,Intro,[가사 준비중]
189,"닻별 (datbyeol), 나온",Thanks To,"이 노래는 그대 만을 위한
나의 Thanks to
이 노래를 들을 때면
잠시나마 입가에 미소를 띄길
힘들고 어두웠던 지난 날들에
그대가 내게 건네 줬던
마냥 무겁지 만은 않던
그 위로가 쌓이고 쌓여
나아가지 못하고
움츠려 있었던 나에게 eh eh
그대의 생각보다
훨씬 더 큰 용기가 되어
나를 일으켰지
두 눈을 감고서
나의 노랠 들어봐
많이 특별 하진 않아도
그대가 전해준 용기를 모아
이제 내가
Thanks to you
내 손을 잡아
모두 괜찮다며 그대가
내게 알려줬던 것처럼
우우우우 우우우우우우
You will be fine
세상에서 나만 혼자 인 것 같고
나만 빼고 다 행복한데
왜 하필 나만 되는 일
하나 없는지 싶지
나도 그랬는데
두 눈을 감고서
나의 노랠 들어봐
많이 특별 하진 않아도
그대가 전해준 용기를 모아
이제 내가
Thanks to you
변하지 않고 지금처럼만
나의 노래가 되어줘
또 다시 넘어져도 툭툭 털어낼께
너도 언제나 힘을 내
Hey
두 눈을 감고서 나의 노랠 들어봐
많이 특별 하진 않아도
그대가 전해준 용기를 모아
이제 내가
Thanks to you
내 손을 잡아
모두 괜찮다며 그대가
내게 알려줬던 것처럼
우우우우 우우우우우우
You will be fine
이 노래는 그대 만을 위한
나의 Thanks to
노래가 끝난 후에도
입가에 미소가 여전한 네가 되길"
190,이기찬,한 사람 그대죠,"내게만 내게만 떨리듯 다가와
어쩌면 모든 게 작은 기적일지 몰라
그대도 나처럼 웃고 있다면
내게 와 지금 이대로
조금만 조금만 내게 가까이 와줘
어쩌면 모든 게 사라질 꿈만 같아서
아프게 널 다신 놓지 않게
내게 와 우리 이대로 wuh
한 사람 그대 내게 기적과 같아요
한 사람 그대 내게 운명이죠
늘 기억해요
믿어요 내 사랑 내 전부는
오직 그대죠 단 한 사람
언제나 사랑이란 말을
아껴 왔던 거죠
한 사람 그대 내게 간절한
소원이죠 my love
단 한 번 이뤄질 꿈이라면
그토록 바라왔던 그대 그대죠
내게만 내게만 말해줄 것 같아
너와 나 우리 함께 같은 꿈을 꾼다고
그대도 긴 시간 맴돌아 여기
내 곁에 머물겠다고
보이니 느끼니 그댈 향한 내 맘
너와 나 말없이 그냥 웃고만 있어도
가슴이 벅차와 설렘에 난
영원히 지금 이대로 우리 wuh
한 사람 그대 내게 기적과 같아요
한 사람 그대 내게 운명이죠
늘 기억해요
믿어요 내 사랑 내 전부는
오직 그대죠 단 한 사람
언젠가 너 눈뜨면 사라질까
조금은 두렵지만 oh
그냥 이대로 널 향해갈게
be my love wuh huh
한 사람 그대죠 운명처럼 oh yeah
믿어요 내 사랑 내 전부는
오직 그대죠 단 한 사람
언제나 사랑이란 말을
아껴 왔던 거죠
한 사람 그대 내게
간절한 소원이죠 my love
단 한 번 이뤄질 꿈이라면
그토록 바래왔던 그대 그대죠"
191,란 (RAN),나도 모르게,"가끔씩 생각나 우리 처음 만나
어색했던 그날 저녁
원래 가려던 곳 자리가 없어서
몹시 당황하던 너의 표정
너무 귀여워서 그게 재밌어서
일부러 난 웃지 않았는데
나를 보며 환하게 미소 짓는
너의 마음이 따뜻해 보여
나도 모르게 너를 따라 웃게 되고
나도 모르게 너의 손을 잡고 길을 걸어
나의 하루는 언제부턴가 너만 생각해
너만 기다려 나도 모르게
가끔씩 생각해 나의 속마음이
너에게 들리고 있는 것이 아닐까
억지로 끼워 맞출 필요 없는
우리 이 사랑은 계속해서
자라나고 있는 거야
나도 모르게 너를 따라 웃게 되고
나도 모르게 너의 손을 잡고 길을 걸어
나의 하루는 언제부턴가 너만 생각해
너만 기다려 나도 모르게
나도 모르게 너를 따라 웃게 되고
나도 모르게 너의 손을 잡고 길을 걸어
나의 하루는 언제부턴가 너만 생각해
너만 기다려 나도 모르게"
192,AFTERNIGHT PROJECT,고백,"조금 먼듯한 거리에
아직 몰랐던 우리 둘
서로가 다른 하늘만
바라보았던 그 시절
한참 기다렸죠 그대
날 알아보기를
자꾸만 커져만 가는
이 서툰 마음을
그대에게 전해요
참 당신을 사랑해요
이것 하나만 알아줘요
지친 하루의 끝에서
내가 그대 편이 되어줄게요
한참 기다렸어요
그대 날 알아보기를
자꾸만 커져만 가는
이 서툰 마음을
나 그대에게 전해요
참 당신을 사랑해요
이것 하나만 알아줘요
힘든 세상의 끝에서
내가 그대 손을 잡아줄게요"
193,이시은,"사랑, 그 말","서서히 사라져간 너의 기억
바람처럼 잡히지가 않아
떠오르는 슬픔은 낯설기만 해
아프기만 해
네가 그리운 날엔 보고픈 날엔
꺼내어보는 그 기억
사랑 그 말에 내 모든 걸
다 바쳐왔던
내 젊은 날이여
빛 바래진 사진 속
너에게 하지 못했던 말
안녕
잊혀지기 싫은 말 널 사랑해
네가 했던 나의 대한 모든 것
스쳐간다
고단했던 이 하루도 나의 이별도
네가 그리운 날엔 보고픈 날엔
꺼내어보는 그 기억
사랑 그 말에 내 모든 걸
다 바쳐왔던
내 젊은 날이여
빛 바래진 사진 속
너에게 하지 못했던 말
철없던 어린시절의 사랑이란
꿈 꾸는 것만 같았지
근데 아직 눈물이나
사랑 그 말에 내 모든 걸
다 바쳐왔던
내 젊은 날이여
빛 바래진 사진 속
너에게 하지 못했던 그 말
안녕"
194,트라우맨 (Traumen),Better Than Yesterday,"나를 향해 웃어준 사람
사랑한다 말해준 사람
쓸쓸한 내 마음을
따뜻한 두 손으로 안아준 사람
처음 만난 그 설레임 심장의 두근거림
행복이란 이 감정을 알게 한 그대죠
언제나 내 곁에서
변함없이 날 보며 웃어주세요
Better than yesterday I only for you
그댈 위해서 더 나은 내가 될께요
Better than yesterday I live for you
어제보다도 더 많이 사랑할께요
많이 달라져 가고 있죠
그댈 위한 생각뿐이죠
그대로 물드는 나
그댈 만난 이후로 변해가는 나
Better than yesterday I only for you
그댈 위해서 더 나은 내가 될께요
Better than yesterday I live for you
어제보다도 더 많이 사랑할께요
속상하고 힘겨운 날에
세상 모두 그댈 외면한다 해도
난 항상 그대의 편 되어줄께요
Better than yesterday I only for you
그댈 위해서 더 나은 내가 될께요
Better than yesterday I live for you
어제보다도 더 많이 사랑할께요"
195,거미,Because I Love You (Inst.),"너야 너야 난 늘 너야
너만 너만 바라는 사랑
너를 보는 내 맘 먼저 알아
오래 기다려온 너라는걸
Because I Love You
Because I Love You
다 사라질 꿈이라 해도
그래도 난 괜찮아
Because I Love You
Always I Love You
난 늘 너야 결국 너야
하나 둘 셋 숨을 참고
하루 이틀 견뎌내 봐도
자꾸만 니가 멈춰 불러서
널 향한 마음 멈출 수 없어
Because I Love You
Because I Love You
다 사라질 꿈이라 해도
그래도 난 괜찮아
Because I Love You
Always I Love You
난 늘 너야
멈춘 것 같았던 그 시간이
널 본 순간 흘러
내 가슴이 또다시 뛰었어
Because I Love You
Because I Love You
나를 다 잊는다 해도
너를 안을 것 같아
Because I Love You
Always I Love You
난 늘 너야"
196,타루,사랑하는 이유가,"나 그대 사랑하는 이유가
욕심 때문이 아니라면
잔뜩 움켜진 한숨
놓을 수 있을 텐데
파란하늘의 경쾌함과
붉은 노을의 입맞춤을
나 항상 감사해할 텐데
그대 곁에 있다는
이유만으로
나 그대 사랑하는 이유가
자랑 때문이 아니라면
있는 그대로의 모습
품을 수 있을 텐데
일용할 조금의 양식과
함께하는 모든 시간도
나 항상 감사해할 텐데
그대 곁에 있다는
이유만으로"
197,The One (더원),Destiny (봄의 고백),"천천히 걷자 천천히 걷자 그대
지금처럼 두 손 꼭 잡고
걸어온 길에 걸어갈 길을 담으며
웃으며 가보자
땀내 나던 고된 하루
봄을 닮은 너로 인해 나 웃어
운명이란 것을 느끼며
이제 사랑한다고 나 고백할게요
그대 철없던 날 안아준
내 사랑이여 고마워요
My Destiny
이렇게 세상은 아름답죠
그대여
날 웃게 한 사람 울게 한 사람 그대
나를 믿어준 한 사람
걸어갈 길에 행복의 꿈을 채우며
천천히 가보자
비에 젖은 그 길에서
추억 한 겹 쌓여 갈 때마다
인연이란 것을 느끼며
이제 사랑한다고 나 고백할게요
그대 철없던 날 감싸준
내 사랑이여 고마워요
My Destiny
이렇게 세상은 내 것이죠
소리칠까요 사랑합니다
그대 당당한 내 눈물로
더욱 빛나게
약속해 찬란한 태양 같은 내일을
그 앞에 내가 서 있죠 워
한 목숨 다해
세상 앞에서
무릎 꿇는다 해도
서로 지켜주기를
그대여 약속해
Destiny"
198,오송,아프고 나니까,"가지마 널 위해 사는 날
가지마 제발 날 떠나지마
돌아와 이 세상 누구라도
나만큼 널 사랑할 수 없어
두 눈을 감아도
또렷하게 떠오르는
한 사람이 있어
내 모든 순간에
시리도록 남아있는
아름다운 흔적
지나고 나니까
확실하게 알겠어
내 삶에 너란 시절이
가장 아름다웠음을
가지마 널 위해 사는 날
가지마 제발 날 떠나지마
돌아와 이 세상 누구라도
나만큼 널 사랑해주지 못할 테니까
하늘이 나를 미워해
영원히 너를 잊지 못해도
나 그래도 괜찮아
그리워 차라리 잊음보다
혼자서 널 기다리며
사랑하는 게 나아
아프고 나니까
확실하게 알겠어
내 삶에 너란 시절이
가장 찬란했다는 걸
가지마 널 위해 사는 날
가지마 제발 날 떠나지마
돌아와 이 세상 누구라도
나만큼 널 사랑해주지 못할 테니까
하늘이 나를 미워해
영원히 너를 잊지 못해도
나 그래도 괜찮아
그리워 차라리 잊음보다
혼자서 널 기다리며
사랑하는 게 나아
돌아와 줘
너만을 기다릴
나에게로"
199,업텐션 (UP10TION),Dream You,"헤어진 지 하루 이틀
지났을 뿐인데
옆에 있는 것처럼
더욱 선명하게 보여 너
어떻게 널 잊어 지워
오늘 밤이 지나면 꼭 너
돌아와 웃어줄 것 같은 밤이야
하늘은 유난히 파란색
오늘따라 힘드네
너와 했던 이런저런 추억들
아름답던 기억들이 나를 괴롭혀
오늘따라 많이 힘드네
넌 잘 지내겠지
이제 모두 잊었겠지만 난 아직
그 속에 갇혀 살아
I know 이제 와서 후회해
눈물이 나 나도 모르게
커져가는 시계바늘 소리에
잠이 오질 않아
나를 괴롭히는 네가
뒤로 누워봐도 눈을 감아봐도
계속 나타나 내가 미쳤나 봐
내가 이럴 줄 알았어
후회해 너를 잡을 걸 그랬어
돌리려 해도 어찌해보려 해도
이제는 늦은 걸 알아
Baby I missing you
Falling in love with you
너 언제든 돌아와 줄래
기다리는 나에게로 다시
Baby 나 only you
난 오직 너 하나뿐이야
한 번 더 보고 싶어
너의 웃고 있는 얼굴 Baby
Baby
그려보려 해도
자꾸 희미해져 가는
아름다운 눈 코 입술 얼굴
조금 조금씩 잊혀져 가
나를 모르겠어 in dream
꿈속에선 너 떠올라
한시도 살 수 없을 것만 같은데
다 같은 말 같은 생각으로
차갑게 변한 나
손댈 수도 없이 멀어져 버린
우리 사이 똑같잖아
더 꽉 잡아 보려 해도 멀어진 꿈
돌이킬 수 없단 걸 알면서도
놓지 못할 뿐
잘 지내나 봐 SNS에 남긴 말
내가 없어져도
너는 괜찮을 것만 같아
요즘 바보처럼 웃고 다녀
누가 볼까 해서
주위 사람들이
너를 욕할까 봐 그냥 웃어
아프잖아 떠나간
빈자리가 커서 그래
채워지지 않아 뭐를 해도 그래
또다시 한 번 더 기회를 주겠다면
다시 너를 놓지 않아
never 나는 절대 널
애써 기다려 널 애써 믿어봐 널
한 번은 생각하겠지
너도 날 찾겠지 해
매일 밤에 네가
내 꿈속에 찾아오듯이
Baby I missing you
Falling in love with you
너 언제든 돌아와 줄래
기다리는 나에게로 다시
Baby 나 only you
난 오직 너 하나뿐이야
한 번 더 보고 싶어
너의 웃고 있는 얼굴 Baby
Baby"
200,발라드 공장,나를 외치다,"새벽이 오는 소리 눈을 비비고 일어나
곁에 잠든 너의 얼굴 보면서
힘을 내야지 절대 쓰러질 순 없어
그런 마음으로 하루를 시작하는데
꿈도 꾸었었지 뜨거웠던 가슴으로
하지만 시간이 나를 버린 걸까
두근거리는 나의 심장은
아직도 이렇게 뛰는데
절대로 약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
오 지금 이순간 끝이 아니라
나의 길을 가고 있다고 외치면 되
지쳐버린 어깨 거울 속에 비친 내가
어쩌면 이렇게 초라해 보일까
똑같은 시간 똑같은 공간에
왜이렇게 변해 버린걸까
끝이 있는 걸까 시작뿐인 내인생에
걱정이 앞서는 건 또 왜일까
강해지자고 뒤돌아보지 말자고
앞만 보고 달려 가자고
절대로 약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
오 지금 이순간 끝이 아니라
나의 길을 가고 있다고 외치면 되
오 지금 이 순간 끝이 아니라
나의 길을 가고 있다고 외치면 되
약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
나의 길을 간다고"
201,FAVORITE (페이버릿),온 힘을 다해,"앞이 보이지 않는
아픈 눈물 속에 흐려진 꿈들이
하나 둘 너라는 빛에 물들어 번지듯
나를 채워가
마침 바람이 불어
닫힌 내 맘속을 흔들어 깨워
이대로 너에게 달려가는 거야
Oh shinning the light on my life
하나 둘 셋 넷 후 숨 한번 고르고
지금부터 시작이야
널 위한 나의 Story
들어줄래 내 목소리
너에게 뛰어올라 사랑한다 말할 거야
들릴 만큼 떨어오는 가슴
이제는 너의 맘이
따듯하게 안아주길
네가 내 힘이 돼
내가 달려갈게
온 힘을 다해
아픈 어제는 안녕
서툰 기억들도 바람에 날려
이제는 웃으며 달려보는 거야
I nerver give up shine again
지금부터 시작이야
널 위한 나의 Story
들어줄래 내 목소리
너에게 뛰어올라 사랑한다 말할 거야
들릴 만큼 떨려오는 가슴
이제는 너의 맘이
따듯하게 안아주길
네가 내 힘이 돼
내가 달려갈게
온 힘을 다해
잘해왔어 괜찮아
이제 마음껏 웃어봐
그곳에서 서서 날 안아줘
나 너에게
너에게 달려가
힘든 만큼 아름답게 만들어
우리 Story
기억해줘 이 멜로디
소중한 추억이 돼
웃음 짓게 만들 거야
소리쳐봐 내게 닿을 만큼
더 크게 우리 Story
지금부터 또 영원히
이렇게 외칠게
너를 사랑해
온 힘을 다해"
202,디어프롬 (DearFrom),별,"늦은 밤 마지막 하나 꺼져 있던 가로등
깜박거리던 눈에만 빛 하나
갈 곳을 잃은 채 익숙한 어둔 길을 걷는
조그만 아이가 너무 가여워 보여
보이지 않는 길이라도 손 잡아 준다면
우리는 찾을 수 있어
그 빛 하나
오 난 별이 떠있는 하늘을 보면
내 방 한 칸 울고 있던
어린 내가 보여
오 난 반짝거리는 별들을 보면
내가 꿈꿔온 작은 그
꿈들이 보여
어둔 밤 홀로 걷던 내 위에 항상
같은 자리에 서있던 그 빛 하나
축 처진 네게 힘이 되어 줄게 나
먼 길을 돌아 우리
여기까지 왔잖아
오 난 별이 떠있는 하늘을 보면
내 방 한 칸 울고 있던
어린 내가 보여
오 난 반짝거리는 별들을 보면
내가 꿈꿔온 작은 그
꿈들이 보여
지금까지 걸어온 우리의 이야기가
하나하나씩 모두 저 별에
적혀 있잖아
오 난 별이 떠있는 하늘을 보면
내가 꿈꿔온 작은 그
꿈들이 보여
오 난 반짝거리는 별들을 보며
다시 한 걸음 한 걸음
내디딜 거야
오 난 혼자가 아닌 너와 함께야
내가 꿈꿔온 작은 그
꿈들이 이뤄져"
