,가수,제목,가사
1578,"규리, 유주",내일은 나를 안아줘,"벌써 며칠이 지났나 봐
우리 싸우고 헤어진 게
근데 왜 이번엔 다른 것 같아
느낌이 이상해
나 헤어지자고 말한 건
홧김에 그냥 한말이야
단 한 번도 나는 네가 없는 하루
생각 한적 없어
이별을 할 거면 우리 같이 해야 돼
왜 넌 너 혼자만 한 거야
전에처럼 날 말없이 안아주면
내가 미안하다고 할 텐데
모든 걸 다 우리 함께 해놓고
이별은 너 혼자 하나 봐
오늘까지 난 너 없이 참아볼 테니
내일은 그냥 나를 안아줘
네가 시킨 먹을 것들도
네 칫솔도 마른 체 있어
우리 둘의 공간 변한건 없는데
너만 변한 거야
이별을 할 거면 우리 같이 해야 돼
왜 넌 너 혼자만 한 거야
전에처럼 날 말없이 안아주면
내가 미안하다고 할 텐데
모든 걸 다 우리 함께 해놓고
이별은 너 혼자 하나 봐
오늘까지 난 너 없이 참아볼 테니
내일은 그냥 날 안아줘
혹시 돌아올 수 없을 만큼 멀리 간 거니
내가 잘못했어
내가 더 노력할 테니까
거기서 멈춰있어
네가 없는 시간 이제야 알게 됐어
나의 전부는 너였다는 걸
너에게 받았던 소중했던 사랑들
익숙해서 몰랐던 나야
하나부터 열까지 난 너 없이 안돼
내일이 오면 날 안아줘
나 오늘까지 어떻게든 참아볼게
돌아와 내일은 나를 안아줘"
1579,015B,때늦은 비는 (Feat. 이태권),"그대가 내게로 다가온 순간부터
그리움은 꿈결처럼 내 마음에 흐르고
그대가 내 곁에 머무른 순간부터
사랑은 눈 되어 내 가슴에 쌓이네
때늦은 비는 사랑으로 변하고
비가 내리네
한 송이 장미는
그댈 위해 피어났어요
그대를 알고부터 사랑은 시작되고
사랑을 알고부터 그대만을 느꼈어요
온 세상 변해가도
그대 곁에 남아 있으리
내 모든 것 잃어가도
그대에게 모두 드리리
때늦은 비는 사랑으로 변하고
비가 내리네
한 송이 장미는
그댈 위해 피어났어요
그대를 알고부터 사랑은 시작되고
사랑을 알고부터 그대만을 느꼈어요
온 세상 변해가도
그대 곁에 남아 있으리
내 모든 것 잃어가도
그대에게 모두 드리리
그대에게 모두 드리리"
1580,한가람,너를 품에 안으면,"너를 품에 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물까지도
떠나버린 그 사람을
굳이 애써 지우려 하지마
니가 사랑했던 만큼
기억 속에 남겨두면 돼
you’re my lady lady lady
하지만 내 마음도
이렇게 말 하긴 정말 쉽진 않았어
you’re my lady lady lady
이제는 나에게
기대온 널 보며 내가 미워지는데
이제 너를 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물 까지도
떠나버린 그 사람을
굳이 애써 지우려 하지마
you’re my lady lady lady
하지만 내 마음도
이렇게 말 하긴 정말 쉽진 않았어
you’re my lady lady lady
이제는 나에게
기대온 널 보면 내가 미워지는데
이제 너를 안으면
너를 사랑하는 나를 느끼네
흘려왔던 너의 눈물 까지도"
1581,에이스 (A.C.E),다시,"[준]
사랑한단 말을 드디어 하려고
모든 준비를 끝내 놓고서
그대 집 앞에 있는 꽃집에 들려
꽃을 한 다발 들고서
[찬]
그대 집으로 가 문을 두드려도
아무런 대답이 없는 거야
그때 옆집에 아주머니가
니가 어제 떠났다는 거야
[동훈]
그때 난 정말 결심했어
행여 널 다시 만나게 된다면
그땐 정말 다시
절대 놓치지 않을 거라고
[병관]
나 오늘밤 그대가
저 문을 열고 들어오면은
[와우]
준비한 음식과 멋진 음악과
빛나는 촛불을 앞에 두고
[동훈]
다 모두 다 말할 거야
내가 얼마나 기다렸는지
[준]
니가 다시 오기를
우리가 다시 다시 만나기를

[와우]
어디로 갔는지 혹시 아시는지
물으니 모르신다는 거야
그냥 저 멀리 바다 건너 멀리
간다고 말을 했다는 거야
[동훈]
다리가 풀려서 주저 앉고 나서
그 동안 용기가 없어 말을 못한
내가 싫어서 또 한심해서
견딜 수가 없었던 거야
[병관]
그때 난 정말 결심했어
행여 널 다시 만나게 된다면
[동훈]
그땐 정말 다시
절대 놓치지 않을 거라고
[준]
나 오늘밤 그대가
저 문을 열고 들어오면은
준비한 음식과 멋진 음악과
빛나는 촛불을 앞에 두고
[찬]
다 모두 다 말할 거야
내가 얼마나 기다렸는지
니가 다시 오기를
우리가 다시 다시 만나기를
[병관]
그래 나 이제 와서
바보같이 이렇게 니가 가고 나서
그리고 나서 이렇게
고백을 하고 있어
사랑한다고 사랑한다고
돌아오라고
[와우]
나의 고백이 메아리로 멀리 퍼져
너에게 닿을 수만 있다면
목이 터져라 소리치고 싶어
내 말 들려 사랑한다고
돌아와 내 말 들려
[동훈]
다 모두 다 말할 거야
내가 얼마나 기다렸는지
니가 다시 오기를
[All]
우리가 다시 다시 만나기를

[All]
우리가 다시 다시 만나기를"
1582,정피트,나의 계절은,"계절은 돌아오고
달력은 넘어가고
시간은 변함없이
흐르고 있다
그대와의 거리는
세월이 흐른 만큼
점점 멀어져 간다
지나간다
오늘도 어김없이
하루가
저물어간다
몇 번의 계절이 지나가도
여전히 나는 그댈 그리고
아픈 하루가 매일 끝없이 이어진다
그 추억에 머물러있다
수많은 긴 밤을 견뎌내면
언젠가 다시 돌아올까 봐
나는 아직도 이 자리에서 기다린다
나의 계절은 그대로 멈춰있다
돌아온다
숨이 다한 사랑도
추억하나에 되살아난다
몇 번의 계절이 지나가도
여전히 나는 그댈 그리고
아픈 하루가 매일 끝없이 이어진다
그 추억에 머물러있다
수많은 긴 밤을 견뎌내면
언젠가 다시 돌아올까 봐
나는 아직도 이 자리에서 기다린다
나의 계절은 그대로 멈춰있다
하루 가면 하루만큼 더 보고 싶어
이 그리움은 끝이 없나 봐
몇 번의 계절이 지나가도
여전히 그댈 잊지 못하고
너무 사랑한 그때 우리가 그리워서
그 추억에 머물러 있다
수많은 긴 밤을 견뎌내면
언젠가 다시 돌아올까 봐
나는 아직도 이 자리에서 기다린다
나의 계절은 그대로 멈춰있다"
1583,윤종신,그리움 축제,"한밤 뒤척인 뒤 물 한잔
내 가슴 스며들면
그 밤 포기하듯
그 음악을 튼다
점점 검은 밤이 다 보여
돌아가고 싶은 그때가 보여
그리운 사람아
볼륨을 높여줘
가끔씩 찾아오는 그때 그대
내 자그만 방엔 축제가 열리고
모두가 찾아와
옛 친구 옛 추억 그 향기
꾹꾹 눌러왔던 그리움 축제
혼자 부딪히는 건배에
보고픈 그대 미소
어디서 뭘 하든
그 미소 잃지 마
가끔씩 찾아오는 그때 그대
내 자그만 방엔 축제가 열리고
모두가 찾아와
옛 친구 옛 추억 그 향기
꾹꾹 눌러왔던 그리움 축제
다시는 다신 오지 않겠지
마냥 좋았던 날
잘 몰라서 좋은 날
세상 이렇게 어려운 걸
그때는 서로 몰라서 좋았던 날
다시는 다신 오지 않겠지
그 영원함을 꿈꾸던 소년 하나
그리워 그리워하다
축제의 밤은 아무 일 없던 것처럼
내일을 살겠지"
1584,이하이,손을 잡아줘요,"내 맘을 깊이 들여다보면
작은 구멍이 하나 있어요
아무도 모르게 나조차도 모르게
자라나고 있던 거예요
내 마음을
채워줄 사랑은
그대인걸요
내 손을 잡아줘요
날 혼자 두지 말아요
이 밤이 지날 때까지만
나를 꼭 안아줘요
내 맘을 깊이 들여다보면
작은 슬픔이 하나 있어요
아무도 모르게 그 누구도 모르게
혼자 울고 있던 거예요
내 눈물을
닦아줄 사랑은
그대인걸요
내 손을 잡아줘요
날 혼자 두지 말아요
이 밤이 지날 때까지만
나를 꼭 안아줘요
내 손을 잡아줘요
날 혼자 두지 말아요
오늘 밤 곁에 있어 주면
나는 다시 괜찮을 것 같아요"
1585,"소울 크라이, 카진",그놈의 술,"오늘도 이렇게 네가 좋아했던
껍데기 한 점에 소주 한잔했다
오늘따라 술이 쓰다
그래도 잔을 채운다
넘칠 듯이 가득 담아
이렇게 목을 넘긴다
술 그놈의 술이 뭔데
자꾸 생각하게 돼
쓰라린 맘잡고
날 미치게 해
또 날 울리게 해 이렇게
또 이 밤을 보내
너로 가득 찬 이슬 한잔
오늘도 이렇게 네가 적어뒀던
낙서를 만지며 소주 한잔했다
나란하게 적힌 이름
그 사이 하트를 보며
이기지도 못할 또 한 잔을
술 그놈의 술이 뭔데
자꾸 들이키게 돼
지나간 널 잡고
날 미치게 해
또 날 울리게 해 이렇게
또 이 밤을 보내
또 이렇게 너를 마셔
쓰러진 이 밤
너와의 추억을 데려와서
마시고 마시면
좀 더 빠르게 널 잊어버릴까
술
이 술
이놈의 술이 뭔데
기억을 붙들고
한잔 술에 그놈의 한잔 술에
우리를 담아 널 담아
오늘도 난 기억을 마셔"
1586,015B,텅 빈 거리에서 (Feat. 윤종신),"내 곁에 머물러줘요 말을 했지만
수많은 아픔만을 남긴 채
떠나간 그대를 잊을 수는 없어요
기나긴 세월이 흘러도
싸늘한 밤바람 속에 그대 그리워
수화기를 들어보지만
또다시 끊어버리는 여린 가슴을
그댄 이제 알 수 있나요
유리창 사이로 비치는 초라한 모습은
오늘도 변함없지만
오늘은 꼭 듣고만 싶어 그대의 목소리
나에게 다짐을 하며
떨리는 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐
난 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐
떨리는 수화기를 들고 너를 사랑해
눈물을 흘리며 말해도
아무도 대답하지 않고 야윈 두 손엔
외로운 동전 두 개뿐"
1587,1041,아직도 난 (With 박한솔),"이만하면 잘 견뎌낸 거지
너 없는 겨울을
하루 종일 눈시울 붉히고
다툴 일 없겠지
때론 이해할 수 없어
오해는 쌓이고 쌓여
우리 사이는 다 끝이 났다고
되뇌인 순간 그제야 알았어
아직도 난 널 좋아해
아직도 널 그리워해
아직도 난 널 생각해
말 못했었지만
그냥 우리 아파도 같이 아파하자
나는 널 사랑하는데 아직도
이유 없이 온몸이 시리고
아파오던 그날
밤늦도록 날 지켜주던 넌
이제 곁에 없어
때론 이해할 수 없어
오해는 쌓이고 쌓여
우리 사이는 다 끝이 났다고
되뇌인 순간 그제야 알았어
아직도 난 널 좋아해
아직도 널 그리워해
아직도 난 널 생각해
말 못했었지만
그냥 우리 아파도 같이 아파하자
나는 널 사랑하는데
마지막 한번만 널 잡아볼래
이제는 너와 나 많이 달라도
나 하나하나를 너와 맞출게
네 모든 것들을 다 이해할게
이런 내 마음 다시 한번만
봐주면 안되니
아직도 늘 그 자리에
아직도 난 여기 그대론데
네가 돌아올 것 같아
발 뗄 수 없는데
예전처럼 품 안에 너를 안고 싶어
이제 다 알 것 같은데
아직도 난 널 좋아해
아직도 난 너를 그리워해
아직도 난 널 생각해
말 못했었지만
그냥 우리 아파도 같이 아파하자
나는 널 사랑하는데 아직도"
1588,파니니 브런치 (PANINI BRUNCH),가끔씩 그대가 그리워,"가끔씩 생각나는 사람이 있어
살다가 갑자기 생각이 나서
하던 일 멈추게 한 사람 떠올라서
가슴이 괜히 이상해지는 사람아
평소와 똑같았어 매일 같은 하룬데
니가 생각이 났어
친구와 얘길해봐도
웃고 떠들어봤지만
머리 한구석에는 니가 자리잡았어
가끔씩 생각나는 사람이 있어
살다가 갑자기 생각이 나서
하던 일 멈추게 한 사람 떠올라서
가슴이 괜히 이상해지는 사람아
매일 걷던 길인데 갑자기 멍해졌어
아무것도 안들려
눈물이 조금씩 나고
자꾸 한숨이 나와서
내가 왜 이러는지 내가 이해가 안돼
가끔씩 생각나는 사람이 있어
살다가 갑자기 생각이 나서
하던 일 멈추게 한 사람 떠올라서
가슴이 괜히 이상해지는 사람아
왜 이럴까 이러는 내가 이상해
한순간에 니가 그리워 갑자기
시간이 몇년이나 지나갔는데
가끔씩 내 주윌 맴도는 기억
괜찮아 질 것도 같은데
날 괴롭히는 사람
오늘도 니 생각이 많이나"
1589,에코,JOY,"하늘에 피어나는 구름을 보니
이 계절이 지나가네
어제는 몰랐었던
조용한 평화가
동화속 그림같은 저 달 별들이
내 맘에 들어오네
한참을 잊었던
소망을 그리네
빛나는 태양과
두둥실 저달과
밤하늘 수놓은
그리운 니 얼굴
나는 그댈 사랑해요
영원히
모든것이 변해가도
우리 영원히
눈부신 아침과
캄캄한 밤에도
서로를 비추는
구원의 불빛
나는 그댈 사랑해요
영원히
그대 사랑해 사랑해요 그대
모든것이 변해가도
우리 영원히
사랑해요 그대 영원히
나는 그댈 사랑해요
영원히
모든것이 변해가도
우리 영원히"
1590,장윤정,편지 (With SG워너비-채동하),"그대를 생각하면 자꾸만 눈물이 나요
언제나 변함없는 그대 사랑에 난 해줄게 없네요

그대여 울면 안되요 내가 더 가슴이 아파요
날 보며 미소 짓는 그대 생각에 나는 행복하네요

보고싶을때 달려갈께요 그대를 사랑해요
기억해요 우리 처음 만났었던 날
기억해요 서로 헤어짐을 아쉬워 하던
약속해요 우리 함께 살아가는 날까지
그 마음 변치 않길 -

보고싶을땐 달려 갈께요 그대를 사랑해요
기억해요 우리 처음 만났었던 날
기억해요 서로 헤어짐을 아쉬워하던
약속해요 우리 함께 살아가는 날까지
그 마음 변치 않길

그 마음 변치 않길 -"
1591,정원영,가버린 날들,"그런 눈길 어울리지 않아요
후회라는 말은 정말 싫어
언젠가 따스했던 우리만의 비밀
그 기억 속에 머물러요
낯선 꿈을 쫓던 시간들
그대 역시 나에겐 꿈인가
가까이 있어도
건널 수 없는 그댄
나를 불러 손짓하고
날 떠나가네
가버린 날들을 다시 찾는다면
그대 가슴가득 나의 마음
나의 사랑 전할텐데
가버린 날들 다시 돌아와요
함께 하던 시간
그때 그대로 머물러요

낯선 꿈을 쫓던 시간들
그대 역시 나에겐 꿈인가
가까이 있어도
건널 수 없는 그댄
나를 불러 손짓하고
또 떠나가네
가버린 날들을 다시 찾는다면
그대 가슴가득 나의 마음
나의 사랑 전할텐데
가버린 날들 다시 돌아와요
함께 하던 시간
그때 그대로 머물러요
가버린 날들을 다시 찾는다면
그대 가슴가득 나의 마음
나의 사랑 전할텐데
가버린 날들 다시 돌아와요
함께 하던 시간
그때 그대로 머물러요
가버린 날들을 다시 찾는다면
그대 가슴가득 나의 마음
나의 사랑 전할텐데
가버린 날들 다시 돌아와요"
1592,다비치,립스틱 짙게 바르고,"네가 그랬잖아
헤어지지 말자고
두 번 다시 울리지 않겠다고
지금껏 널 위해 살아왔던
나였었는데
이제와서 네가
나를 버린다는 말이돼
난나나 난나나 난 변할꺼야
촌스럽던 옷도 버리고
난나나 난나나 화장을 하고
아무도 날 못 알아보게
사랑같은거 하지 않을래
다시는 바보같은 짓
절대 안할꺼야
립스틱을 짙게 바르고
긴머리를 자르고
네가 준 상처를 지우고
날 울린 만큼 아프게 한만큼
너도 너 같은 사람
사랑해보면 알아
나는 변했어 널 다 잊었어
다시는 사랑 안할래

눈빛만 보아도 좋았었는데
얼마나 널 사랑했는데
난나나 난나나 내가 가여워
결국 사랑때문에 울어
사랑같은거 하지 않을래
다시는 바보같은 짓
절대 안할꺼야
립스틱을 짙게 바르고
긴머리를 자르고
네가 준 상처를 지우고
날 울린 만큼 아프게 한만큼
너도 너 같은 사람
사랑해보면 알아
나는 변했어 널 다 잊었어
다시는 사랑 안할래

차가워질게 더 강해질게
사랑 따위에 울지 않게
사랑 때문에 미련 때문에
밤새도록 너 땜에
우는 일 없을꺼야
널 다 버리고 널 다 지우고
너 없이도 행복할꺼야
나를 잊어줘 너를 지워줘
언젠가 우연이라도
날 만나게 되면 모른척 해줘
날 스쳐가도
나는 널 모를테니까"
1593,"견우 (Kyunwoo), 서인영",애인만들기,"오늘은 또 미루고

내일은 꼭 해야지

그러다가 시간이 흘러

1년이나 지나버렸어

우리들 아는 사람들

어울린단 얘기하는데

얼마나 그 사랑 고백하려고

망설이는지

내 사랑이 되어줄래

빈자리를 채워줄래

남자답게 이렇게 말도 못한 채

옆에 있는데

성격이 우린 너무 똑같애

어쩜 날 보는 것 같애 정말

이제는 말할게

친구보다 애인이 필요해

그 사람 바로 너야

너의 작은 입술에

내 입술이 닿을 때

항상 그때 깨어나는 꿈

점점 커져가는 아쉬움

우리집 데려다 줄 때

좀더 같이 있고 싶어서

일부러 천천히 걷는 걸음이

보이지 않니

내 사랑이 되어줄래

빈자리를 채워줄래

남자답게 이렇게 말도 못한 채

옆에 있는데

성격이 우린 너무 똑같애

어쩜 날 보는 것 같애 정말

이제는 말할게

친구보다 애인이 필요해

그 사람 바로 너야

아주 조금 더 기다려 주겠니

기다린 만큼 날 아껴주겠니

믿어준다면 그래준다면

I Love you

지금 헤어지고 나서

내일 다시 만나면

내 마음을 전할께

내 품 안에 꼭 너를 안고서

사랑한 마음마저 똑같애

어쩜 날 보는 것 같애 정말

그래도 괜찮아 내일에는 넌

친구 아니라 애인이 될 테니까"
1594,손예림,이젠 그랬으면 좋겠네,"나는 떠날 때부터
다시 돌아올걸 알았지
눈에 익은 이자리
편히 쉴 수 있는 곳
많은 것을 찾아서 멀리만 떠났지
난 어디 서 있었는지
하늘 높이 날아서 별을 안고 싶어
소중한 건 모두 잊고 산 건 아니었나
이젠 그랬으면 좋겠네
그대 그늘에서 지친 마음 아물게 해
소중한 건 옆에 있다고
먼길 떠나려는 사람에게 말했으면
너를 보낼 때부터
다시 돌아올걸 알았지
손에 익은 물건들
편히 잘 수 있는 곳
숨고 싶어 헤매던 세월을 딛고서
넌 무얼 느껴왔는지
하늘 높이 날아서 별을 안고 싶어
소중한 건 모두 잊고 산 건 아니었나
이젠 그랬으면 좋겠네
그대 그늘에서 지친 마음 아물게 해
소중한건 옆에 있다고
먼길 떠나려는 사람에게 말했으면
이젠 그랬으면 좋겠네
이젠 그랬으면 좋겠네
그대 그늘에서 지친 마음 아물게 해
소중한 건 옆에 있다고
먼 길 떠나려는 사람에게 말했으면
사람에게 말했으면"
1595,소녀시대 (GIRLS' GENERATION),낭만길 (Romantic St.),"Oh my love
Let's go
어느 새 부쩍 많아진 사람들
모른 척 내게 가까이 온 너는
내 두 볼에 내 귓가에 내
입술에 Whisper
이 음악에 불빛 속에 그댄
맘을 뺏겨
허락도 없이 예고도 없이 Oh 넌
숨기려 해도 감추려 해도 Oh 난
Shine 가로등 빛 아래
따스한 너의 그 코트 속에 안겨
너의 숨소리 들을래
오 영화처럼
Shine 우릴 비추는 Special night
잠들지 않는 이 거리 속에 오늘 밤
너와 함께 걸을래
My love
누구나 운명처럼 누굴 만나
사랑하는 꿈을 꿔 내겐 너였어
네 가슴에 네 숨결에 네 향기에
Whisper
달콤한 네 목소리에 내 마음도 떨려
그래도 될까 기다려볼까 Oh 넌
수줍어해도 상상만해도 Oh 난
Shine 가로등 빛 아래
따스한 너의 그 코트 속에 안겨
너의 숨소리 들을래
오 영화처럼
Shine 우릴 비추는 Special night
잠들지 않는 이 거리 속에 오늘 밤
너와 함께 걸을래
My love
너무 달콤하게는 속삭이지마
너무 빨리 슬퍼질 것 같아
내 손잡아 나를 봐
오늘은 살짝 그저 입맞춤만
Shine 가로등 빛 아래
따스한 너의 그 코트 속에 안겨
너의 숨소리 들을래
오 영화처럼
Shine 우릴 비추는 Special night
잠들지 않는 이 거리 속에 오늘 밤
너와 함께 걸을래
My love
수줍은 거리엔 우리 둘만의 Love"
1596,어반스페이스,추억은 아무런 힘이 없다,"추억은 아무런 힘이 없다
발버둥 쳐봐도
단지 추억일뿐
추억은 조용히 사라진다
별것도 아닌듯
하나 흔적없이
뜨거웠던 시간도
그리웠던 계절도
아무힘도 없이 무너진다
그 사랑이 사랑이 아니었단
눈물 하나로 이젠
추억은 아무런 힘이 없다는
사실 하나로
이렇게 덧없이
아무 일도 아닌듯
지워지는게
너무 무섭다
그대는 이렇게 나완 다르다
이 길을 걸어도
거긴 내가 없다
세상은 흘러가고
나만 여기 머물다
허무하게
흩어진 시간들
그 사랑이 사랑이 아니었단
눈물 하나로 이젠
추억은 아무런 힘이 없다는
사실 하나로
이렇게 덧없이
아무일도 아닌듯
지워지는게
너무 무섭다
그 사람의 추억은
내가 아니다 그래
아무일 없었다 그땐
그 사랑이 아니면 안된다는
마음 하나로 정말
사랑이 변하지 않을거란
그 믿음 하나로
한참을 덧없이
아무일도 아닌듯 그냥
살아온 내가 가엽다
이렇게 잊혀진다
추억은 아무런 힘이 없다"
1597,이선희,추억의 책장을 넘기면,"추억의 책장을 넘기면

가물거리는 추억의 책장을 넘기면
오 끝내 이루지 못한
아쉬움과 초라한 속죄가
옛 이야기처럼
뿌연 창틀에 먼지처럼
오 가슴에 쌓이네
이젠 멀어진 그대 미소처럼
비바람이 없어도
봄은 오고 여름은 가고
오 그대여
눈물이 없어도
꽃은 피고 낙엽은 지네
오 내 남은 그리움 세월에 띄우고
잠이 드네 꿈을 꾸네
옛 이야기처럼
뿌연 창틀에 먼지처럼
오 가슴에 쌓이네
이젠 멀어진 그대 미소처럼
비바람이 없어도
봄은 오고 여름은 가고
오 그대여
눈물이 없어도
꽃은 피고 낙엽은 지네
오 내 남은 그리움 세월에 띄우고
잠이 드네 꿈을 꾸네
잠이 드네 꿈을 꾸네"
1598,한동근,너 하나 너 둘,"너는 떠나가면 그만이겠지
너만 잊어내면 된다 말하지
아니 아니 아니
보내는 아픔만
끝난다고 되는 게 아니야
이제 난
웃던 너 울던 너 첫 만남의 너
수많은 너를 지워내야 해
양을 세듯
너 하나 너 둘 너 셋 넷
그렇게 세어가며
울어가며 지워내야 해
오늘도
너 하나 너 둘 너 셋 넷
그렇게 세어가며
우리 사랑 재워야만 해
끝도 없이
문득 생각나면 깨어난 사랑
멀뚱멀뚱 너를 그리워하고
아직도
취한 너 잠든 너 내 품속에 너
수많은 너를 지워내야 해
양을 세듯
너 하나 너 둘 너 셋 넷
그렇게 세어가며
울어가며 지워내야 해
오늘도
너 하나 너 둘 너 셋 넷
그렇게 세어가며
우리 사랑 재워야만 해
결국 사랑이 잠들게 되면
어느 샌가부터
허무하고 슬픔뿐인
혼자라는 꿈을 꾸겠지
그래도 재워 볼 거야
이렇게 깨어있기엔
네가 없는 현실이
너무나 아파
너 하나 너 둘 너 셋 넷
그렇게 세어가며
울어가며 지워내야 해
오늘도
너 하나 너 둘 너 셋 넷
그렇게 세어가며
우리 사랑 재워야만 해
끝도 없이"
1599,온앤오프 (ONF),스물네 번 (86400),"하루 일 분 일 초도 잊은 적 없는데
아직도 널 생각하면 떨려
먼저 말 걸까 인살 건네볼까
수줍던 그때가 또렷해
정신 없이 보낸 몇 달이 지나서
어느새 우린 마주 서 있어 uhm
내게 찾아온 너무나 큰 이 행복
날 완성시키는 너야
you’re every part of me
스물네 번 하루를 잘게 쪼개어
하나하나 너로 채워 갈게
어제보다 오늘
조금 더 늘어난 추억만큼
너와 나의 세상은 더
넓어지는 것 같아 느껴져
어디를 보아도 네가 차 올라서
내 모든 하루가 아름다워
무표정하던 내가 매일 웃는대
날 완성시키는 너야
you’re every part of me
스물네 번 하루를 잘게 쪼개어
하나하나 너로 채워 갈게
어제보다 오늘
조금 더 늘어난 웃음만큼
너와 나의 하늘이 더
높아진 것만 같아 보이니
세상이 너로 가득해
영원히 함께 해줄게
네가 없던 시절까지
되돌릴 순 없겠지만
약속할게 나 너의 곁에 있을게
팔만 육천사백 개의 별빛 모아
하나하나 내 눈에 담을게
지금 이 순간에 뛰는 마음을
전하고 싶어
너와 나의 모든 시간
우린 연결돼 있어 들리니"
1600,허각,Cosmos,"이렇게 초라한 끝을 보겠다고
화려하게 피웠었던 건
아니었는데 우리
이토록 차가운 말을 들으려고
매일 널 따뜻하게 안아줬던 건
아니었는데 너를
참 무엇이든 함께 할 땐
소중함을 모르더라
말 못 했다 사랑한다
참 많이 사랑했다
이제서야 사랑한다
이 말을 해 본다
오랫동안 후회와 눈물 시간에
뒤엉켜 사라져도
새겨진 널 대신할 말 사랑한다
참 모질게도 내 세상은
모든 순간 너였더라
말 못 했다 사랑한다
정말 많이 사랑했다
이제서야 사랑한다
이 말을 해 본다
오랫동안 후회와 눈물 시간에
뒤엉켜 사라져도
새겨진 널 대신 할 말
얼룩처럼 이 말은
지워내려 하면 할수록
지독하게도
더 스며들어 번져가더라
서툰 추억들을 닮아서
후회들도 널 닮아서
이렇게 널 사랑했다
아주 많이 사랑했다
이제서야 사랑한다
이 말을 외친다
전해주라 저 불어오는 바람아
난 온전히 그대더라
스쳐가는 모든 순간
참 모질게도 내 세상은
아름다운 그대더라"
1601,유연정 (우주소녀),꼭 말해줘,"언제나 너를 바라보면
따뜻하게 날 감싸주던
그 모습들이
생각나 뻔뻔한 농담에도
널 꼭 안아 주고 싶어
가끔씩은 나만 이런 마음인걸까
별 관심 없는 듯한
너의 표정을 볼때면
불안해진 내 모습을 봐
말해줘 오늘 만큼은
나의 두손을 잡아줄 사람
너뿐이라고
꼭 말해줘 오늘 만큼은
날 바라보는 네
눈빛에 내가 가득 하다고
따뜻한 바람이 불어오면
너와 함께있고 싶은 맘
넌 알긴 할까
겉으론 별거아닌 척 하면서
결국 내 맘을 또 꺼내
오늘도 난 혼자 맘을 숨겨보지만
발걸음 가볍게 또 뛰어보는 나
어쩌면 이미 사랑은 시작됐나봐
말해줘 오늘 만큼은
나의 두손을 잡아줄 사람
너뿐이라고
꼭 말해줘 오늘 만큼은
날 바라보는 네
눈빛에 내가 가득 하다고
바람을 타고 네게 기대어
달콤한 너의 향기에 멈춰있어
혹시 너도 나와 같다면
내 손 꼭 잡아줘
말해줘 오늘 만큼은
나의 두손을 잡아줄 사람
너뿐이라고
꼭 말해줘 오늘 만큼은
날 사랑한다고
네 맘에 내가 가득하다고"
1602,이혜민,어디부터 잘못된 거니,"흐려져 가는 너의 모습이 이젠
조금은 무뎌져 지는걸
보이지 않는 길을 걷지 말자던
너는 잘살고 있니
나의 사랑이 정말
너무나도 괴로웠다고
지나가는 모든 게 기억나는 게
하나 없다고
오랜만에 만났던 그 때처럼
안아 보고 싶어
어디부터 잘못된 거니
내 안에 있던 깊은 한숨이
바람을 따라서 스며들어와
고개를 들고 걸어야 하는데
자꾸 눈물이 나와서
나의 사랑이 정말
너무나도 괴로웠다고
지나가는 모든 게
기억나는 게
하나 없다고
오랜만에 만났던 그때처럼
안아 보고 싶어
어디부터 잘못된 거니
그땐 아무것도 할 수 없던 나
행복 하라는 게 전부인
그런 말뿐인 게 참 너다웠어
나의 사랑이 정말
너무나도 괴로웠다고
지나가는 모든 게 기억나는 게
하나 없다고
오랜만에 만났던 그때처럼
안아 보고 싶어
어디부터 잘못된 거니"
1603,다비치,My Love,"어쩌면 운명이겠지
그대의 얼굴이 떠오를 때 마다
가슴 툭툭 떨려오는 맘
이미 정해진 그대가 아닐까
My Love
보일까요 나를 가득 채운
이 사랑이 보이나요
사랑해 사랑해 그대
My Love
들릴까요 너로 인해 웃고
조용히 뛰는 내 마음
매일 그대와
오늘도 그대만 떠올리다
이렇게 또 하루가 흘러가나 봐
눈물 뚝뚝 떨어지는데 미소 짓네요
바보 같은 사랑
My Love
보일까요 나를 가득 채운
이 사랑이 보이나요
사랑해 사랑해 그대
My Love
들릴까요 너로 인해 웃고
조용히 뛰는 내 마음
매일 그대와
내게로 다가오는
그대 걸음이 멈추지 않기를
저 하늘에 그대 그대 모습
떠올리면 이 순간
사랑해 사랑해 그대
My Love
눈부시게 그대 그대 눈빛
내 맘을 밝히고 있죠
매일 그대와
사랑해"
