,가수,제목,가사
74,김범수,Memory,"my love 어젯밤 꿈속에
그댄 결혼을 했죠
내가 아닌 다른 남자와
함께 웃고 있었죠

이 밤 온종일 걸었죠
혹시 널 마주칠까봐
우연처럼 너를 만나서
힘껏 안고 싶어서

기억하나요 우리 사랑을
그땐 서로의 아픔을 함께 했었죠
이젠 무엇도 남아있지 않지만
하얀 눈내리던 그날의 입맞춤을 기억해요

기억하나요 우리 사랑을
그땐 서로의 아픔을 함께 했었죠
이젠 무"
75,소심한 오빠들,이별맛집 (Feat. 볼빨간사춘기),"오늘 우연히 들렀어 그 집
그러고 보니 우리
참 많이도 찾아다녔다
가는 동네 집집마다 우리
같이 꼭 붙어 먹던
그 음식 추억들 뿐인데
안녕하세요 아주머니
오랜만이죠 잘 계셨죠
오늘은 그냥 친구랑 왔어요
아니예요 헤어진건 아니예요
먹는데 자꾸 눈물이 나요
목으로 넘어가질 않아요
오늘은 정말 친구랑 온거예요
다음에 꼭 같이 올게요 우리
하나 변한 게 없어서 괜히
속상하더라 우린 이렇게
많이 변했는데
안녕하세요 아주머니
오랜만이죠 잘 계셨죠
오늘은 그냥 친구랑 왔어요
아니예요 헤어진건 아니예요
먹는데 자꾸 눈물이 나요
목으로 넘어가질 않아요
오늘은 정말 친구랑 온거예요
다음에 꼭 같이 올게요 우리
숙대 앞 낡은 껍데기집
흑석동 곱창집 아저씨도
여전히 널 여전히 날
또렷히도 아시더라
네가 좋아했던 떡볶이집
우리가 항상 먹던 팥빵집
한번쯤 그냥 이렇게
와보고 싶었어
모든게 선명해서
먹는데 자꾸 눈물이 나서
목으로 넘어가질 않았어
오늘은 그냥 친구랑
온거라고 했어
꼭 다시 오겠다고 너랑"
76,다비치,PET,"잘됐지 뭐
그저 너만 바라보기엔
사랑할 게 너무 많아서
바람은 따뜻한 걸
너의 입김보다 더
뭐 허전한 맘쯤
가득 담은 한잔 커피면
괜찮아 조금 쓰지만
미운 네 모습보다
충분히 달콤하니까
I'm fine 이런 느낌
사과할게
미안 너 없이도
행복해서
잘됐지 뭐
외롭기 싫어 널 만난 나
똑같이 외롭다면 난
왜 널 기다리면서
애를 태워 내가 왜
뭐가 모자라서
그저 기다리는 사랑을
더는 할 수 없어 떠나 난
그래도 기억해줘
난 너뿐이었단 걸
너만 기다리던 나는 없어
기분 좋은 오늘 이후로
난 나와 사랑을 나눌게
너와 걷던 이곳에서
어쩌면 날 닮은
사랑이 날 찾아올지도
모른다는 예감을 만나
함께 걷고 싶은 걸
I'm fine 이런 느낌
사과할게
미안 너 없이도
행복해서
잘됐지 뭐
외롭기 싫어 널 만난 나
똑같이 외롭다면 난
왜 널 기다리면서
애를 태워 내가 왜
뭐가 모자라서
그저 기다리는 사랑을
더는 할 수 없어 떠나 난
그래도 기억해줘
난 너뿐이었단 걸
네가 돌아오기만
기다리던 PET 같은
그런 나는 더 이상
거기 없어 미안해
네가 돌아오기만
기다리던 PET 같은
그런 나는 더 이상
거기 없어 미안해
네가 돌아오기만
기다리던 PET 같은
그런 나는 더 이상
거기 없어 미안해"
77,이승윤,정말 다행이군,"좋은 아침이란 말 대신
고된 하루라는 말로
우린 아침인사를
대신 하곤 하지
고된 나날들을 함께
빈정거리면서 낄낄대고
시시콜콜한 헛소리를
진지하게 할 수 있어서
정말 다행이군
정말 다행이야
정말로 다행이군
너와 내가 우리라서
길을 걷다가 햇살이
자꾸만 나를 째려봐서
나도 같이 노려보다가
눈물이 핑하고 돌았네
그런데 눈이 팅팅 부은
너는 나를 보고선 웃어
나도 그런 너를 보고선
웃음이 터져버렸네
정말 다행이군
정말 다행이야
정말로 다행이군
너와 내가 우리라서
정말 다행이군
정말 다행이야
정말로 다행이군
너와 내가 우리라서
정말 다행이군
정말 다행이야
정말로 다행이군
너와 내가 우리라서"
78,윤종신,너에게 간다,"내가 지금 숨이 차오는 건
빠르게 뛰는 이유만은 아냐
너를 보게 되기에 그리움 끝나기에
나의 많은 약속들 가운데
이렇게 갑자기 찾아 들었고
며칠 밤이 길었던 약속 같지 않은 기적
너와 헤어짐에 자신했던
세월이란 믿음은
나에게만은 거꾸로 흘러
너를 가장 사랑했던 그때로
나를 데려가서
멈춰있는 추억 속을 맴돌게 했지
단 한 번 그냥 무심한 인사였어도 좋아
수화기 너의 목소리 그 하나만으로도
너에게 간다 다신 없을 것 같았던 길
문을 열면 네가 보일까
흐르는 땀 숨 고른 뒤
살며시 문을 밀어본다
너의 갑작스런 전화 속에
침착할 수 없었던
내 어설펐던 태연함 속엔
하고픈 말 뒤섞인 채
보고 싶단 말도 못하고
반가움 억누르던 나 너를 향한다
단 한 번 그냥 무심한 인사였어도 좋아
수화기 너의 목소리 그 하나만으로도
너에게 간다 다신 없을 것 같았던 길
문을 열면 네가 보일까
숨 고른 뒤 살며시 문을 밀어본다"
79,최우식,품 (Feat. 픽보이 (Peakboy)),"늘 곁에 머물던 것처럼
항상 그 자리에서 또 있어준 너
무색한 시간이 흐르고
생각보다 멀리
뛰어온 것 같아
가끔은 지치고 부서질 것 같아
견딜 수 있던 건
그 시간 속에
너와의 추억
네 품처럼
변하지 않는
그 따스함에
오늘도 날 녹여줘
지친 하루 끝에
작은 선물처럼
언제나 찾아올게
가야 하는 길이
험할지도 몰라
초라한 나를 안고 지쳐 잠이 들고
그런 날 위로해 준 건
내 상처 뒤에
안아준 포근한 손길
네 품처럼
변하지 않는
그 따스함에
오늘도 날 녹여줘
지친 하루 끝에
작은 선물처럼
언제나 찾아올게
괜찮아 걱정 마
괜찮아 걱정 마
내가 곁에 있잖아
내가 옆에 있잖아
늘 받았던 것처럼 이제 네가 될게
누군가가 널 등 돌려도
널 감싸줄게
내 품처럼
변하지 않는
그 따스함에
오늘도 널 지켜줘
네가 눈을 뜰 때
계절이 흘러도
여기에 언제나
서있을게"
80,제휘,Holiday,"발 디딜 곳 없는 방
숨 쉴 곳은 창문 틈
전구 불빛에 날리는 먼지뿐
아주 아늑히 떨어지네
지치지도 않는 비
쏟아내면 또 다시
널어 둔 마음 걷으러 가면서
흠뻑 적신다 천천히 잠긴다
잎새 사이로 작은 배
하나 있어 Holiday
두 팔을 벌려 바람길을 따라 흘러가네
잎새 사이로 작은 배와 나
it’s a Holiday
두 팔을 벌려 바람길을 따라 흘러가네
늘 잠도 오지 않는 밤
전화기와 a glass of wine
숫자와 탱고 비밀 chasing the light
풀 수 없는 문제 이 밤이 가도록
비척걸음에 닳아
없어진 밑창 holiday
더는 상영하지 않는
영화 포스터를 보다가
오랜 기다림 다소
촌스러운 컬러 holiday
내 걸음걸이와는 결이 달라
time to call it a day
내친걸음에 달려 늦어진 도착 holiday
너를 아직 기억해
it's 24th summer night
나도 모르게 지난 얼굴조차 잊은 체
두 팔을 벌려 바람길에
몸을 맡긴 holiday"
81,고은성,가을 타나 봐,"Baby I'm lonely lonely lonely lonely
추억은 Falling falling falling falling
계절은 돌고 돌아 돌아오는데
사랑은 돌고 돌아 떠나버리고
추억을 돌고 돌아 멈춰 서있는
다시 그 계절이 왔나 봐
나 가을 타나 봐
니가 그리워진 이 밤 나 혼자 널
기다리나 봐
나 가을 타나 봐
니가 불어오는 이 밤 나 혼자서
가을 타나 봐
Baby I'm lonely lonely lonely lonely
추억은 Falling falling falling falling
아무리 멀리 멀리 떠나 보내도
돌아오는 난 가을 타나 봐
내 곁을 스쳐가는 많은 사람들
뭘 해도 채워지지 않는 시간들
아무리 잊어 봐도 짙어져 가는
외로운 계절이 왔나 봐
나 가을 타나 봐 니가 그리워진 이 밤
나 혼자 널 기다리나 봐
나 가을 타나 봐 니가 불어오는 이 밤
나 혼자서 가을 타나 봐
Baby I'm lonely lonely lonely lonely
추억은 Falling falling falling falling
아무리 멀리 멀리 떠나 보내도
돌아오는 난 가을 타나 봐
You're always breathing in my mind
가슴 한구석이 시려와
Baby I'm missing you every night
니가 그리워
나 외로웠나 봐 니가 없는 이 거리에
나 혼자 널 서성이나 봐
나 괴로운가 봐 봐 너를 보내놓고
아직 나 혼자 널 사랑하나 봐
아직인가 봐
사랑하나 봐
니가 날 떠나가던 시린
이 계절이 돌아오면 가을 타나 봐
그리운가 봐 가을 타나 봐"
82,조장혁,손톱만큼,"다시 사랑할 수 있을까 그대밖에 모르던 내가
내 맘처럼 정말 아파해 줄 한사람 가질 수 있을까
다시 행복할 수 있다고 나만 바라보던 그대가 나보다 더 그댈 또 아껴줄 한 사람 만나게 될까요
어려워 아마 눈물 나겠죠 추억이 그때 뿐이 였기에 시간에 아픈 상처 아문 뒤에도 그댄 왜 내 안에 있는지
매일 손톱 만큼 자라나는 그리움이 깊어 사랑할 수 없죠 그대가 준 추억보다 난 다시 행복할 수 없으니.. 이별도 내겐 사랑이라서 슬픔도 버틸 기억이라서 그대를 닮은 뒷모습만 스쳐도 아픈 바보같은 나라서
매일 손톱만큼 자라나는 그리움이 깊어 사랑할 수 없죠 그대가 준 추억보다 난 다시 행복할 수 없으니..
매일 손톱만큼 자라나는 그리움이 깊어 사랑할 수 없죠
보고 싶어 보고 싶어.. 그대 없이 그댈 사랑해..그대 없이 그댈 사랑해"
83,럼블피쉬,남잔 다 그래,"아닌가봐요 아닌가봐요
내가 사랑한 사람이 아닌가봐요
그런가봐요 세상 모든 사람이
그대처럼 보이나봐요
나만 아픈 건가요 그댄 괜찮은가 봐요
다른 사랑에 바쁜 건가요
너무 하잖아요
나만 사랑하던 남자라서
나만 바라보던 남자라서
그게 좋았었는데 난 정말 행복했는데
이젠 나와 상관 없잖아요
처음처럼 날 모르던 남이잖아요
미워해도 늦었나봐요 어떡하죠

남잔 다 그런가요
그리 쉬운 건가 봐요
거짓말처럼 지워지나요 너무 하잖아요
나만 사랑하던 남자라서
나만 바라보던 남자라서
그게 좋았었는데 난 정말 행복했는데
이젠 나와 상관 없잖아요
처음처럼 날 모르던 남이잖아요
미워해도 늦었나 봐요 어떡하죠
그댄 나 없이도 살 수 있나요
난 자신없는데 그대가 전분데
사랑하면 안될 단 한사람
사랑하긴 너무 늦은 사람
정말 못됐잖아요 그렇게 가면 단가요
이젠 나와 상관 없잖아요
처음처럼 날 모르던 남이잖아요
미워해도 늦었나봐요 어떡하죠"
84,V.O.S,큰일이다,"내 맘 들킬까봐 훤히 보일까 봐서
애써 관심도 없는 척해
그저 장난처럼 괜히 던지는 말
난 너 여자로 안보여
한참을 멍하니 너의 옆모습 바라보다
눈이 마주칠 때면 딴청 부리는 날 알까
정말 큰일이다 자꾸만 보고 싶어서
매일 니 생각만 나서
아무 일도 할 수 없는데
정말 큰일이다 이러다 죽을 것 같은데
너무 가슴이 아픈데
난 어쩌라고 넌 어쩌자고
이토록 사랑하게 해

혹시 피할까봐 부담 가질까 봐서
다가서기가 두려워져
마주 보는 일도 곁에 서는 일도
어색해지면 어떡해
차라리 나 혼자 오래 마음껏 바라볼게
슬픈 이별 같은 건 하지 않아도 되니까
정말 큰일이다 자꾸만 보고 싶어서
매일 니 생각만 나서
아무 일도 할 수 없는데
정말 큰일이다 이러다 죽을 것 같은데
너무 가슴이 아픈데
난 어쩌라고 넌 어쩌자고
이토록 사랑하게 해
기적이라도 일어나
나를 한번만 사랑해 주면 안되니

정말 다행이다 나 먼저 널 사랑해서
나만 널 그리워해서
이렇게도 힘든 일인데
정말 다행이다 아프지 않아도 되니까
너는 울일 없으니까
그래 그렇게 넌 웃기만 해
나만 혼자 아프면 돼"
85,먼데이 키즈 (Monday Kiz),고장난 열차 (Feat. 쥬비트레인 Of 부가킹즈),"매일 방황 하는 나의 하루는
갈 곳을 잃어 해매여 가고
나를 찾지 않는 너의 걸음은
점점 나를 녹슬게 만해
다가가도 닿을 수 없는 사람아
언제까지 이별인건지
너를 잊으려해도 익숙해진
내 가슴은 고장난 열차처럼
막을 방법이 없어
가슴 아픈 사랑아 날 버린 사람아
그만 여기서 날 내려주겠니
바람 부는 날이면
눈물 나는 날이면
니 곁에 머물고 싶어
빌어먹을 깊은 한숨끝에
흐르는 쓰디쓴 눈물로 심각히 녹이 슨
심장박동 기능저하
수반 break가 고장 난 이별의 편도 열차
무작정 전속력으로 직진해 직진
두 눈을 꼭 감고 나 미친 척
빗길 속 위험한 질주 내 전부가 사라진 후
우연히 널 한번은 마주치기를
버릇처럼 그곳으로가
이젠 너만의 향기
어디도 찾을 수 없어
멍하니 이곳에서
너의 이름만 불러
가슴 아픈 사랑아
날 버린 사람아
그만 여기서 날 내려주겠니
바람 부는 날이면
눈물 나는 날이면
니 곁에 머물고 싶어
세월 지나가면 알아주기를
너를 이토록 원한다는 걸
너는 나의 전부야
이 세상 너뿐이야
너 없이 나는 살수가 없어
텅빈 가슴이 아파 쓰린 가슴이
아파 사랑은 너 하나니까
가슴 아픈 사랑아 날 버린 사람아
그만 여기서 날 내려주겠니
오늘 같은 날이면 니가 그리워지면
영원히 안기고 싶어"
86,김연우,더 가까이,"불안했던 마음 지친 발걸음
내 앞만 보고 살아온 거야
상처 입은 가슴 열어볼 용기가
없어서 너를 지나치지만
그럴수록 가슴에 쌓여가는 나
하지 못한 말들 하고 싶은 말들
가까이 더 가까이 니 곁에서
오랫동안 지켜주고 싶어
언젠가 잃어버린 설레임을
내 마음에 다시 찾아준 사람
느려지는 마음 편한 발걸음
너를 볼 때면 느낄 수 있어
지난 눈물조차 닦아줄 것 같은
니 손은 으음 내게 따스함을 줘
너를 보면 자꾸만 늘어가는
다 주고 싶은 마음
더 주고 싶은 마음
가까이 더 가까이 니 곁에서
오랫동안 지켜주고 싶어
언젠가 잃어버린 설레임을 찾게
해준 니가 고마울 뿐야
이제 알게 된 거야 이 맘
내려놓을 곳 너란 걸
가까이 더 가까이 내 모든 걸
더 뜨겁게 안아줄 수 있니
언젠가 잃어버린 사랑이란
그 말들을 다시 알게 한 사람
더 가까이 와줄래"
87,먼데이 키즈 (Monday Kiz),차가운 커피,"달콤했던 사랑이 차갑게 변해
따스하던 커피가 식어가 듯이
멍하니 난 추억을 뒤적여 봐도
쓰디쓴 내 현실은 이별을 말해
너의 손을 잡고 쓰던 우산도 없이
빗속을 난 걷다가 또 멈춰서 있어
나의 뺨에 흐르는 내 뜨거운 눈물
미칠것같아
정말 넌 떠나갔나봐 워
Bye Bye my love
이젠 널 지워야해 아파도
입술을 깨물고 널 보낼께
Bye Bye my love
정말 널 보내야해 슬퍼도
두눈을 꼭감고 널 잊을께
무너지는 가슴에 또 흐르는 눈물
믿을수없어
정말 너 떠나간거니 Far away
Broken my love
Broken my love
Broken my love
고장나버린
Broken my love
Broken my love
한숨만 고여
나의 뺨에 흐르는 내 뜨거운 눈물
미칠것같아
정말 넌 떠나갔나봐 워
Bye Bye my love
이젠 널 지워야해 아파도
입술을 깨물고 널 보낼께
Bye Bye my love
정말 널 보내야해 슬퍼도
두눈을 꼭감고 널 잊을께
Bye Bye my love
이젠 널 지워야해 아파도
입술을 깨물고 널 보낼께
Bye Bye my love
정말 널 보내야해 슬퍼도
두눈을 꼭감고 널 잊을께
무너지는 가슴에 또 흐르는 눈물
믿을수없어
정말 너 떠나간거니 Far away
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love
Broken my love"
88,김연지,두눈에. 두볼에. 가슴에 (In My Eyes),"그대는 아나요 눈물이
하는말 내 두볼에 흐르는
사랑을
내 가슴에 남긴 사랑을 낡은
서랍 속에 담지 말아요
어제처럼 그리워 하다가
또 울다 지쳐서 잠이드네요
언제까지 난 이렇게 아파할까요
두 눈에 그대가 두볼에 그대가
가슴에 그대가 흘러내려요
눈물이 돼버린 사람 눈물로
남겨진 사람 지울수록 더
번지는 사람
그대는 아나요
어제처럼 그리워 하다가
또 울다 지쳐서 잠이드네요
이젠 그 흔한 꿈마저 두려워져요
두 눈에 그대가 두볼에 그대가
가슴에 그대가 흘러내려요
눈물이 돼버린 사람 눈물로
남겨진 사람 지울수록 더
번지는 사람
그대는 아나요
말을 하면 두번다시 못볼까봐
속으로만 사랑한다 말을 하죠
이맘을 알까요 내맘을 알까요
그댄 모른대도 곁에만 있어요
눈물이 돼버린 사람 눈물로
남겨진 사람 지울수록 더
번지는 사람
그대는 아나요"
89,앤씨아,밤바람,"참 많은 사람 참 많은 상처
끄지 못할 잡음들
어쩔 땐 빨리 어쩔 땐 느리게 가는
시간이 원망스러웠지 넌
샤워를 마치고
맥주 한 캔 하고 싶다면
찾아갈게 너에게
나 그대 지친 하루 속
너를 감싸 주는 밤바람처럼 네 옆에
말로는 아무렇지 않을 너를 위해
찾아가고 싶어
밤바람
밤바람처럼 네게 가고 싶어
너의 하루의 끝에서
밤바람처럼 너를 미소 짓게 할게
이어폰을 끼고 사람들 사이에 섞여
음소거를 하겠지
혼자인 것 같겠지
외로운 긴 밤을 또 보내겠지 넌
아무렇지 않은 척
또 하루를 웃어넘길 네게
찾아갈게 지금 나
나 그대 지친 하루 속
너를 감싸 주는 밤바람처럼 네 옆에
말로는 아무렇지 않을 너를 위해
찾아가고 싶어
밤바람
밤바람처럼 네게 가고 싶어
너의 하루의 끝에서
밤바람처럼 너를 미소 짓게 할게
불어줄게 안아줄게
오늘 하루도 수고했어 정말
Ha ah Ha ah
이렇게
Ha ah Ha ah
너의 지친 마음 속
너를 감싸 줄 수 있는 사람이
내가 됐으면 해
말로는 내색조차 않을 너를 위해
밤바람처럼 찾아갈게"
90,권순일 (어반자카파),변한 걸까 (With 권진아),"변한 걸까
자꾸 사소한 일에 서운해하고
별거 아닌 일에 신경질 내고
변한 걸까
그렇게 우리도 변한 걸까
변한 걸까
예전에 없던 단점만 보이고
서로 말수도 점점 줄어가고
변한 걸까
그렇게 우리도 변한 걸까
정말 아무런 걱정 없었던 우리가
서로를 너무도 위했던 우리가
서로를 너무도 원했던 우리가
그렇게도
너무도 사랑했었던 우리가
그렇게 우리도
변한 걸까
왠지 모를 의무감에 연락을 하고
언제부턴가 서로 책임만 묻고
변한 걸까
그렇게 우리도 변한 걸까
정말 아무런 걱정 없었던 우리가
서로를 너무도 위했던 우리가
서로를 너무도 원했던 우리가
그렇게도
너무도 사랑했었던 우리가
그렇게 우리도
그렇게도
너무도 사랑했었던 우리가
예뻤던 그 마음도"
91,하동균,그냥 나를 버려요,"그런 아픈 눈으로
날 바라보지 말아 줘요
그럼 난 어떻게 하죠
그냥 모른 척해요
이런 무너진 내 모습
너에겐 보이기 싫어
알아요 날 위했던
그대의 마음이란 걸
바보 같지만 내게 남은 건
자존심뿐이에요
그 위로는 날 더욱더 괴롭게만 해
멀어지는 그댈 보며
붙잡고 싶은 마음뿐이지만
그냥 나를 지나쳐요
멍하니 있을 때면
자꾸 그대가 떠오르죠
이럴 땐 어떻게 하죠
바보처럼 나는 또
오해를 했었나 봐요
서투른 내가 밉네요
알아요 날 위했던
그대의 마음이란 걸
바보 같지만 내게 남은 건
자존심뿐이에요
그 위로는 날 더욱 괴롭게만 해
멀어지는 그댈 보며
붙잡고 싶은 마음뿐이지만
그냥 나를 떠나가요
네가 없는 밤 가슴 한 켠이
전부 사라진 것 같아
바보 같은 미련만 남아
서글픈 눈물만 내려온다
네가 그리워서
알아요 날 위했던
그대의 마음이란 걸
바보 같지만 내게 남은 건
자존심뿐이에요
그 위로는 날 더욱더 괴롭게만 해
그냥 나를 버려요"
92,양다일,High,"I hope you think of me high
I hope you think of me highly
When you're with someone else
I know your friends all lie
I know your friends don't like me
They want you for themselves
Today I called to tell you
that I'm changing
But I don't think you have
enough respect to see me try
I've been waking up
in different spaces
And I think that my heart is
built to last more than a night
I need to stop letting me down
down down down down
I need to stop letting me down
down down down down
I hope you think of me high
I hope you think of me highly
When you're with someone else
I know your friends all lie
I know your friends don't like me
They want you for themselves
I know I'll never meet
your expectations Ah ah
But the picture that you paint
of me looks better in your mind
Now every step I take
with hesitation Ah ah
And I'll always miss the
memories of the mornings
we were high
I need to stop letting me down
down down down down
I need to stop letting me down
down down down down
I hope you think of me high
I hope you think of me highly
When you're with someone else
I know your friends all lie
I know your friends don't like me
They want you for themselves
Da da da da da da da da
Da da da ooh
When you're with someone else
Da da da da da da da da
Da da da ooh
They want you for themselves
I hope you think of me high
I hope you think of me highly
When you're with someone else"
93,유해준,나에게 그대만이 (New Ver.),"더 이상 나에게 다른 사랑은 없다는 걸
이제 나는 알아요
나에게 사랑은 항상 하나뿐이었다고
나의 사랑은 그대 단 한 사람
나에겐 오직 한 사람
세상 누구보다 내게 소중한 사람
널 사랑해 널 사랑해
이 말 너에게만 하고 싶어
니가 없이 난 살수 없어서
사랑 하나로만 살아가는 나에게
내 마지막 그날까지
사랑으로 남아주길 바래 그대만이
오늘이 지나면 다시 볼 수 없을 것 같아
그대 울지 말아요
시간이 지나서 우리 하나 되는 그 날에
나와 함께할 그대 단 한 사람
나에겐 오직 한 사람
세상 누구보다 내게 소중한 사람
널 사랑해 널 사랑해
이 말 너에게 말하고 싶어
니가 없이 난 살수 없어서
사랑 하나로만 살아가는 나에게
내 마지막 그날까지
사랑으로 남아주길 바래 그대만이
소중한 너를 위해서
내게 남아있는 미련 모두 버려도
내 사랑은 내 사랑은
아직 너 하나만 원하는데
영원히 너를 지켜준다는
약속하나로만 살아가는 나에게
내 사랑은 단 한 사람
다시 태어나도 그대만을 사랑할게
그대만이"
94,오태호,기억 속의 멜로디,"기억속의 멜로디 나를 깨우고가
너의 미소도 못잊을 이름도
너의 그늘을 떠난 후에 너의 의미를 알았지
눈이 슬픈 너를 울리고 이젠 나도 울고
내게 많은 시간이 흘러 널 잊은 듯 했는데
너와 자주 들었던 노래가 그 때 추억을 깨우네
세상 모든 사람이 나를 떠나버려도
너만은 나를 찾아 돌아올 고마웠던 사람
그런 착한 너에게 시린 상처만 주고
이제와 뒤늦게 후회하는 나를 용서해
어디에 있든지 누구와 있든지
내가 그립지 않을 수 있도록
행복하길 행복하길 어느 누구보다
내 슬픈 바램을 들어줘

세상 모든 사람이 나를 떠나버려도
너만은 나를 찾아 돌아올 고마웠던 사람
그런 착한 너에게 시린 상처만 주고
이제와 뒤늦게 후회하는 나를 용서해
어디에 있든지 누구와 있든지
아픈 추억에 마음이 메이지 않도록
행복하길 행복하길 어느 누구보다
내 슬픈 바램을 들어줘"
95,Apink (에이핑크),Secret Garden,"코끝이 간지러워
네 곁에만 있으면
눈이 감겨와 나른해져와
잠이 들것만 같아
살며시 널 안아볼까
쟈스민향이 가득한
두근거리는 마음이 들려와
어쩌면 너와 나
꿈꾸던 이 시간들
나만 아는 비밀스런
문을 열어 초대할게 Yeah
닫혀있던 내 맘
꼭 열어준 너를 위해
너만 아는 나의 정원 Yeah
둘만 아는 비밀스런
고백들을 속삭여줘 Yeah
아무도 모를 우리
둘만의 이야기
문이 열리면
사랑이 시작되는 곳
손을 잡고 걸어볼까
쟈스민향이 가득한
부끄러운 내 얼굴에 다가와
어느새 니 입술
내 볼에 달콤하게
나만 아는 비밀스런
문을 열어 초대할게 Yeah
닫혀있던 내 맘
꼭 열어준 너를 위해
너만 아는 나의 정원 Yeah
둘만 아는 비밀스런
고백들을 속삭여줘 Yeah
아무도 모를 우리
둘만의 이야기
문이 열리면
사랑이 시작되는 곳
가끔은 불안 하지만
지금처럼 널 믿을래
영원히 내 곁에서
함께해줘 이곳에서 My love
나만 아는 비밀스런
문을 열어 초대할게
닫혀있던 내 맘
꼭 열어준 너를 위해
너만 아는 나의 정원 Yeah
둘만 아는 비밀스런
고백들을 속삭여줘 Yeah
아무도 모를 우리
둘만의 이야기
문이 열리면
사랑이 시작되는 곳
지금 이순간
눈부신 하루와 함께"
96,"리누 (Lee-Nu), 정유진",수줍게 빛나던 그 모든 날 (Duet ver.),"수많은 사람들 속에
둘러싸인 하루가 지나
아무도 없는 이곳에
골목 어귀를 지나면
미소 짓는 거리 선명하게
네가 있어
여전히 환하게 웃는 그 모습이
기억 속 내게 남겨진 너인가 봐
따뜻하게 손을 내어주었던
내 품에 안겼던 너라서
아직
수많은 계절이 지나
고요하게 되돌아와서
이 거리를 가득 채운 너
눈물 흘리던 널 두고
돌아선 그날이
선명하게
내게 남아 있어
여전히 환하게 웃는 그 모습이
기억 속 내게 남겨진 너인가 봐
언제라도 내 편이 돼준 네가
어디에 있어도
이렇게
남아 있다고
흩어진 기억들이 모여
어제처럼 다시
돌아와서
지키지 못한 말들이 늘 남아서
뒤돌아 눈물 흘리던 널 보내서
다시 또 마주한다면
그래 볼게
하루만 다시 널
안아줄 수만 있다면
많은 날을
잃어버린다 해도
더 아프게 돼도
그날로
수줍게 빛나던 그 모든 날 들을
시리도록 간직한 그 모든 날 들을
그저 이렇게
그리는 일 만으로
초라했던 나의 하루가
다시 선물 같은 날이 되는걸
잘 지낸다는
너의 안부만으로
이렇게"
97,김종국,행복하길,"행복하길

가지마 아직은 아니야 내가 없이도 괜찮겠니
니 앞에 내 눈을 바라봐 울고있니
너 역시도 가슴이 메어와 나를 버리려는 널 두고
아직도 난 사랑을 기대하나봐
알고있어 이젠 내가 할 수 있는 건
널 보내야 하는 네게 줄 수 있는 마지막 선물인걸
그래 사랑했다는 그 말 하지않아도 알아
나의 모습이 초라해질까봐
부디 행복하라는 이 말 기억해
힘들겠지 날 떠나 보내는 너도 나처럼

내가 사는 이유 오직 그건 바로 너였어
니가 없인 하루도 의미가 없어 듣고 있니
이젠 마지막 일테지만
널 잊고 살기엔 너무 멀리까지 온거야 날 용서해
그래 사랑했다는 그말 하지 않아도 알아
나의 모습이 초라해질까봐
너를 보낼 수 없어 아직 널 원해 돌아와줘
날 떠나려고 하지마 제발

우리 영원하자던 그말 잊지않을게
이별에는 다른 이유가 없으니
행복하길 나보다 더"
98,양혜승,아득히 먼 곳,"이젠 그대를 지울래요
더는 힘들어하지 않을래요
이런 말 조차도 많이 아프네요

찬 바람 비껴 불어 이르는 곳에
마음을 두고 온 것도 아니라오
먹구름 흐트러져 휘도는 곳에
미련을 두고 온 것도 아니라오
아 어쩌다 생각이 나면
그리운 사람있어 밤을 지새고
가만히 생각하면 아득히 먼 곳이라
허전한 이내 맘에 눈물 적시네

황금빛 저녁 노을 내리는 곳에
사랑이 머무는 것도 아니라오
호숫가 푸른 숲 속 아득한 곳에
내님이 머무는 것도 아니라오
아 어쩌다 생각이 나면
그리운 사람있어 밤을 지새고
가만히 생각하면 아득히 먼 곳이라
허전한 이내 맘에 눈물 적시네
아 어쩌다 생각이 나면
그리운 사람있어 밤을 지새고
가만히 생각하면 아득히 먼 곳이라
허전한 이내 맘에 눈물 적시네"
99,엠씨더맥스 (M.C the MAX),가시 물고기,"난 괜찮아 기다리지마
그만 잊어버리란 말이야
그래도 난 못 가
너무 늦었잖아
너는 왜 이런 날 몰라
기다려도
이젠 더 이상 널 곁에서
돌봐줄 수가 없는 나잖아
너를 버린 나 잖아
가슴 아파서 죽을 만큼
보고 싶어서
너를 줄 것처럼 날 속였던
모진 하늘이 원망스러워
너를 잡지 못하고
널 버리지도 못하고
뒷걸음만 치는
내 못난 사랑을 용서해줘

하루도 난 못 가
후회하겠지만
다신 무너지겠지만
내 남은 삶 모두
눈물로 채워 산다 해도
네 몫까지 다 내가 흘릴게
언제나 너 웃어줘
가슴 아파서
죽을 만큼 보고 싶어서
너를 줄 것처럼 날 속였던
모진 하늘이 원망스러워
가슴 깊이 박혀서
숨쉴 때마다 아픈데
다시 널 찾아낸 내 눈은
울어도 행복한걸
이런 사랑 이런 눈물
넌 몰랐으면 해"
