,제목,가수,가사
1423,한번 더 이별,성시경,"뒤돌아보면 너의 생각을
떠올린게 언제였더라
숨 가쁘게 사는 건 무디게 했어
끝나지 않을 것만 같던 그리움
모른 척 너란 사람 묻어주던 친구들은
이제는 슬며시 네 안부 전하고
이젠 떨리지 않아
침착히 고개 끄덕인
나의 모습은 널 잊은 걸까
다시 못 보는 너 남의 사람인 너
견디기엔 미칠 것만 같던
이별의 그날들이 떠나가요
추억너머 그저 기억으로만
지나간 사람으로만
이제는 너라고 말하지 않겠어요
그 어디에 살더라도
제발 나쁜 안부 안 들리게

뒤돌아보면 그대 추억이
사라지면 비어버리는
나의 계절들이 맘에 걸려도
그리움 멈추는게 나는 좋아요
못 본 척 나의 눈물
가려 주던 친구들은
이제는 웃으며 그 얘길 꺼내고
나도 웃음으로 받아 줄 수 있었던 오늘
우리 한 번 더 이별 할까요
다시 못 볼 그대 남의 사람 그대
견디기엔 미칠 것만 같던
이별의 그날들이 떠나가요
추억너머 그저 기억으로만
지나간 사람으로만
이젠 그대라고도 말하지 않겠어요
이제서야 안녕
한번도 안 했던 말 안녕
다시 올 것 같던
나 혼자만의 오랜 기대였던
그 날들이 내겐 필요 했어요
많은 걸 깨닫게 했던
그 이별을 난 한 번 더 오늘 할게요
그 어디에 살더라도
제발 나쁜 안부 안 들리게"
1424,못난 내 사랑,보이스원,"이젠 널 보내려 해도
네 기억 지우려 해도
너의 빈자리가 내겐 너무 커서
다신 다른 사랑도 못하잖아
조금씩 잊어 간다고
우연히 너의 안부에 이젠 괜찮다고
취한 척 웃어도 그게 안되는가봐
어느새 또 눈물이
사랑해도 보내야만 해
그리워도 참아야만 해
비워내도 내안에
또 차오르는 못난 내 사랑
가슴으로 부르고 또 외쳐보는 말
제발 돌아와 달라고 내가 기다린다고
너밖에 모르던 내가
너만 바라보던 내가
너를 미워하고 울다 지치겠지
어쩔수가 없나봐
니가 떠나가나봐
사랑해도 보내야만 해
그리워도 참아야만 해
비워내도 내안에
또 차오르는 못난 내 사랑
가슴으로 부르고 또 외쳐보는 말
제발 돌아와 달라고 내가 기다린다고
영원할 내 사랑아
나는 너의 곁에 함께 있잖아
기다려줘 달려갈테니
기다려줘 달려갈테니
울지마라 지켜줄테니
너 하나면 충분해
이 세상 두려울 것 없으니
이젠 내가 사랑할테니 내 품으로 와줘
나 여기 있다고 돌아와 내게로
기다려줘 달려갈테니
울지마 지켜줄테니
너 하나면 충분해
이 세상 두려울 것 없으니
이젠 내가 사랑할테니 내 품으로 와줘
돌아와 달라고 내가 기다린다고
나 여기 있다고 돌아오면 된다고"
1425,나보다 조금 더 높은 곳에 니가 있을 뿐 (십오야 밝은 둥근달),이석훈,"나 다시 태어나도
너만을 사랑할거야
나의 전부인 너만을
다시 태어나 그대가 없다면
또 다른 세상을 기다리며 살거야
너 편히 잠들면 돼
그리고 기억하면 돼
사랑했던 내 모습
다음 세상에 우연히 만나도
그냥 스쳐 지나가는 일이 없도록
다시는 볼 수 없다는 걸 알고 있어
너의 숨결도 마지막이란 것을
하지만 난 지금 헤매이고 있어
넌 분명 이 세상엔 없는데
그래도 이젠 나 울지 않아
나보다 조금 더 높은 곳에
니가 있을 뿐
더 이상은 슬프지 않아
습관처럼 하늘만 볼 뿐
너와 난 함께 있는걸
다시는 볼 수 없다는 걸 알고 있어
너의 숨결도 마지막이란 것을
하지만 난 지금 헤매이고 있어
넌 분명 이 세상엔 없는데
그래도 이젠 나 울지 않아
나보다 조금 더 높은 곳에
니가 있을 뿐
더 이상은 슬프지 않아
습관처럼 하늘만 볼 뿐
너와 난 함께 있는걸
난 너를 찾을 수 있어"
1426,그댈 담은 밤,양다일,"단 한 번도 널 사랑한단 말을
하지 못했었던 난
아직까지도 보여주지 못한
내 모든 진심을 이제
너에게 다가갈 거야
가까이 다가갈 거야
찬 바람에 엇갈리던 너와의 만남처럼
이제는 너를 더 이상 못 볼까 봐
오늘도 너의 기억을
서성이고 있는 나는
기다리고 있어
이대로 널 영원히
지켜줄수 있게 해줘요
지나간 추억들이 너를 부르면
그때는 한번 돌아봐줘
그댈 담은 밤을 지내 오늘도
언젠가는 아픔이 우릴 다시 울게 해도
이제는 멀어지지는 말아 줘요
나를 지우지 말아요
그댈 바라보는 나는
사랑하고 있어
이대로 널 영원히
지켜줄수 있게 해줘요
지나간 추억들이 너를 부르면
그때는 한번 돌아봐줘
그댈 담은 밤을 지내 오늘도
기나긴 밤이 지나가도
너를 기다릴게 이곳에 서서
언제까지라도
이대로 널 영원히
지켜줄수 있게 해줘요
지나간 시간들 그대에 멈추면
그때는 한번 기억해 줘
그댈 담은 밤을 지낸 내 맘을"
1427,이별 없는 날,정유진,"너와 찍은 사진 주고받던 문자
네가 돌아올까 봐 다 지우지 못해
받지 않는 전화 이유 없이 끊어져 버린
우리 사이 뭐가 잘못된 걸까
사랑했잖아 잘 지냈었잖아
난끝인 걸 알면서 널 보낼 수 없어
또다시 아픈 사랑이라도 되돌리고 싶어
우리 좋았던 날 이별이 없던 날 그때로
보고 싶은 얼굴 듣고 싶은 목소리
지친 하루에 네가 생각 나는 날
잊고 싶은 기억 아니 잊을 수 없잖아
왜 나만 힘들고 나만 아픈 걸까
사랑했잖아 잘 지냈었잖아 난
끝인 걸 알면서 널 보낼 수 없어
또다시 아픈 사랑이라도 함께 하자던
우리 좋았던 날 이별이 없던 날
그때로 돌아간다면 네가 돌아온다면
아무런 말없이 널 안아 줄 텐데
내 사랑이 더 짙어져 가는데
난 끝도 없이 너를 그리워하는데
또다시 아픈 사랑이라도 되돌리고 싶어
우리 좋았었던 이별이 없던 날 그때로"
1428,고독한 항해,김윤아,"차가운 바람은 나를 찌르고
무너진 가슴을 더 아프게 해
꽃잎은 떨어지고 이제는 다 시들어
발끝이 닿지 않는
깊은 늪에 난 빠져가네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아
떨어진 나뭇잎 위로 눈물이
행여라도 그대 뒤돌아볼까
헛된 바램인 걸까 바람은 더 거세어
폭풍우 몰아치는
그 언덕에 난 홀로 있네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아
홀로 남겨진 이 고독한 항해
칠흑 같은 어둠 속을 떠나보내
아"
1429,우리라는 세상,이석훈,"귀 기울여 듣지 않아
무심코 지나쳐버린 너의 맘
그때의 널 그대로 안아줬다면
우린 그대롤까
원망하며 다투던 날들
냉정하게 굴던 날 이해해줘
멈춰버린 시간 속에서
그댈 향해 찾아가는 나
숨길수 없는 그리움의 끝에
내게로 와줘 너 그대로
예뻤지 우리 미소는
가녀린 입술에 빛나던 눈빛
떨리는 그 손길이 아름다웠던
아득했던 그날
숨겨왔던 내 맘이 이젠
자꾸 너를 다시 부르고 있어
멈춰버린 시간 속에서
그댈 향해 찾아가는 나
숨길 수 없는 그리움의 끝에
내게로 와줘 너 그대로
다시 찾아온 우리라는 세상
처음처럼 나 네게 갈게
시간을 다 되돌린대도
다시 살아도 오직 너야
변하지 않는 운명 같은 너를
곁에서 항상 지켜줄게
곁에서 항상 나 지킬게"
1430,내생에 봄날은...,캔,"비린내 나는 부둣가를
내 세상 처럼 누벼가며
두 주먹으로 또 하루를
겁 없이 살아 간다
희망도 없고 꿈도 없이
사랑에 속고 돈에 울고
기막힌 세상 돌아 보며
이 서러움에 눈물이나
비겁하다 욕하지마 더러운
뒷골목을 헤매고 다녀도
내 상처를 끌어안은 그대가
곁에 있어 행복했다
촛불처럼 짧은사랑 내 한몸
아낌없이 바치려 했겄만
저 하늘이 외면하는 그 순간
내 생에 봄날은 간다
이 세상 어딜 둘러 봐도
언제나 나는 혼자였고
시린고독과 악수하며
외길을 걸어 왔다
멋진남자로 살고 싶어
안간힘으로 버텼는데
막다른 길에 가로 막혀
비참하게 부서졌다
비겁하다 욕하지마 더러운
뒷골목을 헤매고 다녀도
내 상처를 끌어안은 그대가
곁에 있어 행복했다
촛불처럼 짧은사랑 내 한몸
아낌없이 바치려 했겄만
저 하늘이 외면하는 그 순간
내 생에 봄날은 간다
비겁하다 욕하지마 더러운
뒷골목을 헤매고 다녀도
내 상처를 끌어안은 그대가
곁에 있어 행복했다
촛불처럼 짧은사랑 내 한몸
아낌없이 바치려 했겄만
저 하늘이 외면하는 그 순간
내 생에 봄날은 간다
무엇하나 내 뜻대로 잡지도
가질수도 없었던 이 세상
내 한목숨 사랑으로 남긴채
이제는 떠나고 싶다
바람처럼 또 그렇게"
1431,비포 선라이즈 (Duet With 정인),이적,"그 밤 일은 자꾸 생각하지 말아요
생각하면 자꾸 그 생각이 커져요
그 밤 일은 자꾸 생각하지 말아요
그럴수록 쓸쓸해져요
우린 취했고 그 밤은 참 길었죠
나쁜 마음은 조금도 없었죠
실끝 하나로 커다란
외툴 풀어내듯
자연스러웠던 걸
우린 알고 있어요
그 밤 일은 자꾸 생각하면 안 돼요
우리가 다시 만날 수도 없잖아요
그 밤 일은 자꾸 생각하면 안 돼요
그럴수록 더 슬퍼져요
우린 취했고 그 밤은 참 길었죠
나쁜 마음은 조금도 없었죠
실끝 하나로 커다란
외툴 풀어내듯
자연스러웠던 걸
우린 알고 있어요
우린 어렸고
무엇도 잘 몰랐죠
서로 미래를
점칠 수 없었죠
오랜 뒤에도 이렇게
간절할 거라곤
그땐 둘 중 누구도
정녕 알지 못했죠
오랜 뒤에도 이렇게
간절할 거라곤
그땐 둘 중 누구도
정녕 알지 못했죠"
1432,사랑.. 그 놈 (화생방실 클레오파트라),김연우,"늘 혼자 사랑하고 혼자 이별하고
늘 혼자 추억하고 혼자 무너지고
사랑이란 놈 그 놈 앞에서
언제나 난 늘 빈털털일뿐
사랑해 널 사랑해
불러도 대답 없는 멜로디
가슴이 멍들고 맘에 눈은 멀어도
다시 또 발길은 그 자리로
사랑해 또 사랑해
제 멋대로 왔다가
자기 마음대로 떠나간다
왔을 때처럼
아무 말도 없이 떠나간다
늘 기억 땜에 살고 추억에 울어도
늘 너를 잊었다고 거짓말을 해도
숨을 삼키듯 맘을 삼키고
그저 웃으며 손을 흔든다
사랑해 널 사랑해
목이 메여 불러도
너는 듣지 못할 그 한마디
고개 떨구며
사랑 앞에 난 또 서있다
사랑해 널 사랑해
제 멋대로 왔다가
자기 마음대로 떠나가도
왔을 때처럼
아무 말도 없이 떠나가도
모른 척 해도 날 잊는대도
사랑은 다시 또 온다
사랑은 다시 또 온다"
1433,Love Rain (Feat. 수란),유주 (YUJU),"몇 밤을 새우고 아파해야 나
사랑에 겁내지 않을 수가 있을까
빗소리에 급히 문을 닫아
내 맘도 알지 못하게 감추어 버릴래
한여름 밤에 빗방울 같을까
우산도 없이 스치던 소나기처럼
어김없이 난 또 난 사랑하겠지
막을 수 없는 이 Love Rain
어느새 내게 와
말없이 날 스치고
걸음을 빨리해 봐도
피할 수 없는지
알려줘요 이제
사랑 앞에 선 날 보며
언제쯤이면 나
나일 수 있는지
시간이 흘러도 똑같은 걸
이만큼 아프면
상처 나면 괜찮을 줄
사랑이란 게 어쩔 수 없나 봐
많이 한다고 무뎌지지 않는 게
사랑이더라
한여름 밤에 빗방울 같을까
우산도 없이 스치던 소나기처럼
어김없이 난 또 난 사랑하겠지
막을 수 없는 이 Love Rain
어느새 내게 와
말없이 날 스치고
걸음을 빨리해 봐도
피할 수 없는지
알려줘요 이제
사랑 앞에 선 날 보며
언제쯤이면 나
나일 수 있는지
다시 빠지게 될 사랑이라면
한번 더 난 또 믿고 싶어
갑작스레 다가오던 그 설렘
그 앞에서 웃고 싶어
대체 모르겠어
왜 난 다시 이렇게
또 그 사랑을 찾아가
설레려고 하는지
알려줘요 이제
사랑 앞에 선 날 보며
어떻게 해야 나
나일 수 있는지"
1434,사랑은 선율을 타고 (Day By Day),소녀시대 (GIRLS' GENERATION),"눈을 뜨면 달콤한 햇살
싱그러운 FRUIT향 흐르고
모카라떼 가득 담아
작은 테라스에 앉아
귀를 기울이면
들려오는 SWEET한 MELODY
그대 미소를 닮은 것 같아
나도 몰래 스며드는
내 하루의 설레임들을
느껴보죠
하루하루 다른 벅찬 꿈들에 쫓기며
이리저리 마냥 흔들리 듯 살아가도
사랑은 선율을 타고 날아와
마법처럼 나를 이끌 것 같아
OH DAY BY DAY
DAY BY DAY
늘 바라던 꿈결 같은
사랑으로 채워 넣을께
크림처럼 포근하게
내 마음을 감싸 줘요
항상 좋은 일만 생각해요

눈물로만 지샌 밤에도
종일 웃는 그런 날에도
익숙해진 표정으로
날 반겨주기만 했던
낡은 내 바이올린
가끔씩은 잊기도 하고
때론 싫어 미워 했지만
이제는 놓칠 수 없는
내 소중한 그리움들을
함께 해요
하루하루 다른 벅찬 꿈들에 쫓기며
이리저리 마냥 흔들리 듯 살아가도
사랑은 선율을 타고 날아와
마법처럼 나를 이끌 것 같아
OH DAY BY DAY
DAY BY DAY
늘 바라던 꿈결 같은
사랑으로 채워 넣을께
크림처럼 포근하게
내 마음을 감싸 줘요
항상 좋은 일만 생각해요
DAY BY DAY
DAY BY DAY
늘 바라던 꿈결 같은
사랑으로 채워 넣을께
크림처럼 포근하게
내 마음을 감싸 줘요
항상 좋은 일만 생각해요"
1435,갖고 싶어,Wanna One (워너원),"너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
갖고 싶어
숨겨왔던 마음이 자꾸만 새어 나와
너를 보면 마주 보면
어지러워 너무나 예쁜 걸
Wanna be your love
자꾸 나의 마음이 No
너를 보면 마주 보면
마음대로 안 돼
너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지 다
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어
갖고 싶어
I wanna be yours
I wanna be yours Girl
아무도 비교할 수 없어
나만의 World
내 눈동자에는 너만 담고 싶어
지금 이 순간도 너를 갖고 싶어
바보처럼 혼자 속삭이다가
Be afraid
네 앞에 서면 자꾸 작아져 왜
너를 보면 마주 보면
내 옆자리엔 You 너였으면 해
너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지 다
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어
너만 생각하면 내 심장이 떨려서
말하고 싶지만 이리 오래 걸렸어
Baby 너에게 해주고 싶은
말들이 너무나 많아
멈춰있던 내 심장을 네가 깨웠어
수백 번 다시 생각해도 내겐 오직 너
너도 내가 좋다면 지금 당장 말해줘
You know what I mean
너란 아이를 Dreaming
맘을 열어줘 내게 더 다가와
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어"
