,가수,제목,가사
1310,체리베리 (CherryBerry),매일 I love you,"서늘한 바람이 시린
차가워진 너의 계절
메마른 입술 사이엔
쓸쓸해진 공기만이
해가 지고 비가 내려
눈물 네 마음에 내릴까봐
아무 것도 난 할 수가 없어
못난 내가 이렇지 뭐
좋았던 기억만 선명해
이건 미련일까 그리움일까
이제서야 느껴지는 너의 빈자리
어쩜 이리도 무심했는지
내가 다 미안해 내 잘못이 맞아
서툴었던 내가 널 아프게 했어
부족했던 날 만나 무너진 너를
어떻게 붙잡을 수 있겠어
잘 못했던 일들만 떠올라
그땐 영원할 줄 알았는데
함께하자 약속했던 수많은 날들을
이젠 바라볼 수 없어
내가 다 미안해 내 잘못이 맞아
서툴었던 내가 널 아프게 했어
부족했던 날 만나 무너진 너를
어떻게 붙잡을 수 있겠어
우리의 시간은 잊혀져 가는데
커져만가는 기억 속 너를
이젠 놓아줄게 내 잘못이니깐
너의 곁에선 늘 부족한 난데
널 붙잡을 자격조차 없는 못난 내가
마지막 너에게 하고싶은 말
행복해야돼"
1311,SOIAM (쏘아이엠),내가 다 미안해 내 잘못이 맞아 (Feat. 이서한),"웃는 널 그냥 지나칠 수 없어
괜히 한 번 더 보게 돼
마냥 널 그냥 따라 걸었어
같이 걷는 것도 내 마음이니까
가끔 누군가가 널 아프게 하거나
다치게 하는 일 없도록
너의 귀를 막고 내 품에 안아 줄게
너는 눈을 맞추면 돼
아무 소리 듣지 말고
내 곁에 있어줘
다신 아파하지 말고
내게 기대면 돼
잠깐 우리 떨어져
너를 잃어버리면
네 향기를 기억하고 널 찾을게
걱정하지 마
같은 밤 같은 꿈을 꾸자 했지
이대로 시간이 멈췄으면
잊지 말고 꼭 기억해 줘
오늘 우린 가장 빛날 때니깐
매일 누군가가 널 부러워하도록
옆에서 웃음 짓게 해줄게
시간이 지나도 먼저 말해줄게
나보다 더 사랑한다고
아무 소리 듣지 말고
내 곁에 있어줘
다신 아파하지 말고
내게 기대면 돼
잠깐 우리 떨어져
너를 잃어버리면
네 향기를 기억하고 널 찾을게
걱정하지 마
아무 소리 듣지 말고
내 곁에 있어줘
다신 아파하지 말고
내게 기대면 돼
잠깐 우리 떨어져
너를 잃어버리면
네 향기를 기억하고 널 찾을게
걱정하지 마
넌 늘 그 자리에 있어줘"
1312,정든,있어줘,"쓸쓸하게 미소 지며
손을 흔들던
그대 모습 내 마음에
아직도 잊을 수 없네
다정했던 그대와 나
지나간 추억은
내 가슴에 남아있네
아직도 잊을 수 없네
희미한 가로등 불 아래
나 홀로 외로이 가네
둘이서 걷던 이 길을
나 홀로 걸어가네
초라한 내 모습이
나는 싫어
그래도 난 어쩔 수 없이
외로움에 그리움에
지난날을 생각해보네
아 희미한 가로등 불 아래
나 홀로 외로이 가네
둘이서 걷던 이 길을
나 홀로 걸어가네
초라한 내 모습이
나는 싫어
그래도 난 어쩔 수 없이
외로움에 그리움에
지난날을 생각해보네
나 홀로 걸어가네"
1313,The One (더원),회상,"땅 위의 모든 것 깊이 잠들고
밤마다 내게 어둠을 내려주네
밤마다 내게 별빛을 보내주네
어둠은 당신의 숨소리처럼
가만히 다가와 나를 감싸고
별빛은 어둠을 뚫고 내려와
무거운 내 마음 투명하게 해
어둠은 당신의 손수건처럼
말없이 내 눈물 닦아주고
별빛은 저 하늘 끝에서 내려와
거치른 내 마음 평화롭게 해
땅 위의 모든 것 깊이 잠들고
아하 그 어둠 그 별빛
그댈 향한 내 그리움 달래어 주네
꿈속에서 느꼈던 그대 손길처럼
아하 당신은 그렇게도 멀리서
밤마다 내게 어둠을 내려주네
밤마다 내게 별빛을 보내주네
아하 그 어둠 그 별빛
그댈 향한 내 그리움 달래어 주네
꿈속에서 느꼈던 그대 손길처럼
아하 당신은 그렇게도 멀리서
밤마다 내게 어둠을 내려주네
밤마다 내게 별빛을 보내주네
그 어둠
그 별빛"
1314,"최정원, YOUHA (유하)",어둠 그 별빛,"벚꽃 팝콘이 파방팡팡팡 팡 터지면
우리 둘 사이 오가는
눈빛 마저 터지면
새빨개지는 볼
알 듯 말 듯 한 공기까지
날 설레이게 해
기다려왔던 나의 봄이야
봄날 벚꽃이 흩날려요
얼었던 맘이 녹아요
저기 저 꽃길 함께 걸을래요
좋아요
봄날 벚꽃이 흩날려요
이게 사랑인 걸까요
저 벚꽃 처럼 예뻐지는 기분
잠깐 피었다 지는 열병 아닐까
마음의 문을 꼭 잡아 당겨도
자꾸만 자꾸만 그대에게 끌려가는 걸
이젠 어쩔 수 없어
벚꽃 팝콘이 파방팡팡팡 팡 터지면
우리 둘 사이 오가는
눈빛 마저 터지면
새빨개지는 볼
알 듯 말 듯 한 공기까지
날 설레이게 해
기다려왔던 나의 봄이야
벚꽃 팝콘이 펑펑 터지는 기분
텅텅 비던 내 맘 속
나뭇가지 끝에도 이젠 꽃 폈지 Uh
속 터지게 길었지
이번 겨울은 꽤 추워서
우리 더 일찍 만나지 못 한 게
좀 아쉬워져
너도 나와 같다면 좋을 텐데
바보처럼 망설여 요즘은 늘 맹해
물오르는 날씨만큼 우리 사이도 올라
어쩜 저기 꽃길
둘이 걷고 싶은 마음 퍼질지 몰라
좋아한다 안한다
밀고 당기기는 싫어
그런 그대가 참 좋아서
내 맘 가는대로 지금 끌리는 대로
마치 팝콘 처럼 파팡팡 튀어 오에요
터지면
저 물가에 톡
물 동그라미 그려 퍼지면
I like you I really do
닿을 듯 말 듯한 손 끝까지
날 여울지게 해
기다려왔던 나의 봄이 터지면
우리 둘 사이 오가는
눈빛 마저 터지면
새빨개지는 볼
알 듯 말 듯 한 공기까지
날 설레이게 해
기다려왔던 나의 봄이야"
1315,파인 (FiNE),"벚꽃 팝콘 (Feat. 빌리, 언피)","언제쯤 내가 보는 하늘이
별처럼 빛나게 될까
생각하던 그 어린 날의
작은 꿈이 그리워져
수수께끼 같던 이 세상에서
혼자 해답을 찾아야 해
내 편이 없는 외로운 싸움에서
한 줄기 빛이 됐어
언제나 불어오는 바람과
찬란히 뜨는 저 태양과 달
자유로이 나는 저 새의 날갯짓이
내일을 꿈꾸게 해
제자리인듯한 조바심에
돌에 걸려 넘어져도
괜찮아 이 길도 내 길인걸
힘차게 걸어나가
수수께끼 같던 이 세상에서
혼자 해답을 찾아야 해
내 편이 없는 외로운 싸움에서
한 줄기 빛이 됐어
언제나 불어오는 바람과
찬란히 뜨는 저 태양과 달
자유로이 나는 저 새의 날갯짓이
내일을 꿈꾸게 해
흔들림 없이 자란 나무 없듯
날 믿고 걷다 보면
반짝이는 꿈이 손 내밀고
내게 닿을 듯이 다가오네
언제나 불어오는 바람과
찬란히 뜨는 저 태양과 달
자유로이 나는 저 새의 날갯짓이
내일을 꿈꾸게 해
차가운 겨울이 찾아온 건
봄날이 다가온 것이란 걸
외로이 걷던 이 길이 다 끝날 때엔
후회 없는 여정이 길
오늘도 꿈을 꾼다"
1316,그나,Tomorrow (AR),"Every night I dream of you
when we were happy in lies lies
Everyday I think of you
then we can be together again
‘Cause you already said goodbye
goodbye
It’s not like i miss you
‘Cause it’s all fake
Everything you ever said
Everything you ever sent me
you made me lie
i don’t want a say yeah
you made me cry
you don’t understand yeah
you stabbed me
you won’t ever know yeah
you drowned me
you won’t ever know yeah
you were a killer
i don’t want a killer
when I thought I would be with you
you said maybe you are
living in my world
so I let you lived in my world
But you just ran away
with no words you just ran away
but i
won’t look for you
‘cause i felt like you are
the only one i need
but i realized
you’re not the one I need
get out of my sight
Everything you ever said
Everything you ever sent me
you made me lie
i don’t want a say yeah
you made me cry
you don’t understand yeah
you stabbed me
you won’t ever know yeah
you drowned me
you won’t ever know yeah
you were a killer
i don’t want a killer
you made me lie
i don’t want a say yeah
you made me cry
you don’t understand yeah
you stabbed me
you won’t ever know yeah
you drowned me
you won’t ever know yeah
you were a killer
i don’t want a killer"
1317,꼴라 (CCOLA),Killer,"봄날처럼 몰래
다가왔던 나의 그대
여름 같이 뜨거웠던
우리의 시간들
어느덧 찾아온 시린 겨울
혹시 그대 아프진 않을까
걱정돼요
그대에게 부족한 나라서
나 그렇게 그댈 붙잡지 못했죠
소리 없이 울먹이던 그대
그만하자는 그 말 다 거짓말이죠
오지 않는 전화를 붙잡고
후회만 하는 참 바보 같은 나
그땐 뭐가 그렇게 어려웠던 건지
조용히 그대 마음 안아줄 걸
우연처럼 다시 와줘요
내 품에 머물던
그대 온기 남았는데
그댈 사랑한 만큼
하루하루 겨우 버텨봐도
너무 아파
매일 그대 생각에 살아요
빗방울이 떨어지던 그 밤
우산처럼 기울던 그대와 나는
하염없이 눈물만 흘렸죠
돌아온다는 그 말 다 거짓말이죠
오지 않는 전화를 붙잡고
후회만 하고 있는
참 바보 같은 내가
그댈 사랑한 만큼
하루하루 겨우 버텨봐도
너무 아파
매일 그대 생각에 살아요
오늘도 술에 취해 그댈 부르고
후회만 하고 있는
참 이기적인 내가
우리 사랑한 만큼
지우기엔 너무 아픈 그대 이름
매일 그대 생각에 울어요
다시 내게 와줘요"
1318,노을,오늘도 그대만 (Inst.),"그래 이대로 서툴러도 괜찮아
그래 이대로 좀 헤매어도 돼
누구나 한 번쯤 그랬을 테니
나의 그대 있는 그대로
그래 이대로 걱정이 많은 날엔
그래 이대로 널 한번 안아줘
생각보다 잘하고 있는 너를
나의 그대 너의 있는 그대로
앞이 보이지 않는 그런 오늘이어도
늘 그랬듯이 지나갈 테니까
끝이 보이지 않는 그런 날들이어도
늘 그랬듯이 넌 해낼 테니까
울창한 초록색부터 분홍색까지
너의 모든 빛은 찬란해
다가올 내일을 향해 걸어가 보자
우리 손을 잡고 지금 이대로
그래 이대로 유난히 불안한 날엔
그래 이대로 크게 숨을 쉬어봐
흐린 날은 또다시 선명해질 거야
나의 그대 너의 있는 그대로
닿을 힘조차 없는 그런 오늘이어도
늘 그랬듯이 이겨낼 테니까
견딜 힘조차 없는 그런 날들이어도
늘 그랬듯이 우린 해낼 테니까
울창한 초록색부터 분홍색까지
너의 모든 빛은 찬란해
다가올 내일을 향해 걸어가 보자
우리 손을 잡고 지금 이대로
푸르른 여름날부터 달콤한 봄날까지
내 모든 순간은 찬란해
다가올 내일을 향해 걸어가 보자
우리 손을 잡고 너의 그 모습 그대로
나의 벗인 너와 지금 이대로
우리 손을 잡고 지금 이대로"
1319,조아 프로젝트,그래 이대로(On your way),"궁금해 날 보면 알잖아
얼굴에 말 안 해도 티나잖아
온종일 네 생각에
웃고 있는 내 모습을
설명할 필요가 없잖아
이렇게 짧은 시간에 누군가와
사랑에 빠져 본적도 누구를 좋아해
본 적도 없어 내 감정을 소모하기
싫어서 널 믿을 수 없어서 관심이
있어도 애써 난 외면하기를
수십 번 뒤돌아서면서 늘 너와
내 거리를 유지하면서도
무심코 좀 전에
우리가 나눈 대화들을 떠올리다가
피식거리며 웃는 내 모습에
당황스러웠고
I'll be there
I will be with you
whenever you call me
I'll be there
방황을 하던 내 삶에 방향이
되어준 너의 진부한 말들이
이상하게도 그리 싫지 않았어
그래 쉽지 않았던 내 맘의 벽이
허물어지는 소릴 들었어 방황을
하던 내 삶에 방향이 되어준
너의 진부한 말들이
이상하게도 그게 너무 좋았어
그래 너무 좋아서
내 맘의 상처가
아물어가는 소릴 들었어
그냥 좋아 딱히 뭐라 설명은 못해
아무 이유 없어 그냥 네가 좋아
너와 있는 이 시간이 가장 행복해
이 세상이란 소설 속에
넌 나의 쉼표야
같은 밥을 먹어도 더 맛있어
같은 영화를 봐도 더 즐거워
그게 뭐든 그게 어떤 거든
그게 어디든
너랑만 있다면 뭐든 좋아
우린 이야기가 너무나 잘 통했고
시간이 가는 줄 모르게
서로에게 직진
누군갈 이렇게 쉽게 또 깊이
맘에 담아본 적이 없어
난 늘 속으로 사랑을 기피하는
의심병에 걸린 중증 환자처럼
뭐가 그리 두려운지 회피
근데 지금 너무 이상해
너는 내겐 너무나 특별한 존재
언젠간 끝날 사랑인데
왜 하필 나는 너를
내 안에 꼭 담으려 하는 걸까
돌아서는 너의 손을 꽉
붙잡으려 하는 걸까
I'll be there
I will be with you
whenever you call me
I'll be there
방황을 하던 내 삶에
방향이 되어준 너의 진부한 말들이
이상하게도 그리 싫지 않았어
그래 쉽지 않았던 내 맘의 벽이
허물어지는 소릴 들었어
방황을 하던 내 삶에
방향이 되어준 너의 진부한 말들이
이상하게도 그게 너무 좋았어
그래 너무 좋아서 내 맘의 상처가
아물어가는 소릴 들었어
그냥 좋아 딱히 뭐라 설명은 못해
아무 이유 없어 그냥 네가 좋아
너와 있는 이 시간이 가장 행복해
이 세상이란 소설 속에
넌 나의 쉼표야
아무 의미 없던 내 삶이
하나부터 열까지 전부 달라진 거야
그냥 좋아 네가 너무 너무나 좋아
그 어떤 이유도 설명할 수 없어
너와 있는 이 시간이 난 가장 소중해
이 세상이란 소설 속에
넌 나의 쉼표야
어차피 오늘이 마지막 밤이라 해도
상관없어 이제는 영원히
함께 할 수 없으면 살 수 없어
이 모든 것들이
전부 잊을 수만 있으면
그럴 수 있는 관계라고
소중한 우리 추억
지금의 내 생에 가장 뜨거웠기에
너무나 특별하기에
그저 추억으로만 남기기 싫어
이젠 네 손 꽉 붙잡을게
당연히 그래야 된다는 생각에
눈물 한 방울 안 떨어지는
하루였는데
너와 걸었던
그 길을 걷다가 나도 모르게
눈물이 왈칵 쏟아져 내려
나 지금 너에게로
누구보다 빠르게 달려가
기다려 넌 나의 전부야
넌 나란 세상에 전부야
나에겐 네가 전부야"
1320,"KCM, 아웃사이더",그냥 좋아 (Inst.),"햇살이 내 몸을 감싸와 눈부신 하루죠
불어오는 바람따라 마냥 걷고싶어
바람에 꽃향기 담겨와 코 끝 간지렵혀
미소짓는 내 얼굴 설레임 가득하죠
손 위로 내려앉은 벚꽃을 바라보면
내 맘도 하얗게 물들어가요
온 세상 꽃향기에 포근한 이 길위에
걸어가는 내 발걸음 가벼워요
아침에 눈뜨면 일어나 창문 열어보죠
손 내밀어 느끼죠 모든 것이 행복해
손 위로 내려앉은 벚꽃을 바라보면
내 맘도 하얗게 물들어가요
온 세상 꽃향기에 포근한 이 길위에
걸어가는 내 발걸음 가벼워요
오늘만 같음 좋겠어 나의 모든 시간
파란 하늘이 내 맘 같은 걸 참 좋은 걸요
손 위로 내려앉은 벚꽃을 바라보면
내 맘도 하얗게 물들어가요
온 세상 꽃향기에 포근한 이 길위에
걸어가는 내 발걸음 가벼워요"
1321,가원,손 위로 내려앉은 벚꽃,"You are something
that I have lost before
You got full of regrets
and positives
So pull me inside
Just keep pull me inside
I know you cannot
escape from you
Let's sing a song
like rhythm and blues
Please don't say it will be eternity
For you
I'm smouldering to myself
Watch me slowly fade away
There's no eternal beauty
See how sparking you are
Come to this way pull me inside
Just keep pull me inside"
1322,조은별,21-25,"같은 곳인데 다른 것만 같아요
그대로인데 왠지 달라 보여요
매일 걷던 이곳
매일 보던 풍경들조차
너무 예뻐 보여요
아무 예고도 없이 넌
나의 품 안에 들어와
두 눈이 마주친 그 순간
금세 내 심장이 빨라졌죠
난 아닌척하려 해도
이 시작된 마음은 다시
돌이킬 수 없는 걸요
긴 어둠을 밝혀주는
한 줄기 햇살 같아
내 모든 세상들이
너에게 가는 이 시간
어떤 준비된 말로도
설명할 수가 없어요
너의 두 눈을 바라보면
금세 내 심장이 빨라졌죠
난 아닌척하려 해도
이 시작된 마음은 다시
돌이킬 수 없는 걸요
긴 어둠을 밝혀주는
한 줄기 햇살 같아
내 모든 세상들이
너에게 가는 이 시간
아픈 계절이 수없이 흘러도
이렇게 다시 또 너를 만나
이제 그 누구도 필요 없죠
내 모든 걸 준다 해도
난 바꿀 수가 없는 걸
오직 내겐 단 한 사람
긴 어둠을 밝혀주는
한 줄기 햇살 같아
내 모든 세상들이
너에게 가는 이 시간
너는 나의 모든 순간"
1323,D-CRUNCH (디크런치),너에게 가는 시간,"웃는 날 봐요
좋아했잖아요
머릴 쓰다듬고 입을 맞추고
안아줬잖아요
혹시 내가 그대를 귀찮게 해도
이해해줬잖아요
여기 날 봐요
좋아했잖아요
매일 다가와서 눈을 맞추고
말했었잖아요
내가 그댈
행복하지 않게 만들어 버린 건가요
어쩌면 그대의 짐이 돼버린 건가요
내 맘을 알고 있잖아요
이렇게 내 맘은 그대 곁에서
그댈 지켜주는 거
떠나는 그대를 보내주는 거
기다리는 거
여기 날 봐요
좋아했잖아요
나를 보던 그 눈빛을 나는 기억하는데
그대 손길 그리고 그대의
따뜻한 체온까지도
난 아직 여기서 그댈 기다릴 거예요
내 맘을 알고 있잖아요
이렇게 가지 마요
여기 날 두고 이렇게 버려두고
난 그댈 따라 갈 수 없는데
그대가 점점 멀어지고
소리 내 말할 수 없는 날 봐요
처음 그대 품에 안겼던
그날에 세상을 다
가진 것처럼 행복했던 날들처럼
내 맘을 알고 있잖아요
이렇게 가지 마요
여기 날 두고 이렇게 버려두고
난 그댈 따라 갈 수 없는데
그대가 점점 멀어지고
소리 내 말할 수 없는 날 봐요
내 맘을 알고 있잖아요
이렇게 내 맘은
그대 곁에서 그댈 지켜주는 거
떠나는 그대를 보내주는 거
난 또 기다리는 거"
1324,이혜민,내 세상에게,"그대멀리 떠난다 이별하기 버거운
사랑한다 얘기를 건네봐도 어려운
떠나면 난 이제 어떻게 버텨야하나
영혼까지 걸어
떠나면 넌 이제 울지마 살아야하니까
사랑마라 이제
기억해 꿈꿔온 지켜온 가꿔온
사랑이라는 것을 향해 외친다
세상앞에서 혼자선다 고로
익숙해진 매일속 이겨내기 버거운
깨끗하게 지우려 수천번을 해봐도
떠나간 넌 이제
어떻게 살아가고 있니
행복하길 바래
기억해 꿈꿔온 지켜온 가꿔온
사랑이라는 것을 향해 외친다
세상앞에서 혼자선다
매일매일 똑같은 시간을 맞아
밤 아침이 다시 또 오네
잊을 수는 없겠지 소리없이
미련들이 다시 또 오네
기억해 꿈꿔온 지켜온 가꿔온
사랑이라는 것을 향해 외친다
세상앞에서 혼자선다 고로"
1325,"강효준, 양진석",고로(孤路),"멀어지는 모습을 보며
눈물이 흘러서 이별인걸 느껴
잡고싶은데 가지말라고 말할걸
그저 가는 널보며 서있잖아
가지말아줘
내곁에 있어줘 나를 떠나지마
너의 뒷모습을 볼수가 없어 난
잡고는 싶은데 용기가 없어
난 헤어지자는 말 듣기도 싫어 난
하지마 하지마 이별이라는
말가지마 가지마 보낼 수 없어 난
잡을 수 있다면 붙잡고 싶어
떠나가지마 멀어지지 마
멀어지는 모습을 보며 눈물이
흘러서 이별인걸 느껴
잡고싶은데 가지말라고 말할걸
그저 가는 널보며 서있잖아
가지말아줘
너와의 이별은 생각조차 안돼
지금 이 순간조차 믿을 수 없어 난
난 끝이 아닌데 넌 끝이라고 하네
믿을 수 없어 나쁜 꿈이라면 좋겠어
하지마 하지마 이별이라는 말
가지마 가지마 보낼 수 없어 난
잡을 수 있다면 붙잡고 싶어
떠나가지마 멀어지지 마
멀어지는 모습을 보며
눈물이 흘러서 이별인걸 느껴
잡고싶은데 가지말라고 말할걸
그저 가는 널보며 서있잖아
멀어지는 모습을 보며
눈물이 흘러서 이별인걸 느껴
잡고싶은데 가지말라고 말할걸
그저 가는 널보며 서있잖아
가지말아줘"
1326,천소아 (Cheon Soa),멀어지는 모습을 보며 (feat. DJ Deborah),"거짓말 같은 이곳에는
너로 가득한 세상인데
점점 하나 둘 사라지다
모든 게 꿈인 걸 알게 됐을 때
네가 없는 현실을 맞이해
괜찮을 줄 알았는데
볼 수 없어도 점점 진해지는
너와 함께 한 모든 곳에
다정한 우리 모습은
눈을 감아도 뚜렷해서
우리가 함께 걷던 적막한 거리에
너를 그리며 자연스레 걸어봤어
조금 더 함께 있자 하고 손잡으며
1분 1초를 아쉬워했던 너였잖아
괜찮을 줄 알았는데
내겐 당연한 널 잃어버려서
고장 나버린 내 감정이 아직도
너만 찾잖아 고치려 해도
자신이 없어서
우리가 자주 가던 카페에 와보니
설레던 너의 눈이 선명하게 떠올라서
습관처럼 늘 먹던 걸로 골라봤어
분위기라도 내보고 싶어서
조금이라도 함께 있는 것처럼
이렇게라도 널 느끼고 싶어
긴 시간 속에 사소한 것
모두 다 지울 수가 없잖아
우리가 즐겨보던 심야영화
예매해놨어 혹시나
너도 보러 올까 봐
장르는 뭐가 더 좋을까
너와 함께 고민하기도 했었잖아
내 세상에 네가 없는 곳이 있을까"
1327,서이준,네가 없는 곳,"The struggle and pain
It ain’t mine it ain’t yours
Well just the right time
I feel like I’m drowning
I ain’t fool I ain’t cool
Stuck on this feeling
Raining over my head
Crowded thoughts
stopped breathing
Snowing over my heart
The troubles started blowing
Darling I’m here tryin’ to tell ya
Let go of what drives you crazy
Darling I’m here tryin’ to tell ya
Go find your smile
like your old days
Raining over my head
Crowded thoughts
stopped breathing
Snowing over my heart
The troubles started blowing
Darling I’m here tryin’ to tell ya
Let go of what drives you crazy
Darling I’m here tryin’ to tell ya
Go find your smile
like your old days
Darling I’m here tryin’ to tell ya
Let go of what drives you crazy
Darling I’m here tryin’ to tell ya
Go find your smile
like your old days"
1328,필름아일랜드,Consolation (Vocal by 강혜인),"마지막 그 눈빛이 슬프게만 보여요
뒷모습 멀어져
끝이라 생각하니
조금은 마음이 아파오네요
시간이 지나가면 모두 잊을 거라고
그말이 생각나
아직 실감이 안나나봐요
눈물이 나고 그냥 답답해
다시 만나지 말아요
혹시 우연이라도 안돼요
아팠던 날들만 우리에게 남았죠
가혹한 사랑앞에 더이상 서지마요
엇갈렸던 운명이라
우리는 여기까지죠
시간이 지나가면 모두 잊을거라고
그말이 생각나
아직 실감이 안나나봐요
눈물이 나고 그냥 답답해
다시 만나지 말아요
혹시 우연이라도 안돼요
아팠던 날들만 우리에게 남았죠
가혹한 사랑앞에 더이상 서지마요
엇갈렸던 운명이라
우리는 여기까지죠
바람처럼 사라져간 우리 기억
행복하길 바라고있죠
다시 만나지 말아요
혹시 우연이라도 안돼요
아팠던 날들만 우리에게 남았죠
가혹한 사랑앞에 더이상 서지마요
엇갈렸던 운명이라
우리는 여기까지죠"
1329,더 라임,다시 만나지 말아요,"안녕 잘 지내니
혼자서 묻는 아픈 그 말
너의 끝인사가
귓가에서 떠나지 않고 머물러
오늘이 가기 전에 찾고 싶어
소중했었던 기억을
내일이 오기 전에 주고 싶어
간직했었던 내 꿈을
내 맘 너에게 전해
수많은 그리움 담아 너에게
내 맘 너에게 전해
따스한 추억 안겨주었던 너에게
너에게 닿기를 여전히 너라고
네 맘도 같다면 내게 돌아와
너에게 닿기를 아직도 너라고
넌 듣지 못해도 너의 이름 불러본다
잠시 스쳐간 널
꼭 잡고 놓지 못하고 바라봐
비우고 비워내도 나의 맘은
너라는 기억만 남아
헤매고 헤매봐도 나의 맘은
너만을 향해 걸어가
내 맘 너에게 전해
수많은 그리움 담아 너에게
내 맘 너에게 전해
따스한 추억 안겨주었던 너에게
너에게 닿기를 여전히 너라고
네 맘도 같다면 내게 돌아와
너에게 닿기를 아직도 너라고
넌 듣지 못해도 너의 이름 부른다
가만히 너를 떠올려
너의 숨결이 느껴지고
함께한 그 날처럼
따뜻한 햇살처럼
곁에 다가온 너를 안아
너만 피었던 마음 시들어
힘없이 쓰러져가도
남은 마음을 보내 너에게
안녕 잘 지내줘 부탁해
너에게 닿기를 여전히 너라고
네 맘도 같다면 내게 돌아와
너에게 닿기를 아직도 너라고
넌 듣지 못해도 너를 부른다"
1330,신인선 (미스터싱싱),From Heart,"나의 두눈엔 그대가 살아요
그대 눈에도 내가 보이나요
무심결에 내비쳤던 마음은
구름에 가려 닿지도 못했죠
오래 걸릴지라도
수없이 흘러가도
My love my love
언젠가 마주할
그대 눈속에 비친 내 모습이면 돼요
내가 바라는 건
그 하나면 돼요
나도 모르는 내 마음 깊숙이
처음 느끼는 떨림을 느꼈죠
시리고 애틋한 이런 나의 마음을
어떻게든 전하고 싶어
오래 걸릴지라도
수없이 흘러가도
My love my love
언젠가 마주할
그대 눈속에 비친 내 모습이면 돼요
그 하나면 돼요
이미 내게 주어진 운명같아
내안의 모든게 널 원해
오래전 꿈 속에 나타난 사람 그댄가봐
그대가 혹시
알아보지 못해도
내가 갈게
내가 알아볼게
그대 눈속에 비친 내 모습이면 돼요
내가 바라는 건
그 하나면 돼요
그거면 돼요"
1331,lilli lilli (릴리릴리),내게 주어진 운명,"차가운 빗물에 눈물을 감추던
날 어루만지는 그 따스했던 손길이
캄캄한 밤 하늘에
아름답게 수놓은 저 별처럼
어두웠던 날 밝게 비추었죠
아른거리는 우리의 모습을 봐요
돌이켜 보면
참 많이 예쁜 모습 투성이었음을
그댄 내 맘 알까요
서툴렀던 표현의
그대를 사랑하는 나의 마음을
나 그대에게 보내요
세상 가장 아름다웠던
우리의 추억을 담아서
잊지 않을 수 있게
간절히 바라던 꿈도
그대가 곁에 있었음에
나 웃을 수 있는 날이 찾아왔죠
아른거리는 우리의 모습을 봐요
돌이켜 보면
참 많이 예쁜 모습 투성이었음을
그댄 내 맘 알까요
서툴렀던 표현의
그대를 사랑하는 나의 마음을
나 그대에게 보내요
세상 가장 아름다웠던
우리의 추억을 담아서
잊지 않을 수 있게
간절히 바라던 꿈도
그대가 곁에 있었음에
나 웃을 수 있는 날이 찾아왔죠
다시는 볼 수 없는
지금 이 순간을
그대와 함께 멋진 한 장면처럼
예쁘게 남겨 보아요
찬란하게 빛나는 우리
추억들 간직하면서
나 항상 이 자리에서
이 마음 그대로
그댈 바라볼게요
약속해줘요
먼 훗날 돌아봤을 때
지금을 잊지 말기로 해
나 언제나 그대 곁에 있을 테니
언제나 함께하길 약속해요"
1332,태호 (TAE HO),나를 빛나게 해 주는 너에게,"그래 난 벌써 괜찮아
믿기 힘들겠지만 말야
훨씬 전부터 널 지운 것 같아
넌 알고 있었잖아
오래 전 떠나간 내 맘을
어떻게라도 돌려보려 했지
하루도 나 없이는
살 수 없다고
아니야 넌 나를 잊어야만
사랑할 수 있어
왜 자꾸 억지 부리니
이런 날 원망해도 돼
더 많이 미워해도 돼
네가 날 잊을 수 있게 된다면
놓아줄 수 있게 된다면
우린 서로가 서로를
항상 괴롭게만 했던 걸
이제는 그만 날 떠나가
우리 이쯤에서 안녕
조금 더 잘하겠다고
가지 말라고
아니야 넌 나를 떠나야만
행복할 수 있어
왜 너만 모르고 있니
이런 날 사랑하지 마
더 이상 아파하지 마
너만 바라보던 난 이젠 없어
내 맘속에 니 자린 없어
한없이 커진 기대와
지킬 수 없는 약속들도
난 내려놓고 싶어
다 지쳐버린 나란 걸
왜 그리 애쓰고 애써서
사랑하려 해
왜 그리 간절히 또 울면서
붙잡으려 해
나에겐 끝나버린 이 사랑이
아무런 의미가 없어
듣고 싶은 말 해줄 수가 없어
더 이상
이런 날 원망해도 돼
더 많이 미워해도 돼
네가 날 잊을 수 있게 된다면
놓아줄 수 있게 된다면
그 마음 위로할 사람
널 가득 품에 안을 사람
꼭 그런 사람 만나서
훨씬 더 행복해야 해
우리 이쯤에서 안녕"
